inst#,actual,predicted,error,prediction
437,22:99,24:101,+,0.11
438,22:99,25:102,+,0.397
439,22:99,24:101,+,0.158
440,22:99,24:101,+,0.16
441,22:99,24:101,+,0.118
442,22:99,24:101,+,0.184
443,22:99,24:101,+,0.144
444,22:99,34:111,+,0.171
445,22:99,24:101,+,0.16
446,22:99,24:101,+,0.113
447,22:99,24:101,+,0.113
448,22:99,20:97,+,0.128
449,22:99,24:101,+,0.116
450,22:99,20:97,+,0.179
451,22:99,24:101,+,0.121
452,22:99,34:111,+,0.111
453,22:99,37:114,+,0.987
454,22:99,50:241,+,0.123
455,22:99,24:101,+,0.16
456,22:99,24:101,+,0.118
457,22:99,24:101,+,0.1
458,22:99,41:118,+,0.855
459,20:97,24:101,+,0.158
460,20:97,24:101,+,0.152
461,20:97,17:57,+,0.251
462,20:97,24:101,+,0.143
463,20:97,20:97,,0.311
464,20:97,24:101,+,0.218
465,20:97,24:101,+,0.22
466,20:97,31:108,+,0.214
467,20:97,24:101,+,0.1
468,20:97,24:101,+,0.169
469,20:97,24:101,+,0.178
470,20:97,24:101,+,0.167
471,20:97,24:101,+,0.124
472,20:97,34:111,+,0.159
473,20:97,9:49,+,0.963
474,20:97,24:101,+,0.169
475,20:97,38:115,+,0.121
476,20:97,14:54,+,0.261
477,20:97,24:101,+,0.167
478,20:97,24:101,+,0.163
479,20:97,14:54,+,0.123
480,20:97,24:101,+,0.136
481,20:97,24:101,+,0.121
482,20:97,24:101,+,0.149
483,20:97,20:97,,0.171
484,20:97,24:101,+,0.166
485,20:97,24:101,+,0.146
486,20:97,24:101,+,0.144
487,20:97,24:101,+,0.233
488,20:97,24:101,+,0.128
489,20:97,24:101,+,0.152
490,20:97,24:101,+,0.134
491,20:97,28:105,+,1
492,20:97,20:97,,0.164
493,20:97,38:115,+,0.171
494,20:97,20:97,,0.124
495,20:97,24:101,+,0.399
496,20:97,24:101,+,0.146
497,20:97,24:101,+,0.18
498,20:97,20:97,,0.2
499,20:97,24:101,+,0.125
500,20:97,24:101,+,0.156
501,20:97,38:115,+,0.148
502,20:97,34:111,+,0.115
503,20:97,24:101,+,0.157
504,20:97,23:100,+,0.078
505,20:97,24:101,+,0.12
506,20:97,24:101,+,0.136
507,20:97,24:101,+,0.142
508,20:97,24:101,+,0.127
509,20:97,24:101,+,0.149
510,20:97,20:97,,0.131
511,20:97,24:101,+,0.198
512,20:97,24:101,+,0.133
513,20:97,24:101,+,0.188
514,20:97,20:97,,0.247
515,20:97,38:115,+,0.144
516,20:97,24:101,+,0.132
517,20:97,16:56,+,0.103
518,20:97,24:101,+,0.168
519,20:97,20:97,,0.154
520,20:97,24:101,+,0.136
521,20:97,24:101,+,0.171
522,20:97,24:101,+,0.137
523,20:97,24:101,+,0.211
524,20:97,13:53,+,0.151
525,20:97,24:101,+,0.113
526,20:97,24:101,+,0.123
527,20:97,42:119,+,0.133
528,20:97,34:111,+,0.1
529,20:97,47:180,+,0.482
530,20:97,34:111,+,0.286
531,20:97,20:97,,0.121
532,20:97,34:111,+,0.203
533,20:97,24:101,+,0.116
534,20:97,34:111,+,0.162
535,20:97,24:101,+,0.16
536,20:97,20:97,,0.291
537,20:97,24:101,+,0.089
538,20:97,15:55,+,0.183
539,20:97,20:97,,0.192
540,20:97,20:97,,0.255
541,20:97,43:120,+,0.135
542,20:97,20:97,,0.121
543,20:97,24:101,+,0.138
544,20:97,24:101,+,0.166
545,20:97,24:101,+,0.15
546,20:97,20:97,,0.311
547,20:97,24:101,+,0.156
548,20:97,20:97,,0.173
549,20:97,24:101,+,0.137
550,20:97,24:101,+,0.159
551,20:97,24:101,+,0.134
552,20:97,24:101,+,0.153
553,20:97,24:101,+,0.155
554,20:97,20:97,,0.189
555,20:97,24:101,+,0.148
556,20:97,37:114,+,0.117
557,20:97,38:115,+,0.23
558,20:97,24:101,+,0.128
559,20:97,34:111,+,0.272
560,20:97,24:101,+,0.154
561,20:97,24:101,+,0.146
562,20:97,24:101,+,0.153
563,20:97,24:101,+,0.169
564,20:97,10:50,+,0.35
565,20:97,20:97,,0.22
566,20:97,39:116,+,0.144
567,20:97,20:97,,0.296
568,20:97,20:97,,0.207
569,20:97,24:101,+,0.149
570,20:97,37:114,+,0.164
571,20:97,24:101,+,0.085
572,20:97,24:101,+,0.104
573,20:97,24:101,+,0.156
574,20:97,32:109,+,0.145
575,20:97,31:108,+,0.126
576,20:97,24:101,+,0.152
577,20:97,20:97,,0.376
578,20:97,24:101,+,0.215
579,20:97,24:101,+,0.15
580,20:97,24:101,+,0.169
581,20:97,24:101,+,0.183
582,20:97,20:97,,0.337
583,20:97,20:97,,0.571
584,20:97,36:113,+,0.103
585,20:97,24:101,+,0.178
586,20:97,20:97,,0.15
587,20:97,24:101,+,0.134
588,20:97,24:101,+,0.138
589,20:97,20:97,,0.133
590,20:97,24:101,+,0.156
591,20:97,24:101,+,0.121
592,20:97,20:97,,0.198
593,20:97,11:51,+,0.13
594,20:97,24:101,+,0.139
595,20:97,24:101,+,0.128
596,20:97,24:101,+,0.133
597,20:97,24:101,+,0.148
598,20:97,24:101,+,0.161
599,20:97,20:97,,0.14
600,20:97,24:101,+,0.085
601,20:97,24:101,+,0.177
602,20:97,24:101,+,0.144
603,20:97,24:101,+,0.117
604,20:97,34:111,+,0.132
605,20:97,20:97,,0.254
606,20:97,34:111,+,0.136
607,20:97,18:60,+,0.149
608,20:97,24:101,+,0.204
609,20:97,24:101,+,0.14
610,20:97,34:111,+,0.129
611,20:97,24:101,+,0.133
612,20:97,24:101,+,0.157
613,20:97,48:186,+,0.263
614,20:97,24:101,+,0.107
615,20:97,20:97,,0.19
616,20:97,20:97,,0.117
617,20:97,24:101,+,0.134
618,20:97,24:101,+,0.141
619,20:97,24:101,+,0.105
620,20:97,24:101,+,0.192
621,20:97,24:101,+,0.157
622,20:97,24:101,+,0.07
623,20:97,24:101,+,0.161
624,20:97,24:101,+,0.172
625,20:97,24:101,+,0.153
626,20:97,24:101,+,0.219
627,20:97,24:101,+,0.161
628,20:97,24:101,+,0.177
629,20:97,20:97,,0.233
630,20:97,34:111,+,0.145
631,20:97,24:101,+,0.118
632,20:97,24:101,+,0.14
633,20:97,39:116,+,0.196
634,20:97,24:101,+,0.108
635,20:97,20:97,,0.129
636,20:97,11:51,+,0.272
637,20:97,20:97,,0.157
638,20:97,24:101,+,0.156
639,20:97,24:101,+,0.144
640,20:97,24:101,+,0.138
641,20:97,24:101,+,0.11
642,20:97,24:101,+,0.135
643,20:97,24:101,+,0.254
644,20:97,24:101,+,0.126
645,20:97,34:111,+,0.192
646,20:97,24:101,+,0.164
647,20:97,24:101,+,0.167
648,20:97,24:101,+,0.06
649,20:97,20:97,,0.21
650,20:97,24:101,+,0.172
651,20:97,24:101,+,0.152
652,20:97,20:97,,0.224
653,20:97,24:101,+,0.139
654,20:97,37:114,+,0.175
655,40:117,34:111,+,0.236
656,40:117,34:111,+,0.115
657,40:117,20:97,+,0.148
658,40:117,24:101,+,0.116
659,40:117,31:108,+,0.084
660,40:117,20:97,+,0.105
661,40:117,24:101,+,0.154
662,40:117,34:111,+,0.095
663,40:117,24:101,+,0.173
664,40:117,24:101,+,0.189
665,40:117,24:101,+,0.161
666,40:117,34:111,+,0.142
667,40:117,24:101,+,0.209
668,40:117,24:101,+,0.123
669,40:117,24:101,+,0.142
670,40:117,20:97,+,0.132
671,40:117,24:101,+,0.142
672,40:117,24:101,+,0.124
673,40:117,24:101,+,0.115
674,40:117,24:101,+,0.161
675,40:117,24:101,+,0.104
676,40:117,24:101,+,0.184
677,40:117,24:101,+,0.148
678,40:117,20:97,+,0.175
679,40:117,24:101,+,0.164
680,40:117,34:111,+,0.191
681,40:117,24:101,+,0.158
682,40:117,44:121,+,0.418
683,40:117,24:101,+,0.11
684,40:117,24:101,+,0.144
685,40:117,24:101,+,0.154
686,40:117,24:101,+,0.117
687,40:117,24:101,+,0.146
688,40:117,37:114,+,0.167
689,40:117,24:101,+,0.166
690,40:117,24:101,+,0.11
691,40:117,24:101,+,0.153
692,40:117,20:97,+,0.124
693,40:117,40:117,,0.204
694,40:117,20:97,+,0.199
695,40:117,21:98,+,0.261
696,40:117,24:101,+,0.162
697,40:117,24:101,+,0.139
698,40:117,17:57,+,0.162
699,40:117,34:111,+,0.159
700,40:117,20:97,+,0.201
701,40:117,24:101,+,0.182
702,40:117,24:101,+,0.134
703,40:117,24:101,+,0.105
704,40:117,20:97,+,0.147
705,40:117,24:101,+,0.083
706,40:117,24:101,+,0.14
707,40:117,24:101,+,0.094
708,40:117,20:97,+,0.105
709,40:117,42:119,+,0.15
710,40:117,34:111,+,0.119
711,40:117,24:101,+,0.159
712,40:117,34:111,+,0.168
713,40:117,24:101,+,0.186
714,40:117,37:114,+,0.288
715,40:117,48:186,+,0.087
716,40:117,24:101,+,0.153
717,40:117,24:101,+,0.111
718,40:117,24:101,+,0.09
719,40:117,39:116,+,0.08
720,40:117,7:46,+,0.174
721,5:44,18:60,+,0.859
722,5:44,7:46,+,0.273
723,5:44,24:101,+,0.128
724,5:44,7:46,+,0.106
725,5:44,6:45,+,0.126
726,5:44,7:46,+,0.125
727,5:44,20:97,+,0.117
728,5:44,24:101,+,0.15
729,5:44,24:101,+,0.136
730,5:44,37:114,+,0.127
731,5:44,24:101,+,0.111
732,5:44,24:101,+,0.127
733,5:44,24:101,+,0.114
734,5:44,20:97,+,0.102
735,5:44,5:44,,0.444
736,5:44,24:101,+,0.155
737,5:44,24:101,+,0.184
738,5:44,39:116,+,0.15
739,5:44,34:111,+,0.583
740,5:44,7:46,+,0.299
741,5:44,24:101,+,0.133
742,5:44,50:241,+,0.264
743,5:44,24:101,+,0.129
744,5:44,4:43,+,1
745,5:44,7:46,+,0.604
746,5:44,5:44,,0.301
747,5:44,24:101,+,0.135
748,5:44,31:108,+,0.08
749,5:44,24:101,+,0.134
750,5:44,24:101,+,0.188
751,5:44,20:97,+,0.189
752,5:44,24:101,+,0.105
753,5:44,24:101,+,0.162
754,5:44,24:101,+,0.155
755,5:44,14:54,+,0.125
756,5:44,24:101,+,0.182
757,5:44,28:105,+,0.477
758,5:44,24:101,+,0.145
759,5:44,20:97,+,0.123
760,5:44,24:101,+,0.094
761,5:44,24:101,+,0.149
762,5:44,24:101,+,0.125
763,5:44,49:231,+,0.275
764,5:44,34:111,+,0.129
765,5:44,34:111,+,0.17
766,5:44,34:111,+,0.126
767,5:44,34:111,+,0.112
768,31:108,7:46,+,0.152
769,31:108,24:101,+,0.135
770,31:108,24:101,+,0.125
771,31:108,34:111,+,0.11
772,31:108,34:111,+,0.09
773,31:108,39:116,+,0.15
774,31:108,24:101,+,0.139
775,31:108,41:118,+,0.064
776,31:108,31:108,,0.07
777,31:108,24:101,+,0.199
778,31:108,37:114,+,0.116
779,31:108,24:101,+,0.13
780,31:108,42:119,+,0.482
781,31:108,34:111,+,0.251
782,31:108,24:101,+,0.16
783,31:108,24:101,+,0.147
784,31:108,33:110,+,0.925
785,31:108,24:101,+,0.109
786,31:108,24:101,+,0.12
787,31:108,24:101,+,0.157
788,31:108,34:111,+,0.16
789,31:108,20:97,+,0.099
790,31:108,24:101,+,0.144
791,31:108,31:108,,0.42
792,31:108,24:101,+,0.12
793,31:108,34:111,+,0.121
794,31:108,24:101,+,0.185
795,31:108,34:111,+,0.188
796,31:108,24:101,+,0.104
797,31:108,24:101,+,0.197
798,31:108,20:97,+,0.074
799,31:108,34:111,+,0.164
800,31:108,43:120,+,0.145
801,31:108,20:97,+,0.106
802,31:108,20:97,+,0.206
803,31:108,37:114,+,0.103
804,31:108,34:111,+,0.087
805,31:108,31:108,,0.13
806,31:108,24:101,+,0.163
807,31:108,31:108,,0.102
808,31:108,24:101,+,0.121
809,31:108,24:101,+,0.115
810,31:108,24:101,+,0.147
811,31:108,24:101,+,0.154
812,31:108,24:101,+,0.112
813,31:108,24:101,+,0.135
814,31:108,31:108,,0.115
815,31:108,37:114,+,0.119
816,31:108,29:106,+,0.122
817,31:108,33:110,+,0.729
818,31:108,39:116,+,0.063
819,31:108,24:101,+,0.14
820,31:108,24:101,+,0.108
821,31:108,24:101,+,0.117
822,31:108,33:110,+,0.261
823,31:108,24:101,+,0.128
824,31:108,1:8,+,0.108
825,31:108,24:101,+,0.138
826,31:108,34:111,+,0.141
827,31:108,24:101,+,0.121
828,31:108,24:101,+,0.153
829,31:108,24:101,+,0.125
830,31:108,24:101,+,0.109
831,31:108,24:101,+,0.161
832,31:108,24:101,+,0.147
833,31:108,24:101,+,0.147
834,31:108,24:101,+,0.194
835,31:108,34:111,+,0.095
836,31:108,24:101,+,0.149
837,31:108,28:105,+,0.208
838,31:108,24:101,+,0.137
839,31:108,24:101,+,0.137
840,31:108,24:101,+,0.099
841,31:108,24:101,+,0.123
842,31:108,31:108,,0.195
843,31:108,34:111,+,0.252
844,31:108,24:101,+,0.151
845,31:108,24:101,+,0.17
846,31:108,24:101,+,0.143
847,31:108,24:101,+,0.052
848,31:108,34:111,+,0.188
849,31:108,31:108,,0.178
850,31:108,24:101,+,0.152
851,31:108,27:104,+,0.41
852,31:108,24:101,+,0.16
853,31:108,48:186,+,0.119
854,31:108,24:101,+,0.17
855,31:108,24:101,+,0.146
856,31:108,24:101,+,0.115
857,31:108,24:101,+,0.152
858,31:108,24:101,+,0.146
859,31:108,24:101,+,0.138
860,45:122,24:101,+,0.188
861,45:122,9:49,+,0.096
862,45:122,20:97,+,0.281
863,45:122,35:112,+,0.089
864,45:122,34:111,+,0.175
865,45:122,24:101,+,0.135
866,45:122,27:104,+,0.102
867,45:122,20:97,+,0.149
868,45:122,34:111,+,0.117
869,45:122,41:118,+,0.116
870,45:122,20:97,+,0.244
871,45:122,24:101,+,0.148
872,45:122,25:102,+,0.088
873,45:122,43:120,+,0.198
874,45:122,24:101,+,0.102
875,45:122,29:106,+,0.124
876,45:122,24:101,+,0.076
877,45:122,22:99,+,0.929
878,45:122,48:186,+,0.591
879,45:122,20:97,+,0.269
880,45:122,45:122,,0.16
881,45:122,24:101,+,0.147
882,45:122,24:101,+,0.125
883,45:122,24:101,+,0.158
884,38:115,24:101,+,0.097
885,38:115,24:101,+,0.135
886,38:115,34:111,+,0.161
