inst#,actual,predicted,error,prediction
600,20:97,24:101,+,0.114
601,20:97,24:101,+,0.144
602,20:97,34:111,+,0.243
603,20:97,10:50,+,0.244
604,20:97,24:101,+,0.091
605,20:97,24:101,+,0.107
606,20:97,24:101,+,0.103
607,20:97,24:101,+,0.095
608,20:97,24:101,+,0.128
609,20:97,24:101,+,0.149
610,20:97,24:101,+,0.12
611,20:97,24:101,+,0.211
612,20:97,24:101,+,0.112
613,20:97,24:101,+,0.133
614,20:97,34:111,+,0.119
615,20:97,24:101,+,0.131
616,20:97,24:101,+,0.095
617,20:97,24:101,+,0.138
618,20:97,24:101,+,0.14
619,20:97,24:101,+,0.106
620,20:97,24:101,+,0.102
621,20:97,20:97,,0.126
622,20:97,38:115,+,0.32
623,20:97,24:101,+,0.127
624,20:97,24:101,+,0.122
625,20:97,24:101,+,0.115
626,20:97,24:101,+,0.09
627,20:97,24:101,+,0.126
628,20:97,24:101,+,0.172
629,20:97,24:101,+,0.132
630,20:97,29:106,+,0.979
631,20:97,24:101,+,0.115
632,20:97,24:101,+,0.135
633,20:97,24:101,+,0.119
634,20:97,24:101,+,0.125
635,20:97,24:101,+,0.119
636,20:97,24:101,+,0.142
637,20:97,24:101,+,0.146
638,20:97,24:101,+,0.146
639,20:97,24:101,+,0.106
640,20:97,24:101,+,0.128
641,20:97,24:101,+,0.126
642,20:97,24:101,+,0.098
643,20:97,24:101,+,0.147
644,20:97,24:101,+,0.133
645,20:97,24:101,+,0.117
646,20:97,24:101,+,0.148
647,20:97,24:101,+,0.161
648,20:97,24:101,+,0.11
649,20:97,24:101,+,0.173
650,20:97,1:8,+,0.116
651,20:97,24:101,+,0.123
652,20:97,24:101,+,0.113
653,20:97,24:101,+,0.074
654,20:97,24:101,+,0.093
655,20:97,24:101,+,0.156
656,20:97,24:101,+,0.13
657,20:97,24:101,+,0.153
658,20:97,24:101,+,0.138
659,20:97,34:111,+,0.118
660,20:97,24:101,+,0.148
661,20:97,24:101,+,0.124
662,20:97,24:101,+,0.122
663,20:97,24:101,+,0.104
664,20:97,24:101,+,0.095
665,20:97,24:101,+,0.172
666,20:97,24:101,+,0.144
667,20:97,34:111,+,0.127
668,20:97,24:101,+,0.129
669,20:97,24:101,+,0.117
670,20:97,24:101,+,0.098
671,15:55,15:55,,0.34
672,15:55,24:101,+,0.078
673,15:55,24:101,+,0.133
674,15:55,16:56,+,0.247
675,15:55,24:101,+,0.091
676,15:55,17:57,+,0.104
677,15:55,24:101,+,0.142
678,15:55,17:57,+,0.083
679,15:55,24:101,+,0.076
680,15:55,24:101,+,0.093
681,15:55,24:101,+,0.128
682,15:55,17:57,+,0.152
683,15:55,24:101,+,0.121
684,15:55,20:97,+,0.138
685,15:55,20:97,+,0.079
686,15:55,24:101,+,0.125
687,15:55,24:101,+,0.111
688,15:55,24:101,+,0.109
689,15:55,17:57,+,0.122
690,15:55,24:101,+,0.072
691,15:55,8:48,+,0.2
692,15:55,24:101,+,0.106
693,15:55,24:101,+,0.09
694,7:46,24:101,+,0.136
695,7:46,24:101,+,0.102
696,7:46,24:101,+,0.105
697,7:46,7:46,,0.145
698,7:46,24:101,+,0.154
699,7:46,24:101,+,0.132
700,7:46,6:45,+,0.187
701,7:46,46:161,+,0.083
702,7:46,24:101,+,0.145
703,7:46,24:101,+,0.127
704,7:46,24:101,+,0.1
705,7:46,24:101,+,0.132
706,7:46,8:48,+,0.159
707,7:46,49:231,+,0.079
708,7:46,24:101,+,0.149
709,7:46,31:108,+,0.167
710,7:46,24:101,+,0.115
711,7:46,5:44,+,0.163
712,7:46,19:96,+,0.064
713,7:46,24:101,+,0.136
714,7:46,24:101,+,0.087
715,7:46,24:101,+,0.138
716,7:46,24:101,+,0.163
717,7:46,24:101,+,0.107
718,7:46,24:101,+,0.119
719,7:46,24:101,+,0.125
720,7:46,24:101,+,0.103
721,24:101,24:101,,0.12
722,24:101,24:101,,0.137
723,24:101,24:101,,0.131
724,24:101,34:111,+,0.094
725,24:101,24:101,,0.101
726,24:101,24:101,,0.105
727,24:101,24:101,,0.13
728,24:101,1:8,+,0.162
729,24:101,24:101,,0.156
730,24:101,24:101,,0.104
731,24:101,34:111,+,0.107
732,24:101,34:111,+,0.165
733,24:101,24:101,,0.124
734,24:101,24:101,,0.101
735,24:101,24:101,,0.13
736,24:101,24:101,,0.096
737,24:101,24:101,,0.152
738,24:101,24:101,,0.098
739,24:101,24:101,,0.123
740,24:101,24:101,,0.147
741,24:101,24:101,,0.105
742,24:101,24:101,,0.125
743,24:101,24:101,,0.112
744,24:101,24:101,,0.097
745,24:101,24:101,,0.116
746,24:101,24:101,,0.136
747,24:101,24:101,,0.111
748,24:101,24:101,,0.129
749,24:101,24:101,,0.145
750,24:101,24:101,,0.141
751,24:101,24:101,,0.121
752,24:101,24:101,,0.103
753,24:101,24:101,,0.138
754,24:101,8:48,+,0.174
755,24:101,24:101,,0.105
756,24:101,24:101,,0.145
757,24:101,24:101,,0.096
758,24:101,24:101,,0.101
759,24:101,24:101,,0.13
760,24:101,24:101,,0.119
761,24:101,24:101,,0.149
762,24:101,24:101,,0.067
763,24:101,24:101,,0.126
764,24:101,24:101,,0.125
765,24:101,24:101,,0.101
766,24:101,24:101,,0.132
767,24:101,24:101,,0.149
768,24:101,24:101,,0.136
769,24:101,24:101,,0.147
770,24:101,24:101,,0.109
771,24:101,24:101,,0.129
772,24:101,24:101,,0.133
773,24:101,24:101,,0.116
774,24:101,24:101,,0.126
775,24:101,24:101,,0.13
776,24:101,24:101,,0.14
777,24:101,24:101,,0.15
778,24:101,24:101,,0.142
779,24:101,34:111,+,0.072
780,24:101,24:101,,0.136
781,24:101,24:101,,0.155
782,24:101,24:101,,0.112
783,24:101,24:101,,0.134
784,24:101,24:101,,0.17
785,24:101,24:101,,0.118
786,24:101,24:101,,0.115
787,24:101,24:101,,0.157
788,24:101,24:101,,0.146
789,24:101,24:101,,0.121
790,24:101,24:101,,0.11
791,24:101,24:101,,0.14
792,24:101,20:97,+,0.116
793,24:101,24:101,,0.138
794,24:101,24:101,,0.134
795,24:101,24:101,,0.149
796,24:101,24:101,,0.155
797,24:101,20:97,+,0.129
798,24:101,34:111,+,0.107
799,24:101,24:101,,0.118
800,24:101,24:101,,0.159
801,24:101,24:101,,0.16
802,24:101,24:101,,0.154
803,24:101,24:101,,0.106
804,24:101,24:101,,0.149
805,24:101,24:101,,0.14
806,24:101,24:101,,0.131
807,24:101,24:101,,0.114
808,24:101,24:101,,0.098
809,24:101,24:101,,0.184
810,24:101,24:101,,0.138
811,24:101,24:101,,0.098
812,24:101,24:101,,0.162
813,24:101,24:101,,0.116
814,24:101,24:101,,0.141
815,24:101,24:101,,0.153
816,24:101,24:101,,0.13
817,24:101,24:101,,0.107
818,24:101,24:101,,0.133
819,24:101,24:101,,0.138
820,24:101,24:101,,0.114
821,24:101,24:101,,0.115
822,24:101,24:101,,0.154
823,24:101,24:101,,0.115
824,24:101,24:101,,0.105
825,24:101,24:101,,0.145
826,24:101,24:101,,0.128
827,24:101,24:101,,0.093
828,24:101,24:101,,0.134
829,24:101,33:110,+,0.889
830,24:101,1:8,+,0.246
831,24:101,24:101,,0.101
832,24:101,24:101,,0.099
833,24:101,24:101,,0.15
834,24:101,24:101,,0.172
835,24:101,24:101,,0.145
836,24:101,24:101,,0.158
837,24:101,24:101,,0.137
838,24:101,24:101,,0.117
839,24:101,24:101,,0.127
840,24:101,24:101,,0.103
841,24:101,34:111,+,0.088
842,24:101,24:101,,0.106
843,24:101,24:101,,0.111
844,24:101,24:101,,0.137
845,24:101,24:101,,0.156
846,24:101,24:101,,0.158
847,24:101,24:101,,0.106
848,24:101,24:101,,0.14
849,24:101,24:101,,0.141
850,24:101,24:101,,0.172
851,24:101,24:101,,0.124
852,24:101,20:97,+,0.094
853,24:101,24:101,,0.107
854,24:101,24:101,,0.161
855,24:101,24:101,,0.147
856,24:101,24:101,,0.119
857,24:101,24:101,,0.144
858,24:101,24:101,,0.136
859,24:101,20:97,+,0.104
860,24:101,24:101,,0.082
861,24:101,24:101,,0.084
862,24:101,35:112,+,0.151
863,24:101,24:101,,0.136
864,24:101,24:101,,0.187
865,24:101,24:101,,0.151
866,24:101,24:101,,0.125
867,24:101,24:101,,0.099
868,24:101,24:101,,0.12
869,24:101,24:101,,0.15
870,24:101,24:101,,0.126
871,24:101,24:101,,0.093
872,24:101,24:101,,0.113
873,24:101,24:101,,0.099
874,24:101,24:101,,0.11
875,24:101,24:101,,0.13
876,24:101,24:101,,0.145
877,24:101,24:101,,0.132
878,24:101,24:101,,0.078
879,24:101,24:101,,0.122
880,24:101,24:101,,0.11
881,24:101,24:101,,0.159
882,24:101,24:101,,0.13
883,24:101,24:101,,0.109
