inst#,actual,predicted,error,prediction
395,31:108,24:101,+,0.142
396,31:108,24:101,+,0.152
397,31:108,24:101,+,0.129
398,31:108,24:101,+,0.107
399,31:108,24:101,+,0.147
400,31:108,24:101,+,0.153
401,31:108,24:101,+,0.126
402,31:108,24:101,+,0.135
403,31:108,24:101,+,0.137
404,31:108,24:101,+,0.145
405,31:108,24:101,+,0.135
406,31:108,24:101,+,0.123
407,31:108,24:101,+,0.13
408,31:108,24:101,+,0.147
409,31:108,24:101,+,0.113
410,31:108,24:101,+,0.127
411,31:108,24:101,+,0.177
412,31:108,24:101,+,0.094
413,31:108,24:101,+,0.125
414,31:108,24:101,+,0.115
415,31:108,24:101,+,0.15
416,31:108,24:101,+,0.15
417,31:108,24:101,+,0.161
418,31:108,24:101,+,0.136
419,31:108,24:101,+,0.166
420,31:108,24:101,+,0.129
421,31:108,24:101,+,0.134
422,31:108,24:101,+,0.096
423,31:108,24:101,+,0.123
424,31:108,24:101,+,0.136
425,31:108,24:101,+,0.138
426,31:108,24:101,+,0.119
427,31:108,24:101,+,0.157
428,31:108,24:101,+,0.138
429,31:108,24:101,+,0.099
430,31:108,24:101,+,0.148
431,31:108,24:101,+,0.137
432,31:108,24:101,+,0.124
433,31:108,24:101,+,0.099
434,31:108,24:101,+,0.147
435,31:108,24:101,+,0.109
436,31:108,24:101,+,0.113
437,31:108,24:101,+,0.147
438,31:108,24:101,+,0.154
439,31:108,24:101,+,0.115
440,31:108,24:101,+,0.133
441,31:108,24:101,+,0.142
442,31:108,1:8,+,0.101
443,31:108,24:101,+,0.122
444,31:108,24:101,+,0.178
445,31:108,24:101,+,0.115
446,31:108,24:101,+,0.185
447,31:108,24:101,+,0.114
448,31:108,24:101,+,0.13
449,31:108,24:101,+,0.114
450,31:108,24:101,+,0.13
451,31:108,24:101,+,0.137
452,31:108,24:101,+,0.126
453,31:108,24:101,+,0.138
454,31:108,24:101,+,0.127
455,31:108,24:101,+,0.123
456,31:108,24:101,+,0.137
457,31:108,24:101,+,0.121
458,31:108,24:101,+,0.156
459,31:108,24:101,+,0.151
460,31:108,24:101,+,0.125
461,31:108,24:101,+,0.109
462,31:108,24:101,+,0.138
463,31:108,24:101,+,0.159
464,31:108,24:101,+,0.11
465,31:108,24:101,+,0.122
466,31:108,24:101,+,0.144
467,31:108,24:101,+,0.125
468,31:108,24:101,+,0.127
469,31:108,24:101,+,0.128
470,31:108,24:101,+,0.133
471,38:115,24:101,+,0.111
472,38:115,24:101,+,0.138
473,38:115,24:101,+,0.134
474,38:115,24:101,+,0.145
475,38:115,24:101,+,0.192
476,38:115,24:101,+,0.13
477,38:115,24:101,+,0.143
478,38:115,24:101,+,0.148
479,38:115,1:8,+,0.199
480,38:115,24:101,+,0.156
481,38:115,24:101,+,0.144
482,38:115,24:101,+,0.15
483,38:115,24:101,+,0.127
484,38:115,24:101,+,0.128
485,38:115,24:101,+,0.144
486,38:115,24:101,+,0.136
487,38:115,24:101,+,0.128
488,38:115,24:101,+,0.145
489,38:115,24:101,+,0.11
490,38:115,24:101,+,0.136
491,38:115,24:101,+,0.146
492,38:115,24:101,+,0.129
493,38:115,24:101,+,0.087
494,38:115,24:101,+,0.132
495,38:115,24:101,+,0.134
496,38:115,24:101,+,0.133
497,38:115,24:101,+,0.101
498,38:115,15:55,+,0.096
499,38:115,24:101,+,0.138
500,38:115,24:101,+,0.16
501,38:115,24:101,+,0.113
502,38:115,24:101,+,0.13
503,38:115,24:101,+,0.122
504,38:115,24:101,+,0.14
505,38:115,20:97,+,0.08
506,38:115,24:101,+,0.089
507,38:115,24:101,+,0.139
508,38:115,20:97,+,0.136
509,38:115,24:101,+,0.132
510,38:115,24:101,+,0.148
511,38:115,20:97,+,0.144
512,38:115,20:97,+,0.106
513,38:115,24:101,+,0.144
514,38:115,24:101,+,0.146
515,38:115,24:101,+,0.131
516,38:115,24:101,+,0.132
517,38:115,24:101,+,0.154
518,38:115,24:101,+,0.135
519,38:115,24:101,+,0.13
520,38:115,20:97,+,0.103
521,38:115,24:101,+,0.161
522,38:115,24:101,+,0.128
523,38:115,24:101,+,0.117
524,38:115,11:51,+,0.098
525,38:115,24:101,+,0.144
526,38:115,24:101,+,0.143
527,38:115,24:101,+,0.133
528,38:115,24:101,+,0.144
529,38:115,1:8,+,0.354
530,38:115,24:101,+,0.131
531,38:115,24:101,+,0.118
532,38:115,24:101,+,0.167
533,38:115,24:101,+,0.105
534,38:115,24:101,+,0.161
535,38:115,24:101,+,0.105
536,38:115,24:101,+,0.134
537,38:115,24:101,+,0.114
538,38:115,24:101,+,0.131
539,38:115,24:101,+,0.177
540,38:115,1:8,+,0.228
541,38:115,24:101,+,0.128
542,38:115,24:101,+,0.095
543,38:115,20:97,+,0.113
544,38:115,24:101,+,0.125
545,38:115,24:101,+,0.167
546,38:115,24:101,+,0.132
547,38:115,14:54,+,0.065
548,38:115,24:101,+,0.126
549,38:115,24:101,+,0.141
550,38:115,24:101,+,0.14
551,38:115,24:101,+,0.135
552,38:115,24:101,+,0.135
553,38:115,24:101,+,0.121
554,38:115,24:101,+,0.139
555,38:115,24:101,+,0.123
556,38:115,24:101,+,0.138
557,38:115,24:101,+,0.133
558,38:115,24:101,+,0.143
559,38:115,24:101,+,0.126
560,38:115,24:101,+,0.131
561,38:115,24:101,+,0.144
562,38:115,24:101,+,0.118
563,38:115,24:101,+,0.129
564,38:115,24:101,+,0.122
565,38:115,24:101,+,0.144
566,38:115,24:101,+,0.134
567,38:115,24:101,+,0.133
568,38:115,17:57,+,0.083
569,38:115,24:101,+,0.11
570,38:115,24:101,+,0.127
571,38:115,24:101,+,0.208
572,38:115,24:101,+,0.145
573,38:115,24:101,+,0.121
574,38:115,9:49,+,0.069
575,38:115,24:101,+,0.143
576,38:115,24:101,+,0.156
577,38:115,24:101,+,0.158
578,38:115,24:101,+,0.103
579,38:115,24:101,+,0.143
580,38:115,24:101,+,0.143
581,38:115,24:101,+,0.109
582,38:115,24:101,+,0.123
583,38:115,24:101,+,0.154
584,38:115,24:101,+,0.142
585,38:115,24:101,+,0.132
586,38:115,20:97,+,0.086
587,38:115,24:101,+,0.128
588,38:115,24:101,+,0.167
589,38:115,24:101,+,0.128
590,38:115,8:48,+,0.091
591,38:115,20:97,+,0.13
592,38:115,24:101,+,0.127
593,38:115,24:101,+,0.139
594,38:115,24:101,+,0.143
595,38:115,24:101,+,0.118
596,38:115,24:101,+,0.121
597,38:115,24:101,+,0.148
598,38:115,24:101,+,0.188
599,38:115,24:101,+,0.135
600,38:115,24:101,+,0.112
601,38:115,24:101,+,0.118
602,38:115,24:101,+,0.132
603,38:115,24:101,+,0.125
604,38:115,24:101,+,0.13
605,38:115,24:101,+,0.145
606,38:115,24:101,+,0.132
607,38:115,24:101,+,0.135
608,38:115,24:101,+,0.123
609,38:115,24:101,+,0.126
610,38:115,24:101,+,0.128
611,24:101,24:101,,0.15
612,24:101,24:101,,0.147
613,24:101,24:101,,0.171
614,24:101,24:101,,0.142
615,24:101,24:101,,0.154
616,24:101,24:101,,0.163
617,24:101,20:97,+,0.127
618,24:101,24:101,,0.121
619,24:101,24:101,,0.154
620,24:101,24:101,,0.126
621,24:101,24:101,,0.141
622,24:101,24:101,,0.123
623,24:101,24:101,,0.127
624,24:101,24:101,,0.107
625,24:101,24:101,,0.147
626,24:101,24:101,,0.131
627,24:101,24:101,,0.137
628,24:101,24:101,,0.145
629,24:101,24:101,,0.138
630,24:101,24:101,,0.136
631,24:101,20:97,+,0.104
632,24:101,24:101,,0.108
633,24:101,24:101,,0.128
634,24:101,24:101,,0.135
635,24:101,24:101,,0.134
636,24:101,24:101,,0.113
637,24:101,24:101,,0.146
638,24:101,24:101,,0.133
639,24:101,24:101,,0.123
640,24:101,24:101,,0.142
641,24:101,24:101,,0.133
642,24:101,24:101,,0.134
643,24:101,24:101,,0.111
644,24:101,24:101,,0.121
645,24:101,18:60,+,0.442
646,24:101,24:101,,0.085
647,24:101,24:101,,0.105
648,24:101,24:101,,0.113
649,24:101,24:101,,0.109
650,24:101,18:60,+,0.244
651,24:101,24:101,,0.119
652,24:101,24:101,,0.122
653,24:101,24:101,,0.141
654,24:101,24:101,,0.129
655,24:101,24:101,,0.12
656,24:101,24:101,,0.136
657,24:101,24:101,,0.118
658,24:101,24:101,,0.141
659,24:101,24:101,,0.154
660,24:101,24:101,,0.126
661,24:101,24:101,,0.127
662,24:101,24:101,,0.127
663,24:101,24:101,,0.128
664,24:101,24:101,,0.155
665,24:101,24:101,,0.117
666,24:101,24:101,,0.141
667,24:101,24:101,,0.116
668,24:101,24:101,,0.122
669,24:101,24:101,,0.194
670,24:101,24:101,,0.129
671,24:101,24:101,,0.121
672,24:101,24:101,,0.133
673,24:101,24:101,,0.131
674,24:101,24:101,,0.155
675,24:101,24:101,,0.127
676,24:101,24:101,,0.13
677,24:101,24:101,,0.163
678,24:101,24:101,,0.142
679,24:101,24:101,,0.162
680,24:101,24:101,,0.127
681,24:101,24:101,,0.118
682,24:101,24:101,,0.13
683,24:101,24:101,,0.129
684,24:101,24:101,,0.157
685,24:101,24:101,,0.132
686,24:101,24:101,,0.135
687,24:101,24:101,,0.142
688,24:101,24:101,,0.106
689,24:101,24:101,,0.155
690,24:101,8:48,+,0.081
691,24:101,24:101,,0.13
692,24:101,24:101,,0.152
693,24:101,24:101,,0.147
694,24:101,24:101,,0.157
695,24:101,24:101,,0.134
696,24:101,24:101,,0.141
697,24:101,24:101,,0.136
698,24:101,24:101,,0.13
699,24:101,24:101,,0.131
700,24:101,24:101,,0.145
701,24:101,24:101,,0.11
702,24:101,24:101,,0.121
703,24:101,24:101,,0.136
704,24:101,24:101,,0.112
705,24:101,24:101,,0.163
706,24:101,24:101,,0.134
707,24:101,24:101,,0.148
708,24:101,24:101,,0.119
709,24:101,50:241,+,0.168
710,24:101,24:101,,0.14
711,24:101,24:101,,0.141
712,24:101,24:101,,0.125
713,24:101,24:101,,0.138
714,24:101,24:101,,0.114
715,24:101,24:101,,0.118
716,24:101,24:101,,0.165
717,24:101,24:101,,0.128
718,24:101,24:101,,0.15
719,24:101,24:101,,0.119
720,24:101,24:101,,0.122
721,24:101,24:101,,0.135
722,24:101,20:97,+,0.103
723,24:101,24:101,,0.126
724,24:101,24:101,,0.16
725,24:101,24:101,,0.118
726,24:101,24:101,,0.151
727,24:101,24:101,,0.123
728,24:101,24:101,,0.136
729,24:101,24:101,,0.143
730,24:101,24:101,,0.14
731,24:101,24:101,,0.148
732,24:101,30:107,+,0.343
733,24:101,24:101,,0.142
734,24:101,24:101,,0.135
735,24:101,24:101,,0.129
736,24:101,24:101,,0.118
737,24:101,24:101,,0.136
738,24:101,24:101,,0.099
739,24:101,24:101,,0.105
740,24:101,24:101,,0.121
741,24:101,24:101,,0.19
742,24:101,24:101,,0.131
743,24:101,24:101,,0.138
744,24:101,24:101,,0.119
745,24:101,24:101,,0.136
746,24:101,24:101,,0.113
747,24:101,24:101,,0.137
748,24:101,24:101,,0.11
749,24:101,24:101,,0.101
750,24:101,24:101,,0.13
751,24:101,24:101,,0.171
752,24:101,24:101,,0.145
753,24:101,24:101,,0.159
754,24:101,24:101,,0.157
755,24:101,24:101,,0.115
756,24:101,24:101,,0.125
757,24:101,24:101,,0.141
758,24:101,24:101,,0.122
759,24:101,24:101,,0.122
760,24:101,24:101,,0.125
761,24:101,1:8,+,0.181
762,24:101,24:101,,0.1
763,24:101,48:186,+,0.114
764,24:101,24:101,,0.124
765,24:101,24:101,,0.102
766,24:101,24:101,,0.123
767,24:101,24:101,,0.141
768,24:101,24:101,,0.125
769,24:101,24:101,,0.117
770,24:101,24:101,,0.129
771,24:101,24:101,,0.124
772,24:101,24:101,,0.134
773,24:101,24:101,,0.131
774,24:101,24:101,,0.14
775,24:101,24:101,,0.147
776,24:101,24:101,,0.12
777,24:101,24:101,,0.152
778,24:101,24:101,,0.147
779,24:101,24:101,,0.145
780,24:101,24:101,,0.139
781,24:101,24:101,,0.141
782,24:101,24:101,,0.127
783,24:101,24:101,,0.131
784,24:101,24:101,,0.118
785,24:101,24:101,,0.131
786,24:101,24:101,,0.114
787,24:101,24:101,,0.131
788,24:101,24:101,,0.098
789,24:101,24:101,,0.141
790,24:101,24:101,,0.157
791,24:101,24:101,,0.201
792,24:101,24:101,,0.118
793,24:101,24:101,,0.134
794,24:101,24:101,,0.124
795,24:101,24:101,,0.146
796,24:101,24:101,,0.131
797,24:101,24:101,,0.12
798,24:101,24:101,,0.13
799,24:101,24:101,,0.154
800,24:101,24:101,,0.124
801,24:101,24:101,,0.147
802,24:101,24:101,,0.15
803,24:101,24:101,,0.131
804,24:101,18:60,+,0.394
805,24:101,24:101,,0.14
806,24:101,24:101,,0.153
807,24:101,24:101,,0.128
808,24:101,20:97,+,0.104
809,24:101,20:97,+,0.143
810,24:101,24:101,,0.183
811,24:101,24:101,,0.13
812,24:101,24:101,,0.139
813,24:101,24:101,,0.141
814,24:101,24:101,,0.102
815,24:101,24:101,,0.11
816,24:101,24:101,,0.149
817,24:101,24:101,,0.14
818,24:101,24:101,,0.138
819,24:101,24:101,,0.118
820,24:101,2:13,+,0.161
821,24:101,24:101,,0.109
822,24:101,24:101,,0.13
823,24:101,24:101,,0.156
824,24:101,24:101,,0.104
825,24:101,24:101,,0.148
826,24:101,24:101,,0.125
827,24:101,24:101,,0.138
828,24:101,24:101,,0.137
829,24:101,24:101,,0.134
830,24:101,24:101,,0.149
831,24:101,24:101,,0.131
832,24:101,24:101,,0.172
833,24:101,24:101,,0.14
834,24:101,24:101,,0.136
835,24:101,24:101,,0.105
836,24:101,24:101,,0.126
837,24:101,24:101,,0.116
838,24:101,24:101,,0.134
839,24:101,24:101,,0.117
840,24:101,24:101,,0.16
841,24:101,24:101,,0.151
842,24:101,24:101,,0.116
843,24:101,24:101,,0.102
844,24:101,24:101,,0.141
845,24:101,24:101,,0.123
846,24:101,24:101,,0.166
847,24:101,24:101,,0.132
848,24:101,24:101,,0.144
849,24:101,24:101,,0.161
850,24:101,24:101,,0.147
851,24:101,24:101,,0.122
852,24:101,24:101,,0.181
853,24:101,24:101,,0.156
854,24:101,24:101,,0.188
855,24:101,24:101,,0.136
856,24:101,24:101,,0.132
857,24:101,24:101,,0.091
858,24:101,24:101,,0.122
859,24:101,24:101,,0.126
860,24:101,24:101,,0.139
861,24:101,24:101,,0.129
862,24:101,24:101,,0.135
863,24:101,24:101,,0.124
864,24:101,1:8,+,0.199
865,24:101,24:101,,0.192
866,24:101,24:101,,0.133
867,24:101,24:101,,0.135
868,24:101,24:101,,0.079
869,24:101,24:101,,0.125
870,24:101,24:101,,0.154
871,24:101,24:101,,0.145
872,24:101,24:101,,0.136
873,24:101,24:101,,0.104
874,24:101,24:101,,0.132
875,24:101,24:101,,0.165
876,24:101,24:101,,0.118
877,24:101,24:101,,0.145
878,24:101,24:101,,0.126
879,24:101,24:101,,0.146
880,24:101,20:97,+,0.121
881,24:101,24:101,,0.115
882,24:101,24:101,,0.143
883,24:101,24:101,,0.135
884,24:101,24:101,,0.119
885,24:101,24:101,,0.118
886,24:101,24:101,,0.117
887,24:101,24:101,,0.16
888,24:101,24:101,,0.136
889,24:101,1:8,+,0.166
890,24:101,24:101,,0.117
