inst#,actual,predicted,error,prediction
416,33:110,24:101,+,0.126
417,33:110,20:97,+,0.114
418,33:110,20:97,+,0.126
419,33:110,20:97,+,0.13
420,33:110,24:101,+,0.276
421,33:110,14:54,+,0.378
422,33:110,24:101,+,0.154
423,33:110,24:101,+,0.127
424,33:110,20:97,+,0.115
425,33:110,27:104,+,0.206
426,33:110,20:97,+,0.125
427,33:110,20:97,+,0.161
428,33:110,24:101,+,0.133
429,33:110,41:118,+,0.194
430,33:110,24:101,+,0.137
431,33:110,24:101,+,0.15
432,33:110,20:97,+,0.156
433,33:110,24:101,+,0.176
434,33:110,34:111,+,0.158
435,33:110,20:97,+,0.152
436,33:110,34:111,+,0.113
437,33:110,12:52,+,0.109
438,33:110,24:101,+,0.176
439,33:110,24:101,+,0.12
440,33:110,24:101,+,0.127
441,33:110,18:60,+,1
442,33:110,24:101,+,0.155
443,33:110,41:118,+,0.445
444,33:110,24:101,+,0.183
445,33:110,20:97,+,0.124
446,33:110,24:101,+,0.196
447,33:110,20:97,+,0.207
448,33:110,22:99,+,0.313
449,33:110,28:105,+,0.637
450,33:110,38:115,+,0.188
451,33:110,27:104,+,0.534
452,33:110,20:97,+,0.158
453,33:110,38:115,+,0.219
454,33:110,20:97,+,0.187
455,33:110,24:101,+,0.126
456,33:110,24:101,+,0.154
457,33:110,20:97,+,0.099
458,33:110,24:101,+,0.13
459,33:110,33:110,,0.194
460,33:110,20:97,+,0.134
461,33:110,24:101,+,0.147
462,33:110,24:101,+,0.131
463,33:110,31:108,+,0.145
464,33:110,24:101,+,0.18
465,33:110,24:101,+,0.12
466,33:110,16:56,+,0.164
467,33:110,35:112,+,0.176
468,33:110,24:101,+,0.137
469,33:110,20:97,+,0.192
470,33:110,38:115,+,0.129
471,33:110,24:101,+,0.135
472,33:110,24:101,+,0.145
473,33:110,24:101,+,0.165
474,33:110,24:101,+,0.133
475,33:110,31:108,+,0.17
476,33:110,20:97,+,0.105
477,33:110,20:97,+,0.138
478,33:110,24:101,+,0.123
479,33:110,46:161,+,0.195
480,33:110,24:101,+,0.276
481,33:110,24:101,+,0.15
482,33:110,24:101,+,0.164
483,33:110,38:115,+,0.585
484,33:110,34:111,+,0.245
485,33:110,17:57,+,0.115
486,33:110,24:101,+,0.144
487,33:110,24:101,+,0.138
488,33:110,24:101,+,0.175
489,33:110,20:97,+,0.122
490,33:110,24:101,+,0.145
491,33:110,24:101,+,0.158
492,33:110,24:101,+,0.108
493,33:110,24:101,+,0.211
494,33:110,24:101,+,0.124
495,33:110,5:44,+,0.186
496,33:110,39:116,+,0.288
497,33:110,34:111,+,0.137
498,33:110,24:101,+,0.129
499,33:110,44:121,+,0.147
500,33:110,34:111,+,0.177
501,33:110,24:101,+,0.136
502,33:110,24:101,+,0.117
503,33:110,24:101,+,0.134
504,33:110,24:101,+,0.132
505,33:110,33:110,,0.399
506,33:110,34:111,+,0.172
507,33:110,24:101,+,0.18
508,33:110,24:101,+,0.146
509,33:110,34:111,+,0.168
510,34:111,24:101,+,0.105
511,34:111,41:118,+,0.138
512,34:111,24:101,+,0.189
513,34:111,34:111,,0.153
514,34:111,24:101,+,0.174
515,34:111,38:115,+,0.139
516,34:111,13:53,+,0.459
517,34:111,37:114,+,0.306
518,34:111,34:111,,0.118
519,34:111,24:101,+,0.181
520,34:111,24:101,+,0.23
521,34:111,24:101,+,0.148
522,34:111,20:97,+,0.119
523,34:111,24:101,+,0.131
524,34:111,24:101,+,0.185
525,34:111,34:111,,0.123
526,34:111,24:101,+,0.13
527,34:111,24:101,+,0.143
528,34:111,25:102,+,0.53
529,34:111,24:101,+,0.153
530,34:111,1:8,+,0.343
531,34:111,24:101,+,0.147
532,34:111,20:97,+,0.149
533,34:111,24:101,+,0.117
534,34:111,24:101,+,0.131
535,34:111,24:101,+,0.121
536,34:111,24:101,+,0.136
537,34:111,24:101,+,0.155
538,34:111,33:110,+,0.141
539,34:111,34:111,,0.147
540,34:111,20:97,+,0.219
541,34:111,39:116,+,0.193
542,34:111,20:97,+,0.323
543,34:111,20:97,+,0.17
544,34:111,20:97,+,0.16
545,34:111,24:101,+,0.132
546,34:111,24:101,+,0.13
547,34:111,34:111,,0.171
548,34:111,24:101,+,0.108
549,34:111,1:8,+,0.188
550,34:111,24:101,+,0.17
551,34:111,5:44,+,0.287
552,34:111,20:97,+,0.115
553,34:111,20:97,+,0.15
554,34:111,24:101,+,0.141
555,34:111,24:101,+,0.133
556,34:111,24:101,+,0.107
557,34:111,24:101,+,0.13
558,34:111,36:113,+,0.457
559,34:111,24:101,+,0.114
560,34:111,24:101,+,0.18
561,34:111,24:101,+,0.151
562,34:111,24:101,+,0.132
563,34:111,24:101,+,0.14
564,34:111,24:101,+,0.149
565,34:111,20:97,+,0.117
566,34:111,24:101,+,0.147
567,34:111,20:97,+,0.134
568,34:111,46:161,+,0.307
569,34:111,34:111,,0.25
570,34:111,34:111,,0.234
571,34:111,24:101,+,0.231
572,34:111,34:111,,0.169
573,34:111,24:101,+,0.111
574,34:111,23:100,+,0.294
575,34:111,24:101,+,0.151
576,34:111,36:113,+,0.149
577,34:111,24:101,+,0.13
578,34:111,24:101,+,0.112
579,34:111,24:101,+,0.167
580,34:111,20:97,+,0.128
581,34:111,34:111,,0.151
582,34:111,13:53,+,0.331
583,34:111,24:101,+,0.121
584,34:111,34:111,,0.096
585,34:111,20:97,+,0.182
586,34:111,24:101,+,0.137
587,34:111,24:101,+,0.22
588,34:111,46:161,+,0.241
589,34:111,23:100,+,0.243
590,34:111,24:101,+,0.148
591,34:111,20:97,+,0.204
592,34:111,20:97,+,0.161
593,34:111,24:101,+,0.121
594,34:111,24:101,+,0.096
595,34:111,24:101,+,0.138
596,34:111,20:97,+,0.145
597,34:111,24:101,+,0.164
598,34:111,24:101,+,0.167
599,34:111,24:101,+,0.109
600,34:111,24:101,+,0.148
601,34:111,24:101,+,0.147
602,34:111,24:101,+,0.153
603,34:111,24:101,+,0.177
604,34:111,11:51,+,0.26
605,34:111,24:101,+,0.146
606,34:111,34:111,,0.148
607,34:111,34:111,,0.128
608,34:111,34:111,,0.121
609,34:111,24:101,+,0.136
610,34:111,24:101,+,0.128
611,34:111,20:97,+,0.161
612,34:111,34:111,,0.146
613,34:111,24:101,+,0.165
614,34:111,35:112,+,0.431
615,34:111,34:111,,0.15
616,34:111,24:101,+,0.223
617,34:111,34:111,,0.141
618,34:111,18:60,+,0.136
619,34:111,24:101,+,0.124
620,34:111,20:97,+,0.154
621,34:111,34:111,,0.323
622,34:111,24:101,+,0.146
623,34:111,20:97,+,0.101
624,34:111,24:101,+,0.177
625,34:111,38:115,+,0.725
626,34:111,24:101,+,0.201
627,34:111,34:111,,0.259
628,34:111,28:105,+,0.127
629,34:111,24:101,+,0.249
630,34:111,24:101,+,0.138
631,34:111,24:101,+,0.144
632,34:111,24:101,+,0.127
633,34:111,24:101,+,0.252
634,34:111,24:101,+,0.134
635,34:111,20:97,+,0.154
636,34:111,24:101,+,0.135
637,34:111,24:101,+,0.133
638,34:111,24:101,+,0.153
639,34:111,24:101,+,0.17
640,34:111,20:97,+,0.15
641,34:111,20:97,+,0.11
642,34:111,20:97,+,0.317
643,34:111,38:115,+,0.953
644,34:111,36:113,+,0.171
645,34:111,24:101,+,0.142
646,34:111,24:101,+,0.15
647,34:111,37:114,+,0.278
648,34:111,1:8,+,0.173
649,34:111,24:101,+,0.147
650,34:111,24:101,+,0.141
651,34:111,24:101,+,0.12
652,41:118,28:105,+,0.209
653,41:118,28:105,+,0.554
654,41:118,39:116,+,0.894
655,41:118,20:97,+,0.109
656,41:118,18:60,+,0.953
657,41:118,24:101,+,0.169
658,41:118,24:101,+,0.156
659,41:118,22:99,+,0.999
660,41:118,12:52,+,0.379
661,41:118,45:122,+,0.241
662,41:118,24:101,+,0.111
663,41:118,25:102,+,0.605
664,41:118,24:101,+,0.176
665,41:118,39:116,+,0.205
666,41:118,24:101,+,0.178
667,41:118,24:101,+,0.159
668,41:118,27:104,+,0.977
669,41:118,24:101,+,0.138
670,41:118,24:101,+,0.186
671,41:118,20:97,+,0.089
672,41:118,20:97,+,0.092
673,41:118,20:97,+,0.232
674,41:118,24:101,+,0.161
675,41:118,20:97,+,0.127
676,41:118,33:110,+,0.97
677,41:118,34:111,+,0.112
678,41:118,24:101,+,0.188
679,41:118,37:114,+,0.11
680,41:118,27:104,+,0.952
681,41:118,24:101,+,0.152
682,41:118,38:115,+,0.209
683,41:118,22:99,+,0.998
684,41:118,20:97,+,0.179
685,41:118,24:101,+,0.122
686,41:118,15:55,+,0.335
687,41:118,24:101,+,0.253
688,41:118,26:103,+,0.369
689,47:180,5:44,+,0.229
690,47:180,19:96,+,0.333
691,47:180,49:231,+,0.34
692,12:52,31:108,+,0.492
693,12:52,9:49,+,0.444
694,12:52,11:51,+,0.219
695,12:52,11:51,+,0.222
696,12:52,10:50,+,0.136
697,12:52,15:55,+,0.11
698,12:52,14:54,+,0.209
699,12:52,11:51,+,0.455
700,12:52,16:56,+,1
701,12:52,9:49,+,1
702,12:52,12:52,,0.225
703,12:52,16:56,+,0.138
704,12:52,13:53,+,0.234
705,12:52,16:56,+,0.243
706,12:52,41:118,+,0.993
707,12:52,9:49,+,0.202
708,12:52,11:51,+,0.142
709,12:52,10:50,+,0.397
710,12:52,24:101,+,0.099
711,12:52,15:55,+,0.166
712,12:52,14:54,+,0.15
713,12:52,20:97,+,0.147
714,12:52,11:51,+,0.23
715,12:52,15:55,+,0.168
716,12:52,12:52,,0.149
717,12:52,9:49,+,1
718,12:52,12:52,,0.121
719,12:52,9:49,+,0.248
720,12:52,12:52,,0.116
721,16:56,13:53,+,0.486
722,16:56,38:115,+,0.087
723,16:56,16:56,,1
724,16:56,14:54,+,0.178
725,16:56,8:48,+,0.109
726,16:56,15:55,+,0.537
727,16:56,16:56,,0.134
728,16:56,17:57,+,0.168
729,16:56,1:8,+,0.305
730,16:56,13:53,+,0.264
731,16:56,22:99,+,0.332
732,16:56,17:57,+,0.104
733,16:56,16:56,,0.941
734,16:56,42:119,+,0.908
735,16:56,23:100,+,0.569
736,16:56,17:57,+,0.124
737,16:56,8:48,+,0.713
738,16:56,17:57,+,0.321
739,16:56,16:56,,0.563
740,16:56,48:186,+,0.14
741,16:56,15:55,+,0.388
742,16:56,15:55,+,0.113
743,16:56,17:57,+,0.203
744,16:56,8:48,+,0.345
745,16:56,15:55,+,0.127
746,16:56,26:103,+,0.844
747,16:56,15:55,+,0.121
748,16:56,16:56,,0.449
749,16:56,8:48,+,0.288
750,16:56,14:54,+,0.122
751,16:56,8:48,+,0.811
752,16:56,15:55,+,0.254
753,31:108,24:101,+,0.145
754,31:108,20:97,+,0.159
755,31:108,24:101,+,0.142
756,31:108,24:101,+,0.118
757,31:108,5:44,+,0.171
758,31:108,37:114,+,0.534
759,31:108,24:101,+,0.117
760,31:108,24:101,+,0.172
761,31:108,38:115,+,0.264
762,31:108,34:111,+,0.131
763,31:108,40:117,+,0.13
764,31:108,20:97,+,0.157
765,31:108,6:45,+,0.22
766,31:108,23:100,+,0.924
767,31:108,24:101,+,0.243
768,31:108,20:97,+,0.151
769,31:108,26:103,+,0.552
770,31:108,24:101,+,0.128
771,31:108,20:97,+,0.124
772,31:108,23:100,+,0.999
773,31:108,31:108,,0.207
774,31:108,24:101,+,0.134
775,31:108,24:101,+,0.146
776,31:108,24:101,+,0.183
777,31:108,23:100,+,0.548
778,31:108,5:44,+,0.292
779,31:108,31:108,,0.669
780,31:108,20:97,+,0.153
781,31:108,25:102,+,0.279
782,31:108,24:101,+,0.113
783,31:108,24:101,+,0.136
784,31:108,31:108,,0.659
785,31:108,24:101,+,0.182
786,31:108,39:116,+,0.203
787,31:108,24:101,+,0.096
788,31:108,34:111,+,0.199
789,31:108,20:97,+,0.105
790,31:108,20:97,+,0.105
791,31:108,37:114,+,0.203
792,31:108,24:101,+,0.152
793,31:108,24:101,+,0.107
794,31:108,27:104,+,0.937
795,31:108,24:101,+,0.159
796,31:108,24:101,+,0.147
797,31:108,24:101,+,0.193
798,31:108,24:101,+,0.137
799,31:108,5:44,+,0.625
800,31:108,24:101,+,0.13
801,31:108,24:101,+,0.145
802,31:108,1:8,+,0.991
803,31:108,24:101,+,0.165
804,31:108,24:101,+,0.118
805,31:108,20:97,+,0.153
806,31:108,24:101,+,0.127
807,31:108,34:111,+,0.135
808,31:108,24:101,+,0.132
809,31:108,24:101,+,0.145
810,31:108,34:111,+,0.13
811,31:108,24:101,+,0.123
812,31:108,20:97,+,0.159
813,31:108,20:97,+,0.157
814,31:108,24:101,+,0.13
815,31:108,24:101,+,0.146
816,31:108,24:101,+,0.155
817,31:108,40:117,+,0.219
818,31:108,24:101,+,0.127
819,31:108,24:101,+,0.229
820,31:108,20:97,+,0.152
821,31:108,28:105,+,1
822,31:108,50:241,+,0.433
823,31:108,24:101,+,0.193
824,31:108,34:111,+,0.239
825,31:108,33:110,+,0.421
826,31:108,24:101,+,0.123
827,31:108,33:110,+,0.134
828,31:108,20:97,+,0.096
829,31:108,24:101,+,0.145
830,31:108,20:97,+,0.147
831,31:108,24:101,+,0.145
832,31:108,28:105,+,0.206
833,31:108,20:97,+,0.11
834,31:108,31:108,,0.393
835,31:108,24:101,+,0.191
836,31:108,24:101,+,0.152
837,31:108,28:105,+,0.653
838,31:108,20:97,+,0.151
839,31:108,24:101,+,0.189
840,31:108,24:101,+,0.146
841,31:108,24:101,+,0.098
842,31:108,22:99,+,0.093
843,31:108,44:121,+,0.993
844,31:108,34:111,+,0.127
845,31:108,24:101,+,0.271
846,31:108,38:115,+,0.233
847,28:105,20:97,+,0.209
848,28:105,24:101,+,0.134
849,28:105,20:97,+,0.137
850,28:105,24:101,+,0.161
851,28:105,24:101,+,0.161
852,28:105,20:97,+,0.156
853,28:105,24:101,+,0.138
854,28:105,24:101,+,0.226
855,28:105,35:112,+,0.334
856,28:105,28:105,,0.778
857,28:105,34:111,+,0.17
858,28:105,24:101,+,0.144
859,28:105,34:111,+,0.118
860,28:105,35:112,+,0.298
861,28:105,34:111,+,0.15
862,28:105,41:118,+,0.26
863,28:105,24:101,+,0.16
864,28:105,24:101,+,0.204
865,28:105,10:50,+,0.247
866,28:105,24:101,+,0.296
867,28:105,24:101,+,0.141
868,28:105,24:101,+,0.102
869,28:105,24:101,+,0.106
870,28:105,24:101,+,0.157
871,28:105,20:97,+,0.158
872,28:105,24:101,+,0.196
873,28:105,24:101,+,0.127
874,28:105,25:102,+,0.284
875,28:105,24:101,+,0.149
876,28:105,17:57,+,0.263
877,28:105,20:97,+,0.161
