inst#,actual,predicted,error,prediction
115,23:100,24:101,+,0.167
116,23:100,24:101,+,0.15
117,23:100,24:101,+,0.098
118,35:112,26:103,+,0.11
119,35:112,24:101,+,0.152
120,35:112,33:110,+,0.073
121,35:112,24:101,+,0.116
122,35:112,24:101,+,0.15
123,35:112,24:101,+,0.158
124,35:112,24:101,+,0.17
125,35:112,24:101,+,0.112
126,35:112,24:101,+,0.129
127,35:112,24:101,+,0.149
128,35:112,34:111,+,0.097
129,35:112,24:101,+,0.14
130,35:112,39:116,+,0.093
131,35:112,24:101,+,0.087
132,35:112,24:101,+,0.304
133,35:112,24:101,+,0.11
134,35:112,20:97,+,0.125
135,35:112,31:108,+,0.175
136,35:112,44:121,+,0.174
137,35:112,34:111,+,0.252
138,35:112,33:110,+,0.107
139,35:112,24:101,+,0.154
140,35:112,24:101,+,0.114
141,35:112,40:117,+,0.23
142,35:112,24:101,+,0.153
143,35:112,24:101,+,0.113
144,35:112,24:101,+,0.128
145,35:112,24:101,+,0.162
146,35:112,41:118,+,0.149
147,35:112,34:111,+,0.109
148,35:112,24:101,+,0.113
149,35:112,24:101,+,0.107
150,35:112,24:101,+,0.098
151,35:112,20:97,+,0.141
152,35:112,22:99,+,0.113
153,35:112,24:101,+,0.197
154,35:112,24:101,+,0.138
155,35:112,34:111,+,0.267
156,35:112,24:101,+,0.132
157,35:112,24:101,+,0.131
158,35:112,24:101,+,0.098
159,35:112,24:101,+,0.123
160,35:112,24:101,+,0.152
161,35:112,24:101,+,0.092
162,35:112,27:104,+,0.233
163,35:112,24:101,+,0.155
164,50:241,24:101,+,0.222
165,50:241,4:43,+,0.311
166,50:241,16:56,+,0.172
167,50:241,35:112,+,0.188
168,50:241,50:241,,0.346
169,50:241,24:101,+,0.115
170,50:241,24:101,+,0.128
171,50:241,24:101,+,0.19
172,50:241,31:108,+,0.227
173,50:241,24:101,+,0.093
174,50:241,34:111,+,0.094
175,50:241,24:101,+,0.124
176,50:241,24:101,+,0.126
177,50:241,31:108,+,0.423
178,50:241,24:101,+,0.126
179,50:241,43:120,+,0.282
180,50:241,50:241,,0.75
181,50:241,25:102,+,0.153
182,50:241,50:241,,0.348
183,50:241,50:241,,0.367
184,50:241,41:118,+,0.129
185,31:108,34:111,+,0.112
186,31:108,24:101,+,0.143
187,31:108,24:101,+,0.158
188,31:108,24:101,+,0.13
189,31:108,20:97,+,0.212
190,31:108,24:101,+,0.149
191,31:108,24:101,+,0.149
192,31:108,24:101,+,0.161
193,31:108,24:101,+,0.084
194,31:108,24:101,+,0.151
195,31:108,24:101,+,0.16
196,31:108,24:101,+,0.153
197,31:108,24:101,+,0.138
198,31:108,24:101,+,0.139
199,31:108,24:101,+,0.113
200,31:108,24:101,+,0.147
201,31:108,24:101,+,0.152
202,31:108,24:101,+,0.418
203,31:108,24:101,+,0.141
204,31:108,24:101,+,0.126
205,31:108,24:101,+,0.143
206,31:108,24:101,+,0.09
207,31:108,24:101,+,0.136
208,31:108,24:101,+,0.158
209,31:108,25:102,+,0.129
210,31:108,24:101,+,0.142
211,31:108,24:101,+,0.129
212,31:108,24:101,+,0.119
213,31:108,24:101,+,0.146
214,31:108,24:101,+,0.138
215,31:108,40:117,+,0.102
216,31:108,24:101,+,0.14
217,31:108,34:111,+,0.115
218,31:108,34:111,+,0.099
219,31:108,24:101,+,0.133
220,31:108,24:101,+,0.131
221,31:108,24:101,+,0.133
222,31:108,39:116,+,0.251
223,31:108,24:101,+,0.14
224,31:108,24:101,+,0.157
225,31:108,24:101,+,0.124
226,31:108,24:101,+,0.094
227,31:108,31:108,,0.145
228,31:108,24:101,+,0.128
229,31:108,24:101,+,0.147
230,31:108,24:101,+,0.161
231,31:108,24:101,+,0.138
232,31:108,24:101,+,0.123
233,31:108,24:101,+,0.142
234,31:108,34:111,+,0.088
235,31:108,24:101,+,0.118
236,31:108,37:114,+,0.097
237,31:108,24:101,+,0.121
238,31:108,24:101,+,0.123
239,31:108,24:101,+,0.119
240,31:108,24:101,+,0.155
241,31:108,6:45,+,0.141
242,31:108,24:101,+,0.159
243,31:108,24:101,+,0.132
244,31:108,24:101,+,0.133
245,31:108,24:101,+,0.159
246,31:108,24:101,+,0.136
247,31:108,50:241,+,0.286
248,31:108,24:101,+,0.155
249,31:108,34:111,+,0.144
250,31:108,24:101,+,0.147
251,31:108,24:101,+,0.126
252,31:108,34:111,+,0.144
253,31:108,24:101,+,0.097
254,31:108,24:101,+,0.106
255,31:108,24:101,+,0.142
256,31:108,24:101,+,0.135
257,31:108,37:114,+,0.132
258,31:108,20:97,+,0.115
259,31:108,24:101,+,0.125
260,31:108,34:111,+,0.106
261,31:108,24:101,+,0.139
262,31:108,24:101,+,0.125
263,31:108,24:101,+,0.126
264,31:108,41:118,+,0.208
265,31:108,24:101,+,0.331
266,31:108,24:101,+,0.123
267,31:108,24:101,+,0.136
268,31:108,24:101,+,0.167
269,31:108,24:101,+,0.138
270,31:108,24:101,+,0.127
271,31:108,20:97,+,0.127
272,31:108,24:101,+,0.127
273,31:108,24:101,+,0.133
274,31:108,24:101,+,0.151
275,31:108,24:101,+,0.135
276,31:108,24:101,+,0.139
277,31:108,24:101,+,0.148
278,31:108,50:241,+,0.206
279,31:108,31:108,,0.187
280,31:108,24:101,+,0.136
281,31:108,24:101,+,0.149
282,31:108,20:97,+,0.234
283,31:108,24:101,+,0.14
284,31:108,24:101,+,0.091
285,31:108,34:111,+,0.111
286,31:108,20:97,+,0.199
287,31:108,24:101,+,0.136
288,31:108,45:122,+,0.301
289,8:48,9:49,+,0.153
290,8:48,24:101,+,0.107
291,8:48,20:97,+,0.16
292,8:48,15:55,+,0.196
293,8:48,17:57,+,0.202
294,8:48,15:55,+,0.223
295,8:48,19:96,+,0.202
296,8:48,11:51,+,0.18
297,8:48,14:54,+,0.133
298,8:48,9:49,+,0.135
299,8:48,17:57,+,0.145
300,8:48,34:111,+,0.099
301,8:48,17:57,+,0.199
302,8:48,11:51,+,0.455
303,8:48,8:48,,0.154
304,8:48,17:57,+,0.285
305,8:48,8:48,,0.231
306,8:48,34:111,+,0.107
307,8:48,17:57,+,0.17
308,8:48,14:54,+,0.115
309,8:48,9:49,+,0.127
310,8:48,17:57,+,0.206
311,8:48,11:51,+,0.152
312,8:48,16:56,+,0.24
313,8:48,24:101,+,0.122
314,8:48,16:56,+,0.523
315,8:48,29:106,+,0.176
316,8:48,17:57,+,0.285
317,13:53,24:101,+,0.13
318,13:53,13:53,,0.46
319,13:53,15:55,+,0.17
320,13:53,1:8,+,0.103
321,13:53,24:101,+,0.129
322,13:53,13:53,,0.13
323,13:53,5:44,+,0.362
324,13:53,14:54,+,0.194
325,13:53,9:49,+,0.165
326,13:53,24:101,+,0.123
327,13:53,31:108,+,0.116
328,13:53,24:101,+,0.171
329,13:53,12:52,+,0.143
330,13:53,9:49,+,0.145
331,13:53,12:52,+,0.144
332,13:53,14:54,+,0.153
333,13:53,11:51,+,0.166
334,13:53,24:101,+,0.168
335,13:53,10:50,+,0.234
336,13:53,17:57,+,0.214
337,13:53,12:52,+,0.331
338,13:53,9:49,+,0.192
339,13:53,16:56,+,0.158
340,13:53,14:54,+,0.194
341,13:53,11:51,+,0.251
342,13:53,15:55,+,0.174
343,42:119,42:119,,0.698
344,42:119,24:101,+,0.102
345,42:119,42:119,,0.721
346,42:119,42:119,,0.728
347,42:119,2:13,+,0.142
348,42:119,42:119,,0.825
349,42:119,24:101,+,0.111
350,42:119,42:119,,0.591
351,42:119,42:119,,0.821
352,42:119,38:115,+,0.206
353,42:119,24:101,+,0.141
354,42:119,24:101,+,0.151
355,42:119,42:119,,0.939
356,42:119,24:101,+,0.087
357,42:119,43:120,+,0.104
358,42:119,24:101,+,0.145
359,42:119,42:119,,0.859
360,42:119,24:101,+,0.136
361,42:119,42:119,,0.45
362,42:119,24:101,+,0.104
363,42:119,42:119,,0.568
364,42:119,42:119,,0.978
365,42:119,42:119,,0.521
366,29:106,34:111,+,0.121
367,29:106,27:104,+,0.131
368,29:106,26:103,+,0.092
369,29:106,24:101,+,0.159
370,29:106,24:101,+,0.124
371,29:106,20:97,+,0.128
372,29:106,24:101,+,0.141
373,29:106,32:109,+,0.137
374,29:106,29:106,,0.231
375,29:106,24:101,+,0.347
376,29:106,38:115,+,0.347
377,29:106,33:110,+,0.159
378,29:106,50:241,+,0.255
379,29:106,24:101,+,0.127
380,29:106,24:101,+,0.126
381,29:106,24:101,+,0.135
382,29:106,29:106,,0.885
383,29:106,33:110,+,0.135
384,29:106,24:101,+,0.108
385,24:101,24:101,,0.655
386,24:101,24:101,,0.144
387,24:101,24:101,,0.181
388,24:101,6:45,+,0.287
389,24:101,24:101,,0.125
390,24:101,34:111,+,0.222
391,24:101,24:101,,0.127
392,24:101,24:101,,0.152
393,24:101,24:101,,0.129
394,24:101,24:101,,0.138
395,24:101,24:101,,0.552
396,24:101,24:101,,0.15
397,24:101,24:101,,0.124
398,24:101,34:111,+,0.112
399,24:101,24:101,,0.146
400,24:101,24:101,,0.132
401,24:101,24:101,,0.624
402,24:101,24:101,,0.68
403,24:101,24:101,,0.132
404,24:101,24:101,,0.118
405,24:101,24:101,,0.125
406,24:101,24:101,,0.154
407,24:101,24:101,,0.118
408,24:101,37:114,+,0.162
409,24:101,24:101,,0.144
410,24:101,24:101,,0.117
411,24:101,24:101,,0.162
412,24:101,24:101,,0.244
413,24:101,24:101,,0.105
414,24:101,20:97,+,0.142
415,24:101,24:101,,0.134
416,24:101,24:101,,0.12
417,24:101,24:101,,0.135
418,24:101,34:111,+,0.168
419,24:101,24:101,,0.139
420,24:101,24:101,,0.143
421,24:101,24:101,,0.139
422,24:101,37:114,+,0.119
423,24:101,24:101,,0.133
424,24:101,24:101,,0.141
425,24:101,24:101,,0.148
426,24:101,24:101,,0.128
427,24:101,24:101,,0.195
428,24:101,48:186,+,0.591
429,24:101,24:101,,0.131
430,24:101,34:111,+,0.103
431,24:101,24:101,,0.161
432,24:101,24:101,,0.125
433,24:101,24:101,,0.108
434,24:101,34:111,+,0.099
435,24:101,38:115,+,0.155
436,24:101,39:116,+,0.187
437,24:101,24:101,,0.151
438,24:101,24:101,,0.15
439,24:101,24:101,,0.112
440,24:101,24:101,,0.129
441,24:101,33:110,+,0.094
442,24:101,24:101,,0.157
443,24:101,24:101,,0.137
444,24:101,24:101,,0.128
445,24:101,24:101,,0.143
446,24:101,24:101,,0.124
447,24:101,41:118,+,0.089
448,24:101,24:101,,0.132
449,24:101,24:101,,0.131
450,24:101,24:101,,0.13
451,24:101,24:101,,0.617
452,24:101,24:101,,0.131
453,24:101,24:101,,0.184
454,24:101,24:101,,0.14
455,24:101,24:101,,0.105
456,24:101,24:101,,0.139
457,24:101,24:101,,0.13
458,24:101,24:101,,0.105
459,24:101,24:101,,0.127
460,24:101,38:115,+,0.296
461,24:101,24:101,,0.145
462,24:101,24:101,,0.1
463,24:101,24:101,,0.137
464,24:101,20:97,+,0.27
465,24:101,33:110,+,0.136
466,24:101,24:101,,0.138
467,24:101,24:101,,0.102
468,24:101,24:101,,0.137
469,24:101,24:101,,0.133
470,24:101,24:101,,0.187
471,24:101,24:101,,0.125
472,24:101,24:101,,0.15
473,24:101,24:101,,0.146
474,24:101,24:101,,0.124
475,24:101,24:101,,0.124
476,24:101,34:111,+,0.123
477,24:101,24:101,,0.12
478,24:101,24:101,,0.157
479,24:101,24:101,,0.145
480,24:101,24:101,,0.114
481,24:101,24:101,,0.135
482,24:101,24:101,,0.155
483,24:101,20:97,+,0.165
484,24:101,34:111,+,0.114
485,24:101,24:101,,0.161
486,24:101,34:111,+,0.12
487,24:101,24:101,,0.138
488,24:101,24:101,,0.16
489,24:101,24:101,,0.109
490,24:101,24:101,,0.153
491,24:101,24:101,,0.15
492,24:101,24:101,,0.154
493,24:101,24:101,,0.104
494,24:101,24:101,,0.142
495,24:101,24:101,,0.138
496,24:101,24:101,,0.082
497,24:101,24:101,,0.12
498,24:101,24:101,,0.118
499,24:101,24:101,,0.142
500,24:101,24:101,,0.12
501,24:101,24:101,,0.151
502,24:101,24:101,,0.132
503,24:101,24:101,,0.142
504,24:101,24:101,,0.142
505,24:101,24:101,,0.143
506,24:101,34:111,+,0.12
507,24:101,24:101,,0.143
508,24:101,24:101,,0.126
509,24:101,24:101,,0.11
510,24:101,24:101,,0.13
511,24:101,3:39,+,0.451
512,24:101,34:111,+,0.141
513,24:101,24:101,,0.143
514,24:101,24:101,,0.158
515,24:101,24:101,,0.129
516,24:101,24:101,,0.139
517,24:101,24:101,,0.161
518,24:101,34:111,+,0.249
519,24:101,24:101,,0.091
520,24:101,24:101,,0.744
521,24:101,24:101,,0.13
522,24:101,34:111,+,0.117
523,24:101,24:101,,0.087
524,24:101,24:101,,0.183
525,24:101,34:111,+,0.112
526,24:101,34:111,+,0.114
527,24:101,39:116,+,0.508
528,24:101,24:101,,0.1
529,24:101,24:101,,0.125
530,24:101,24:101,,0.144
531,24:101,39:116,+,0.112
532,24:101,24:101,,0.138
533,24:101,24:101,,0.13
534,24:101,24:101,,0.148
535,24:101,24:101,,0.096
536,24:101,24:101,,0.171
537,24:101,24:101,,0.147
538,24:101,24:101,,0.143
539,24:101,24:101,,0.106
540,24:101,24:101,,0.146
541,24:101,24:101,,0.135
542,24:101,24:101,,0.139
543,24:101,24:101,,0.142
544,24:101,24:101,,0.136
545,24:101,24:101,,0.16
546,24:101,24:101,,0.141
547,24:101,24:101,,0.094
548,24:101,24:101,,0.125
549,24:101,24:101,,0.122
550,24:101,24:101,,0.185
551,24:101,38:115,+,0.799
552,24:101,24:101,,0.13
553,24:101,24:101,,0.182
554,24:101,24:101,,0.14
555,24:101,24:101,,0.151
556,24:101,24:101,,0.152
557,24:101,24:101,,0.126
558,24:101,24:101,,0.147
559,24:101,24:101,,0.144
560,24:101,24:101,,0.142
561,24:101,24:101,,0.138
562,24:101,24:101,,0.137
563,24:101,24:101,,0.141
564,24:101,24:101,,0.134
565,24:101,24:101,,0.113
566,24:101,24:101,,0.214
567,24:101,10:50,+,0.147
568,24:101,24:101,,0.147
569,24:101,24:101,,0.13
570,24:101,24:101,,0.132
571,24:101,24:101,,0.125
572,24:101,42:119,+,0.58
573,24:101,24:101,,0.126
574,24:101,24:101,,0.125
575,24:101,24:101,,0.15
576,24:101,24:101,,0.118
577,24:101,24:101,,0.111
578,24:101,24:101,,0.127
579,24:101,24:101,,0.144
580,24:101,24:101,,0.135
581,24:101,20:97,+,0.154
582,24:101,24:101,,0.134
583,24:101,20:97,+,0.126
584,24:101,24:101,,0.126
585,24:101,24:101,,0.548
586,24:101,24:101,,0.133
587,24:101,38:115,+,0.148
588,24:101,24:101,,0.115
589,24:101,42:119,+,0.472
590,24:101,24:101,,0.141
591,24:101,24:101,,0.505
592,24:101,24:101,,0.114
593,24:101,20:97,+,0.212
594,24:101,24:101,,0.115
595,24:101,24:101,,0.102
596,24:101,17:57,+,0.188
597,24:101,24:101,,0.297
598,24:101,24:101,,0.117
599,24:101,24:101,,0.11
600,24:101,42:119,+,0.531
601,24:101,24:101,,0.124
602,24:101,24:101,,0.119
603,24:101,24:101,,0.097
604,24:101,24:101,,0.132
605,24:101,20:97,+,0.175
606,24:101,24:101,,0.114
607,24:101,48:186,+,0.094
608,24:101,24:101,,0.135
609,24:101,24:101,,0.137
610,24:101,24:101,,0.128
611,24:101,50:241,+,0.403
612,24:101,24:101,,0.112
613,24:101,34:111,+,0.117
614,24:101,38:115,+,0.388
615,24:101,24:101,,0.148
616,24:101,24:101,,0.132
617,24:101,24:101,,0.141
618,24:101,20:97,+,0.12
619,24:101,32:109,+,0.337
620,24:101,24:101,,0.163
621,24:101,24:101,,0.149
622,24:101,24:101,,0.142
623,24:101,24:101,,0.123
624,24:101,24:101,,0.412
625,24:101,24:101,,0.132
626,24:101,24:101,,0.106
627,24:101,24:101,,0.103
628,24:101,24:101,,0.129
629,24:101,24:101,,0.102
630,24:101,14:54,+,0.097
631,24:101,24:101,,0.099
632,24:101,24:101,,0.112
633,24:101,20:97,+,0.166
634,24:101,24:101,,0.124
635,24:101,24:101,,0.163
636,24:101,24:101,,0.13
637,24:101,24:101,,0.215
638,24:101,24:101,,0.113
639,24:101,20:97,+,0.133
640,24:101,24:101,,0.144
641,24:101,24:101,,0.14
642,24:101,24:101,,0.701
643,24:101,24:101,,0.122
644,24:101,24:101,,0.13
645,24:101,24:101,,0.155
646,24:101,24:101,,0.117
647,24:101,24:101,,0.152
648,24:101,24:101,,0.152
649,24:101,24:101,,0.139
650,24:101,24:101,,0.116
651,24:101,24:101,,0.14
652,24:101,24:101,,0.106
653,24:101,24:101,,0.154
654,24:101,20:97,+,0.14
655,24:101,24:101,,0.15
656,24:101,24:101,,0.138
657,24:101,24:101,,0.123
658,33:110,24:101,+,0.132
659,33:110,24:101,+,0.14
660,33:110,24:101,+,0.127
661,33:110,24:101,+,0.113
662,33:110,24:101,+,0.122
663,33:110,24:101,+,0.145
664,33:110,27:104,+,0.149
665,33:110,24:101,+,0.132
666,33:110,24:101,+,0.148
667,33:110,24:101,+,0.17
668,33:110,24:101,+,0.1
669,33:110,34:111,+,0.099
670,33:110,34:111,+,0.132
671,33:110,24:101,+,0.127
672,33:110,24:101,+,0.138
673,33:110,24:101,+,0.146
674,33:110,24:101,+,0.128
675,33:110,24:101,+,0.12
676,33:110,20:97,+,0.111
677,33:110,24:101,+,0.156
678,33:110,24:101,+,0.126
679,33:110,24:101,+,0.133
680,33:110,24:101,+,0.129
681,33:110,24:101,+,0.138
682,33:110,20:97,+,0.144
683,33:110,24:101,+,0.144
684,33:110,19:96,+,0.266
685,33:110,24:101,+,0.137
686,33:110,24:101,+,0.144
687,33:110,24:101,+,0.134
688,33:110,24:101,+,0.103
689,33:110,24:101,+,0.122
690,33:110,20:97,+,0.263
691,33:110,3:39,+,0.316
692,33:110,24:101,+,0.155
693,33:110,34:111,+,0.107
694,33:110,24:101,+,0.119
695,33:110,24:101,+,0.142
696,33:110,24:101,+,0.141
697,33:110,24:101,+,0.143
698,33:110,24:101,+,0.154
699,33:110,24:101,+,0.137
700,33:110,24:101,+,0.13
701,33:110,24:101,+,0.11
702,33:110,24:101,+,0.118
703,33:110,24:101,+,0.134
704,33:110,34:111,+,0.216
705,33:110,24:101,+,0.148
706,33:110,37:114,+,0.159
707,33:110,24:101,+,0.095
708,33:110,24:101,+,0.137
709,33:110,24:101,+,0.16
710,33:110,24:101,+,0.151
711,33:110,24:101,+,0.144
712,33:110,38:115,+,0.131
713,33:110,24:101,+,0.145
714,33:110,24:101,+,0.14
715,33:110,39:116,+,0.234
716,33:110,24:101,+,0.146
717,33:110,24:101,+,0.171
718,33:110,20:97,+,0.139
719,33:110,24:101,+,0.138
720,33:110,24:101,+,0.132
721,33:110,24:101,+,0.837
722,33:110,24:101,+,0.143
723,33:110,31:108,+,0.377
724,33:110,24:101,+,0.121
725,33:110,24:101,+,0.117
726,33:110,24:101,+,0.146
727,33:110,24:101,+,0.13
728,33:110,24:101,+,0.137
729,33:110,24:101,+,0.121
730,33:110,24:101,+,0.142
731,33:110,24:101,+,0.123
732,33:110,18:60,+,0.329
733,33:110,24:101,+,0.081
734,33:110,24:101,+,0.122
735,33:110,24:101,+,0.1
736,33:110,33:110,,0.381
737,33:110,34:111,+,0.306
738,33:110,24:101,+,0.133
739,33:110,20:97,+,0.12
740,33:110,24:101,+,0.135
741,33:110,20:97,+,0.271
742,33:110,24:101,+,0.134
743,33:110,24:101,+,0.138
744,33:110,24:101,+,0.133
745,33:110,24:101,+,0.159
746,33:110,34:111,+,0.13
747,33:110,24:101,+,0.126
748,33:110,24:101,+,0.132
749,33:110,3:39,+,0.145
750,33:110,24:101,+,0.143
751,33:110,24:101,+,0.147
752,33:110,26:103,+,0.19
753,33:110,24:101,+,0.161
754,33:110,24:101,+,0.136
755,33:110,24:101,+,0.139
756,33:110,24:101,+,0.147
757,33:110,24:101,+,0.112
758,33:110,20:97,+,0.136
759,33:110,20:97,+,0.125
760,33:110,24:101,+,0.12
761,33:110,24:101,+,0.135
762,33:110,24:101,+,0.138
763,33:110,24:101,+,0.132
764,33:110,24:101,+,0.127
765,32:109,21:98,+,0.089
766,32:109,25:102,+,0.089
767,32:109,31:108,+,0.354
768,32:109,32:109,,0.418
769,32:109,24:101,+,0.1
770,32:109,5:44,+,0.112
771,32:109,24:101,+,0.106
772,32:109,24:101,+,0.097
773,32:109,24:101,+,0.125
774,32:109,32:109,,0.105
775,32:109,1:8,+,0.354
776,32:109,24:101,+,0.088
777,32:109,24:101,+,0.109
778,32:109,24:101,+,0.138
779,32:109,34:111,+,0.141
780,32:109,24:101,+,0.103
781,32:109,24:101,+,0.127
782,32:109,33:110,+,0.344
783,32:109,24:101,+,0.099
784,32:109,24:101,+,0.148
785,32:109,34:111,+,0.136
786,32:109,24:101,+,0.075
787,32:109,24:101,+,0.143
788,32:109,37:114,+,0.5
789,32:109,24:101,+,0.131
790,32:109,17:57,+,0.287
791,32:109,24:101,+,0.126
792,32:109,28:105,+,0.494
793,32:109,24:101,+,0.153
794,32:109,35:112,+,0.223
795,32:109,21:98,+,0.062
796,32:109,34:111,+,0.096
797,32:109,24:101,+,0.091
798,32:109,24:101,+,0.131
799,32:109,24:101,+,0.069
800,32:109,24:101,+,0.131
801,32:109,24:101,+,0.141
802,32:109,24:101,+,0.128
803,32:109,24:101,+,0.134
804,32:109,24:101,+,0.105
805,32:109,24:101,+,0.121
806,32:109,30:107,+,0.401
807,32:109,24:101,+,0.131
808,32:109,24:101,+,0.126
809,32:109,24:101,+,0.096
810,32:109,24:101,+,0.136
811,32:109,50:241,+,0.146
812,32:109,50:241,+,0.266
813,32:109,24:101,+,0.127
814,32:109,44:121,+,0.179
815,32:109,15:55,+,0.09
816,32:109,24:101,+,0.125
817,32:109,36:113,+,0.124
818,32:109,24:101,+,0.131
819,32:109,10:50,+,0.181
820,32:109,34:111,+,0.113
821,32:109,32:109,,0.269
822,32:109,24:101,+,0.157
823,46:161,4:43,+,0.451
824,46:161,24:101,+,0.144
825,46:161,24:101,+,0.111
826,46:161,49:231,+,0.117
827,46:161,24:101,+,0.12
828,46:161,19:96,+,0.144
829,46:161,5:44,+,0.149
830,46:161,4:43,+,0.2
831,46:161,24:101,+,0.104
832,46:161,6:45,+,0.158
833,46:161,46:161,,0.498
834,46:161,21:98,+,0.594
835,46:161,3:39,+,0.305
836,46:161,24:101,+,0.136
837,46:161,46:161,,0.898
838,46:161,31:108,+,0.182
839,46:161,3:39,+,0.454
840,46:161,2:13,+,0.499
841,46:161,5:44,+,0.153
842,46:161,46:161,,0.423
843,46:161,3:39,+,0.377
844,46:161,46:161,,0.392
845,46:161,24:101,+,0.139
846,39:116,46:161,+,0.124
847,39:116,24:101,+,0.108
848,39:116,24:101,+,0.174
849,39:116,24:101,+,0.157
850,39:116,24:101,+,0.12
851,39:116,24:101,+,0.115
852,39:116,39:116,,0.726
853,39:116,24:101,+,0.102
854,39:116,24:101,+,0.158
855,39:116,24:101,+,0.124
856,39:116,2:13,+,0.411
857,39:116,24:101,+,0.107
858,39:116,34:111,+,0.143
859,39:116,38:115,+,0.109
860,39:116,24:101,+,0.125
861,39:116,24:101,+,0.19
862,39:116,35:112,+,0.346
863,39:116,20:97,+,0.118
864,39:116,24:101,+,0.164
865,39:116,24:101,+,0.158
866,39:116,27:104,+,0.158
867,39:116,24:101,+,0.154
868,39:116,24:101,+,0.14
869,39:116,24:101,+,0.149
870,39:116,44:121,+,0.648
871,39:116,37:114,+,0.589
872,39:116,24:101,+,0.133
873,39:116,41:118,+,0.243
874,39:116,24:101,+,0.096
875,39:116,24:101,+,0.108
876,39:116,24:101,+,0.137
877,39:116,24:101,+,0.151
878,39:116,20:97,+,0.564
879,39:116,24:101,+,0.121
880,39:116,32:109,+,0.128
881,39:116,24:101,+,0.149
882,39:116,23:100,+,0.746
883,39:116,39:116,,0.596
884,39:116,24:101,+,0.139
885,39:116,24:101,+,0.139
886,39:116,24:101,+,0.137
887,39:116,39:116,,0.389
888,39:116,50:241,+,0.146
889,39:116,24:101,+,0.142
