inst#,actual,predicted,error,prediction
216,20:97,20:97,,0.091
217,20:97,34:111,+,0.131
218,20:97,24:101,+,0.14
219,20:97,24:101,+,0.165
220,20:97,24:101,+,0.155
221,20:97,24:101,+,0.213
222,20:97,24:101,+,0.128
223,20:97,20:97,,0.211
224,20:97,24:101,+,0.101
225,20:97,24:101,+,0.16
226,20:97,34:111,+,0.213
227,20:97,24:101,+,0.191
228,20:97,20:97,,0.235
229,20:97,24:101,+,0.178
230,20:97,24:101,+,0.114
231,20:97,20:97,,0.127
232,20:97,24:101,+,0.154
233,20:97,24:101,+,0.155
234,20:97,24:101,+,0.154
235,20:97,24:101,+,0.114
236,20:97,24:101,+,0.132
237,20:97,20:97,,0.132
238,20:97,20:97,,0.149
239,20:97,24:101,+,0.177
240,20:97,9:49,+,0.1
241,20:97,46:161,+,0.93
242,20:97,24:101,+,0.086
243,20:97,24:101,+,0.156
244,20:97,20:97,,0.163
245,20:97,24:101,+,0.155
246,20:97,24:101,+,0.175
247,20:97,20:97,,0.214
248,20:97,24:101,+,0.164
249,20:97,1:8,+,0.13
250,20:97,24:101,+,0.118
251,20:97,24:101,+,0.377
252,20:97,24:101,+,0.175
253,20:97,20:97,,0.291
254,20:97,31:108,+,0.123
255,20:97,24:101,+,0.17
256,20:97,34:111,+,0.157
257,20:97,8:48,+,0.204
258,20:97,24:101,+,0.227
259,20:97,24:101,+,0.132
260,20:97,20:97,,0.127
261,20:97,24:101,+,0.107
262,20:97,34:111,+,0.095
263,20:97,20:97,,0.12
264,20:97,33:110,+,0.158
265,20:97,16:56,+,0.358
266,20:97,20:97,,0.114
267,20:97,24:101,+,0.134
268,20:97,24:101,+,0.166
269,20:97,24:101,+,0.205
270,20:97,20:97,,0.117
271,20:97,48:186,+,0.301
272,20:97,42:119,+,0.338
273,20:97,38:115,+,0.15
274,20:97,20:97,,0.133
275,20:97,24:101,+,0.114
276,20:97,24:101,+,0.125
277,20:97,24:101,+,0.152
278,20:97,24:101,+,0.146
279,20:97,24:101,+,0.18
280,20:97,24:101,+,0.24
281,20:97,24:101,+,0.158
282,20:97,20:97,,0.221
283,20:97,24:101,+,0.15
284,20:97,24:101,+,0.147
285,20:97,24:101,+,0.127
286,20:97,24:101,+,0.156
287,20:97,34:111,+,0.152
288,20:97,20:97,,0.328
289,20:97,20:97,,0.109
290,20:97,20:97,,0.234
291,20:97,24:101,+,0.164
292,20:97,24:101,+,0.157
293,20:97,24:101,+,0.12
294,20:97,34:111,+,0.289
295,20:97,38:115,+,0.22
296,20:97,11:51,+,0.181
297,20:97,24:101,+,0.135
298,20:97,24:101,+,0.146
299,20:97,24:101,+,0.153
300,20:97,31:108,+,0.286
301,20:97,24:101,+,0.237
302,20:97,24:101,+,0.154
303,20:97,24:101,+,0.125
304,20:97,20:97,,0.144
305,20:97,24:101,+,0.107
306,20:97,31:108,+,0.237
307,20:97,20:97,,0.123
308,20:97,24:101,+,0.136
309,20:97,34:111,+,0.152
310,20:97,24:101,+,0.126
311,20:97,24:101,+,0.12
312,20:97,24:101,+,0.136
313,20:97,24:101,+,0.134
314,20:97,24:101,+,0.204
315,20:97,40:117,+,0.109
316,20:97,24:101,+,0.168
317,20:97,34:111,+,0.131
318,20:97,24:101,+,0.154
319,20:97,24:101,+,0.169
320,20:97,20:97,,0.137
321,20:97,24:101,+,0.134
322,20:97,24:101,+,0.143
323,20:97,24:101,+,0.161
324,20:97,24:101,+,0.133
325,20:97,24:101,+,0.159
326,20:97,20:97,,0.164
327,20:97,20:97,,0.171
328,20:97,24:101,+,0.152
329,20:97,34:111,+,0.128
330,20:97,24:101,+,0.147
331,20:97,24:101,+,0.124
332,20:97,20:97,,0.205
333,20:97,20:97,,0.131
334,20:97,37:114,+,0.183
335,20:97,24:101,+,0.1
336,20:97,24:101,+,0.138
337,20:97,45:122,+,0.297
338,20:97,24:101,+,0.133
339,20:97,40:117,+,0.78
340,20:97,44:121,+,0.199
341,20:97,20:97,,0.123
342,20:97,24:101,+,0.156
343,20:97,20:97,,0.205
344,20:97,24:101,+,0.186
345,20:97,24:101,+,0.148
346,20:97,24:101,+,0.134
347,20:97,24:101,+,0.166
348,20:97,34:111,+,0.156
349,20:97,24:101,+,0.155
350,20:97,34:111,+,0.181
351,20:97,24:101,+,0.217
352,20:97,20:97,,0.339
353,20:97,24:101,+,0.178
354,20:97,24:101,+,0.127
355,20:97,24:101,+,0.138
356,20:97,34:111,+,0.11
357,20:97,20:97,,0.163
358,20:97,27:104,+,0.247
359,20:97,24:101,+,0.147
360,20:97,32:109,+,0.222
361,20:97,34:111,+,0.125
362,20:97,24:101,+,0.107
363,20:97,24:101,+,0.204
364,20:97,24:101,+,0.098
365,20:97,24:101,+,0.152
366,20:97,24:101,+,0.203
367,20:97,12:52,+,0.105
368,20:97,24:101,+,0.14
369,20:97,20:97,,0.112
370,20:97,24:101,+,0.136
371,20:97,9:49,+,0.188
372,20:97,24:101,+,0.17
373,20:97,20:97,,0.156
374,20:97,24:101,+,0.156
375,20:97,24:101,+,0.143
376,20:97,24:101,+,0.152
377,20:97,24:101,+,0.129
378,20:97,24:101,+,0.204
379,20:97,38:115,+,0.13
380,20:97,24:101,+,0.201
381,20:97,24:101,+,0.149
382,20:97,24:101,+,0.141
383,20:97,24:101,+,0.19
384,20:97,24:101,+,0.138
385,20:97,20:97,,0.165
386,20:97,9:49,+,0.289
387,20:97,24:101,+,0.156
388,20:97,7:46,+,0.32
389,20:97,24:101,+,0.15
390,20:97,24:101,+,0.161
391,20:97,20:97,,0.201
392,20:97,34:111,+,0.16
393,20:97,24:101,+,0.155
394,20:97,24:101,+,0.195
395,20:97,20:97,,0.096
396,20:97,24:101,+,0.15
397,20:97,24:101,+,0.165
398,20:97,24:101,+,0.169
399,20:97,24:101,+,0.139
400,20:97,20:97,,0.123
401,20:97,24:101,+,0.123
402,20:97,34:111,+,0.163
403,20:97,24:101,+,0.126
404,20:97,31:108,+,0.21
405,20:97,20:97,,0.151
406,20:97,24:101,+,0.144
407,20:97,24:101,+,0.175
408,20:97,24:101,+,0.126
409,20:97,24:101,+,0.168
410,20:97,24:101,+,0.16
411,20:97,24:101,+,0.125
412,20:97,24:101,+,0.21
413,20:97,20:97,,0.264
414,20:97,37:114,+,0.089
415,20:97,34:111,+,0.11
416,20:97,20:97,,0.117
417,20:97,40:117,+,0.159
418,20:97,24:101,+,0.201
419,20:97,37:114,+,0.27
420,20:97,24:101,+,0.228
421,20:97,20:97,,0.16
422,20:97,24:101,+,0.134
423,20:97,24:101,+,0.167
424,20:97,24:101,+,0.138
425,20:97,24:101,+,0.193
426,20:97,39:116,+,0.159
427,20:97,16:56,+,0.129
428,20:97,20:97,,0.128
429,20:97,20:97,,0.204
430,20:97,20:97,,0.164
431,20:97,24:101,+,0.121
432,20:97,24:101,+,0.099
433,20:97,24:101,+,0.191
434,20:97,34:111,+,0.074
435,20:97,24:101,+,0.153
436,20:97,24:101,+,0.132
437,20:97,1:8,+,0.105
438,20:97,24:101,+,0.136
439,20:97,18:60,+,0.228
440,20:97,24:101,+,0.142
441,20:97,16:56,+,0.163
442,20:97,24:101,+,0.154
443,20:97,24:101,+,0.127
444,20:97,24:101,+,0.155
445,20:97,24:101,+,0.155
446,20:97,24:101,+,0.148
447,20:97,37:114,+,0.198
448,20:97,24:101,+,0.129
449,20:97,31:108,+,0.126
450,20:97,24:101,+,0.169
451,20:97,24:101,+,0.132
452,20:97,34:111,+,0.128
453,20:97,24:101,+,0.112
454,20:97,34:111,+,0.142
455,20:97,24:101,+,0.123
456,20:97,24:101,+,0.159
457,20:97,24:101,+,0.169
458,20:97,20:97,,0.115
459,20:97,20:97,,0.171
460,20:97,24:101,+,0.106
461,20:97,18:60,+,0.172
462,20:97,24:101,+,0.158
463,20:97,24:101,+,0.15
464,20:97,24:101,+,0.153
465,20:97,24:101,+,0.21
466,20:97,24:101,+,0.122
467,20:97,20:97,,0.168
468,20:97,24:101,+,0.128
469,20:97,20:97,,0.136
470,20:97,24:101,+,0.143
471,20:97,20:97,,0.156
472,20:97,24:101,+,0.157
473,20:97,24:101,+,0.145
474,20:97,13:53,+,0.107
475,20:97,24:101,+,0.168
476,20:97,24:101,+,0.144
477,20:97,24:101,+,0.16
478,20:97,24:101,+,0.165
479,20:97,32:109,+,0.378
480,20:97,24:101,+,0.137
481,20:97,34:111,+,0.115
482,20:97,24:101,+,0.188
483,20:97,31:108,+,0.305
484,20:97,24:101,+,0.138
485,20:97,24:101,+,0.119
486,20:97,24:101,+,0.163
487,20:97,31:108,+,0.217
488,20:97,20:97,,0.149
489,20:97,6:45,+,0.106
490,20:97,20:97,,0.117
491,20:97,24:101,+,0.131
492,20:97,24:101,+,0.111
493,20:97,24:101,+,0.144
494,20:97,24:101,+,0.121
495,20:97,3:39,+,0.132
496,20:97,24:101,+,0.143
497,20:97,24:101,+,0.16
498,20:97,20:97,,0.18
499,20:97,24:101,+,0.164
500,20:97,20:97,,0.135
501,20:97,48:186,+,0.146
502,20:97,24:101,+,0.14
503,20:97,24:101,+,0.166
504,20:97,24:101,+,0.131
505,20:97,20:97,,0.222
506,20:97,24:101,+,0.15
507,20:97,31:108,+,0.11
508,20:97,24:101,+,0.198
509,20:97,24:101,+,0.141
510,20:97,24:101,+,0.16
511,20:97,31:108,+,0.088
512,20:97,24:101,+,0.131
513,20:97,24:101,+,0.14
514,20:97,24:101,+,0.134
515,20:97,24:101,+,0.194
516,20:97,24:101,+,0.105
517,20:97,24:101,+,0.152
518,20:97,24:101,+,0.149
519,20:97,24:101,+,0.155
520,20:97,24:101,+,0.17
521,20:97,24:101,+,0.145
522,20:97,31:108,+,0.132
523,20:97,20:97,,0.19
524,20:97,24:101,+,0.129
525,20:97,24:101,+,0.124
526,20:97,38:115,+,0.162
527,20:97,24:101,+,0.102
528,20:97,20:97,,0.15
529,20:97,34:111,+,0.191
530,20:97,24:101,+,0.114
531,20:97,24:101,+,0.169
532,20:97,20:97,,0.1
533,20:97,31:108,+,0.112
534,20:97,24:101,+,0.118
535,20:97,31:108,+,0.124
536,20:97,24:101,+,0.113
537,20:97,24:101,+,0.164
538,20:97,24:101,+,0.118
539,20:97,24:101,+,0.113
540,20:97,24:101,+,0.124
541,1:8,24:101,+,0.211
542,1:8,33:110,+,0.126
543,1:8,34:111,+,0.116
544,1:8,24:101,+,0.093
545,1:8,24:101,+,0.151
546,1:8,16:56,+,0.416
547,1:8,20:97,+,0.149
548,1:8,24:101,+,0.183
549,1:8,24:101,+,0.142
550,1:8,24:101,+,0.168
551,1:8,24:101,+,0.132
552,1:8,24:101,+,0.146
553,1:8,24:101,+,0.161
554,1:8,24:101,+,0.189
555,1:8,24:101,+,0.157
556,1:8,34:111,+,0.104
557,1:8,24:101,+,0.113
558,1:8,24:101,+,0.184
559,1:8,24:101,+,0.115
560,1:8,20:97,+,0.159
561,1:8,24:101,+,0.139
562,1:8,9:49,+,0.136
563,1:8,41:118,+,0.104
564,1:8,24:101,+,0.098
565,1:8,24:101,+,0.177
566,1:8,24:101,+,0.16
567,1:8,24:101,+,0.112
568,1:8,5:44,+,0.312
569,1:8,13:53,+,0.307
570,1:8,24:101,+,0.128
571,1:8,34:111,+,0.192
572,1:8,20:97,+,0.115
573,1:8,24:101,+,0.146
574,1:8,24:101,+,0.17
575,1:8,1:8,,0.206
576,1:8,24:101,+,0.146
577,1:8,14:54,+,0.363
578,1:8,24:101,+,0.116
579,1:8,31:108,+,0.181
580,1:8,24:101,+,0.114
581,1:8,24:101,+,0.164
582,1:8,24:101,+,0.161
583,1:8,20:97,+,0.119
584,1:8,20:97,+,0.125
585,1:8,20:97,+,0.139
586,1:8,24:101,+,0.41
587,1:8,19:96,+,0.19
588,1:8,31:108,+,0.192
589,1:8,24:101,+,0.143
590,1:8,24:101,+,0.155
591,1:8,1:8,,0.564
592,1:8,33:110,+,0.113
593,1:8,24:101,+,0.14
594,1:8,24:101,+,0.168
595,1:8,1:8,,0.191
596,1:8,24:101,+,0.164
597,1:8,24:101,+,0.129
598,1:8,1:8,,0.338
599,1:8,24:101,+,0.107
600,1:8,24:101,+,0.106
601,1:8,24:101,+,0.113
602,1:8,24:101,+,0.116
603,1:8,34:111,+,0.162
604,1:8,24:101,+,0.094
605,1:8,24:101,+,0.147
606,1:8,24:101,+,0.154
607,1:8,24:101,+,0.148
608,1:8,24:101,+,0.156
609,1:8,34:111,+,0.115
610,1:8,24:101,+,0.16
611,1:8,24:101,+,0.146
612,1:8,24:101,+,0.135
613,1:8,24:101,+,0.09
614,1:8,46:161,+,0.36
615,19:96,19:96,,0.237
616,19:96,3:39,+,0.192
617,19:96,24:101,+,0.115
618,19:96,12:52,+,0.473
619,19:96,5:44,+,0.188
620,19:96,19:96,,0.92
621,19:96,6:45,+,0.262
622,19:96,19:96,,0.405
623,19:96,3:39,+,0.127
624,19:96,7:46,+,0.13
625,19:96,7:46,+,0.086
626,19:96,4:43,+,0.358
627,19:96,17:57,+,0.286
628,19:96,19:96,,0.122
629,19:96,36:113,+,0.132
630,19:96,6:45,+,0.08
631,19:96,24:101,+,0.098
632,19:96,5:44,+,0.168
633,19:96,10:50,+,0.251
634,19:96,24:101,+,0.103
635,19:96,19:96,,0.381
636,19:96,20:97,+,0.142
637,19:96,7:46,+,0.189
638,19:96,6:45,+,0.131
639,19:96,34:111,+,0.092
640,27:104,42:119,+,0.076
641,27:104,17:57,+,0.628
642,27:104,20:97,+,0.199
643,27:104,42:119,+,0.093
644,27:104,20:97,+,0.146
645,27:104,24:101,+,0.15
646,27:104,24:101,+,0.183
647,27:104,20:97,+,0.2
648,27:104,36:113,+,0.243
649,27:104,46:161,+,0.123
650,27:104,24:101,+,0.097
651,27:104,27:104,,0.139
652,27:104,24:101,+,0.167
653,27:104,20:97,+,0.143
654,27:104,31:108,+,0.103
655,27:104,27:104,,0.093
656,27:104,24:101,+,0.164
657,27:104,24:101,+,0.144
658,27:104,32:109,+,0.127
659,27:104,20:97,+,0.15
660,27:104,24:101,+,0.081
661,27:104,24:101,+,0.09
662,27:104,43:120,+,0.132
663,27:104,31:108,+,0.111
664,27:104,24:101,+,0.124
665,27:104,27:104,,0.864
666,27:104,24:101,+,0.114
667,27:104,24:101,+,0.221
668,27:104,24:101,+,0.147
669,27:104,40:117,+,0.077
670,27:104,24:101,+,0.142
671,27:104,50:241,+,0.267
672,27:104,34:111,+,0.114
673,27:104,24:101,+,0.117
674,27:104,24:101,+,0.192
675,27:104,24:101,+,0.109
676,27:104,24:101,+,0.119
677,27:104,24:101,+,0.137
678,27:104,27:104,,0.111
679,27:104,24:101,+,0.132
680,27:104,20:97,+,0.085
681,27:104,24:101,+,0.114
682,27:104,24:101,+,0.132
683,7:46,24:101,+,0.102
684,7:46,7:46,,0.186
685,7:46,24:101,+,0.146
686,7:46,7:46,,0.119
687,7:46,24:101,+,0.131
688,7:46,24:101,+,0.148
689,7:46,24:101,+,0.133
690,7:46,13:53,+,0.146
691,7:46,34:111,+,0.176
692,7:46,7:46,,0.505
693,7:46,24:101,+,0.138
694,7:46,5:44,+,0.101
695,7:46,34:111,+,0.238
696,7:46,24:101,+,0.099
697,7:46,24:101,+,0.145
698,7:46,26:103,+,0.096
699,7:46,12:52,+,0.182
700,7:46,38:115,+,0.378
701,7:46,24:101,+,0.15
702,7:46,19:96,+,0.175
703,7:46,7:46,,0.318
704,7:46,20:97,+,0.131
705,7:46,49:231,+,0.13
706,7:46,24:101,+,0.125
707,7:46,24:101,+,0.132
708,7:46,31:108,+,0.168
709,7:46,6:45,+,0.119
710,7:46,24:101,+,0.144
711,7:46,11:51,+,0.278
712,7:46,7:46,,0.159
713,7:46,19:96,+,0.199
714,7:46,24:101,+,0.246
715,7:46,33:110,+,0.147
716,7:46,24:101,+,0.178
717,7:46,20:97,+,0.151
718,7:46,7:46,,0.206
719,7:46,6:45,+,0.886
720,7:46,5:44,+,0.346
721,7:46,20:97,+,0.147
722,7:46,24:101,+,0.154
723,7:46,5:44,+,0.211
724,7:46,7:46,,0.139
725,7:46,24:101,+,0.188
726,7:46,34:111,+,0.113
727,7:46,6:45,+,0.097
728,7:46,5:44,+,0.349
729,7:46,24:101,+,0.106
730,7:46,20:97,+,0.146
731,7:46,24:101,+,0.14
732,7:46,24:101,+,0.13
733,7:46,24:101,+,0.103
734,7:46,7:46,,0.252
735,7:46,31:108,+,0.111
736,7:46,24:101,+,0.17
737,7:46,19:96,+,0.295
738,7:46,34:111,+,0.111
739,7:46,24:101,+,0.13
740,42:119,39:116,+,0.121
741,42:119,42:119,,0.991
742,42:119,24:101,+,0.094
743,42:119,50:241,+,0.069
744,42:119,48:186,+,0.105
745,42:119,24:101,+,0.182
746,42:119,24:101,+,0.155
747,42:119,42:119,,0.431
748,42:119,37:114,+,0.346
749,42:119,42:119,,0.597
750,42:119,37:114,+,0.075
751,42:119,24:101,+,0.149
752,42:119,42:119,,0.88
753,42:119,42:119,,0.802
754,42:119,45:122,+,0.072
755,42:119,42:119,,0.454
756,42:119,36:113,+,0.718
757,42:119,24:101,+,0.095
758,42:119,42:119,,0.96
759,42:119,42:119,,0.99
760,42:119,42:119,,0.583
761,42:119,5:44,+,0.13
762,42:119,24:101,+,0.135
763,42:119,26:103,+,0.259
764,42:119,42:119,,0.943
765,42:119,42:119,,0.979
766,42:119,36:113,+,0.102
767,42:119,48:186,+,0.139
768,42:119,42:119,,0.513
769,5:44,6:45,+,0.977
770,5:44,24:101,+,0.153
771,5:44,24:101,+,0.112
772,5:44,20:97,+,0.152
773,5:44,24:101,+,0.156
774,5:44,34:111,+,0.111
775,5:44,7:46,+,0.242
776,5:44,24:101,+,0.11
777,5:44,6:45,+,0.291
778,5:44,7:46,+,0.298
779,5:44,49:231,+,0.138
780,5:44,24:101,+,0.133
781,5:44,24:101,+,0.178
782,5:44,20:97,+,0.145
783,5:44,34:111,+,0.119
784,5:44,7:46,+,0.112
785,5:44,33:110,+,0.248
786,5:44,24:101,+,0.115
787,5:44,33:110,+,0.153
788,5:44,24:101,+,0.138
789,5:44,31:108,+,0.131
790,5:44,24:101,+,0.146
791,5:44,49:231,+,0.113
792,5:44,24:101,+,0.152
793,5:44,20:97,+,0.356
794,5:44,24:101,+,0.146
795,5:44,14:54,+,0.198
796,5:44,34:111,+,0.161
797,5:44,47:180,+,0.152
798,5:44,24:101,+,0.123
799,5:44,24:101,+,0.174
800,5:44,47:180,+,0.141
801,5:44,24:101,+,0.166
802,5:44,24:101,+,0.146
803,5:44,20:97,+,0.159
804,5:44,24:101,+,0.126
805,5:44,24:101,+,0.142
806,5:44,20:97,+,0.171
807,5:44,7:46,+,0.139
808,5:44,6:45,+,0.095
809,5:44,33:110,+,0.11
810,5:44,34:111,+,0.099
811,5:44,24:101,+,0.126
812,5:44,7:46,+,0.322
813,5:44,24:101,+,0.108
814,5:44,20:97,+,0.13
815,5:44,24:101,+,0.088
816,5:44,39:116,+,0.204
817,5:44,34:111,+,0.139
818,5:44,7:46,+,0.289
819,5:44,24:101,+,0.14
820,5:44,24:101,+,0.153
821,5:44,4:43,+,0.1
822,5:44,38:115,+,0.073
823,5:44,20:97,+,0.152
824,5:44,20:97,+,0.147
825,5:44,24:101,+,0.14
826,5:44,24:101,+,0.14
827,5:44,38:115,+,0.075
828,5:44,1:8,+,0.142
829,5:44,24:101,+,0.163
830,5:44,24:101,+,0.148
831,5:44,43:120,+,0.474
832,5:44,21:98,+,0.07
833,5:44,31:108,+,0.366
834,5:44,24:101,+,0.126
835,5:44,24:101,+,0.148
836,5:44,24:101,+,0.109
837,5:44,24:101,+,0.107
838,5:44,9:49,+,0.146
839,5:44,7:46,+,0.135
840,5:44,34:111,+,0.101
841,5:44,11:51,+,0.516
842,5:44,24:101,+,0.15
843,5:44,19:96,+,0.196
844,5:44,5:44,,0.284
845,5:44,24:101,+,0.138
846,24:101,24:101,,0.156
847,24:101,24:101,,0.106
848,24:101,24:101,,0.136
849,24:101,24:101,,0.142
850,24:101,34:111,+,0.163
851,24:101,24:101,,0.157
852,24:101,24:101,,0.156
853,24:101,31:108,+,0.118
854,24:101,24:101,,0.155
855,24:101,24:101,,0.143
856,24:101,24:101,,0.117
857,24:101,24:101,,0.168
858,24:101,20:97,+,0.132
859,24:101,24:101,,0.141
860,24:101,24:101,,0.144
861,24:101,20:97,+,0.154
862,24:101,24:101,,0.116
863,24:101,24:101,,0.157
864,24:101,24:101,,0.134
865,24:101,31:108,+,0.112
866,24:101,20:97,+,0.126
867,24:101,24:101,,0.203
868,24:101,24:101,,0.139
869,24:101,24:101,,0.162
870,24:101,20:97,+,0.089
871,24:101,24:101,,0.126
872,24:101,34:111,+,0.31
873,24:101,20:97,+,0.2
874,24:101,38:115,+,0.133
875,24:101,24:101,,0.214
876,24:101,24:101,,0.76
877,24:101,24:101,,0.136
878,24:101,34:111,+,0.13
879,24:101,20:97,+,0.133
880,24:101,24:101,,0.143
881,24:101,34:111,+,0.172
