inst#,actual,predicted,error,prediction
289,24:101,23:100,+,0.223
290,24:101,24:101,,0.148
291,24:101,24:101,,0.148
292,24:101,24:101,,0.498
293,24:101,20:97,+,0.286
294,24:101,22:99,+,0.276
295,24:101,24:101,,0.13
296,24:101,24:101,,0.148
297,24:101,20:97,+,0.765
298,24:101,24:101,,0.188
299,24:101,24:101,,0.333
300,24:101,24:101,,0.148
301,24:101,24:101,,0.148
302,24:101,24:101,,0.188
303,24:101,20:97,+,0.39
304,24:101,24:101,,0.148
305,24:101,24:101,,0.148
306,24:101,24:101,,0.13
307,24:101,24:101,,0.148
308,24:101,22:99,+,0.427
309,24:101,24:101,,0.13
310,24:101,39:116,+,0.412
311,24:101,24:101,,0.193
312,24:101,24:101,,0.13
313,24:101,24:101,,0.168
314,24:101,20:97,+,0.195
315,24:101,23:100,+,0.529
316,24:101,24:101,,0.148
317,24:101,24:101,,0.13
318,24:101,24:101,,0.193
319,24:101,34:111,+,0.283
320,24:101,37:114,+,0.225
321,24:101,24:101,,0.187
322,24:101,24:101,,0.193
323,24:101,20:97,+,0.291
324,24:101,34:111,+,0.257
325,24:101,24:101,,0.148
326,24:101,38:115,+,0.176
327,24:101,24:101,,0.184
328,24:101,24:101,,0.148
329,24:101,24:101,,0.198
330,24:101,24:101,,0.11
331,24:101,24:101,,0.148
332,24:101,24:101,,0.148
333,24:101,38:115,+,0.217
334,24:101,37:114,+,0.5
335,24:101,24:101,,0.187
336,24:101,20:97,+,0.171
337,24:101,38:115,+,0.46
338,24:101,24:101,,0.188
339,24:101,24:101,,0.221
340,24:101,23:100,+,0.223
341,24:101,24:101,,0.148
342,24:101,24:101,,0.188
343,24:101,15:55,+,0.09
344,24:101,24:101,,0.188
345,24:101,24:101,,0.148
346,24:101,20:97,+,0.187
347,24:101,1:8,+,0.281
348,24:101,24:101,,0.148
349,24:101,38:115,+,0.146
350,24:101,24:101,,0.148
351,24:101,1:8,+,0.281
352,24:101,20:97,+,0.223
353,24:101,20:97,+,0.194
354,24:101,24:101,,0.9
355,24:101,24:101,,0.148
356,24:101,24:101,,0.115
357,24:101,24:101,,0.148
358,24:101,33:110,+,0.107
359,24:101,39:116,+,0.316
360,24:101,26:103,+,0.857
361,24:101,24:101,,0.148
362,24:101,20:97,+,0.195
363,24:101,39:116,+,0.308
364,24:101,24:101,,0.333
365,24:101,24:101,,0.148
366,24:101,24:101,,0.148
367,24:101,24:101,,0.193
368,24:101,34:111,+,0.25
369,24:101,20:97,+,0.2
370,24:101,24:101,,0.148
371,24:101,20:97,+,0.298
372,24:101,20:97,+,0.195
373,24:101,24:101,,0.171
374,24:101,34:111,+,0.332
375,24:101,24:101,,0.148
376,24:101,24:101,,0.13
377,24:101,33:110,+,0.295
378,24:101,24:101,,0.148
379,24:101,34:111,+,0.373
380,24:101,24:101,,0.256
381,24:101,17:57,+,0.295
382,24:101,24:101,,0.13
383,24:101,41:118,+,0.161
384,24:101,24:101,,0.148
385,24:101,24:101,,0.198
386,24:101,24:101,,0.959
387,24:101,24:101,,0.13
388,24:101,24:101,,0.148
389,22:99,20:97,+,0.338
390,22:99,22:99,,0.263
391,22:99,24:101,+,0.148
392,22:99,24:101,+,0.13
393,22:99,34:111,+,0.148
394,22:99,5:44,+,0.492
395,22:99,24:101,+,0.13
396,22:99,24:101,+,0.148
397,22:99,24:101,+,0.148
398,22:99,24:101,+,0.148
399,22:99,24:101,+,0.188
400,22:99,24:101,+,0.148
401,22:99,24:101,+,0.33
402,22:99,24:101,+,0.148
403,22:99,24:101,+,0.188
404,22:99,33:110,+,0.333
405,22:99,20:97,+,0.457
406,22:99,24:101,+,0.13
407,22:99,35:112,+,0.27
408,22:99,37:114,+,0.202
409,22:99,20:97,+,0.211
410,22:99,24:101,+,0.148
411,22:99,24:101,+,0.13
412,22:99,24:101,+,0.148
413,22:99,24:101,+,0.184
414,22:99,24:101,+,0.174
415,22:99,45:122,+,0.222
416,22:99,24:101,+,0.13
417,22:99,34:111,+,0.181
418,22:99,24:101,+,0.148
419,22:99,24:101,+,0.333
420,22:99,24:101,+,0.148
421,22:99,24:101,+,0.148
422,22:99,24:101,+,0.13
423,22:99,20:97,+,0.625
424,22:99,22:99,,0.714
425,22:99,33:110,+,0.426
426,22:99,37:114,+,0.202
427,22:99,22:99,,0.388
428,22:99,24:101,+,0.148
429,22:99,22:99,,0.295
430,22:99,34:111,+,0.254
431,22:99,24:101,+,0.13
432,22:99,24:101,+,0.172
433,22:99,24:101,+,0.148
434,22:99,45:122,+,0.273
435,22:99,50:241,+,0.214
436,22:99,37:114,+,0.202
437,22:99,24:101,+,0.148
438,22:99,22:99,,0.571
439,22:99,24:101,+,0.148
440,22:99,24:101,+,0.148
441,22:99,20:97,+,0.427
442,22:99,24:101,+,0.148
443,22:99,24:101,+,0.148
444,22:99,24:101,+,0.13
445,22:99,24:101,+,0.148
446,22:99,24:101,+,0.148
447,22:99,45:122,+,0.254
448,22:99,13:53,+,0.265
449,22:99,24:101,+,0.13
450,22:99,38:115,+,0.217
451,22:99,33:110,+,0.342
452,22:99,24:101,+,0.167
453,22:99,10:50,+,0.269
454,22:99,29:106,+,0.4
455,22:99,24:101,+,0.148
456,22:99,24:101,+,0.13
457,22:99,37:114,+,0.202
458,22:99,15:55,+,0.5
459,20:97,24:101,+,0.324
460,20:97,24:101,+,0.13
461,20:97,13:53,+,0.405
462,20:97,24:101,+,0.101
463,20:97,20:97,,0.291
464,20:97,24:101,+,0.188
465,20:97,36:113,+,0.182
466,20:97,48:186,+,0.207
467,20:97,28:105,+,0.286
468,20:97,24:101,+,0.148
469,20:97,38:115,+,0.277
470,20:97,24:101,+,0.148
471,20:97,28:105,+,0.187
472,20:97,34:111,+,0.306
473,20:97,24:101,+,0.167
474,20:97,24:101,+,0.168
475,20:97,20:97,,0.167
476,20:97,24:101,+,0.148
477,20:97,24:101,+,0.148
478,20:97,24:101,+,0.148
479,20:97,24:101,+,0.148
480,20:97,24:101,+,0.318
481,20:97,24:101,+,0.188
482,20:97,24:101,+,0.144
483,20:97,24:101,+,0.292
484,20:97,24:101,+,0.148
485,20:97,24:101,+,0.148
486,20:97,24:101,+,0.13
487,20:97,24:101,+,0.148
488,20:97,20:97,,0.195
489,20:97,24:101,+,0.148
490,20:97,24:101,+,0.318
491,20:97,20:97,,0.4
492,20:97,24:101,+,0.256
493,20:97,40:117,+,0.187
494,20:97,20:97,,0.195
495,20:97,34:111,+,0.173
496,20:97,24:101,+,0.148
497,20:97,24:101,+,0.13
498,20:97,38:115,+,0.217
499,20:97,24:101,+,0.13
500,20:97,24:101,+,0.148
501,20:97,20:97,,0.167
502,20:97,5:44,+,0.5
503,20:97,24:101,+,0.148
504,20:97,24:101,+,0.239
505,20:97,24:101,+,0.13
506,20:97,24:101,+,0.13
507,20:97,24:101,+,0.148
508,20:97,24:101,+,0.13
509,20:97,24:101,+,0.13
510,20:97,24:101,+,0.13
511,20:97,24:101,+,0.148
512,20:97,24:101,+,0.148
513,20:97,24:101,+,0.168
514,20:97,20:97,,0.223
515,20:97,38:115,+,0.444
516,20:97,24:101,+,0.13
517,20:97,24:101,+,0.172
518,20:97,24:101,+,0.148
519,20:97,20:97,,0.278
520,20:97,20:97,,0.213
521,20:97,24:101,+,0.333
522,20:97,24:101,+,0.112
523,20:97,24:101,+,0.188
524,20:97,13:53,+,0.427
525,20:97,24:101,+,0.13
526,20:97,24:101,+,0.148
527,20:97,24:101,+,0.148
528,20:97,24:101,+,0.148
529,20:97,24:101,+,0.148
530,20:97,34:111,+,0.452
531,20:97,24:101,+,0.13
532,20:97,34:111,+,0.306
533,20:97,24:101,+,0.211
534,20:97,24:101,+,0.141
535,20:97,24:101,+,0.148
536,20:97,38:115,+,0.217
537,20:97,37:114,+,0.202
538,20:97,34:111,+,0.181
539,20:97,24:101,+,0.148
540,20:97,33:110,+,0.5
541,20:97,45:122,+,0.571
542,20:97,38:115,+,0.304
543,20:97,20:97,,0.195
544,20:97,24:101,+,0.148
545,20:97,24:101,+,0.148
546,20:97,24:101,+,0.148
547,20:97,24:101,+,0.148
548,20:97,23:100,+,0.477
549,20:97,24:101,+,0.148
550,20:97,24:101,+,0.148
551,20:97,32:109,+,0.696
552,20:97,24:101,+,0.213
553,20:97,24:101,+,0.148
554,20:97,20:97,,0.237
555,20:97,24:101,+,0.108
556,20:97,24:101,+,0.188
557,20:97,24:101,+,0.432
558,20:97,24:101,+,0.148
559,20:97,34:111,+,0.298
560,20:97,24:101,+,0.256
561,20:97,24:101,+,0.148
562,20:97,24:101,+,0.144
563,20:97,24:101,+,0.148
564,20:97,12:52,+,0.273
565,20:97,20:97,,0.338
566,20:97,24:101,+,0.148
567,20:97,21:98,+,0.286
568,20:97,24:101,+,0.148
569,20:97,24:101,+,0.13
570,20:97,24:101,+,0.26
571,20:97,23:100,+,0.223
572,20:97,24:101,+,0.148
573,20:97,24:101,+,0.148
574,20:97,22:99,+,0.316
575,20:97,34:111,+,0.257
576,20:97,24:101,+,0.13
577,20:97,24:101,+,0.148
578,20:97,24:101,+,0.13
579,20:97,24:101,+,0.148
580,20:97,24:101,+,0.168
581,20:97,24:101,+,0.148
582,20:97,24:101,+,0.148
583,20:97,38:115,+,0.308
584,20:97,31:108,+,0.313
585,20:97,1:8,+,0.281
586,20:97,24:101,+,0.148
587,20:97,24:101,+,0.13
588,20:97,34:111,+,0.116
589,20:97,38:115,+,0.304
590,20:97,24:101,+,0.148
591,20:97,24:101,+,0.13
592,20:97,20:97,,0.238
593,20:97,22:99,+,0.316
594,20:97,24:101,+,0.148
595,20:97,24:101,+,0.13
596,20:97,24:101,+,0.148
597,20:97,24:101,+,0.137
598,20:97,24:101,+,0.148
599,20:97,20:97,,0.4
600,20:97,23:100,+,0.223
601,20:97,20:97,,0.291
602,20:97,24:101,+,0.095
603,20:97,24:101,+,0.13
604,20:97,24:101,+,0.148
605,20:97,24:101,+,0.148
606,20:97,24:101,+,0.131
607,20:97,24:101,+,0.148
608,20:97,24:101,+,0.168
609,20:97,24:101,+,0.13
610,20:97,24:101,+,0.13
611,20:97,24:101,+,0.148
612,20:97,24:101,+,0.148
613,20:97,14:54,+,0.243
614,20:97,35:112,+,0.147
615,20:97,33:110,+,0.317
616,20:97,20:97,,0.195
617,20:97,24:101,+,0.234
618,20:97,39:116,+,0.5
619,20:97,31:108,+,0.325
620,20:97,1:8,+,0.286
621,20:97,24:101,+,0.234
622,20:97,39:116,+,0.29
623,20:97,24:101,+,0.148
624,20:97,24:101,+,0.188
625,20:97,24:101,+,0.148
626,20:97,24:101,+,0.188
627,20:97,24:101,+,0.148
628,20:97,24:101,+,0.148
629,20:97,24:101,+,0.53
630,20:97,24:101,+,0.148
631,20:97,24:101,+,0.131
632,20:97,24:101,+,0.13
633,20:97,34:111,+,0.429
634,20:97,24:101,+,0.167
635,20:97,20:97,,0.181
636,20:97,37:114,+,0.534
637,20:97,20:97,,0.238
638,20:97,24:101,+,0.148
639,20:97,24:101,+,0.148
640,20:97,24:101,+,0.148
641,20:97,24:101,+,0.148
642,20:97,24:101,+,0.211
643,20:97,24:101,+,0.188
644,20:97,24:101,+,0.13
645,20:97,37:114,+,0.4
646,20:97,24:101,+,0.148
647,20:97,24:101,+,0.13
648,20:97,39:116,+,0.29
649,20:97,20:97,,0.291
650,20:97,24:101,+,0.198
651,20:97,24:101,+,0.13
652,20:97,45:122,+,0.273
653,20:97,24:101,+,0.148
654,20:97,7:46,+,0.583
655,40:117,34:111,+,0.306
656,40:117,34:111,+,0.325
657,40:117,24:101,+,0.5
658,40:117,24:101,+,0.148
659,40:117,31:108,+,0.176
660,40:117,26:103,+,0.213
661,40:117,20:97,+,0.194
662,40:117,32:109,+,0.227
663,40:117,24:101,+,0.148
664,40:117,24:101,+,0.148
665,40:117,24:101,+,0.148
666,40:117,24:101,+,0.148
667,40:117,24:101,+,0.148
668,40:117,24:101,+,0.148
669,40:117,34:111,+,0.335
670,40:117,24:101,+,0.13
671,40:117,24:101,+,0.348
672,40:117,24:101,+,0.364
673,40:117,28:105,+,0.333
674,40:117,24:101,+,0.148
675,40:117,31:108,+,0.236
676,40:117,24:101,+,0.148
677,40:117,24:101,+,0.13
678,40:117,24:101,+,0.13
679,40:117,24:101,+,0.148
680,40:117,24:101,+,0.538
681,40:117,24:101,+,0.148
682,40:117,15:55,+,0.286
683,40:117,24:101,+,0.208
684,40:117,24:101,+,0.108
685,40:117,24:101,+,0.13
686,40:117,24:101,+,0.13
687,40:117,24:101,+,0.108
688,40:117,28:105,+,0.329
689,40:117,24:101,+,0.148
690,40:117,40:117,,0.313
691,40:117,24:101,+,0.168
692,40:117,24:101,+,0.125
693,40:117,50:241,+,0.357
694,40:117,20:97,+,0.308
695,40:117,33:110,+,0.266
696,40:117,33:110,+,0.25
697,40:117,24:101,+,0.125
698,40:117,34:111,+,0.477
699,40:117,33:110,+,0.273
700,40:117,24:101,+,0.174
701,40:117,24:101,+,0.148
702,40:117,24:101,+,0.188
703,40:117,34:111,+,0.286
704,40:117,24:101,+,0.148
705,40:117,24:101,+,0.148
706,40:117,24:101,+,0.333
707,40:117,24:101,+,0.148
708,40:117,24:101,+,0.13
709,40:117,24:101,+,0.148
710,40:117,24:101,+,0.13
711,40:117,20:97,+,0.238
712,40:117,34:111,+,0.232
713,40:117,24:101,+,0.148
714,40:117,24:101,+,0.171
715,40:117,44:121,+,0.286
716,40:117,24:101,+,0.148
717,40:117,24:101,+,0.172
718,40:117,24:101,+,0.148
719,40:117,35:112,+,0.27
720,40:117,20:97,+,0.429
721,5:44,41:118,+,0.294
722,5:44,4:43,+,0.333
723,5:44,24:101,+,0.168
724,5:44,3:39,+,0.182
725,5:44,24:101,+,0.432
726,5:44,24:101,+,0.318
727,5:44,24:101,+,0.13
728,5:44,24:101,+,0.148
729,5:44,24:101,+,0.148
730,5:44,34:111,+,0.257
731,5:44,24:101,+,0.148
732,5:44,24:101,+,0.148
733,5:44,32:109,+,0.444
734,5:44,24:101,+,0.13
735,5:44,5:44,,0.667
736,5:44,24:101,+,0.148
737,5:44,24:101,+,0.148
738,5:44,24:101,+,0.188
739,5:44,34:111,+,0.294
740,5:44,5:44,,0.667
741,5:44,24:101,+,0.529
742,5:44,43:120,+,0.667
743,5:44,24:101,+,0.13
744,5:44,49:231,+,0.323
745,5:44,7:46,+,0.57
746,5:44,34:111,+,0.298
747,5:44,24:101,+,0.13
748,5:44,31:108,+,0.176
749,5:44,24:101,+,0.13
750,5:44,24:101,+,0.148
751,5:44,38:115,+,0.277
752,5:44,1:8,+,0.444
753,5:44,24:101,+,0.148
754,5:44,24:101,+,0.148
755,5:44,9:49,+,0.367
756,5:44,24:101,+,0.148
757,5:44,5:44,,0.5
758,5:44,24:101,+,0.148
759,5:44,24:101,+,0.13
760,5:44,24:101,+,0.148
761,5:44,24:101,+,0.148
762,5:44,24:101,+,0.13
763,5:44,5:44,,0.241
764,5:44,24:101,+,0.13
765,5:44,33:110,+,0.25
766,5:44,34:111,+,0.268
767,5:44,22:99,+,0.438
768,31:108,37:114,+,0.243
769,31:108,24:101,+,0.188
770,31:108,34:111,+,0.264
771,31:108,24:101,+,0.13
772,31:108,24:101,+,0.538
773,31:108,37:114,+,0.375
774,31:108,34:111,+,0.146
775,31:108,31:108,,0.332
776,31:108,39:116,+,0.17
777,31:108,24:101,+,0.188
778,31:108,22:99,+,0.316
779,31:108,24:101,+,0.13
780,31:108,34:111,+,0.336
781,31:108,24:101,+,0.333
782,31:108,24:101,+,0.148
783,31:108,24:101,+,0.13
784,31:108,32:109,+,0.222
785,31:108,24:101,+,0.148
786,31:108,24:101,+,0.167
787,31:108,33:110,+,0.155
788,31:108,31:108,,0.22
789,31:108,24:101,+,0.13
790,31:108,24:101,+,0.198
791,31:108,50:241,+,0.667
792,31:108,31:108,,0.269
793,31:108,24:101,+,0.208
794,31:108,24:101,+,0.148
795,31:108,34:111,+,0.187
796,31:108,39:116,+,0.17
797,31:108,24:101,+,0.13
798,31:108,24:101,+,0.13
799,31:108,24:101,+,0.13
800,31:108,31:108,,0.332
801,31:108,24:101,+,0.13
802,31:108,38:115,+,0.217
803,31:108,31:108,,0.176
804,31:108,28:105,+,0.279
805,31:108,34:111,+,0.268
806,31:108,24:101,+,0.148
807,31:108,31:108,,0.5
808,31:108,31:108,,0.325
809,31:108,24:101,+,0.148
810,31:108,24:101,+,0.213
811,31:108,24:101,+,0.208
812,31:108,20:97,+,0.238
813,31:108,34:111,+,0.264
814,31:108,34:111,+,0.434
815,31:108,40:117,+,0.187
816,31:108,29:106,+,0.566
817,31:108,31:108,,0.386
818,31:108,26:103,+,0.273
819,31:108,38:115,+,0.39
820,31:108,24:101,+,0.148
821,31:108,24:101,+,0.13
822,31:108,24:101,+,0.123
823,31:108,24:101,+,0.13
824,31:108,24:101,+,0.175
825,31:108,31:108,,0.52
826,31:108,34:111,+,0.261
827,31:108,24:101,+,0.13
828,31:108,24:101,+,0.118
829,31:108,28:105,+,0.333
830,31:108,34:111,+,0.336
831,31:108,24:101,+,0.148
832,31:108,24:101,+,0.148
833,31:108,24:101,+,0.112
834,31:108,24:101,+,0.148
835,31:108,24:101,+,0.211
836,31:108,24:101,+,0.148
837,31:108,20:97,+,0.195
838,31:108,31:108,,0.333
839,31:108,24:101,+,0.148
840,31:108,24:101,+,0.168
841,31:108,24:101,+,0.13
842,31:108,34:111,+,0.327
843,31:108,24:101,+,0.144
844,31:108,24:101,+,0.13
845,31:108,24:101,+,0.148
846,31:108,24:101,+,0.13
847,31:108,26:103,+,0.235
848,31:108,24:101,+,0.148
849,31:108,31:108,,0.22
850,31:108,34:111,+,0.254
851,31:108,33:110,+,0.23
852,31:108,24:101,+,0.148
853,31:108,24:101,+,0.208
854,31:108,24:101,+,0.148
855,31:108,24:101,+,0.148
856,31:108,24:101,+,0.148
857,31:108,23:100,+,0.223
858,31:108,24:101,+,0.108
859,31:108,24:101,+,0.13
860,45:122,24:101,+,0.188
861,45:122,20:97,+,0.167
862,45:122,20:97,+,0.338
863,45:122,26:103,+,0.249
864,45:122,34:111,+,0.429
865,45:122,35:112,+,0.147
866,45:122,8:48,+,0.328
867,45:122,20:97,+,0.857
868,45:122,24:101,+,0.13
869,45:122,29:106,+,0.4
870,45:122,39:116,+,0.727
871,45:122,24:101,+,0.148
872,45:122,21:98,+,0.429
873,45:122,45:122,,0.571
874,45:122,45:122,,0.365
875,45:122,42:119,+,0.265
876,45:122,24:101,+,0.148
877,45:122,14:54,+,0.333
878,45:122,32:109,+,0.696
879,45:122,10:50,+,0.333
880,45:122,25:102,+,0.5
881,45:122,9:49,+,0.328
882,45:122,24:101,+,0.412
883,45:122,9:49,+,0.521
884,38:115,24:101,+,0.148
885,38:115,24:101,+,0.148
886,38:115,37:114,+,0.364
887,38:115,24:101,+,0.13
