inst#,actual,predicted,error,prediction
134,20:97,24:101,+,0.15
135,20:97,24:101,+,0.15
136,20:97,24:101,+,0.15
137,20:97,20:97,,0.727
138,20:97,24:101,+,0.15
139,20:97,24:101,+,0.15
140,20:97,20:97,,0.216
141,20:97,24:101,+,0.25
142,20:97,24:101,+,0.243
143,20:97,24:101,+,0.15
144,20:97,24:101,+,0.142
145,20:97,24:101,+,0.15
146,20:97,20:97,,0.194
147,20:97,24:101,+,0.15
148,20:97,24:101,+,0.15
149,20:97,24:101,+,0.192
150,20:97,24:101,+,0.166
151,20:97,31:108,+,0.364
152,20:97,24:101,+,0.142
153,20:97,34:111,+,0.258
154,20:97,24:101,+,0.185
155,20:97,24:101,+,0.407
156,37:114,34:111,+,0.188
157,37:114,24:101,+,0.166
158,37:114,24:101,+,0.15
159,37:114,24:101,+,0.175
160,37:114,24:101,+,0.15
161,37:114,24:101,+,0.407
162,37:114,24:101,+,0.142
163,37:114,24:101,+,0.293
164,37:114,37:114,,0.795
165,37:114,37:114,,0.795
166,37:114,11:51,+,0.372
167,37:114,36:113,+,0.615
168,37:114,24:101,+,0.175
169,37:114,24:101,+,0.15
170,37:114,20:97,+,0.292
171,37:114,37:114,,0.795
172,37:114,37:114,,0.795
173,37:114,44:121,+,0.287
174,37:114,24:101,+,0.143
175,37:114,24:101,+,0.15
176,37:114,20:97,+,0.17
177,37:114,20:97,+,0.265
178,37:114,24:101,+,0.333
179,37:114,24:101,+,0.15
180,37:114,24:101,+,0.215
181,37:114,24:101,+,0.166
182,37:114,28:105,+,0.5
183,37:114,20:97,+,0.333
184,37:114,20:97,+,0.292
185,37:114,24:101,+,0.191
186,37:114,24:101,+,0.15
187,37:114,24:101,+,0.192
188,37:114,24:101,+,0.166
189,37:114,24:101,+,0.15
190,37:114,20:97,+,0.194
191,37:114,24:101,+,0.142
192,37:114,36:113,+,0.615
193,37:114,20:97,+,0.309
194,37:114,16:56,+,0.308
195,37:114,33:110,+,0.429
196,37:114,24:101,+,0.15
197,37:114,48:186,+,0.356
198,37:114,37:114,,0.795
199,37:114,37:114,,0.5
200,37:114,24:101,+,0.15
201,37:114,37:114,,0.795
202,37:114,24:101,+,0.192
203,37:114,28:105,+,0.568
204,37:114,24:101,+,0.15
205,37:114,37:114,,0.795
206,37:114,24:101,+,0.15
207,37:114,3:39,+,0.5
208,37:114,24:101,+,0.143
209,37:114,5:44,+,0.278
210,37:114,20:97,+,0.309
211,37:114,33:110,+,0.222
212,37:114,24:101,+,0.142
213,37:114,24:101,+,0.166
214,37:114,20:97,+,0.216
215,37:114,24:101,+,0.15
216,37:114,24:101,+,0.15
217,37:114,37:114,,0.795
218,37:114,24:101,+,0.191
219,37:114,24:101,+,0.15
220,37:114,24:101,+,0.259
221,37:114,23:100,+,0.357
222,37:114,24:101,+,0.192
223,37:114,24:101,+,0.175
224,37:114,24:101,+,0.15
225,37:114,24:101,+,0.175
226,37:114,24:101,+,0.185
227,37:114,24:101,+,0.175
228,37:114,24:101,+,0.15
229,37:114,34:111,+,0.162
230,37:114,24:101,+,0.15
231,37:114,34:111,+,0.227
232,37:114,24:101,+,0.15
233,37:114,20:97,+,0.364
234,37:114,24:101,+,0.15
235,37:114,34:111,+,0.194
236,37:114,24:101,+,0.15
237,37:114,37:114,,0.364
238,37:114,24:101,+,0.192
239,37:114,24:101,+,0.192
240,37:114,24:101,+,0.15
241,37:114,37:114,,0.795
242,37:114,40:117,+,0.25
243,37:114,24:101,+,0.15
244,37:114,24:101,+,0.15
245,37:114,23:100,+,0.428
246,37:114,23:100,+,0.308
247,37:114,24:101,+,0.276
248,37:114,24:101,+,0.15
249,37:114,24:101,+,0.429
250,37:114,20:97,+,0.476
251,37:114,23:100,+,0.333
252,37:114,24:101,+,0.15
253,37:114,24:101,+,0.211
254,37:114,37:114,,0.795
255,37:114,37:114,,0.795
256,17:57,16:56,+,0.316
257,17:57,17:57,,0.778
258,17:57,17:57,,0.343
259,17:57,5:44,+,0.3
260,17:57,29:106,+,0.44
261,17:57,25:102,+,0.175
262,17:57,41:118,+,0.198
263,17:57,8:48,+,0.442
264,17:57,11:51,+,0.372
265,17:57,8:48,+,0.166
266,17:57,17:57,,0.429
267,17:57,9:49,+,0.167
268,17:57,13:53,+,0.235
269,17:57,8:48,+,0.442
270,17:57,8:48,+,0.313
271,17:57,16:56,+,0.298
272,17:57,6:45,+,0.571
273,17:57,13:53,+,0.235
274,17:57,15:55,+,0.199
275,17:57,5:44,+,0.3
276,17:57,16:56,+,0.247
277,17:57,8:48,+,0.333
278,17:57,16:56,+,0.362
279,17:57,16:56,+,0.316
280,17:57,13:53,+,0.571
281,17:57,8:48,+,0.231
282,17:57,8:48,+,0.606
283,17:57,10:50,+,0.385
284,17:57,8:48,+,0.833
285,17:57,17:57,,0.6
286,17:57,10:50,+,0.385
287,17:57,8:48,+,0.333
288,17:57,8:48,+,0.556
289,17:57,16:56,+,0.316
290,39:116,24:101,+,0.269
291,39:116,24:101,+,0.146
292,39:116,38:115,+,0.286
293,39:116,39:116,,0.4
294,39:116,37:114,+,0.288
295,39:116,20:97,+,0.571
296,39:116,34:111,+,0.188
297,39:116,24:101,+,0.191
298,39:116,38:115,+,0.343
299,39:116,34:111,+,0.162
300,39:116,24:101,+,0.192
301,39:116,24:101,+,0.15
302,39:116,34:111,+,0.348
303,39:116,24:101,+,0.192
304,39:116,24:101,+,0.192
305,39:116,24:101,+,0.143
306,39:116,24:101,+,0.15
307,39:116,20:97,+,0.385
308,39:116,20:97,+,0.367
309,39:116,39:116,,0.667
310,39:116,37:114,+,0.333
311,39:116,20:97,+,0.276
312,39:116,37:114,+,0.3
313,39:116,24:101,+,0.15
314,39:116,38:115,+,0.164
315,39:116,24:101,+,0.15
316,39:116,24:101,+,0.219
317,39:116,34:111,+,0.203
318,39:116,20:97,+,0.194
319,39:116,24:101,+,0.15
320,39:116,39:116,,0.714
321,39:116,24:101,+,0.15
322,39:116,34:111,+,0.466
323,39:116,24:101,+,0.15
324,39:116,24:101,+,0.191
325,39:116,24:101,+,0.15
326,39:116,24:101,+,0.15
327,39:116,24:101,+,0.15
328,39:116,39:116,,0.714
329,39:116,24:101,+,0.15
330,39:116,24:101,+,0.15
331,39:116,39:116,,0.75
332,39:116,24:101,+,0.166
333,39:116,39:116,,0.997
334,39:116,24:101,+,0.166
335,39:116,20:97,+,0.194
336,39:116,24:101,+,0.192
337,39:116,20:97,+,0.17
338,39:116,23:100,+,0.308
339,39:116,37:114,+,0.147
340,39:116,24:101,+,0.15
341,39:116,37:114,+,0.795
342,39:116,20:97,+,0.476
343,39:116,24:101,+,0.15
344,39:116,24:101,+,0.15
345,39:116,24:101,+,0.15
346,39:116,24:101,+,0.15
347,39:116,24:101,+,0.15
348,39:116,38:115,+,0.194
349,39:116,39:116,,0.75
350,39:116,40:117,+,0.222
351,39:116,24:101,+,0.15
352,39:116,10:50,+,0.222
353,39:116,34:111,+,0.269
354,39:116,34:111,+,0.267
355,39:116,34:111,+,0.194
356,39:116,24:101,+,0.192
357,39:116,39:116,,0.997
358,39:116,39:116,,0.997
359,39:116,24:101,+,0.142
360,39:116,39:116,,0.4
361,39:116,24:101,+,0.174
362,39:116,28:105,+,0.2
363,39:116,39:116,,0.5
364,39:116,24:101,+,0.15
365,39:116,24:101,+,0.15
366,39:116,24:101,+,0.15
367,39:116,24:101,+,0.182
368,39:116,24:101,+,0.15
369,39:116,39:116,,0.75
370,39:116,33:110,+,0.571
371,39:116,39:116,,0.241
372,39:116,39:116,,0.333
373,39:116,20:97,+,0.447
374,39:116,20:97,+,0.309
375,39:116,24:101,+,0.286
376,24:101,24:101,,0.175
377,24:101,24:101,,0.15
378,24:101,24:101,,0.15
379,24:101,26:103,+,0.172
380,24:101,24:101,,0.192
381,24:101,24:101,,0.15
382,24:101,24:101,,0.15
383,24:101,20:97,+,0.216
384,24:101,24:101,,0.192
385,24:101,20:97,+,0.302
386,24:101,20:97,+,0.194
387,24:101,24:101,,0.15
388,24:101,24:101,,0.269
389,24:101,24:101,,0.15
390,24:101,24:101,,0.192
391,24:101,24:101,,0.166
392,24:101,24:101,,0.953
393,24:101,24:101,,0.15
394,24:101,24:101,,0.284
395,24:101,20:97,+,0.292
396,24:101,30:107,+,0.235
397,24:101,22:99,+,0.286
398,24:101,24:101,,0.175
399,24:101,20:97,+,0.333
400,24:101,24:101,,0.232
401,24:101,24:101,,0.647
402,24:101,24:101,,0.953
403,24:101,24:101,,0.191
404,24:101,24:101,,0.142
405,24:101,8:48,+,0.3
406,24:101,24:101,,0.142
407,24:101,20:97,+,0.24
408,24:101,24:101,,0.211
409,24:101,24:101,,0.175
410,24:101,24:101,,0.15
411,24:101,24:101,,0.953
412,24:101,24:101,,0.15
413,24:101,24:101,,0.15
414,24:101,24:101,,0.15
415,24:101,24:101,,0.15
416,24:101,20:97,+,0.236
417,24:101,24:101,,0.15
418,24:101,24:101,,0.15
419,24:101,22:99,+,0.25
420,24:101,24:101,,0.15
421,24:101,34:111,+,0.194
422,24:101,24:101,,0.192
423,24:101,24:101,,0.243
424,24:101,22:99,+,0.2
425,24:101,24:101,,0.175
426,24:101,24:101,,0.17
427,24:101,20:97,+,0.333
428,24:101,24:101,,0.191
429,24:101,24:101,,0.506
430,24:101,20:97,+,0.292
431,24:101,20:97,+,0.194
432,24:101,24:101,,0.192
433,24:101,40:117,+,0.238
434,24:101,20:97,+,0.194
435,24:101,34:111,+,0.444
436,24:101,20:97,+,0.292
437,24:101,37:114,+,0.5
438,24:101,24:101,,0.15
439,24:101,24:101,,0.15
440,24:101,24:101,,0.15
441,24:101,24:101,,0.175
442,24:101,1:8,+,0.317
443,24:101,34:111,+,0.194
444,24:101,24:101,,0.243
445,24:101,24:101,,0.192
446,24:101,20:97,+,0.236
447,24:101,24:101,,0.953
448,24:101,24:101,,0.15
449,24:101,24:101,,0.192
450,24:101,24:101,,0.15
451,24:101,31:108,+,0.364
452,24:101,24:101,,0.15
453,24:101,20:97,+,0.17
454,24:101,24:101,,0.192
455,24:101,24:101,,0.143
456,24:101,24:101,,0.266
457,24:101,24:101,,0.15
458,24:101,24:101,,0.15
459,24:101,24:101,,0.192
460,24:101,24:101,,0.192
461,24:101,24:101,,0.15
462,24:101,24:101,,0.15
463,24:101,20:97,+,0.17
464,24:101,24:101,,0.15
465,24:101,34:111,+,0.275
466,24:101,20:97,+,0.495
467,24:101,33:110,+,0.429
468,24:101,24:101,,0.192
469,24:101,24:101,,0.407
470,24:101,24:101,,0.175
471,24:101,33:110,+,0.242
472,24:101,20:97,+,0.292
473,24:101,10:50,+,0.404
474,24:101,20:97,+,0.309
475,24:101,24:101,,0.15
476,24:101,24:101,,0.893
477,24:101,34:111,+,0.348
478,24:101,34:111,+,0.347
479,24:101,24:101,,0.15
480,24:101,24:101,,0.15
481,24:101,24:101,,0.276
482,24:101,35:112,+,0.281
483,24:101,24:101,,0.211
484,24:101,38:115,+,0.391
485,24:101,24:101,,0.192
486,24:101,20:97,+,0.236
487,24:101,20:97,+,0.194
488,24:101,24:101,,0.407
489,24:101,26:103,+,0.367
490,24:101,34:111,+,0.429
491,24:101,20:97,+,0.333
492,24:101,38:115,+,0.3
493,24:101,20:97,+,0.194
494,24:101,34:111,+,0.267
495,24:101,40:117,+,0.222
496,24:101,24:101,,0.15
497,24:101,37:114,+,0.404
498,24:101,24:101,,0.15
499,24:101,24:101,,0.192
500,24:101,34:111,+,0.162
501,24:101,24:101,,0.211
502,24:101,24:101,,0.4
503,24:101,34:111,+,0.194
504,24:101,24:101,,0.143
505,24:101,20:97,+,0.24
506,24:101,24:101,,0.15
507,24:101,24:101,,0.249
508,24:101,1:8,+,0.317
509,24:101,20:97,+,0.262
510,24:101,24:101,,0.232
511,24:101,24:101,,0.15
512,24:101,34:111,+,0.333
513,24:101,24:101,,0.32
514,24:101,20:97,+,0.224
515,24:101,24:101,,0.15
516,24:101,24:101,,0.192
517,24:101,24:101,,0.192
518,24:101,24:101,,0.15
519,24:101,34:111,+,0.194
520,24:101,24:101,,0.142
521,24:101,32:109,+,0.286
522,24:101,24:101,,0.142
523,24:101,24:101,,0.192
524,24:101,37:114,+,0.433
525,24:101,20:97,+,0.364
526,24:101,24:101,,0.249
527,24:101,24:101,,0.227
528,24:101,24:101,,0.15
529,24:101,24:101,,0.15
530,24:101,24:101,,0.15
531,24:101,34:111,+,0.403
532,24:101,33:110,+,0.273
533,24:101,24:101,,0.192
534,24:101,34:111,+,0.194
535,24:101,24:101,,0.211
536,24:101,38:115,+,0.266
537,24:101,24:101,,0.142
538,24:101,24:101,,0.166
539,24:101,24:101,,0.192
540,24:101,24:101,,0.15
541,24:101,34:111,+,0.203
542,24:101,24:101,,0.15
543,24:101,24:101,,0.15
544,24:101,24:101,,0.15
545,24:101,24:101,,0.953
546,24:101,24:101,,0.192
547,24:101,24:101,,0.375
548,24:101,24:101,,0.192
549,24:101,34:111,+,0.295
550,24:101,24:101,,0.15
551,24:101,20:97,+,0.309
552,24:101,24:101,,0.232
553,24:101,24:101,,0.142
554,24:101,34:111,+,0.275
555,24:101,34:111,+,0.162
556,24:101,24:101,,0.15
557,24:101,34:111,+,0.194
558,24:101,24:101,,0.249
559,24:101,24:101,,0.451
560,24:101,20:97,+,0.194
561,24:101,41:118,+,0.198
562,24:101,24:101,,0.227
563,24:101,20:97,+,0.194
564,24:101,20:97,+,0.276
565,24:101,24:101,,0.266
566,24:101,24:101,,0.333
567,24:101,34:111,+,0.162
568,24:101,24:101,,0.953
569,24:101,24:101,,0.192
570,24:101,24:101,,0.185
571,24:101,20:97,+,0.292
572,24:101,24:101,,0.953
573,24:101,24:101,,0.15
574,24:101,24:101,,0.15
575,24:101,24:101,,0.15
576,24:101,24:101,,0.357
577,24:101,24:101,,0.192
578,24:101,11:51,+,0.231
579,24:101,33:110,+,0.273
580,24:101,1:8,+,0.2
581,24:101,24:101,,0.15
582,24:101,41:118,+,0.285
583,24:101,31:108,+,0.364
584,49:231,5:44,+,0.227
585,49:231,19:96,+,0.259
586,49:231,3:39,+,0.308
587,49:231,47:180,+,0.286
588,49:231,19:96,+,0.259
589,49:231,47:180,+,0.194
590,16:56,23:100,+,0.75
591,16:56,16:56,,0.545
592,16:56,12:52,+,0.224
593,16:56,16:56,,0.875
594,16:56,17:57,+,0.194
595,16:56,36:113,+,0.333
596,16:56,17:57,+,0.343
597,16:56,16:56,,0.316
598,16:56,16:56,,0.316
599,16:56,14:54,+,0.318
600,16:56,8:48,+,0.833
601,16:56,17:57,+,0.778
602,16:56,17:57,+,0.5
603,16:56,16:56,,0.316
604,16:56,24:101,+,0.15
605,16:56,12:52,+,0.158
606,16:56,8:48,+,0.667
607,16:56,23:100,+,0.202
608,16:56,16:56,,0.407
609,16:56,9:49,+,0.167
610,16:56,32:109,+,0.167
611,16:56,16:56,,0.739
612,16:56,17:57,+,0.423
613,16:56,34:111,+,0.236
614,16:56,13:53,+,0.235
615,16:56,16:56,,0.316
616,16:56,14:54,+,0.318
617,16:56,15:55,+,0.496
618,16:56,8:48,+,0.615
619,16:56,16:56,,0.407
620,16:56,13:53,+,0.571
621,16:56,9:49,+,0.368
622,16:56,15:55,+,0.389
623,19:96,3:39,+,0.308
624,19:96,46:161,+,0.182
625,19:96,24:101,+,0.15
626,19:96,47:180,+,0.194
627,19:96,7:46,+,0.75
628,19:96,19:96,,0.598
629,19:96,1:8,+,0.5
630,19:96,21:98,+,0.284
631,19:96,1:8,+,0.5
632,19:96,3:39,+,0.308
633,19:96,19:96,,0.75
634,19:96,24:101,+,0.192
635,19:96,24:101,+,0.15
636,19:96,18:60,+,0.642
637,19:96,16:56,+,0.362
638,31:108,50:241,+,0.833
639,31:108,24:101,+,0.185
640,31:108,24:101,+,0.192
641,31:108,24:101,+,0.15
642,31:108,24:101,+,0.15
643,31:108,40:117,+,0.238
644,31:108,24:101,+,0.15
645,31:108,31:108,,0.384
646,31:108,33:110,+,0.296
647,31:108,24:101,+,0.15
648,31:108,34:111,+,0.347
649,31:108,24:101,+,0.132
650,31:108,31:108,,0.31
651,31:108,24:101,+,0.192
652,31:108,38:115,+,0.296
653,31:108,26:103,+,0.181
654,31:108,34:111,+,0.194
655,31:108,24:101,+,0.15
656,31:108,24:101,+,0.15
657,31:108,33:110,+,0.222
658,31:108,24:101,+,0.15
659,31:108,41:118,+,0.722
660,31:108,24:101,+,0.192
661,31:108,34:111,+,0.313
662,31:108,24:101,+,0.092
663,31:108,24:101,+,0.192
664,31:108,24:101,+,0.15
665,31:108,34:111,+,0.403
666,31:108,24:101,+,0.273
667,31:108,48:186,+,0.273
668,31:108,24:101,+,0.15
669,31:108,24:101,+,0.15
670,31:108,24:101,+,0.219
671,31:108,20:97,+,0.364
672,31:108,20:97,+,0.216
673,31:108,34:111,+,0.27
674,31:108,24:101,+,0.192
675,31:108,24:101,+,0.166
676,31:108,28:105,+,0.299
677,31:108,24:101,+,0.15
678,31:108,24:101,+,0.15
679,31:108,24:101,+,0.175
680,31:108,34:111,+,0.162
681,31:108,24:101,+,0.175
682,31:108,20:97,+,0.367
683,31:108,12:52,+,0.341
684,31:108,24:101,+,0.185
685,31:108,20:97,+,0.497
686,31:108,24:101,+,0.15
687,31:108,24:101,+,0.229
688,31:108,31:108,,0.329
689,31:108,16:56,+,0.298
690,31:108,37:114,+,0.483
691,31:108,20:97,+,0.216
692,31:108,39:116,+,0.32
693,31:108,33:110,+,0.211
694,31:108,31:108,,0.667
695,31:108,24:101,+,0.15
696,31:108,24:101,+,0.235
697,31:108,1:8,+,0.248
698,31:108,24:101,+,0.192
699,31:108,24:101,+,0.15
700,31:108,7:46,+,0.319
701,31:108,24:101,+,0.5
702,31:108,24:101,+,0.211
703,31:108,24:101,+,0.15
704,31:108,24:101,+,0.192
705,31:108,24:101,+,0.267
706,31:108,24:101,+,0.15
707,31:108,24:101,+,0.15
708,31:108,24:101,+,0.191
709,31:108,34:111,+,0.258
710,31:108,24:101,+,0.143
711,31:108,31:108,,0.667
712,31:108,24:101,+,0.143
713,33:110,34:111,+,0.403
714,33:110,7:46,+,0.319
715,33:110,24:101,+,0.285
716,33:110,24:101,+,0.15
717,33:110,9:49,+,0.175
718,33:110,34:111,+,0.162
719,33:110,24:101,+,0.192
720,33:110,34:111,+,0.162
721,33:110,23:100,+,0.308
722,33:110,24:101,+,0.506
723,33:110,33:110,,0.429
724,33:110,24:101,+,0.192
725,33:110,31:108,+,0.217
726,33:110,24:101,+,0.142
727,33:110,24:101,+,0.192
728,33:110,20:97,+,0.265
729,33:110,31:108,+,0.375
730,33:110,24:101,+,0.15
731,33:110,24:101,+,0.227
732,33:110,24:101,+,0.15
733,33:110,20:97,+,0.141
734,33:110,24:101,+,0.192
735,33:110,24:101,+,0.15
736,33:110,24:101,+,0.192
737,33:110,24:101,+,0.192
738,33:110,34:111,+,0.258
739,33:110,28:105,+,0.299
740,33:110,20:97,+,0.292
741,33:110,27:104,+,0.264
742,33:110,20:97,+,0.194
743,33:110,46:161,+,0.241
744,33:110,33:110,,0.429
745,33:110,20:97,+,0.655
746,33:110,24:101,+,0.166
747,33:110,20:97,+,0.224
748,33:110,22:99,+,0.286
749,33:110,21:98,+,0.929
750,33:110,28:105,+,0.417
751,33:110,24:101,+,0.15
752,33:110,24:101,+,0.15
753,33:110,33:110,,0.623
754,33:110,24:101,+,0.142
755,33:110,24:101,+,0.143
756,33:110,24:101,+,0.143
757,33:110,24:101,+,0.192
758,33:110,8:48,+,0.5
759,33:110,28:105,+,0.233
760,33:110,20:97,+,0.208
761,33:110,24:101,+,0.166
762,33:110,34:111,+,0.203
763,33:110,24:101,+,0.15
764,33:110,34:111,+,0.403
765,33:110,24:101,+,0.174
766,33:110,40:117,+,0.222
767,33:110,22:99,+,0.286
768,33:110,24:101,+,0.175
769,33:110,24:101,+,0.15
770,33:110,27:104,+,0.245
771,33:110,24:101,+,0.219
772,33:110,34:111,+,0.215
773,33:110,24:101,+,0.206
774,33:110,33:110,,0.429
775,33:110,21:98,+,0.929
776,33:110,24:101,+,0.15
777,33:110,24:101,+,0.15
778,33:110,28:105,+,0.5
779,33:110,20:97,+,0.17
780,33:110,43:120,+,0.319
781,33:110,24:101,+,0.15
782,33:110,24:101,+,0.15
783,33:110,24:101,+,0.192
784,33:110,24:101,+,0.191
785,33:110,24:101,+,0.192
786,33:110,24:101,+,0.15
787,33:110,24:101,+,0.191
788,33:110,33:110,,0.623
789,33:110,24:101,+,0.15
790,33:110,24:101,+,0.192
791,33:110,11:51,+,0.339
792,33:110,31:108,+,0.286
793,32:109,29:106,+,0.286
794,32:109,38:115,+,0.3
795,32:109,24:101,+,0.15
796,32:109,48:186,+,0.397
797,32:109,5:44,+,0.625
798,32:109,19:96,+,0.271
799,32:109,21:98,+,0.182
800,32:109,20:97,+,0.228
801,32:109,24:101,+,0.15
802,32:109,43:120,+,0.198
803,32:109,5:44,+,0.333
804,32:109,34:111,+,0.162
805,32:109,24:101,+,0.15
806,32:109,24:101,+,0.174
807,32:109,24:101,+,0.192
808,32:109,28:105,+,0.52
809,32:109,24:101,+,0.15
810,32:109,24:101,+,0.857
811,32:109,20:97,+,0.224
812,32:109,24:101,+,0.191
813,32:109,24:101,+,0.15
814,32:109,33:110,+,0.235
815,32:109,44:121,+,0.399
816,32:109,32:109,,0.714
817,32:109,24:101,+,0.192
818,32:109,24:101,+,0.15
819,32:109,24:101,+,0.229
820,32:109,24:101,+,0.15
821,32:109,24:101,+,0.166
822,32:109,28:105,+,0.362
823,32:109,43:120,+,0.191
824,32:109,32:109,,0.706
825,32:109,20:97,+,0.216
826,32:109,21:98,+,0.284
827,32:109,24:101,+,0.191
828,32:109,24:101,+,0.15
829,32:109,29:106,+,0.178
830,32:109,24:101,+,0.175
831,32:109,21:98,+,0.429
832,32:109,20:97,+,0.334
833,32:109,34:111,+,0.353
834,32:109,34:111,+,0.194
835,32:109,34:111,+,0.227
836,32:109,41:118,+,0.13
837,32:109,40:117,+,0.222
838,32:109,31:108,+,0.286
839,32:109,34:111,+,0.162
840,32:109,34:111,+,0.162
841,34:111,24:101,+,0.15
842,34:111,34:111,,0.399
843,34:111,34:111,,0.269
844,34:111,24:101,+,0.192
845,34:111,24:101,+,0.15
846,34:111,24:101,+,0.15
847,34:111,24:101,+,0.15
848,34:111,24:101,+,0.143
849,34:111,24:101,+,0.166
850,34:111,31:108,+,0.313
851,34:111,34:111,,0.239
852,34:111,38:115,+,0.4
853,34:111,6:45,+,0.25
854,34:111,24:101,+,0.375
855,34:111,24:101,+,0.15
856,34:111,24:101,+,0.132
857,34:111,24:101,+,0.15
858,34:111,24:101,+,0.15
859,34:111,24:101,+,0.143
860,34:111,24:101,+,0.15
861,34:111,20:97,+,0.286
862,34:111,29:106,+,0.178
863,34:111,24:101,+,0.15
864,34:111,24:101,+,0.273
865,34:111,24:101,+,0.185
866,34:111,7:46,+,0.275
867,34:111,34:111,,0.162
868,34:111,34:111,,0.162
869,34:111,24:101,+,0.191
870,34:111,34:111,,0.194
871,34:111,34:111,,0.162
872,34:111,34:111,,1
873,34:111,34:111,,0.203
874,34:111,24:101,+,0.15
875,34:111,24:101,+,0.166
876,34:111,33:110,+,0.25
877,34:111,24:101,+,0.15
878,34:111,31:108,+,0.269
879,34:111,34:111,,0.153
880,34:111,1:8,+,0.3
881,34:111,24:101,+,0.166
882,34:111,24:101,+,0.15
883,34:111,24:101,+,0.15
884,34:111,34:111,,0.267
885,34:111,28:105,+,0.299
886,34:111,31:108,+,0.384
