inst#,actual,predicted,error,prediction
208,31:108,24:101,+,0.141
209,31:108,24:101,+,0.193
210,31:108,24:101,+,0.143
211,31:108,24:101,+,0.143
212,31:108,24:101,+,0.141
213,31:108,24:101,+,0.141
214,31:108,24:101,+,0.141
215,31:108,24:101,+,0.143
216,31:108,24:101,+,0.141
217,31:108,24:101,+,0.143
218,31:108,24:101,+,0.141
219,31:108,24:101,+,0.141
220,31:108,24:101,+,0.141
221,31:108,24:101,+,0.143
222,31:108,24:101,+,0.141
223,31:108,24:101,+,0.143
224,31:108,24:101,+,0.133
225,31:108,24:101,+,0.141
226,31:108,24:101,+,0.141
227,31:108,24:101,+,0.141
228,31:108,33:110,+,0.375
229,31:108,24:101,+,0.141
230,31:108,34:111,+,0.253
231,31:108,24:101,+,0.159
232,31:108,34:111,+,0.185
233,31:108,20:97,+,0.155
234,31:108,34:111,+,0.26
235,31:108,24:101,+,0.133
236,31:108,24:101,+,0.133
237,22:99,24:101,+,0.133
238,22:99,24:101,+,0.141
239,22:99,24:101,+,0.141
240,22:99,24:101,+,0.141
241,22:99,43:120,+,0.571
242,22:99,21:98,+,0.205
243,22:99,24:101,+,0.141
244,22:99,21:98,+,0.333
245,22:99,24:101,+,0.133
246,22:99,20:97,+,0.155
247,22:99,20:97,+,0.155
248,22:99,24:101,+,0.143
249,22:99,24:101,+,0.141
250,22:99,24:101,+,0.143
251,22:99,41:118,+,0.199
252,22:99,24:101,+,0.141
253,22:99,44:121,+,0.187
254,22:99,26:103,+,0.333
255,22:99,41:118,+,0.269
256,22:99,20:97,+,0.196
257,22:99,24:101,+,0.141
258,22:99,24:101,+,0.141
259,22:99,21:98,+,0.205
260,22:99,45:122,+,0.3
261,22:99,35:112,+,0.243
262,22:99,35:112,+,0.243
263,22:99,24:101,+,0.141
264,22:99,20:97,+,0.196
265,22:99,20:97,+,0.157
266,22:99,24:101,+,0.217
267,22:99,24:101,+,0.143
268,22:99,24:101,+,0.141
269,22:99,24:101,+,0.141
270,22:99,24:101,+,0.136
271,22:99,41:118,+,0.333
272,22:99,18:60,+,0.2
273,22:99,34:111,+,0.185
274,22:99,24:101,+,0.141
275,22:99,36:113,+,0.174
276,22:99,24:101,+,0.169
277,34:111,24:101,+,0.141
278,34:111,24:101,+,0.141
279,34:111,24:101,+,0.141
280,34:111,24:101,+,0.143
281,34:111,24:101,+,0.141
282,34:111,24:101,+,0.141
283,34:111,24:101,+,0.141
284,34:111,37:114,+,0.202
285,34:111,22:99,+,0.333
286,34:111,24:101,+,0.141
287,34:111,24:101,+,0.141
288,34:111,24:101,+,0.158
289,34:111,24:101,+,0.159
290,34:111,24:101,+,0.265
291,34:111,24:101,+,0.141
292,34:111,24:101,+,0.133
293,34:111,24:101,+,0.133
294,34:111,24:101,+,0.141
295,34:111,24:101,+,0.133
296,34:111,24:101,+,0.136
297,34:111,24:101,+,0.141
298,34:111,24:101,+,0.133
299,34:111,24:101,+,0.159
300,34:111,24:101,+,0.141
301,34:111,24:101,+,0.143
302,34:111,24:101,+,0.136
303,34:111,24:101,+,0.143
304,34:111,24:101,+,0.136
305,34:111,24:101,+,0.141
306,34:111,8:48,+,0.538
307,34:111,24:101,+,0.141
308,34:111,24:101,+,0.141
309,34:111,24:101,+,0.143
310,34:111,24:101,+,0.143
311,34:111,24:101,+,0.141
312,34:111,24:101,+,0.133
313,34:111,24:101,+,0.136
314,34:111,24:101,+,0.141
315,34:111,24:101,+,0.141
316,34:111,24:101,+,0.159
317,34:111,24:101,+,0.141
318,34:111,20:97,+,0.155
319,34:111,24:101,+,0.133
320,34:111,24:101,+,0.143
321,34:111,24:101,+,0.141
322,34:111,24:101,+,0.141
323,34:111,24:101,+,0.141
324,34:111,24:101,+,0.143
325,34:111,24:101,+,0.141
326,34:111,24:101,+,0.141
327,34:111,24:101,+,0.133
328,34:111,10:50,+,0.351
329,34:111,24:101,+,0.141
330,34:111,24:101,+,0.141
331,34:111,34:111,,0.195
332,34:111,24:101,+,0.136
333,34:111,20:97,+,0.155
334,34:111,24:101,+,0.141
335,34:111,24:101,+,0.143
336,34:111,24:101,+,0.141
337,34:111,24:101,+,0.141
338,34:111,24:101,+,0.141
339,34:111,24:101,+,0.159
340,34:111,24:101,+,0.133
341,34:111,24:101,+,0.141
342,34:111,24:101,+,0.133
343,34:111,24:101,+,0.141
344,34:111,24:101,+,0.133
345,34:111,24:101,+,0.141
346,34:111,24:101,+,0.5
347,34:111,20:97,+,0.155
348,34:111,24:101,+,0.141
349,34:111,24:101,+,0.133
350,34:111,24:101,+,0.141
351,34:111,24:101,+,0.141
352,34:111,24:101,+,0.136
353,34:111,24:101,+,0.141
354,34:111,24:101,+,0.141
355,34:111,24:101,+,0.141
356,34:111,34:111,,0.26
357,32:109,22:99,+,0.273
358,32:109,24:101,+,0.133
359,32:109,44:121,+,0.417
360,32:109,24:101,+,0.141
361,32:109,50:241,+,0.333
362,32:109,23:100,+,0.135
363,32:109,24:101,+,0.136
364,32:109,20:97,+,0.155
365,32:109,24:101,+,0.133
366,32:109,24:101,+,0.169
367,32:109,35:112,+,0.167
368,32:109,24:101,+,0.141
369,32:109,38:115,+,0.41
370,32:109,24:101,+,0.141
371,32:109,24:101,+,0.141
372,32:109,44:121,+,0.375
373,32:109,30:107,+,0.416
374,32:109,24:101,+,0.254
375,32:109,24:101,+,0.141
376,32:109,41:118,+,0.199
377,32:109,25:102,+,0.25
378,32:109,35:112,+,0.167
379,32:109,24:101,+,0.143
380,32:109,34:111,+,0.26
381,32:109,34:111,+,0.185
382,32:109,21:98,+,0.246
383,32:109,24:101,+,0.141
384,32:109,34:111,+,0.195
385,32:109,24:101,+,0.193
386,32:109,24:101,+,0.141
387,32:109,18:60,+,0.2
388,24:101,24:101,,0.141
389,24:101,24:101,,0.159
390,24:101,9:49,+,0.333
391,24:101,39:116,+,0.382
392,24:101,24:101,,0.141
393,24:101,24:101,,0.141
394,24:101,34:111,+,0.214
395,24:101,24:101,,0.159
396,24:101,33:110,+,0.278
397,24:101,24:101,,0.141
398,24:101,24:101,,0.141
399,24:101,24:101,,0.143
400,24:101,20:97,+,0.109
401,24:101,24:101,,0.141
402,24:101,24:101,,0.141
403,24:101,24:101,,0.141
404,24:101,24:101,,0.499
405,24:101,24:101,,0.143
406,24:101,24:101,,0.141
407,24:101,24:101,,0.141
408,24:101,28:105,+,0.214
409,24:101,24:101,,0.141
410,24:101,24:101,,0.136
411,24:101,24:101,,0.141
412,24:101,34:111,+,0.195
413,24:101,23:100,+,0.135
414,24:101,24:101,,0.133
415,24:101,24:101,,0.143
416,24:101,22:99,+,0.13
417,24:101,24:101,,0.141
418,24:101,24:101,,0.254
419,24:101,24:101,,0.141
420,24:101,24:101,,0.141
421,24:101,20:97,+,0.155
422,24:101,24:101,,0.141
423,24:101,24:101,,0.133
424,24:101,24:101,,0.133
425,24:101,24:101,,0.143
426,24:101,24:101,,0.133
427,24:101,24:101,,0.136
428,24:101,24:101,,0.151
429,24:101,20:97,+,0.3
430,24:101,24:101,,0.159
431,24:101,24:101,,0.136
432,24:101,24:101,,0.143
433,24:101,24:101,,0.141
434,24:101,24:101,,0.136
435,24:101,24:101,,0.141
436,24:101,34:111,+,0.195
437,24:101,37:114,+,0.307
438,24:101,24:101,,0.141
439,24:101,20:97,+,0.155
440,24:101,24:101,,0.136
441,24:101,24:101,,0.169
442,24:101,24:101,,0.141
443,24:101,24:101,,0.141
444,24:101,24:101,,0.133
445,24:101,24:101,,0.141
446,24:101,20:97,+,0.155
447,24:101,24:101,,0.133
448,24:101,1:8,+,0.234
449,24:101,24:101,,0.149
450,24:101,33:110,+,0.278
451,24:101,24:101,,0.143
452,24:101,24:101,,0.136
453,24:101,37:114,+,0.252
454,24:101,24:101,,0.141
455,24:101,37:114,+,0.252
456,24:101,20:97,+,0.155
457,24:101,20:97,+,0.155
458,24:101,24:101,,0.136
459,24:101,20:97,+,0.155
460,24:101,24:101,,0.141
461,24:101,20:97,+,0.155
462,24:101,24:101,,0.254
463,24:101,24:101,,0.143
464,24:101,24:101,,0.143
465,24:101,24:101,,0.143
466,24:101,24:101,,0.143
467,24:101,24:101,,0.141
468,24:101,24:101,,0.151
469,24:101,24:101,,0.136
470,24:101,24:101,,0.141
471,24:101,37:114,+,0.202
472,24:101,24:101,,0.141
473,24:101,24:101,,0.159
474,24:101,24:101,,0.143
475,24:101,24:101,,0.141
476,24:101,24:101,,0.136
477,24:101,24:101,,0.159
478,24:101,33:110,+,0.224
479,24:101,24:101,,0.141
480,24:101,24:101,,0.143
481,24:101,24:101,,0.133
482,24:101,24:101,,0.141
483,24:101,34:111,+,0.214
484,24:101,24:101,,0.143
485,24:101,34:111,+,0.195
486,24:101,24:101,,0.133
487,24:101,24:101,,0.143
488,24:101,24:101,,0.4
489,24:101,24:101,,0.133
490,24:101,20:97,+,0.155
491,24:101,24:101,,0.169
492,24:101,24:101,,0.143
493,24:101,24:101,,0.133
494,24:101,24:101,,0.141
495,24:101,24:101,,0.136
496,24:101,24:101,,0.133
497,24:101,24:101,,0.141
498,24:101,24:101,,0.141
499,24:101,24:101,,0.133
500,24:101,24:101,,0.141
501,24:101,24:101,,0.141
502,24:101,24:101,,0.136
503,24:101,24:101,,0.141
504,24:101,20:97,+,0.155
505,24:101,34:111,+,0.195
506,24:101,24:101,,0.141
507,24:101,24:101,,0.374
508,24:101,24:101,,0.133
509,24:101,24:101,,0.143
510,24:101,24:101,,0.143
511,24:101,24:101,,0.143
512,24:101,18:60,+,0.2
513,24:101,34:111,+,0.253
514,24:101,34:111,+,0.214
515,24:101,24:101,,0.141
516,24:101,24:101,,0.141
517,24:101,24:101,,0.136
518,24:101,24:101,,0.141
519,24:101,24:101,,0.136
520,24:101,24:101,,0.141
521,24:101,24:101,,0.141
522,24:101,24:101,,0.133
523,24:101,24:101,,0.26
524,24:101,24:101,,0.193
525,24:101,24:101,,0.136
526,24:101,24:101,,0.141
527,26:103,37:114,+,0.252
528,26:103,24:101,+,0.143
529,26:103,25:102,+,0.25
530,26:103,24:101,+,0.141
531,26:103,30:107,+,0.187
532,26:103,21:98,+,0.333
533,26:103,24:101,+,0.141
534,26:103,24:101,+,0.141
535,26:103,24:101,+,0.141
536,26:103,24:101,+,0.133
537,26:103,24:101,+,0.141
538,26:103,34:111,+,0.455
539,26:103,22:99,+,0.333
540,26:103,35:112,+,0.167
541,26:103,45:122,+,0.252
542,26:103,50:241,+,0.333
543,26:103,24:101,+,0.141
544,26:103,50:241,+,0.273
545,26:103,24:101,+,0.203
546,26:103,24:101,+,0.141
547,26:103,25:102,+,0.219
548,45:122,24:101,+,0.136
549,45:122,26:103,+,0.25
550,45:122,32:109,+,0.286
551,45:122,24:101,+,0.143
552,45:122,24:101,+,0.159
553,45:122,24:101,+,0.133
554,45:122,24:101,+,0.159
555,45:122,26:103,+,0.133
556,45:122,36:113,+,0.556
557,45:122,24:101,+,0.133
558,45:122,1:8,+,0.22
559,45:122,8:48,+,0.538
560,45:122,24:101,+,0.159
561,45:122,21:98,+,0.333
562,20:97,24:101,+,0.143
563,20:97,24:101,+,0.141
564,20:97,24:101,+,0.141
565,20:97,24:101,+,0.133
566,20:97,24:101,+,0.141
567,20:97,34:111,+,0.26
568,20:97,24:101,+,0.136
569,20:97,24:101,+,0.141
570,20:97,24:101,+,0.141
571,20:97,24:101,+,0.203
572,20:97,24:101,+,0.133
573,20:97,24:101,+,0.143
574,20:97,24:101,+,0.143
575,20:97,24:101,+,0.141
576,20:97,24:101,+,0.143
577,20:97,24:101,+,0.143
578,20:97,24:101,+,0.143
579,20:97,24:101,+,0.143
580,20:97,24:101,+,0.141
581,20:97,24:101,+,0.193
582,20:97,24:101,+,0.136
583,20:97,24:101,+,0.141
584,20:97,24:101,+,0.141
585,20:97,24:101,+,0.133
586,20:97,8:48,+,0.519
587,20:97,24:101,+,0.143
588,20:97,24:101,+,0.141
589,20:97,34:111,+,0.241
590,20:97,24:101,+,0.133
591,20:97,24:101,+,0.141
592,20:97,24:101,+,0.254
593,20:97,24:101,+,0.159
594,20:97,24:101,+,0.141
595,20:97,24:101,+,0.141
596,20:97,24:101,+,0.169
597,20:97,20:97,,0.155
598,20:97,24:101,+,0.143
599,20:97,24:101,+,0.133
600,20:97,34:111,+,0.214
601,20:97,24:101,+,0.141
602,20:97,24:101,+,0.133
603,20:97,24:101,+,0.217
604,20:97,24:101,+,0.133
605,20:97,24:101,+,0.141
606,20:97,24:101,+,0.143
607,20:97,24:101,+,0.141
608,20:97,24:101,+,0.333
609,20:97,24:101,+,0.133
610,20:97,24:101,+,0.169
611,20:97,24:101,+,0.143
612,20:97,24:101,+,0.141
613,20:97,24:101,+,0.143
614,20:97,24:101,+,0.141
615,20:97,26:103,+,0.2
616,20:97,24:101,+,0.143
617,20:97,24:101,+,0.19
618,20:97,24:101,+,0.141
619,20:97,24:101,+,0.141
620,20:97,24:101,+,0.141
621,20:97,24:101,+,0.133
622,20:97,24:101,+,0.141
623,20:97,20:97,,0.404
624,20:97,24:101,+,0.143
625,20:97,34:111,+,0.214
626,20:97,24:101,+,0.141
627,20:97,24:101,+,0.159
628,20:97,24:101,+,0.254
629,20:97,28:105,+,0.229
630,20:97,24:101,+,0.141
631,20:97,24:101,+,0.141
632,20:97,24:101,+,0.141
633,20:97,24:101,+,0.141
634,20:97,24:101,+,0.136
635,20:97,24:101,+,0.141
636,20:97,24:101,+,0.159
637,20:97,24:101,+,0.193
638,20:97,24:101,+,0.143
639,20:97,24:101,+,0.141
640,20:97,24:101,+,0.141
641,20:97,24:101,+,0.133
642,20:97,20:97,,0.103
643,20:97,24:101,+,0.143
644,20:97,24:101,+,0.141
645,20:97,20:97,,0.227
646,20:97,24:101,+,0.217
647,20:97,24:101,+,0.143
648,20:97,24:101,+,0.136
649,20:97,37:114,+,0.324
650,20:97,24:101,+,0.141
651,20:97,24:101,+,0.141
652,20:97,20:97,,0.3
653,20:97,24:101,+,0.141
654,20:97,37:114,+,0.202
655,20:97,24:101,+,0.136
656,20:97,22:99,+,0.103
657,20:97,24:101,+,0.136
658,20:97,24:101,+,0.159
659,20:97,24:101,+,0.141
660,20:97,24:101,+,0.143
661,20:97,24:101,+,0.136
662,20:97,24:101,+,0.159
663,20:97,24:101,+,0.133
664,20:97,24:101,+,0.141
665,20:97,24:101,+,0.143
666,20:97,24:101,+,0.141
667,20:97,24:101,+,0.136
668,20:97,20:97,,0.155
669,20:97,20:97,,0.155
670,20:97,24:101,+,0.143
671,20:97,24:101,+,0.203
672,39:116,20:97,+,0.155
673,39:116,37:114,+,0.252
674,39:116,34:111,+,0.195
675,39:116,37:114,+,0.252
676,39:116,24:101,+,0.159
677,39:116,24:101,+,0.136
678,39:116,24:101,+,0.136
679,39:116,24:101,+,0.5
680,39:116,24:101,+,0.143
681,39:116,24:101,+,0.143
682,39:116,24:101,+,0.141
683,39:116,20:97,+,0.155
684,39:116,24:101,+,0.169
685,39:116,37:114,+,0.202
686,39:116,24:101,+,0.141
687,39:116,24:101,+,0.141
688,39:116,24:101,+,0.143
689,39:116,24:101,+,0.133
690,39:116,24:101,+,0.136
691,39:116,34:111,+,0.253
692,39:116,20:97,+,0.385
693,39:116,24:101,+,0.136
694,39:116,24:101,+,0.133
695,39:116,24:101,+,0.133
696,39:116,24:101,+,0.133
697,39:116,24:101,+,0.143
698,39:116,24:101,+,0.143
699,39:116,24:101,+,0.133
700,39:116,24:101,+,0.133
701,39:116,24:101,+,0.133
702,39:116,11:51,+,0.496
703,39:116,20:97,+,0.3
704,39:116,24:101,+,0.141
705,39:116,24:101,+,0.141
706,39:116,24:101,+,0.136
707,39:116,24:101,+,0.141
708,39:116,24:101,+,0.169
709,39:116,24:101,+,0.133
710,39:116,24:101,+,0.159
711,39:116,24:101,+,0.141
712,39:116,24:101,+,0.141
713,39:116,24:101,+,0.159
714,39:116,20:97,+,0.155
715,39:116,24:101,+,0.159
716,39:116,24:101,+,0.141
717,39:116,34:111,+,0.214
718,39:116,24:101,+,0.143
719,39:116,37:114,+,0.307
720,39:116,20:97,+,0.155
721,43:120,45:122,+,0.333
722,43:120,45:122,+,0.333
723,43:120,24:101,+,0.5
724,43:120,26:103,+,0.176
725,43:120,45:122,+,0.333
726,43:120,22:99,+,0.375
727,43:120,24:101,+,0.159
728,43:120,24:101,+,0.151
729,43:120,41:118,+,0.333
730,43:120,15:55,+,0.273
731,43:120,50:241,+,0.273
732,28:105,24:101,+,0.141
733,28:105,20:97,+,0.199
734,28:105,24:101,+,0.141
735,28:105,24:101,+,0.265
736,28:105,24:101,+,0.141
737,28:105,20:97,+,0.109
738,28:105,1:8,+,0.234
739,28:105,24:101,+,0.141
740,28:105,24:101,+,0.193
741,28:105,24:101,+,0.133
742,28:105,20:97,+,0.155
743,28:105,24:101,+,0.143
744,28:105,24:101,+,0.159
745,28:105,24:101,+,0.143
746,28:105,24:101,+,0.136
747,28:105,24:101,+,0.143
748,28:105,24:101,+,0.143
749,28:105,39:116,+,0.237
750,28:105,24:101,+,0.143
751,28:105,24:101,+,0.133
752,28:105,24:101,+,0.141
753,28:105,20:97,+,0.155
754,28:105,24:101,+,0.141
755,28:105,24:101,+,0.141
756,28:105,24:101,+,0.141
757,28:105,20:97,+,0.199
758,28:105,24:101,+,0.141
759,28:105,24:101,+,0.141
760,28:105,24:101,+,0.133
761,28:105,24:101,+,0.141
762,28:105,24:101,+,0.133
763,28:105,20:97,+,0.227
764,28:105,24:101,+,0.133
765,28:105,24:101,+,0.141
766,28:105,24:101,+,0.141
767,28:105,34:111,+,0.253
768,28:105,20:97,+,0.155
769,28:105,24:101,+,0.141
770,28:105,24:101,+,0.141
771,28:105,24:101,+,0.159
772,28:105,33:110,+,0.278
773,28:105,37:114,+,0.202
774,28:105,40:117,+,0.2
775,28:105,31:108,+,0.331
776,28:105,24:101,+,0.143
777,27:104,24:101,+,0.159
778,27:104,24:101,+,0.35
779,27:104,28:105,+,0.229
780,27:104,44:121,+,0.3
781,27:104,24:101,+,0.141
782,27:104,24:101,+,0.141
783,27:104,24:101,+,0.141
784,27:104,24:101,+,0.4
785,27:104,24:101,+,0.143
786,27:104,30:107,+,0.187
787,27:104,45:122,+,0.333
788,27:104,24:101,+,0.143
789,27:104,24:101,+,0.133
790,27:104,24:101,+,0.143
791,27:104,27:104,,0.2
792,27:104,24:101,+,0.141
793,27:104,26:103,+,0.4
794,27:104,24:101,+,0.141
795,38:115,24:101,+,0.136
796,38:115,24:101,+,0.141
797,38:115,24:101,+,0.141
798,38:115,34:111,+,0.26
799,38:115,24:101,+,0.143
800,38:115,20:97,+,0.292
801,38:115,24:101,+,0.136
802,38:115,24:101,+,0.143
803,38:115,20:97,+,0.249
804,38:115,24:101,+,0.141
805,38:115,24:101,+,0.169
806,38:115,24:101,+,0.143
807,38:115,20:97,+,0.155
808,38:115,24:101,+,0.141
809,38:115,24:101,+,0.143
810,38:115,24:101,+,0.141
811,38:115,24:101,+,0.143
812,38:115,34:111,+,0.185
813,38:115,24:101,+,0.149
814,38:115,24:101,+,0.141
815,38:115,37:114,+,0.252
816,38:115,24:101,+,0.141
817,38:115,24:101,+,0.133
818,38:115,24:101,+,0.143
819,38:115,34:111,+,0.185
820,38:115,24:101,+,0.143
821,38:115,28:105,+,0.214
822,38:115,24:101,+,0.143
823,38:115,24:101,+,0.159
824,38:115,24:101,+,0.133
825,38:115,20:97,+,0.157
826,38:115,24:101,+,0.143
827,38:115,24:101,+,0.151
828,38:115,24:101,+,0.143
829,38:115,34:111,+,0.253
830,38:115,24:101,+,0.143
831,38:115,33:110,+,0.375
832,38:115,24:101,+,0.169
833,38:115,34:111,+,0.185
834,38:115,20:97,+,0.155
835,38:115,24:101,+,0.136
836,38:115,24:101,+,0.133
837,38:115,24:101,+,0.141
838,38:115,23:100,+,0.438
839,38:115,20:97,+,0.155
840,38:115,20:97,+,0.155
841,38:115,24:101,+,0.141
842,38:115,24:101,+,0.136
843,38:115,8:48,+,0.402
844,38:115,24:101,+,0.141
845,38:115,24:101,+,0.133
846,38:115,24:101,+,0.136
847,38:115,34:111,+,0.195
848,38:115,20:97,+,0.199
849,38:115,24:101,+,0.136
850,38:115,24:101,+,0.35
851,38:115,24:101,+,0.133
852,38:115,24:101,+,0.136
853,38:115,24:101,+,0.143
854,38:115,39:116,+,0.429
855,38:115,20:97,+,0.155
856,38:115,28:105,+,0.214
857,38:115,24:101,+,0.133
858,38:115,24:101,+,0.141
859,38:115,24:101,+,0.141
860,38:115,24:101,+,0.151
861,38:115,24:101,+,0.141
862,38:115,24:101,+,0.143
863,38:115,24:101,+,0.159
864,40:117,24:101,+,0.143
865,40:117,20:97,+,0.155
866,40:117,20:97,+,0.155
867,40:117,24:101,+,0.143
868,40:117,20:97,+,0.155
869,40:117,24:101,+,0.149
870,40:117,24:101,+,0.136
871,40:117,24:101,+,0.151
872,40:117,24:101,+,0.143
873,40:117,24:101,+,0.143
874,40:117,20:97,+,0.292
875,40:117,24:101,+,0.141
876,40:117,20:97,+,0.155
877,40:117,38:115,+,0.292
878,40:117,24:101,+,0.169
879,40:117,24:101,+,0.141
880,40:117,24:101,+,0.141
