inst#,actual,predicted,error,prediction
203,39:116,24:101,+,0.148
204,39:116,27:104,+,0.5
205,39:116,24:101,+,0.148
206,39:116,37:114,+,0.399
207,39:116,24:101,+,0.122
208,39:116,24:101,+,0.148
209,39:116,39:116,,0.631
210,20:97,24:101,+,0.13
211,20:97,24:101,+,0.13
212,20:97,24:101,+,0.142
213,20:97,24:101,+,0.127
214,20:97,24:101,+,0.122
215,20:97,24:101,+,0.142
216,20:97,24:101,+,0.122
217,20:97,33:110,+,0.28
218,20:97,24:101,+,0.136
219,20:97,24:101,+,0.13
220,20:97,24:101,+,0.122
221,20:97,24:101,+,0.159
222,20:97,24:101,+,0.159
223,20:97,20:97,,0.326
224,20:97,24:101,+,0.122
225,20:97,33:110,+,0.269
226,20:97,20:97,,0.144
227,20:97,25:102,+,0.5
228,20:97,20:97,,0.329
229,20:97,14:54,+,0.124
230,20:97,24:101,+,0.122
231,20:97,24:101,+,0.127
232,20:97,34:111,+,0.106
233,20:97,24:101,+,0.142
234,20:97,24:101,+,0.142
235,20:97,24:101,+,0.127
236,20:97,39:116,+,0.306
237,20:97,40:117,+,0.296
238,20:97,24:101,+,0.157
239,20:97,24:101,+,0.148
240,20:97,24:101,+,0.163
241,20:97,28:105,+,0.158
242,20:97,24:101,+,0.136
243,20:97,24:101,+,0.142
244,20:97,7:46,+,0.272
245,20:97,20:97,,0.16
246,20:97,24:101,+,0.28
247,20:97,24:101,+,0.203
248,20:97,24:101,+,0.148
249,20:97,24:101,+,0.138
250,20:97,24:101,+,0.136
251,20:97,24:101,+,0.207
252,20:97,24:101,+,0.189
253,20:97,45:122,+,0.499
254,20:97,24:101,+,0.13
255,20:97,24:101,+,0.122
256,20:97,34:111,+,0.159
257,20:97,31:108,+,0.273
258,20:97,24:101,+,0.207
259,20:97,24:101,+,0.122
260,20:97,24:101,+,0.127
261,20:97,24:101,+,0.159
262,20:97,41:118,+,0.306
263,20:97,24:101,+,0.5
264,20:97,20:97,,0.144
265,20:97,9:49,+,0.419
266,20:97,24:101,+,0.122
267,20:97,24:101,+,0.142
268,20:97,24:101,+,0.148
269,20:97,24:101,+,0.147
270,20:97,24:101,+,0.127
271,20:97,48:186,+,0.131
272,20:97,26:103,+,0.329
273,20:97,24:101,+,0.205
274,20:97,24:101,+,0.278
275,20:97,24:101,+,0.127
276,20:97,24:101,+,0.219
277,20:97,24:101,+,0.153
278,20:97,24:101,+,0.142
279,20:97,24:101,+,0.13
280,20:97,24:101,+,0.136
281,20:97,24:101,+,0.142
282,20:97,24:101,+,0.218
283,20:97,24:101,+,0.148
284,20:97,24:101,+,0.142
285,20:97,24:101,+,0.122
286,20:97,24:101,+,0.142
287,20:97,34:111,+,0.152
288,20:97,24:101,+,0.257
289,20:97,38:115,+,0.228
290,20:97,24:101,+,0.203
291,20:97,34:111,+,0.152
292,20:97,24:101,+,0.142
293,20:97,24:101,+,0.142
294,20:97,48:186,+,0.39
295,20:97,24:101,+,0.207
296,20:97,24:101,+,0.13
297,20:97,24:101,+,0.142
298,20:97,24:101,+,0.142
299,20:97,31:108,+,0.302
300,20:97,24:101,+,0.183
301,20:97,24:101,+,0.207
302,20:97,24:101,+,0.148
303,20:97,24:101,+,0.148
304,20:97,34:111,+,0.159
305,20:97,24:101,+,0.13
306,20:97,34:111,+,0.106
307,20:97,34:111,+,0.254
308,20:97,24:101,+,0.148
309,20:97,34:111,+,0.152
310,20:97,24:101,+,0.142
311,20:97,24:101,+,0.13
312,20:97,24:101,+,0.308
313,20:97,24:101,+,0.148
314,20:97,24:101,+,0.141
315,20:97,31:108,+,0.113
316,20:97,24:101,+,0.242
317,20:97,24:101,+,0.148
318,20:97,24:101,+,0.203
319,20:97,24:101,+,0.122
320,20:97,24:101,+,0.203
321,20:97,24:101,+,0.13
322,20:97,22:99,+,0.096
323,20:97,24:101,+,0.148
324,20:97,24:101,+,0.148
325,20:97,24:101,+,0.136
326,20:97,20:97,,0.16
327,20:97,24:101,+,0.127
328,20:97,24:101,+,0.142
329,20:97,24:101,+,0.127
330,20:97,34:111,+,0.333
331,20:97,24:101,+,0.148
332,20:97,24:101,+,0.203
333,20:97,20:97,,0.636
334,20:97,15:55,+,0.332
335,20:97,20:97,,0.255
336,20:97,24:101,+,0.127
337,20:97,28:105,+,0.158
338,20:97,24:101,+,0.127
339,20:97,1:8,+,0.174
340,20:97,24:101,+,0.333
341,20:97,24:101,+,0.142
342,20:97,24:101,+,0.148
343,20:97,24:101,+,0.178
344,20:97,24:101,+,0.147
345,20:97,24:101,+,0.127
346,20:97,24:101,+,0.142
347,20:97,24:101,+,0.148
348,20:97,24:101,+,0.147
349,20:97,24:101,+,0.148
350,20:97,38:115,+,0.667
351,20:97,24:101,+,0.159
352,20:97,24:101,+,0.257
353,20:97,24:101,+,0.147
354,20:97,24:101,+,0.122
355,20:97,24:101,+,0.142
356,20:97,24:101,+,0.148
357,20:97,31:108,+,0.147
358,20:97,20:97,,0.203
359,20:97,24:101,+,0.122
360,20:97,24:101,+,0.127
361,20:97,24:101,+,0.127
362,20:97,24:101,+,0.122
363,20:97,24:101,+,0.189
364,20:97,24:101,+,0.136
365,20:97,24:101,+,0.127
366,20:97,24:101,+,0.148
367,20:97,20:97,,0.439
368,20:97,24:101,+,0.122
369,20:97,24:101,+,0.159
370,20:97,32:109,+,0.218
371,20:97,24:101,+,0.231
372,20:97,24:101,+,0.127
373,20:97,34:111,+,0.183
374,20:97,39:116,+,0.462
375,20:97,24:101,+,0.142
376,20:97,24:101,+,0.189
377,20:97,24:101,+,0.142
378,20:97,24:101,+,0.122
379,20:97,17:57,+,0.276
380,20:97,24:101,+,0.242
381,20:97,20:97,,0.16
382,20:97,24:101,+,0.136
383,20:97,24:101,+,0.148
384,20:97,24:101,+,0.142
385,20:97,20:97,,0.317
386,20:97,24:101,+,0.148
387,20:97,39:116,+,0.462
388,20:97,7:46,+,0.167
389,20:97,24:101,+,0.147
390,20:97,24:101,+,0.142
391,20:97,24:101,+,0.203
392,20:97,26:103,+,0.2
393,20:97,24:101,+,0.142
394,20:97,24:101,+,0.321
395,20:97,24:101,+,0.122
396,20:97,24:101,+,0.142
397,20:97,24:101,+,0.203
398,20:97,24:101,+,0.206
399,20:97,24:101,+,0.147
400,20:97,24:101,+,0.122
401,20:97,24:101,+,0.136
402,20:97,34:111,+,0.421
403,20:97,24:101,+,0.148
404,20:97,20:97,,0.144
405,20:97,20:97,,0.429
406,20:97,24:101,+,0.142
407,20:97,24:101,+,0.148
408,20:97,24:101,+,0.122
409,20:97,24:101,+,0.145
410,20:97,24:101,+,0.142
411,20:97,24:101,+,0.122
412,20:97,24:101,+,0.148
413,20:97,20:97,,0.329
414,20:97,24:101,+,0.286
415,20:97,24:101,+,0.13
416,20:97,24:101,+,0.122
417,20:97,23:100,+,0.285
418,20:97,24:101,+,0.159
419,20:97,20:97,,0.222
420,20:97,24:101,+,0.189
421,20:97,20:97,,0.332
422,20:97,24:101,+,0.148
423,20:97,24:101,+,0.122
424,20:97,24:101,+,0.122
425,20:97,24:101,+,0.273
426,20:97,20:97,,0.351
427,20:97,11:51,+,0.211
428,20:97,24:101,+,0.136
429,20:97,24:101,+,0.177
430,20:97,24:101,+,0.356
431,20:97,24:101,+,0.148
432,20:97,24:101,+,0.13
433,20:97,37:114,+,0.424
434,20:97,34:111,+,0.375
435,20:97,24:101,+,0.142
436,20:97,24:101,+,0.127
437,20:97,20:97,,0.175
438,20:97,24:101,+,0.148
439,20:97,24:101,+,0.13
440,20:97,24:101,+,0.147
441,20:97,26:103,+,0.5
442,20:97,24:101,+,0.159
443,20:97,24:101,+,0.136
444,20:97,24:101,+,0.142
445,20:97,24:101,+,0.13
446,20:97,24:101,+,0.142
447,20:97,20:97,,0.333
448,20:97,24:101,+,0.142
449,20:97,23:100,+,0.375
450,20:97,37:114,+,0.424
451,20:97,24:101,+,0.148
452,20:97,37:114,+,0.5
453,20:97,24:101,+,0.127
454,20:97,24:101,+,0.194
455,20:97,24:101,+,0.219
456,20:97,24:101,+,0.148
457,20:97,24:101,+,0.136
458,20:97,24:101,+,0.136
459,20:97,20:97,,0.448
460,20:97,39:116,+,0.196
461,20:97,24:101,+,0.278
462,20:97,24:101,+,0.148
463,20:97,22:99,+,0.498
464,20:97,24:101,+,0.142
465,20:97,24:101,+,0.159
466,20:97,24:101,+,0.147
467,20:97,36:113,+,0.2
468,20:97,24:101,+,0.142
469,20:97,24:101,+,0.147
470,20:97,24:101,+,0.142
471,20:97,39:116,+,0.286
472,20:97,24:101,+,0.136
473,20:97,24:101,+,0.122
474,20:97,20:97,,0.327
475,20:97,24:101,+,0.203
476,20:97,24:101,+,0.148
477,20:97,24:101,+,0.13
478,20:97,24:101,+,0.159
479,20:97,24:101,+,0.127
480,20:97,24:101,+,0.278
481,20:97,24:101,+,0.127
482,20:97,24:101,+,0.148
483,20:97,17:57,+,0.279
484,20:97,24:101,+,0.142
485,20:97,24:101,+,0.152
486,20:97,20:97,,0.308
487,20:97,24:101,+,0.127
488,20:97,24:101,+,0.142
489,20:97,20:97,,0.267
490,20:97,24:101,+,0.122
491,20:97,24:101,+,0.148
492,20:97,24:101,+,0.142
493,20:97,20:97,,0.29
494,20:97,24:101,+,0.127
495,20:97,24:101,+,0.13
496,20:97,24:101,+,0.142
497,20:97,24:101,+,0.142
498,20:97,24:101,+,0.159
499,20:97,24:101,+,0.203
500,20:97,20:97,,0.217
501,20:97,24:101,+,0.13
502,20:97,24:101,+,0.142
503,20:97,24:101,+,0.203
504,20:97,24:101,+,0.127
505,20:97,20:97,,0.364
506,20:97,24:101,+,0.142
507,20:97,20:97,,0.714
508,20:97,24:101,+,0.263
509,20:97,24:101,+,0.148
510,20:97,24:101,+,0.142
511,20:97,24:101,+,0.331
512,20:97,24:101,+,0.127
513,20:97,24:101,+,0.142
514,20:97,24:101,+,0.153
515,20:97,24:101,+,0.174
516,20:97,24:101,+,0.127
517,20:97,24:101,+,0.142
518,20:97,24:101,+,0.142
519,20:97,24:101,+,0.148
520,20:97,24:101,+,0.148
521,20:97,24:101,+,0.178
522,20:97,24:101,+,0.127
523,20:97,20:97,,0.448
524,20:97,24:101,+,0.174
525,20:97,24:101,+,0.127
526,20:97,24:101,+,0.191
527,20:97,39:116,+,0.196
528,20:97,24:101,+,0.142
529,20:97,17:57,+,0.161
530,20:97,24:101,+,0.192
531,20:97,31:108,+,0.302
532,20:97,24:101,+,0.203
533,20:97,39:116,+,0.285
534,20:97,24:101,+,0.148
535,20:97,37:114,+,0.333
536,20:97,24:101,+,0.13
537,20:97,24:101,+,0.142
538,20:97,24:101,+,0.127
539,20:97,24:101,+,0.242
540,20:97,24:101,+,0.127
541,1:8,24:101,+,0.198
542,1:8,24:101,+,0.136
543,1:8,31:108,+,0.147
544,1:8,24:101,+,0.127
545,1:8,24:101,+,0.142
546,1:8,8:48,+,0.385
547,1:8,24:101,+,0.142
548,1:8,24:101,+,0.153
549,1:8,24:101,+,0.142
550,1:8,34:111,+,0.152
551,1:8,24:101,+,0.148
552,1:8,24:101,+,0.136
553,1:8,24:101,+,0.148
554,1:8,24:101,+,0.13
555,1:8,24:101,+,0.142
556,1:8,24:101,+,0.122
557,1:8,24:101,+,0.148
558,1:8,20:97,+,0.144
559,1:8,24:101,+,0.122
560,1:8,24:101,+,0.122
561,1:8,24:101,+,0.148
562,1:8,16:56,+,0.287
563,1:8,33:110,+,0.28
564,1:8,24:101,+,0.13
565,1:8,24:101,+,0.148
566,1:8,24:101,+,0.142
567,1:8,24:101,+,0.148
568,1:8,31:108,+,0.146
569,1:8,12:52,+,0.332
570,1:8,24:101,+,0.142
571,1:8,34:111,+,0.286
572,1:8,24:101,+,0.122
573,1:8,24:101,+,0.148
574,1:8,24:101,+,0.148
575,1:8,6:45,+,0.433
576,1:8,24:101,+,0.148
577,1:8,24:101,+,0.13
578,1:8,24:101,+,0.148
579,1:8,20:97,+,0.144
580,1:8,24:101,+,0.127
581,1:8,24:101,+,0.147
582,1:8,24:101,+,0.142
583,1:8,24:101,+,0.122
584,1:8,24:101,+,0.147
585,1:8,24:101,+,0.142
586,1:8,24:101,+,0.273
587,1:8,24:101,+,0.136
588,1:8,34:111,+,0.286
589,1:8,24:101,+,0.142
590,1:8,24:101,+,0.142
591,1:8,17:57,+,0.369
592,1:8,24:101,+,0.136
593,1:8,24:101,+,0.148
594,1:8,24:101,+,0.142
595,1:8,2:13,+,0.778
596,1:8,24:101,+,0.148
597,1:8,24:101,+,0.136
598,1:8,1:8,,0.571
599,1:8,24:101,+,0.13
600,1:8,24:101,+,0.122
601,1:8,24:101,+,0.122
602,1:8,24:101,+,0.122
603,1:8,24:101,+,0.148
604,1:8,24:101,+,0.122
605,1:8,24:101,+,0.142
606,1:8,24:101,+,0.142
607,1:8,24:101,+,0.142
608,1:8,24:101,+,0.136
609,1:8,33:110,+,0.362
610,1:8,24:101,+,0.13
611,1:8,24:101,+,0.148
612,1:8,24:101,+,0.148
613,1:8,24:101,+,0.122
614,1:8,23:100,+,0.286
615,19:96,20:97,+,0.175
616,19:96,7:46,+,0.325
617,19:96,4:43,+,0.343
618,19:96,1:8,+,0.231
619,19:96,5:44,+,0.262
620,19:96,27:104,+,0.294
621,19:96,18:60,+,0.641
622,19:96,19:96,,0.738
623,19:96,3:39,+,0.318
624,19:96,5:44,+,0.333
625,19:96,19:96,,0.455
626,19:96,46:161,+,0.425
627,19:96,19:96,,0.526
628,19:96,7:46,+,0.482
629,19:96,7:46,+,0.482
630,19:96,49:231,+,0.5
631,19:96,6:45,+,0.316
632,19:96,7:46,+,0.325
633,19:96,10:50,+,0.267
634,19:96,24:101,+,0.122
635,19:96,3:39,+,0.209
636,19:96,24:101,+,0.189
637,19:96,19:96,,0.333
638,19:96,4:43,+,0.226
639,19:96,46:161,+,0.335
640,27:104,26:103,+,0.25
641,27:104,12:52,+,0.249
642,27:104,20:97,+,0.326
643,27:104,32:109,+,0.181
644,27:104,24:101,+,0.122
645,27:104,24:101,+,0.142
646,27:104,38:115,+,0.336
647,27:104,20:97,+,0.326
648,27:104,5:44,+,0.273
649,27:104,34:111,+,0.106
650,27:104,9:49,+,0.196
651,27:104,26:103,+,0.25
652,27:104,24:101,+,0.148
653,27:104,24:101,+,0.142
654,27:104,35:112,+,0.467
655,27:104,27:104,,0.294
656,27:104,24:101,+,0.159
657,27:104,34:111,+,0.496
658,27:104,24:101,+,0.127
659,27:104,24:101,+,0.142
660,27:104,44:121,+,0.291
661,27:104,18:60,+,0.56
662,27:104,45:122,+,0.323
663,27:104,24:101,+,0.257
664,27:104,24:101,+,0.148
665,27:104,23:100,+,0.333
666,27:104,20:97,+,0.545
667,27:104,24:101,+,0.127
668,27:104,24:101,+,0.122
669,27:104,31:108,+,0.113
670,27:104,24:101,+,0.148
671,27:104,50:241,+,0.348
672,27:104,21:98,+,0.356
673,27:104,24:101,+,0.13
674,27:104,24:101,+,0.159
675,27:104,24:101,+,0.127
676,27:104,24:101,+,0.127
677,27:104,24:101,+,0.148
678,27:104,27:104,,0.294
679,27:104,24:101,+,0.127
680,27:104,24:101,+,0.159
681,27:104,24:101,+,0.127
682,27:104,24:101,+,0.148
683,7:46,5:44,+,0.35
684,7:46,7:46,,0.37
685,7:46,24:101,+,0.122
686,7:46,47:180,+,0.426
687,7:46,24:101,+,0.122
688,7:46,34:111,+,0.152
689,7:46,24:101,+,0.148
690,7:46,9:49,+,0.455
691,7:46,24:101,+,0.147
692,7:46,7:46,,0.692
693,7:46,24:101,+,0.127
694,7:46,19:96,+,0.304
695,7:46,34:111,+,0.286
696,7:46,5:44,+,0.247
697,7:46,24:101,+,0.148
698,7:46,27:104,+,0.294
699,7:46,24:101,+,0.148
700,7:46,20:97,+,0.175
701,7:46,24:101,+,0.142
702,7:46,19:96,+,0.569
703,7:46,7:46,,0.692
704,7:46,24:101,+,0.142
705,7:46,7:46,,0.257
706,7:46,24:101,+,0.13
707,7:46,24:101,+,0.127
708,7:46,31:108,+,0.352
709,7:46,5:44,+,0.333
710,7:46,24:101,+,0.148
711,7:46,13:53,+,0.493
712,7:46,5:44,+,0.225
713,7:46,19:96,+,0.296
714,7:46,24:101,+,0.136
715,7:46,24:101,+,0.167
716,7:46,24:101,+,0.174
717,7:46,24:101,+,0.127
718,7:46,6:45,+,0.66
719,7:46,1:8,+,0.231
720,7:46,19:96,+,0.569
721,7:46,31:108,+,0.334
722,7:46,24:101,+,0.142
723,7:46,29:106,+,0.333
724,7:46,5:44,+,0.192
725,7:46,24:101,+,0.148
726,7:46,6:45,+,0.497
727,7:46,6:45,+,0.286
728,7:46,5:44,+,0.19
729,7:46,24:101,+,0.122
730,7:46,24:101,+,0.142
731,7:46,24:101,+,0.148
732,7:46,24:101,+,0.147
733,7:46,24:101,+,0.122
734,7:46,5:44,+,0.414
735,7:46,24:101,+,0.13
736,7:46,24:101,+,0.148
737,7:46,6:45,+,0.381
738,7:46,24:101,+,0.122
739,7:46,24:101,+,0.142
740,42:119,24:101,+,0.231
741,42:119,42:119,,0.875
742,42:119,24:101,+,0.13
743,42:119,29:106,+,0.5
744,42:119,36:113,+,0.455
745,42:119,24:101,+,0.148
746,42:119,24:101,+,0.142
747,42:119,42:119,,0.203
748,42:119,36:113,+,0.322
749,42:119,39:116,+,0.568
750,42:119,32:109,+,0.218
751,42:119,24:101,+,0.142
752,42:119,42:119,,0.875
753,42:119,42:119,,0.875
754,42:119,24:101,+,0.159
755,42:119,36:113,+,0.519
756,42:119,36:113,+,0.774
757,42:119,24:101,+,0.286
758,42:119,42:119,,0.875
759,42:119,42:119,,0.875
760,42:119,36:113,+,0.519
761,42:119,46:161,+,0.458
762,42:119,32:109,+,0.343
763,42:119,15:55,+,0.307
764,42:119,42:119,,0.875
765,42:119,42:119,,0.875
766,42:119,36:113,+,0.308
767,42:119,17:57,+,0.156
768,42:119,42:119,,0.875
769,5:44,14:54,+,0.182
770,5:44,24:101,+,0.147
771,5:44,24:101,+,0.142
772,5:44,24:101,+,0.127
773,5:44,24:101,+,0.13
774,5:44,24:101,+,0.13
775,5:44,38:115,+,0.375
776,5:44,24:101,+,0.122
777,5:44,7:46,+,0.667
778,5:44,20:97,+,0.175
779,5:44,4:43,+,0.226
780,5:44,24:101,+,0.142
781,5:44,24:101,+,0.177
782,5:44,20:97,+,0.138
783,5:44,24:101,+,0.148
784,5:44,5:44,,0.133
785,5:44,24:101,+,0.267
786,5:44,24:101,+,0.122
787,5:44,24:101,+,0.198
788,5:44,24:101,+,0.153
789,5:44,34:111,+,0.341
790,5:44,24:101,+,0.142
791,5:44,6:45,+,0.497
792,5:44,20:97,+,0.16
793,5:44,20:97,+,0.346
794,5:44,24:101,+,0.142
795,5:44,5:44,,0.5
796,5:44,34:111,+,0.152
797,5:44,5:44,,0.225
798,5:44,24:101,+,0.148
799,5:44,22:99,+,0.189
800,5:44,7:46,+,0.325
801,5:44,20:97,+,0.307
802,5:44,24:101,+,0.148
803,5:44,28:105,+,0.26
804,5:44,39:116,+,0.196
805,5:44,20:97,+,0.16
806,5:44,24:101,+,0.189
807,5:44,24:101,+,0.183
808,5:44,6:45,+,0.446
809,5:44,24:101,+,0.167
810,5:44,39:116,+,0.196
811,5:44,24:101,+,0.122
812,5:44,6:45,+,0.66
813,5:44,24:101,+,0.122
814,5:44,28:105,+,0.496
815,5:44,24:101,+,0.13
816,5:44,34:111,+,0.183
817,5:44,24:101,+,0.142
818,5:44,4:43,+,0.571
819,5:44,24:101,+,0.142
820,5:44,24:101,+,0.148
821,5:44,20:97,+,0.236
822,5:44,17:57,+,0.283
823,5:44,24:101,+,0.198
824,5:44,24:101,+,0.147
825,5:44,24:101,+,0.147
826,5:44,24:101,+,0.142
827,5:44,37:114,+,0.361
828,5:44,24:101,+,0.127
829,5:44,24:101,+,0.148
830,5:44,24:101,+,0.142
831,5:44,38:115,+,0.349
832,5:44,30:107,+,0.498
833,5:44,28:105,+,0.2
834,5:44,24:101,+,0.122
835,5:44,24:101,+,0.136
836,5:44,24:101,+,0.142
837,5:44,24:101,+,0.142
838,5:44,1:8,+,0.375
839,5:44,46:161,+,0.226
840,5:44,24:101,+,0.147
841,5:44,12:52,+,0.294
842,5:44,24:101,+,0.142
843,5:44,3:39,+,0.209
844,5:44,24:101,+,0.273
845,5:44,24:101,+,0.148
846,24:101,24:101,,0.203
847,24:101,24:101,,0.127
848,24:101,24:101,,0.136
849,24:101,24:101,,0.142
850,24:101,34:111,+,0.159
851,24:101,24:101,,0.142
852,24:101,24:101,,0.148
853,24:101,31:108,+,0.277
854,24:101,24:101,,0.122
855,24:101,24:101,,0.142
856,24:101,24:101,,0.142
857,24:101,24:101,,0.142
858,24:101,24:101,,0.142
859,24:101,24:101,,0.142
860,24:101,24:101,,0.148
861,24:101,24:101,,0.127
862,24:101,38:115,+,0.3
863,24:101,24:101,,0.13
864,24:101,24:101,,0.147
865,24:101,24:101,,0.147
866,24:101,24:101,,0.147
867,24:101,24:101,,0.189
868,24:101,39:116,+,0.356
869,24:101,24:101,,0.142
870,24:101,24:101,,0.159
871,24:101,24:101,,0.127
872,24:101,38:115,+,0.375
873,24:101,24:101,,0.257
874,24:101,17:57,+,0.276
875,24:101,24:101,,0.159
876,24:101,24:101,,0.897
877,24:101,24:101,,0.142
878,24:101,34:111,+,0.226
879,24:101,24:101,,0.127
