inst#,actual,predicted,error,prediction
338,37:114,24:101,+,0.126
339,37:114,24:101,+,0.227
340,37:114,24:101,+,0.135
341,37:114,24:101,+,0.138
342,37:114,37:114,,0.16
343,37:114,24:101,+,0.135
344,37:114,38:115,+,0.42
345,37:114,24:101,+,0.162
346,37:114,24:101,+,0.135
347,37:114,24:101,+,0.138
348,37:114,24:101,+,0.135
349,37:114,24:101,+,0.135
350,37:114,24:101,+,0.138
351,37:114,24:101,+,0.13
352,37:114,24:101,+,0.135
353,37:114,24:101,+,0.138
354,37:114,24:101,+,0.208
355,37:114,24:101,+,0.135
356,37:114,24:101,+,0.131
357,37:114,24:101,+,0.122
358,37:114,24:101,+,0.157
359,37:114,24:101,+,0.147
360,37:114,24:101,+,0.135
361,37:114,37:114,,0.394
362,37:114,38:115,+,0.242
363,37:114,20:97,+,0.148
364,37:114,37:114,,0.156
365,37:114,20:97,+,0.263
366,37:114,37:114,,0.156
367,37:114,24:101,+,0.135
368,37:114,24:101,+,0.138
369,37:114,24:101,+,0.138
370,37:114,24:101,+,0.277
371,37:114,24:101,+,0.138
372,37:114,24:101,+,0.135
373,37:114,33:110,+,0.348
374,37:114,24:101,+,0.131
375,37:114,24:101,+,0.138
376,37:114,40:117,+,0.18
377,37:114,31:108,+,0.301
378,37:114,24:101,+,0.131
379,37:114,40:117,+,0.197
380,37:114,24:101,+,0.126
381,37:114,24:101,+,0.126
382,37:114,24:101,+,0.138
383,37:114,24:101,+,0.138
384,37:114,24:101,+,0.138
385,37:114,37:114,,0.156
386,37:114,37:114,,0.156
387,37:114,39:116,+,0.19
388,37:114,24:101,+,0.138
389,37:114,24:101,+,0.138
390,37:114,24:101,+,0.157
391,37:114,21:98,+,0.33
392,37:114,24:101,+,0.135
393,37:114,24:101,+,0.138
394,37:114,24:101,+,0.138
395,37:114,24:101,+,0.299
396,37:114,24:101,+,0.135
397,37:114,24:101,+,0.135
398,37:114,24:101,+,0.135
399,37:114,37:114,,0.698
400,37:114,24:101,+,0.138
401,37:114,37:114,,0.75
402,37:114,28:105,+,0.333
403,37:114,24:101,+,0.12
404,37:114,37:114,,0.75
405,37:114,24:101,+,0.093
406,37:114,37:114,,0.698
407,37:114,24:101,+,0.138
408,37:114,24:101,+,0.138
409,37:114,24:101,+,0.138
410,37:114,24:101,+,0.113
411,37:114,24:101,+,0.13
412,37:114,24:101,+,0.138
413,37:114,24:101,+,0.126
414,37:114,24:101,+,0.13
415,37:114,24:101,+,0.138
416,37:114,23:100,+,0.375
417,37:114,24:101,+,0.131
418,37:114,20:97,+,0.148
419,37:114,24:101,+,0.138
420,37:114,38:115,+,0.263
421,37:114,20:97,+,0.25
422,37:114,24:101,+,0.151
423,37:114,24:101,+,0.151
424,37:114,46:161,+,0.361
425,37:114,24:101,+,0.157
426,37:114,24:101,+,0.131
427,37:114,24:101,+,0.135
428,37:114,24:101,+,0.131
429,37:114,24:101,+,0.138
430,37:114,24:101,+,0.138
431,37:114,24:101,+,0.178
432,37:114,24:101,+,0.13
433,37:114,24:101,+,0.13
434,37:114,24:101,+,0.126
435,37:114,24:101,+,0.126
436,37:114,24:101,+,0.154
437,37:114,24:101,+,0.13
438,37:114,24:101,+,0.135
439,37:114,24:101,+,0.138
440,37:114,31:108,+,0.25
441,37:114,24:101,+,0.248
442,37:114,24:101,+,0.135
443,37:114,33:110,+,0.354
444,37:114,28:105,+,0.41
445,37:114,24:101,+,0.13
446,37:114,24:101,+,0.138
447,37:114,24:101,+,0.18
448,37:114,24:101,+,0.131
449,37:114,24:101,+,0.13
450,37:114,24:101,+,0.135
451,37:114,20:97,+,0.346
452,28:105,24:101,+,0.135
453,28:105,24:101,+,0.162
454,28:105,24:101,+,0.18
455,28:105,34:111,+,0.273
456,28:105,35:112,+,0.361
457,28:105,24:101,+,0.151
458,28:105,33:110,+,0.333
459,28:105,24:101,+,0.138
460,28:105,37:114,+,0.156
461,28:105,28:105,,0.5
462,28:105,24:101,+,0.13
463,28:105,24:101,+,0.135
464,28:105,24:101,+,0.151
465,28:105,24:101,+,0.122
466,28:105,24:101,+,0.135
467,28:105,40:117,+,0.286
468,28:105,34:111,+,0.8
469,28:105,24:101,+,0.138
470,28:105,46:161,+,0.307
471,28:105,24:101,+,0.138
472,28:105,24:101,+,0.191
473,28:105,24:101,+,0.138
474,28:105,24:101,+,0.138
475,28:105,24:101,+,0.13
476,28:105,24:101,+,0.138
477,28:105,34:111,+,0.146
478,28:105,24:101,+,0.126
479,28:105,24:101,+,0.138
480,28:105,24:101,+,0.13
481,28:105,24:101,+,0.135
482,28:105,24:101,+,0.138
483,28:105,24:101,+,0.397
484,28:105,24:101,+,0.13
485,28:105,24:101,+,0.131
486,28:105,24:101,+,0.135
487,28:105,20:97,+,0.267
488,28:105,24:101,+,0.138
489,28:105,24:101,+,0.138
490,28:105,37:114,+,0.156
491,28:105,24:101,+,0.126
492,28:105,24:101,+,0.138
493,28:105,24:101,+,0.172
494,28:105,24:101,+,0.135
495,28:105,24:101,+,0.13
496,28:105,24:101,+,0.131
497,28:105,24:101,+,0.135
498,28:105,24:101,+,0.172
499,28:105,43:120,+,0.455
500,28:105,24:101,+,0.138
501,28:105,24:101,+,0.151
502,28:105,24:101,+,0.138
503,28:105,24:101,+,0.135
504,28:105,24:101,+,0.158
505,28:105,24:101,+,0.135
506,28:105,24:101,+,0.126
507,28:105,24:101,+,0.122
508,28:105,24:101,+,0.227
509,28:105,24:101,+,0.135
510,28:105,24:101,+,0.151
511,28:105,24:101,+,0.13
512,28:105,24:101,+,0.126
513,28:105,24:101,+,0.131
514,28:105,24:101,+,0.13
515,28:105,24:101,+,0.126
516,28:105,24:101,+,0.138
517,28:105,24:101,+,0.122
518,28:105,24:101,+,0.13
519,28:105,24:101,+,0.172
520,28:105,24:101,+,0.126
521,28:105,24:101,+,0.157
522,28:105,24:101,+,0.138
523,28:105,24:101,+,0.151
524,28:105,24:101,+,0.138
525,28:105,24:101,+,0.157
526,28:105,24:101,+,0.131
527,28:105,20:97,+,0.412
528,28:105,24:101,+,0.126
529,28:105,24:101,+,0.138
530,28:105,24:101,+,0.158
531,28:105,24:101,+,0.131
532,28:105,24:101,+,0.138
533,28:105,24:101,+,0.157
534,28:105,24:101,+,0.135
535,28:105,24:101,+,0.138
536,28:105,24:101,+,0.151
537,28:105,24:101,+,0.122
538,28:105,24:101,+,0.172
539,28:105,33:110,+,0.232
540,28:105,24:101,+,0.151
541,28:105,24:101,+,0.151
542,28:105,24:101,+,0.135
543,28:105,24:101,+,0.131
544,28:105,37:114,+,0.298
545,28:105,24:101,+,0.131
546,28:105,24:101,+,0.138
547,28:105,24:101,+,0.138
548,28:105,24:101,+,0.135
549,28:105,24:101,+,0.138
550,28:105,39:116,+,0.258
551,28:105,9:49,+,0.216
552,28:105,7:46,+,0.158
553,28:105,24:101,+,0.138
554,28:105,24:101,+,0.135
555,28:105,34:111,+,0.146
556,28:105,24:101,+,0.13
557,28:105,20:97,+,0.265
558,28:105,24:101,+,0.138
559,28:105,24:101,+,0.135
560,28:105,28:105,,0.182
561,28:105,23:100,+,0.308
562,28:105,24:101,+,0.131
563,28:105,20:97,+,0.148
564,28:105,34:111,+,0.294
565,28:105,24:101,+,0.126
566,28:105,24:101,+,0.283
567,28:105,50:241,+,0.361
568,28:105,24:101,+,0.138
569,28:105,8:48,+,0.273
570,28:105,24:101,+,0.138
571,28:105,24:101,+,0.126
572,28:105,24:101,+,0.4
573,28:105,24:101,+,0.138
574,28:105,24:101,+,0.138
575,28:105,24:101,+,0.13
576,28:105,23:100,+,0.216
577,28:105,31:108,+,0.173
578,28:105,24:101,+,0.126
579,28:105,24:101,+,0.131
580,28:105,24:101,+,0.126
581,28:105,24:101,+,0.18
582,28:105,24:101,+,0.13
583,28:105,24:101,+,0.13
584,28:105,24:101,+,0.227
585,28:105,40:117,+,0.197
586,28:105,24:101,+,0.131
587,28:105,24:101,+,0.131
588,28:105,24:101,+,0.151
589,28:105,24:101,+,0.138
590,28:105,34:111,+,0.273
591,28:105,22:99,+,0.218
592,28:105,28:105,,0.455
593,28:105,24:101,+,0.126
594,28:105,24:101,+,0.151
595,28:105,24:101,+,0.157
596,28:105,24:101,+,0.138
597,28:105,24:101,+,0.138
598,28:105,20:97,+,0.148
599,28:105,24:101,+,0.13
600,28:105,24:101,+,0.131
601,28:105,5:44,+,0.3
602,28:105,24:101,+,0.12
603,28:105,38:115,+,0.571
604,28:105,24:101,+,0.13
605,28:105,24:101,+,0.151
606,28:105,24:101,+,0.126
607,28:105,24:101,+,0.138
608,28:105,24:101,+,0.131
609,28:105,24:101,+,0.138
610,28:105,37:114,+,0.267
611,28:105,24:101,+,0.138
612,28:105,32:109,+,0.207
613,28:105,24:101,+,0.138
614,28:105,24:101,+,0.4
615,28:105,24:101,+,0.191
616,28:105,24:101,+,0.151
617,28:105,24:101,+,0.138
618,28:105,24:101,+,0.126
619,28:105,13:53,+,0.423
620,28:105,33:110,+,0.235
621,28:105,39:116,+,0.199
622,28:105,24:101,+,0.162
623,28:105,31:108,+,0.247
624,28:105,24:101,+,0.151
625,28:105,33:110,+,0.273
626,28:105,24:101,+,0.138
627,28:105,24:101,+,0.138
628,28:105,24:101,+,0.126
629,28:105,24:101,+,0.138
630,11:51,24:101,+,0.126
631,11:51,12:52,+,0.174
632,11:51,15:55,+,0.495
633,11:51,24:101,+,0.151
634,11:51,11:51,,0.429
635,11:51,15:55,+,0.495
636,11:51,12:52,+,0.346
637,11:51,9:49,+,0.308
638,11:51,9:49,+,0.405
639,11:51,10:50,+,0.216
640,11:51,12:52,+,0.499
641,11:51,20:97,+,0.149
642,11:51,4:43,+,0.177
643,11:51,24:101,+,0.138
644,11:51,10:50,+,0.447
645,11:51,10:50,+,0.447
646,11:51,17:57,+,0.165
647,11:51,23:100,+,0.333
648,11:51,10:50,+,0.283
649,11:51,3:39,+,0.187
650,11:51,9:49,+,0.209
651,11:51,13:53,+,0.273
652,11:51,24:101,+,0.165
653,11:51,9:49,+,0.563
654,11:51,24:101,+,0.137
655,11:51,10:50,+,0.5
656,11:51,13:53,+,0.534
657,11:51,13:53,+,0.215
658,11:51,24:101,+,0.131
659,11:51,9:49,+,0.415
660,11:51,12:52,+,0.282
661,11:51,10:50,+,0.25
662,11:51,9:49,+,0.405
663,11:51,13:53,+,0.305
664,11:51,10:50,+,0.5
665,11:51,4:43,+,0.177
666,11:51,24:101,+,0.138
667,11:51,11:51,,0.429
668,11:51,10:50,+,0.334
669,11:51,10:50,+,0.283
670,11:51,13:53,+,0.423
671,11:51,9:49,+,0.268
672,11:51,24:101,+,0.151
673,11:51,12:52,+,0.333
674,11:51,12:52,+,0.429
675,11:51,10:50,+,0.24
676,11:51,24:101,+,0.165
677,11:51,10:50,+,0.334
678,11:51,15:55,+,0.18
679,24:101,24:101,,0.151
680,24:101,24:101,,0.138
681,24:101,24:101,,0.126
682,24:101,1:8,+,0.188
683,24:101,24:101,,0.122
684,24:101,24:101,,0.138
685,24:101,20:97,+,0.362
686,24:101,24:101,,0.13
687,24:101,24:101,,0.13
688,24:101,24:101,,0.151
689,24:101,24:101,,0.131
690,24:101,24:101,,0.157
691,24:101,34:111,+,0.146
692,24:101,24:101,,0.891
693,24:101,23:100,+,0.406
694,24:101,24:101,,0.138
695,24:101,24:101,,0.122
696,24:101,24:101,,0.138
697,24:101,24:101,,0.151
698,24:101,38:115,+,0.273
699,24:101,20:97,+,0.25
700,24:101,24:101,,0.172
701,24:101,24:101,,0.162
702,24:101,24:101,,0.131
703,24:101,24:101,,0.178
704,24:101,24:101,,0.126
705,24:101,24:101,,0.13
706,24:101,38:115,+,0.441
707,24:101,24:101,,0.208
708,24:101,6:45,+,0.196
709,24:101,24:101,,0.126
710,24:101,24:101,,0.138
711,24:101,24:101,,0.138
712,24:101,24:101,,0.135
713,24:101,24:101,,0.218
714,24:101,24:101,,0.126
715,24:101,24:101,,0.16
716,24:101,24:101,,0.885
717,24:101,24:101,,0.126
718,24:101,24:101,,0.172
719,24:101,24:101,,0.316
720,24:101,24:101,,0.227
721,24:101,24:101,,0.208
722,24:101,24:101,,0.138
723,24:101,24:101,,0.138
724,24:101,24:101,,0.151
725,24:101,24:101,,0.13
726,24:101,24:101,,0.157
727,24:101,24:101,,0.135
728,24:101,24:101,,0.131
729,24:101,24:101,,0.195
730,24:101,24:101,,0.151
731,24:101,24:101,,0.126
732,24:101,24:101,,0.151
733,24:101,33:110,+,0.377
734,24:101,24:101,,0.131
735,24:101,24:101,,0.138
736,24:101,24:101,,0.126
737,24:101,24:101,,0.151
738,24:101,5:44,+,0.238
739,24:101,24:101,,0.158
740,24:101,24:101,,0.891
741,24:101,24:101,,0.138
742,24:101,33:110,+,0.199
743,24:101,37:114,+,0.328
744,24:101,24:101,,0.151
745,24:101,24:101,,0.279
746,24:101,34:111,+,0.327
747,24:101,24:101,,0.138
748,24:101,24:101,,0.131
749,24:101,24:101,,0.138
750,24:101,24:101,,0.361
751,24:101,24:101,,0.131
752,24:101,24:101,,0.131
753,24:101,24:101,,0.151
754,24:101,24:101,,0.138
755,24:101,24:101,,0.21
756,24:101,24:101,,0.135
757,24:101,24:101,,0.891
758,24:101,24:101,,0.138
759,24:101,21:98,+,0.546
760,24:101,24:101,,0.151
761,24:101,24:101,,0.13
762,24:101,24:101,,0.126
763,24:101,24:101,,0.151
764,24:101,24:101,,0.138
765,24:101,24:101,,0.138
766,24:101,24:101,,0.154
767,24:101,24:101,,0.172
768,24:101,24:101,,0.13
769,24:101,24:101,,0.891
770,24:101,24:101,,0.135
771,24:101,24:101,,0.138
772,24:101,24:101,,0.131
773,24:101,24:101,,0.118
774,24:101,24:101,,0.135
775,24:101,24:101,,0.138
776,24:101,24:101,,0.131
777,24:101,6:45,+,0.196
778,24:101,24:101,,0.138
779,24:101,24:101,,0.151
780,24:101,24:101,,0.135
781,24:101,24:101,,0.138
782,24:101,24:101,,0.299
783,24:101,24:101,,0.138
784,24:101,24:101,,0.126
785,24:101,24:101,,0.158
786,24:101,24:101,,0.138
787,24:101,24:101,,0.151
788,24:101,24:101,,0.126
789,24:101,1:8,+,0.467
790,24:101,24:101,,0.126
791,24:101,20:97,+,0.3
792,24:101,11:51,+,0.171
793,24:101,24:101,,0.138
794,24:101,24:101,,0.138
795,24:101,24:101,,0.135
796,24:101,24:101,,0.172
797,24:101,39:116,+,0.588
798,24:101,24:101,,0.13
799,24:101,24:101,,0.138
800,24:101,24:101,,0.151
801,24:101,24:101,,0.493
802,24:101,24:101,,0.138
803,24:101,24:101,,0.13
804,24:101,20:97,+,0.267
805,24:101,38:115,+,0.242
806,24:101,33:110,+,0.273
807,24:101,24:101,,0.307
808,24:101,5:44,+,0.375
809,24:101,24:101,,0.131
810,24:101,24:101,,0.138
811,24:101,24:101,,0.131
812,24:101,24:101,,0.273
813,24:101,33:110,+,0.097
814,24:101,24:101,,0.13
815,24:101,20:97,+,0.278
816,24:101,24:101,,0.138
817,24:101,24:101,,0.138
818,24:101,1:8,+,0.211
819,24:101,24:101,,0.135
820,24:101,24:101,,0.135
821,24:101,24:101,,0.891
822,24:101,24:101,,0.191
823,24:101,24:101,,0.138
824,24:101,24:101,,0.891
825,24:101,24:101,,0.135
826,24:101,20:97,+,0.293
827,24:101,24:101,,0.138
828,24:101,24:101,,0.126
829,24:101,24:101,,0.135
830,24:101,24:101,,0.122
831,24:101,24:101,,0.13
832,24:101,24:101,,0.13
833,24:101,24:101,,0.4
834,24:101,24:101,,0.138
835,24:101,37:114,+,0.387
836,24:101,24:101,,0.135
837,24:101,24:101,,0.138
838,24:101,24:101,,0.126
839,24:101,24:101,,0.131
840,24:101,24:101,,0.135
841,24:101,24:101,,0.12
842,24:101,24:101,,0.126
843,24:101,24:101,,0.126
844,24:101,24:101,,0.126
845,24:101,24:101,,0.13
846,24:101,24:101,,0.135
847,24:101,24:101,,0.138
848,24:101,24:101,,0.087
849,24:101,24:101,,0.135
850,24:101,24:101,,0.138
851,24:101,24:101,,0.138
852,24:101,44:121,+,0.208
853,24:101,34:111,+,0.176
854,24:101,24:101,,0.138
855,24:101,40:117,+,0.18
856,24:101,24:101,,0.151
857,24:101,39:116,+,0.325
858,24:101,24:101,,0.138
859,24:101,24:101,,0.126
860,24:101,24:101,,0.151
861,24:101,24:101,,0.135
862,24:101,24:101,,0.18
863,24:101,24:101,,0.126
864,24:101,24:101,,0.138
865,24:101,24:101,,0.138
866,24:101,24:101,,0.126
867,24:101,24:101,,0.126
868,24:101,24:101,,0.13
869,24:101,24:101,,0.135
870,24:101,24:101,,0.138
871,24:101,24:101,,0.131
872,24:101,24:101,,0.394
873,24:101,24:101,,0.162
874,24:101,24:101,,0.131
875,24:101,40:117,+,0.24
876,24:101,24:101,,0.13
877,24:101,37:114,+,0.279
878,24:101,24:101,,0.126
879,24:101,24:101,,0.135
880,24:101,24:101,,0.158
881,24:101,24:101,,0.138
882,24:101,24:101,,0.13
883,24:101,24:101,,0.138
884,24:101,24:101,,0.138
885,24:101,32:109,+,0.264
886,24:101,24:101,,0.135
