inst#,actual,predicted,error,prediction
66,23:100,24:101,+,0.131
67,23:100,24:101,+,0.131
68,23:100,24:101,+,0.181
69,23:100,34:111,+,0.192
70,23:100,24:101,+,0.165
71,23:100,48:186,+,0.333
72,23:100,24:101,+,0.131
73,23:100,24:101,+,0.125
74,23:100,24:101,+,0.131
75,23:100,24:101,+,0.142
76,23:100,24:101,+,0.142
77,23:100,24:101,+,0.131
78,23:100,24:101,+,0.131
79,23:100,24:101,+,0.133
80,23:100,50:241,+,0.513
81,23:100,24:101,+,0.125
82,23:100,24:101,+,0.381
83,23:100,24:101,+,0.142
84,23:100,24:101,+,0.125
85,23:100,24:101,+,0.131
86,23:100,24:101,+,0.131
87,23:100,24:101,+,0.131
88,23:100,24:101,+,0.125
89,23:100,24:101,+,0.131
90,23:100,24:101,+,0.131
91,23:100,24:101,+,0.131
92,23:100,24:101,+,0.131
93,23:100,24:101,+,0.131
94,23:100,24:101,+,0.156
95,23:100,24:101,+,0.228
96,23:100,24:101,+,0.125
97,23:100,20:97,+,0.249
98,23:100,23:100,,0.446
99,23:100,24:101,+,0.142
100,23:100,24:101,+,0.142
101,23:100,23:100,,0.446
102,23:100,24:101,+,0.131
103,23:100,24:101,+,0.125
104,23:100,24:101,+,0.142
105,23:100,24:101,+,0.131
106,23:100,23:100,,0.421
107,23:100,24:101,+,0.131
108,23:100,24:101,+,0.131
109,23:100,24:101,+,0.125
110,23:100,24:101,+,0.131
111,23:100,24:101,+,0.131
112,23:100,24:101,+,0.131
113,23:100,23:100,,0.446
114,23:100,24:101,+,0.131
115,23:100,24:101,+,0.142
116,23:100,24:101,+,0.131
117,23:100,24:101,+,0.142
118,35:112,2:13,+,0.249
119,35:112,24:101,+,0.142
120,35:112,24:101,+,0.142
121,35:112,24:101,+,0.131
122,35:112,24:101,+,0.145
123,35:112,24:101,+,0.142
124,35:112,24:101,+,0.142
125,35:112,24:101,+,0.125
126,35:112,24:101,+,0.125
127,35:112,24:101,+,0.142
128,35:112,24:101,+,0.131
129,35:112,24:101,+,0.142
130,35:112,23:100,+,0.421
131,35:112,35:112,,0.172
132,35:112,24:101,+,0.381
133,35:112,24:101,+,0.125
134,35:112,34:111,+,0.316
135,35:112,7:46,+,0.238
136,35:112,35:112,,0.241
137,35:112,24:101,+,0.145
138,35:112,46:161,+,0.4
139,35:112,24:101,+,0.286
140,35:112,24:101,+,0.142
141,35:112,40:117,+,0.262
142,35:112,24:101,+,0.142
143,35:112,24:101,+,0.142
144,35:112,24:101,+,0.131
145,35:112,24:101,+,0.142
146,35:112,35:112,,0.241
147,35:112,24:101,+,0.131
148,35:112,24:101,+,0.131
149,35:112,24:101,+,0.142
150,35:112,24:101,+,0.131
151,35:112,20:97,+,0.333
152,35:112,22:99,+,0.667
153,35:112,24:101,+,0.156
154,35:112,24:101,+,0.131
155,35:112,20:97,+,0.556
156,35:112,24:101,+,0.131
157,35:112,24:101,+,0.173
158,35:112,24:101,+,0.131
159,35:112,24:101,+,0.131
160,35:112,24:101,+,0.142
161,35:112,24:101,+,0.131
162,35:112,7:46,+,0.182
163,35:112,24:101,+,0.142
164,50:241,24:101,+,0.156
165,50:241,19:96,+,0.149
166,50:241,34:111,+,0.183
167,50:241,34:111,+,0.273
168,50:241,50:241,,0.864
169,50:241,34:111,+,0.5
170,50:241,24:101,+,0.131
171,50:241,24:101,+,0.381
172,50:241,50:241,,0.462
173,50:241,34:111,+,0.333
174,50:241,24:101,+,0.131
175,50:241,24:101,+,0.125
176,50:241,24:101,+,0.131
177,50:241,24:101,+,0.28
178,50:241,24:101,+,0.131
179,50:241,35:112,+,0.241
180,50:241,26:103,+,0.375
181,50:241,9:49,+,0.382
182,50:241,50:241,,0.864
183,50:241,50:241,,0.864
184,50:241,22:99,+,0.235
185,31:108,24:101,+,0.131
186,31:108,24:101,+,0.125
187,31:108,24:101,+,0.131
188,31:108,24:101,+,0.125
189,31:108,20:97,+,0.286
190,31:108,24:101,+,0.131
191,31:108,24:101,+,0.131
192,31:108,24:101,+,0.131
193,31:108,7:46,+,0.25
194,31:108,24:101,+,0.131
195,31:108,24:101,+,0.142
196,31:108,24:101,+,0.131
197,31:108,24:101,+,0.131
198,31:108,24:101,+,0.131
199,31:108,24:101,+,0.142
200,31:108,24:101,+,0.142
201,31:108,24:101,+,0.142
202,31:108,24:101,+,0.381
203,31:108,24:101,+,0.131
204,31:108,24:101,+,0.131
205,31:108,24:101,+,0.125
206,31:108,31:108,,0.279
207,31:108,24:101,+,0.131
208,31:108,24:101,+,0.131
209,31:108,20:97,+,0.14
210,31:108,24:101,+,0.125
211,31:108,24:101,+,0.142
212,31:108,24:101,+,0.131
213,31:108,24:101,+,0.125
214,31:108,24:101,+,0.131
215,31:108,23:100,+,0.273
216,31:108,24:101,+,0.131
217,31:108,24:101,+,0.131
218,31:108,38:115,+,0.333
219,31:108,24:101,+,0.131
220,31:108,24:101,+,0.142
221,31:108,24:101,+,0.131
222,31:108,27:104,+,0.286
223,31:108,24:101,+,0.131
224,31:108,24:101,+,0.142
225,31:108,24:101,+,0.145
226,31:108,50:241,+,0.436
227,31:108,34:111,+,0.143
228,31:108,24:101,+,0.131
229,31:108,24:101,+,0.142
230,31:108,24:101,+,0.142
231,31:108,24:101,+,0.131
232,31:108,24:101,+,0.131
233,31:108,24:101,+,0.131
234,31:108,20:97,+,0.153
235,31:108,24:101,+,0.142
236,31:108,21:98,+,0.214
237,31:108,24:101,+,0.131
238,31:108,24:101,+,0.131
239,31:108,24:101,+,0.131
240,31:108,24:101,+,0.131
241,31:108,20:97,+,0.238
242,31:108,24:101,+,0.145
243,31:108,24:101,+,0.124
244,31:108,24:101,+,0.131
245,31:108,24:101,+,0.211
246,31:108,24:101,+,0.131
247,31:108,31:108,,0.8
248,31:108,24:101,+,0.131
249,31:108,24:101,+,0.131
250,31:108,24:101,+,0.131
251,31:108,24:101,+,0.131
252,31:108,34:111,+,0.246
253,31:108,24:101,+,0.142
254,31:108,24:101,+,0.131
255,31:108,24:101,+,0.131
256,31:108,24:101,+,0.131
257,31:108,24:101,+,0.142
258,31:108,34:111,+,0.316
259,31:108,24:101,+,0.131
260,31:108,31:108,,0.5
261,31:108,24:101,+,0.131
262,31:108,24:101,+,0.131
263,31:108,24:101,+,0.131
264,31:108,50:241,+,0.444
265,31:108,24:101,+,0.381
266,31:108,24:101,+,0.131
267,31:108,24:101,+,0.262
268,31:108,24:101,+,0.125
269,31:108,24:101,+,0.142
270,31:108,24:101,+,0.131
271,31:108,20:97,+,0.154
272,31:108,24:101,+,0.131
273,31:108,24:101,+,0.131
274,31:108,24:101,+,0.142
275,31:108,24:101,+,0.125
276,31:108,24:101,+,0.131
277,31:108,24:101,+,0.131
278,31:108,31:108,,0.8
279,31:108,24:101,+,0.176
280,31:108,24:101,+,0.125
281,31:108,24:101,+,0.131
282,31:108,24:101,+,0.142
283,31:108,24:101,+,0.131
284,31:108,24:101,+,0.131
285,31:108,34:111,+,0.316
286,31:108,8:48,+,0.375
287,31:108,24:101,+,0.125
288,31:108,38:115,+,0.333
289,8:48,9:49,+,0.209
290,8:48,20:97,+,0.154
291,8:48,9:49,+,0.209
292,8:48,15:55,+,0.268
293,8:48,17:57,+,0.409
294,8:48,2:13,+,0.247
295,8:48,19:96,+,0.35
296,8:48,9:49,+,0.209
297,8:48,17:57,+,0.202
298,8:48,9:49,+,0.233
299,8:48,9:49,+,0.357
300,8:48,15:55,+,0.176
301,8:48,17:57,+,0.5
302,8:48,11:51,+,0.4
303,8:48,15:55,+,0.308
304,8:48,17:57,+,0.5
305,8:48,16:56,+,0.45
306,8:48,31:108,+,0.25
307,8:48,20:97,+,0.153
308,8:48,17:57,+,0.202
309,8:48,9:49,+,0.209
310,8:48,17:57,+,0.409
311,8:48,15:55,+,0.25
312,8:48,16:56,+,0.3
313,8:48,24:101,+,0.131
314,8:48,24:101,+,0.181
315,8:48,15:55,+,0.5
316,8:48,17:57,+,0.298
317,13:53,24:101,+,0.131
318,13:53,13:53,,1
319,13:53,15:55,+,0.268
320,13:53,26:103,+,0.5
321,13:53,24:101,+,0.131
322,13:53,12:52,+,0.444
323,13:53,9:49,+,0.25
324,13:53,14:54,+,0.332
325,13:53,8:48,+,0.273
326,13:53,24:101,+,0.142
327,13:53,10:50,+,0.316
328,13:53,24:101,+,0.142
329,13:53,14:54,+,0.304
330,13:53,14:54,+,0.212
331,13:53,13:53,,0.418
332,13:53,8:48,+,0.333
333,13:53,10:50,+,0.428
334,13:53,24:101,+,0.142
335,13:53,10:50,+,0.4
336,13:53,12:52,+,0.429
337,13:53,12:52,+,0.357
338,13:53,11:51,+,0.232
339,13:53,16:56,+,0.538
340,13:53,15:55,+,0.176
341,13:53,11:51,+,0.4
342,13:53,8:48,+,0.474
343,42:119,42:119,,0.947
344,42:119,36:113,+,0.375
345,42:119,42:119,,0.947
346,42:119,36:113,+,0.854
347,42:119,17:57,+,0.207
348,42:119,42:119,,0.947
349,42:119,24:101,+,0.131
350,42:119,24:101,+,0.852
351,42:119,42:119,,0.947
352,42:119,17:57,+,0.499
353,42:119,24:101,+,0.125
354,42:119,24:101,+,0.131
355,42:119,42:119,,0.947
356,42:119,24:101,+,0.142
357,42:119,20:97,+,0.4
358,42:119,24:101,+,0.131
359,42:119,42:119,,0.947
360,42:119,24:101,+,0.125
361,42:119,36:113,+,0.5
362,42:119,24:101,+,0.125
363,42:119,42:119,,0.525
364,42:119,42:119,,0.947
365,42:119,42:119,,0.947
366,29:106,24:101,+,0.142
367,29:106,29:106,,0.647
368,29:106,36:113,+,0.3
369,29:106,24:101,+,0.142
370,29:106,24:101,+,0.131
371,29:106,24:101,+,0.142
372,29:106,24:101,+,0.131
373,29:106,24:101,+,0.286
374,29:106,31:108,+,0.599
375,29:106,32:109,+,0.667
376,29:106,38:115,+,0.149
377,29:106,26:103,+,0.5
378,29:106,29:106,,0.583
379,29:106,24:101,+,0.125
380,29:106,24:101,+,0.142
381,29:106,24:101,+,0.131
382,29:106,36:113,+,0.5
383,29:106,50:241,+,0.222
384,29:106,24:101,+,0.125
385,24:101,24:101,,0.905
386,24:101,24:101,,0.131
387,24:101,24:101,,0.142
388,24:101,6:45,+,0.357
389,24:101,24:101,,0.125
390,24:101,20:97,+,0.462
391,24:101,24:101,,0.125
392,24:101,24:101,,0.131
393,24:101,24:101,,0.131
394,24:101,24:101,,0.131
395,24:101,24:101,,0.852
396,24:101,24:101,,0.131
397,24:101,24:101,,0.131
398,24:101,23:100,+,0.286
399,24:101,24:101,,0.142
400,24:101,24:101,,0.125
401,24:101,24:101,,0.905
402,24:101,24:101,,0.381
403,24:101,24:101,,0.131
404,24:101,26:103,+,0.315
405,24:101,24:101,,0.131
406,24:101,24:101,,0.131
407,24:101,24:101,,0.166
408,24:101,34:111,+,0.313
409,24:101,24:101,,0.131
410,24:101,33:110,+,0.222
411,24:101,24:101,,0.131
412,24:101,23:100,+,0.231
413,24:101,24:101,,0.131
414,24:101,1:8,+,0.273
415,24:101,24:101,,0.131
416,24:101,24:101,,0.125
417,24:101,24:101,,0.125
418,24:101,16:56,+,0.333
419,24:101,24:101,,0.131
420,24:101,24:101,,0.142
421,24:101,24:101,,0.131
422,24:101,24:101,,0.142
423,24:101,24:101,,0.131
424,24:101,24:101,,0.131
425,24:101,24:101,,0.131
426,24:101,24:101,,0.303
427,24:101,22:99,+,0.313
428,24:101,41:118,+,0.231
429,24:101,24:101,,0.131
430,24:101,20:97,+,0.249
431,24:101,24:101,,0.131
432,24:101,39:116,+,0.158
433,24:101,38:115,+,0.3
434,24:101,24:101,,0.166
435,24:101,8:48,+,0.364
436,24:101,24:101,,0.165
437,24:101,24:101,,0.131
438,24:101,24:101,,0.131
439,24:101,24:101,,0.131
440,24:101,24:101,,0.131
441,24:101,24:101,,0.131
442,24:101,24:101,,0.131
443,24:101,24:101,,0.125
444,24:101,24:101,,0.131
445,24:101,24:101,,0.131
446,24:101,24:101,,0.131
447,24:101,34:111,+,0.172
448,24:101,24:101,,0.131
449,24:101,24:101,,0.125
450,24:101,24:101,,0.131
451,24:101,24:101,,0.852
452,24:101,24:101,,0.131
453,24:101,24:101,,0.145
454,24:101,24:101,,0.145
455,24:101,24:101,,0.131
456,24:101,24:101,,0.119
457,24:101,24:101,,0.131
458,24:101,24:101,,0.131
459,24:101,24:101,,0.142
460,24:101,38:115,+,0.49
461,24:101,24:101,,0.131
462,24:101,24:101,,0.131
463,24:101,24:101,,0.142
464,24:101,9:49,+,0.209
465,24:101,24:101,,0.145
466,24:101,24:101,,0.131
467,24:101,24:101,,0.125
468,24:101,24:101,,0.131
469,24:101,24:101,,0.131
470,24:101,24:101,,0.145
471,24:101,24:101,,0.131
472,24:101,24:101,,0.131
473,24:101,24:101,,0.131
474,24:101,24:101,,0.131
475,24:101,24:101,,0.142
476,24:101,24:101,,0.131
477,24:101,38:115,+,0.313
478,24:101,24:101,,0.142
479,24:101,24:101,,0.131
480,24:101,24:101,,0.142
481,24:101,24:101,,0.125
482,24:101,24:101,,0.142
483,24:101,39:116,+,0.304
484,24:101,24:101,,0.131
485,24:101,24:101,,0.142
486,24:101,24:101,,0.131
487,24:101,24:101,,0.131
488,24:101,24:101,,0.142
489,24:101,24:101,,0.173
490,24:101,24:101,,0.142
491,24:101,24:101,,0.142
492,24:101,24:101,,0.131
493,24:101,24:101,,0.131
494,24:101,24:101,,0.131
495,24:101,24:101,,0.142
496,24:101,24:101,,0.131
497,24:101,44:121,+,0.286
498,24:101,24:101,,0.131
499,24:101,24:101,,0.142
500,24:101,24:101,,0.142
501,24:101,24:101,,0.131
502,24:101,24:101,,0.131
503,24:101,24:101,,0.142
504,24:101,24:101,,0.131
505,24:101,24:101,,0.131
506,24:101,24:101,,0.131
507,24:101,24:101,,0.145
508,24:101,24:101,,0.131
509,24:101,24:101,,0.131
510,24:101,24:101,,0.131
511,24:101,24:101,,0.164
512,24:101,24:101,,0.166
513,24:101,24:101,,0.131
514,24:101,24:101,,0.142
515,24:101,24:101,,0.131
516,24:101,24:101,,0.131
517,24:101,24:101,,0.131
518,24:101,39:116,+,0.5
519,24:101,24:101,,0.142
520,24:101,24:101,,0.381
521,24:101,24:101,,0.131
522,24:101,24:101,,0.131
523,24:101,24:101,,0.188
524,24:101,24:101,,0.142
525,24:101,24:101,,0.166
526,24:101,24:101,,0.131
527,24:101,39:116,+,0.636
528,24:101,24:101,,0.142
529,24:101,24:101,,0.131
530,24:101,24:101,,0.125
531,24:101,24:101,,0.181
532,24:101,24:101,,0.131
533,24:101,24:101,,0.142
534,24:101,24:101,,0.131
535,24:101,24:101,,0.131
536,24:101,24:101,,0.181
537,24:101,24:101,,0.131
538,24:101,24:101,,0.125
539,24:101,24:101,,0.131
540,24:101,24:101,,0.131
541,24:101,24:101,,0.131
542,24:101,24:101,,0.125
543,24:101,24:101,,0.125
544,24:101,24:101,,0.125
545,24:101,24:101,,0.131
546,24:101,24:101,,0.131
547,24:101,24:101,,0.131
548,24:101,24:101,,0.125
549,24:101,24:101,,0.131
550,24:101,24:101,,0.145
551,24:101,6:45,+,0.357
552,24:101,24:101,,0.142
553,24:101,24:101,,0.145
554,24:101,24:101,,0.131
555,24:101,24:101,,0.131
556,24:101,24:101,,0.131
557,24:101,24:101,,0.131
558,24:101,24:101,,0.131
559,24:101,24:101,,0.142
560,24:101,24:101,,0.131
561,24:101,24:101,,0.142
562,24:101,24:101,,0.131
563,24:101,24:101,,0.131
564,24:101,24:101,,0.131
565,24:101,24:101,,0.131
566,24:101,24:101,,0.211
567,24:101,9:49,+,0.209
568,24:101,24:101,,0.142
569,24:101,24:101,,0.131
570,24:101,24:101,,0.125
571,24:101,24:101,,0.131
572,24:101,24:101,,0.852
573,24:101,24:101,,0.125
574,24:101,24:101,,0.131
575,24:101,24:101,,0.125
576,24:101,24:101,,0.142
577,24:101,24:101,,0.125
578,24:101,24:101,,0.125
579,24:101,24:101,,0.131
580,24:101,24:101,,0.131
581,24:101,24:101,,0.142
582,24:101,24:101,,0.125
583,24:101,24:101,,0.333
584,24:101,24:101,,0.131
585,24:101,24:101,,0.381
586,24:101,24:101,,0.131
587,24:101,38:115,+,0.249
588,24:101,38:115,+,0.332
589,24:101,24:101,,0.852
590,24:101,24:101,,0.142
591,24:101,24:101,,0.381
592,24:101,24:101,,0.142
593,24:101,24:101,,0.142
594,24:101,24:101,,0.125
595,24:101,34:111,+,0.172
596,24:101,8:48,+,0.297
597,24:101,24:101,,0.165
598,24:101,34:111,+,0.172
599,24:101,24:101,,0.142
600,24:101,42:119,+,0.947
601,24:101,24:101,,0.173
602,24:101,24:101,,0.142
603,24:101,24:101,,0.131
604,24:101,24:101,,0.131
605,24:101,24:101,,0.142
606,24:101,24:101,,0.142
607,24:101,24:101,,0.131
608,24:101,24:101,,0.131
609,24:101,24:101,,0.142
610,24:101,24:101,,0.131
611,24:101,20:97,+,0.462
612,24:101,24:101,,0.131
613,24:101,24:101,,0.131
614,24:101,38:115,+,0.439
615,24:101,24:101,,0.142
616,24:101,24:101,,0.131
617,24:101,24:101,,0.131
618,24:101,31:108,+,0.324
619,24:101,23:100,+,0.421
620,24:101,24:101,,0.131
621,24:101,24:101,,0.131
622,24:101,24:101,,0.125
623,24:101,24:101,,0.131
624,24:101,24:101,,0.381
625,24:101,24:101,,0.142
626,24:101,24:101,,0.131
627,24:101,34:111,+,0.246
628,24:101,24:101,,0.131
629,24:101,24:101,,0.142
630,24:101,9:49,+,0.209
631,24:101,24:101,,0.131
632,24:101,24:101,,0.131
633,24:101,28:105,+,0.478
634,24:101,24:101,,0.131
635,24:101,24:101,,0.131
636,24:101,24:101,,0.125
637,24:101,24:101,,0.211
638,24:101,24:101,,0.125
639,24:101,34:111,+,0.632
640,24:101,24:101,,0.131
641,24:101,34:111,+,0.231
642,24:101,24:101,,0.381
643,24:101,24:101,,0.142
644,24:101,24:101,,0.131
645,24:101,24:101,,0.131
646,24:101,24:101,,0.142
647,24:101,24:101,,0.131
648,24:101,24:101,,0.131
649,24:101,24:101,,0.131
650,24:101,24:101,,0.131
651,24:101,24:101,,0.125
652,24:101,24:101,,0.125
653,24:101,24:101,,0.142
654,24:101,38:115,+,0.249
655,24:101,24:101,,0.125
656,24:101,24:101,,0.131
657,24:101,24:101,,0.131
658,33:110,24:101,+,0.131
659,33:110,24:101,+,0.142
660,33:110,24:101,+,0.131
661,33:110,33:110,,0.364
662,33:110,24:101,+,0.131
663,33:110,24:101,+,0.131
664,33:110,5:44,+,0.433
665,33:110,24:101,+,0.131
666,33:110,24:101,+,0.131
667,33:110,24:101,+,0.142
668,33:110,24:101,+,0.131
669,33:110,24:101,+,0.131
670,33:110,2:13,+,0.167
671,33:110,24:101,+,0.131
672,33:110,34:111,+,0.279
673,33:110,24:101,+,0.131
674,33:110,24:101,+,0.131
675,33:110,24:101,+,0.131
676,33:110,28:105,+,0.444
677,33:110,24:101,+,0.125
678,33:110,24:101,+,0.131
679,33:110,24:101,+,0.131
680,33:110,39:116,+,0.158
681,33:110,24:101,+,0.131
682,33:110,20:97,+,0.139
683,33:110,24:101,+,0.131
684,33:110,19:96,+,0.182
685,33:110,24:101,+,0.131
686,33:110,24:101,+,0.145
687,33:110,24:101,+,0.131
688,33:110,24:101,+,0.131
689,33:110,24:101,+,0.131
690,33:110,22:99,+,0.667
691,33:110,3:39,+,0.465
692,33:110,24:101,+,0.125
693,33:110,20:97,+,0.153
694,33:110,24:101,+,0.142
695,33:110,24:101,+,0.131
696,33:110,24:101,+,0.131
697,33:110,24:101,+,0.131
698,33:110,24:101,+,0.131
699,33:110,24:101,+,0.131
700,33:110,24:101,+,0.125
701,33:110,24:101,+,0.25
702,33:110,24:101,+,0.125
703,33:110,24:101,+,0.125
704,33:110,24:101,+,0.164
705,33:110,24:101,+,0.131
706,33:110,24:101,+,0.142
707,33:110,24:101,+,0.166
708,33:110,24:101,+,0.125
709,33:110,24:101,+,0.131
710,33:110,24:101,+,0.131
711,33:110,24:101,+,0.125
712,33:110,23:100,+,0.421
713,33:110,24:101,+,0.131
714,33:110,24:101,+,0.131
715,33:110,40:117,+,0.25
716,33:110,24:101,+,0.131
717,33:110,24:101,+,0.142
718,33:110,24:101,+,0.142
719,33:110,24:101,+,0.173
720,33:110,24:101,+,0.131
721,33:110,4:43,+,0.553
722,33:110,24:101,+,0.131
723,33:110,18:60,+,0.423
724,33:110,24:101,+,0.142
725,33:110,31:108,+,0.333
726,33:110,24:101,+,0.131
727,33:110,24:101,+,0.131
728,33:110,24:101,+,0.131
729,33:110,24:101,+,0.131
730,33:110,24:101,+,0.142
731,33:110,24:101,+,0.131
732,33:110,17:57,+,0.184
733,33:110,24:101,+,0.131
734,33:110,24:101,+,0.142
735,33:110,24:101,+,0.142
736,33:110,21:98,+,0.526
737,33:110,24:101,+,0.381
738,33:110,24:101,+,0.131
739,33:110,24:101,+,0.142
740,33:110,24:101,+,0.142
741,33:110,34:111,+,0.167
742,33:110,24:101,+,0.131
743,33:110,24:101,+,0.131
744,33:110,24:101,+,0.131
745,33:110,24:101,+,0.142
746,33:110,24:101,+,0.316
747,33:110,24:101,+,0.131
748,33:110,24:101,+,0.142
749,33:110,24:101,+,0.125
750,33:110,24:101,+,0.2
751,33:110,24:101,+,0.125
752,33:110,33:110,,0.31
753,33:110,24:101,+,0.131
754,33:110,24:101,+,0.131
755,33:110,24:101,+,0.142
756,33:110,24:101,+,0.131
757,33:110,24:101,+,0.131
758,33:110,24:101,+,0.142
759,33:110,38:115,+,0.313
760,33:110,24:101,+,0.131
761,33:110,24:101,+,0.2
762,33:110,24:101,+,0.131
763,33:110,24:101,+,0.131
764,33:110,24:101,+,0.131
765,32:109,36:113,+,0.461
766,32:109,42:119,+,0.271
767,32:109,42:119,+,0.525
768,32:109,32:109,,0.598
769,32:109,35:112,+,0.3
770,32:109,37:114,+,0.357
771,32:109,24:101,+,0.142
772,32:109,24:101,+,0.142
773,32:109,24:101,+,0.131
774,32:109,24:101,+,0.125
775,32:109,1:8,+,0.263
776,32:109,31:108,+,0.279
777,32:109,24:101,+,0.131
778,32:109,24:101,+,0.142
779,32:109,34:111,+,0.246
780,32:109,32:109,,0.917
781,32:109,24:101,+,0.131
782,32:109,21:98,+,0.526
783,32:109,24:101,+,0.131
784,32:109,24:101,+,0.131
785,32:109,24:101,+,0.173
786,32:109,21:98,+,0.256
787,32:109,24:101,+,0.125
788,32:109,37:114,+,0.878
789,32:109,24:101,+,0.131
790,32:109,32:109,,0.429
791,32:109,24:101,+,0.131
792,32:109,24:101,+,0.381
793,32:109,24:101,+,0.131
794,32:109,29:106,+,0.375
795,32:109,24:101,+,0.142
796,32:109,20:97,+,0.153
797,32:109,24:101,+,0.142
798,32:109,24:101,+,0.131
799,32:109,31:108,+,0.279
800,32:109,24:101,+,0.131
801,32:109,24:101,+,0.131
802,32:109,24:101,+,0.131
803,32:109,24:101,+,0.125
804,32:109,24:101,+,0.131
805,32:109,34:111,+,0.192
806,32:109,30:107,+,0.199
807,32:109,24:101,+,0.131
808,32:109,21:98,+,0.214
809,32:109,24:101,+,0.131
810,32:109,24:101,+,0.131
811,32:109,34:111,+,0.273
812,32:109,20:97,+,0.222
813,32:109,24:101,+,0.131
814,32:109,45:122,+,0.333
815,32:109,34:111,+,0.183
816,32:109,24:101,+,0.142
817,32:109,24:101,+,0.3
818,32:109,24:101,+,0.131
819,32:109,38:115,+,0.3
820,32:109,24:101,+,0.131
821,32:109,38:115,+,0.136
822,32:109,24:101,+,0.142
823,46:161,4:43,+,0.553
824,46:161,24:101,+,0.149
825,46:161,24:101,+,0.188
826,46:161,39:116,+,0.262
827,46:161,24:101,+,0.142
828,46:161,46:161,,0.5
829,46:161,38:115,+,0.192
830,46:161,4:43,+,0.226
831,46:161,24:101,+,0.131
832,46:161,20:97,+,0.154
833,46:161,30:107,+,0.25
834,46:161,21:98,+,0.351
835,46:161,2:13,+,0.333
836,46:161,24:101,+,0.131
837,46:161,46:161,,0.6
838,46:161,24:101,+,0.165
839,46:161,46:161,,0.539
840,46:161,2:13,+,0.333
841,46:161,47:180,+,0.375
842,46:161,46:161,,0.4
843,46:161,24:101,+,0.125
844,46:161,4:43,+,0.303
845,46:161,24:101,+,0.125
846,39:116,24:101,+,0.125
847,39:116,24:101,+,0.131
848,39:116,24:101,+,0.145
849,39:116,24:101,+,0.131
850,39:116,24:101,+,0.131
851,39:116,24:101,+,0.166
852,39:116,39:116,,0.966
853,39:116,24:101,+,0.142
854,39:116,24:101,+,0.25
855,39:116,24:101,+,0.142
856,39:116,20:97,+,0.199
857,39:116,24:101,+,0.142
858,39:116,24:101,+,0.145
859,39:116,24:101,+,0.156
860,39:116,24:101,+,0.131
861,39:116,24:101,+,0.156
862,39:116,39:116,,0.636
863,39:116,38:115,+,0.249
864,39:116,24:101,+,0.142
865,39:116,24:101,+,0.142
866,39:116,1:8,+,0.293
867,39:116,24:101,+,0.142
868,39:116,24:101,+,0.131
869,39:116,24:101,+,0.125
870,39:116,38:115,+,0.49
871,39:116,37:114,+,0.878
872,39:116,24:101,+,0.131
873,39:116,9:49,+,0.22
874,39:116,24:101,+,0.131
875,39:116,24:101,+,0.166
876,39:116,24:101,+,0.131
877,39:116,24:101,+,0.142
878,39:116,20:97,+,0.677
879,39:116,24:101,+,0.131
880,39:116,22:99,+,0.313
881,39:116,24:101,+,0.131
882,39:116,20:97,+,0.556
883,39:116,34:111,+,0.375
884,39:116,20:97,+,0.2
885,39:116,24:101,+,0.142
886,39:116,24:101,+,0.131
887,39:116,34:111,+,0.375
888,39:116,34:111,+,0.318
889,39:116,24:101,+,0.131
890,39:116,42:119,+,0.525
