inst#,actual,predicted,error,prediction
169,29:109,21:101,+,0.132
170,29:109,21:101,+,0.134
171,29:109,21:101,+,0.134
172,29:109,21:101,+,0.134
173,29:109,21:101,+,0.177
174,29:109,21:101,+,0.134
175,29:109,21:101,+,0.134
176,29:109,21:101,+,0.134
177,13:55,13:55,,0.333
178,13:55,7:49,+,0.375
179,13:55,6:48,+,0.714
180,13:55,11:53,+,0.25
181,13:55,7:49,+,0.5
182,13:55,12:54,+,0.333
183,36:116,21:101,+,0.134
184,36:116,21:101,+,0.134
185,36:116,21:101,+,0.176
186,36:116,21:101,+,0.176
187,36:116,21:101,+,0.134
188,36:116,31:111,+,0.167
189,36:116,21:101,+,0.132
190,36:116,21:101,+,0.132
191,36:116,21:101,+,0.134
192,36:116,21:101,+,0.134
193,36:116,21:101,+,0.134
194,36:116,21:101,+,0.134
195,36:116,21:101,+,0.134
196,36:116,21:101,+,0.134
197,36:116,21:101,+,0.134
198,36:116,21:101,+,0.132
199,36:116,21:101,+,0.132
200,36:116,21:101,+,0.134
201,36:116,21:101,+,0.134
202,36:116,21:101,+,0.132
203,36:116,21:101,+,0.134
204,36:116,21:101,+,0.134
205,36:116,21:101,+,0.134
206,36:116,21:101,+,0.132
207,36:116,21:101,+,0.134
208,36:116,21:101,+,0.134
209,36:116,21:101,+,0.134
210,36:116,21:101,+,0.134
211,11:53,14:56,+,0.312
212,11:53,12:54,+,0.348
213,11:53,12:54,+,0.313
214,11:53,9:51,+,0.208
215,11:53,9:51,+,0.408
216,11:53,10:52,+,0.712
217,10:52,11:53,+,0.324
218,10:52,15:57,+,0.325
219,10:52,21:101,+,0.132
220,10:52,10:52,,0.25
221,10:52,12:54,+,0.333
222,10:52,7:49,+,0.462
223,10:52,6:48,+,0.667
224,38:118,21:101,+,0.134
225,38:118,21:101,+,0.134
226,38:118,21:101,+,0.134
227,38:118,21:101,+,0.132
228,38:118,21:101,+,0.177
229,38:118,21:101,+,0.134
230,38:118,34:114,+,0.174
231,38:118,34:114,+,0.285
232,38:118,22:102,+,0.143
233,19:99,21:101,+,0.134
234,19:99,21:101,+,0.134
235,19:99,21:101,+,0.134
236,19:99,21:101,+,0.134
237,19:99,21:101,+,0.134
238,19:99,21:101,+,0.134
239,19:99,21:101,+,0.177
240,19:99,21:101,+,0.134
241,19:99,21:101,+,0.134
242,19:99,34:114,+,0.174
243,19:99,21:101,+,0.134
244,19:99,21:101,+,0.134
245,19:99,21:101,+,0.134
246,19:99,40:120,+,0.231
247,19:99,21:101,+,0.134
248,19:99,21:101,+,0.134
249,19:99,18:98,+,0.333
250,19:99,21:101,+,0.134
251,19:99,27:107,+,0.22
252,19:99,21:101,+,0.134
253,19:99,21:101,+,0.134
254,19:99,21:101,+,0.134
255,17:97,21:101,+,0.132
256,17:97,21:101,+,0.134
257,17:97,21:101,+,0.134
258,17:97,21:101,+,0.134
259,17:97,21:101,+,0.134
260,17:97,21:101,+,0.132
261,17:97,21:101,+,0.134
262,17:97,21:101,+,0.134
263,17:97,21:101,+,0.134
264,17:97,21:101,+,0.134
265,17:97,21:101,+,0.132
266,17:97,21:101,+,0.134
267,17:97,34:114,+,0.174
268,17:97,21:101,+,0.134
269,17:97,21:101,+,0.134
270,17:97,21:101,+,0.132
271,17:97,21:101,+,0.177
272,17:97,21:101,+,0.14
273,17:97,21:101,+,0.132
274,17:97,21:101,+,0.132
275,17:97,21:101,+,0.132
276,17:97,21:101,+,0.132
277,17:97,21:101,+,0.134
278,17:97,34:114,+,0.285
279,17:97,21:101,+,0.134
280,17:97,21:101,+,0.134
281,17:97,21:101,+,0.134
282,17:97,21:101,+,0.134
283,17:97,21:101,+,0.134
284,17:97,21:101,+,0.132
285,17:97,21:101,+,0.134
286,17:97,21:101,+,0.132
287,17:97,21:101,+,0.132
288,17:97,21:101,+,0.14
289,17:97,21:101,+,0.134
290,17:97,21:101,+,0.134
291,17:97,21:101,+,0.177
292,17:97,34:114,+,0.174
293,17:97,21:101,+,0.132
294,17:97,21:101,+,0.132
295,17:97,21:101,+,0.132
296,17:97,21:101,+,0.134
297,17:97,21:101,+,0.134
298,17:97,21:101,+,0.134
299,17:97,21:101,+,0.134
300,17:97,21:101,+,0.134
301,17:97,21:101,+,0.134
302,17:97,21:101,+,0.177
303,17:97,21:101,+,0.134
304,17:97,21:101,+,0.134
305,17:97,21:101,+,0.132
306,17:97,21:101,+,0.134
307,17:97,21:101,+,0.134
308,17:97,21:101,+,0.134
309,17:97,21:101,+,0.134
310,17:97,21:101,+,0.134
311,17:97,21:101,+,0.132
312,17:97,21:101,+,0.134
313,17:97,21:101,+,0.176
314,17:97,21:101,+,0.132
315,17:97,21:101,+,0.134
316,17:97,21:101,+,0.134
317,35:115,21:101,+,0.132
318,35:115,21:101,+,0.134
319,35:115,21:101,+,0.134
320,35:115,21:101,+,0.132
321,35:115,21:101,+,0.134
322,35:115,21:101,+,0.134
323,35:115,21:101,+,0.134
324,35:115,21:101,+,0.132
325,35:115,21:101,+,0.177
326,35:115,21:101,+,0.132
327,35:115,21:101,+,0.132
328,35:115,21:101,+,0.134
329,35:115,21:101,+,0.134
330,35:115,21:101,+,0.134
331,35:115,21:101,+,0.132
332,35:115,21:101,+,0.134
333,35:115,21:101,+,0.134
334,35:115,21:101,+,0.176
335,35:115,21:101,+,0.134
336,35:115,21:101,+,0.132
337,35:115,21:101,+,0.132
338,35:115,21:101,+,0.177
339,35:115,21:101,+,0.132
340,35:115,21:101,+,0.132
341,35:115,21:101,+,0.134
342,35:115,21:101,+,0.132
343,35:115,21:101,+,0.134
344,35:115,21:101,+,0.307
345,35:115,21:101,+,0.134
346,35:115,21:101,+,0.134
347,35:115,21:101,+,0.134
348,35:115,21:101,+,0.177
349,35:115,21:101,+,0.134
350,35:115,21:101,+,0.132
351,35:115,21:101,+,0.134
352,35:115,21:101,+,0.134
353,30:110,21:101,+,0.132
354,30:110,21:101,+,0.132
355,30:110,21:101,+,0.132
356,30:110,21:101,+,0.134
357,30:110,21:101,+,0.132
358,30:110,21:101,+,0.134
359,30:110,21:101,+,0.134
360,30:110,21:101,+,0.134
361,30:110,21:101,+,0.132
362,30:110,21:101,+,0.134
363,30:110,21:101,+,0.176
364,30:110,21:101,+,0.134
365,30:110,21:101,+,0.132
366,30:110,21:101,+,0.134
367,30:110,21:101,+,0.134
368,30:110,21:101,+,0.134
369,30:110,21:101,+,0.134
370,30:110,21:101,+,0.176
371,30:110,21:101,+,0.176
372,30:110,21:101,+,0.132
373,30:110,21:101,+,0.134
374,30:110,21:101,+,0.134
375,30:110,21:101,+,0.134
376,30:110,21:101,+,0.134
377,30:110,21:101,+,0.132
378,30:110,21:101,+,0.132
379,30:110,21:101,+,0.134
380,30:110,21:101,+,0.177
381,30:110,21:101,+,0.132
382,30:110,21:101,+,0.134
383,30:110,21:101,+,0.132
384,30:110,21:101,+,0.134
385,30:110,21:101,+,0.134
386,3:44,21:101,+,0.132
387,3:44,21:101,+,0.132
388,3:44,21:101,+,0.134
389,3:44,21:101,+,0.132
390,3:44,21:101,+,0.134
391,3:44,21:101,+,0.134
392,3:44,21:101,+,0.134
393,3:44,21:101,+,0.134
394,3:44,21:101,+,0.132
395,8:50,21:101,+,0.176
396,8:50,8:50,,0.465
397,8:50,12:54,+,0.313
398,8:50,8:50,,0.465
399,8:50,8:50,,0.465
400,8:50,7:49,+,0.375
401,8:50,21:101,+,0.132
402,5:46,17:97,+,0.194
403,5:46,21:101,+,0.134
404,5:46,21:101,+,0.132
405,5:46,21:101,+,0.132
406,5:46,21:101,+,0.134
407,26:106,22:102,+,0.386
408,26:106,32:112,+,0.462
409,26:106,41:121,+,0.333
410,26:106,22:102,+,0.143
411,26:106,21:101,+,0.132
412,37:117,21:101,+,0.132
413,37:117,21:101,+,0.177
414,37:117,21:101,+,0.134
415,37:117,21:101,+,0.134
416,37:117,21:101,+,0.132
417,37:117,21:101,+,0.132
418,37:117,21:101,+,0.132
419,37:117,21:101,+,0.134
420,37:117,21:101,+,0.134
421,37:117,21:101,+,0.134
422,37:117,21:101,+,0.134
423,37:117,21:101,+,0.134
424,37:117,21:101,+,0.134
425,37:117,21:101,+,0.134
426,37:117,21:101,+,0.134
427,37:117,21:101,+,0.307
428,37:117,21:101,+,0.176
429,37:117,21:101,+,0.134
430,34:114,21:101,+,0.134
431,34:114,21:101,+,0.134
432,34:114,21:101,+,0.134
433,34:114,21:101,+,0.134
434,34:114,21:101,+,0.132
435,34:114,21:101,+,0.132
436,34:114,21:101,+,0.134
437,34:114,21:101,+,0.176
438,34:114,21:101,+,0.132
439,34:114,21:101,+,0.177
440,34:114,21:101,+,0.132
441,34:114,21:101,+,0.132
442,34:114,17:97,+,0.194
443,34:114,21:101,+,0.134
444,34:114,21:101,+,0.132
445,34:114,21:101,+,0.134
446,34:114,21:101,+,0.134
447,34:114,21:101,+,0.134
448,34:114,21:101,+,0.134
449,34:114,21:101,+,0.134
450,34:114,21:101,+,0.132
451,34:114,21:101,+,0.132
452,34:114,21:101,+,0.134
453,34:114,21:101,+,0.176
454,34:114,21:101,+,0.134
455,34:114,21:101,+,0.134
456,34:114,21:101,+,0.134
457,34:114,21:101,+,0.134
458,34:114,21:101,+,0.134
459,34:114,21:101,+,0.132
460,34:114,21:101,+,0.134
461,34:114,21:101,+,0.132
462,34:114,21:101,+,0.132
463,34:114,21:101,+,0.134
464,31:111,21:101,+,0.134
465,31:111,21:101,+,0.132
466,31:111,21:101,+,0.134
467,31:111,21:101,+,0.134
468,31:111,21:101,+,0.134
469,31:111,21:101,+,0.132
470,31:111,21:101,+,0.134
471,31:111,21:101,+,0.134
472,31:111,21:101,+,0.132
473,31:111,21:101,+,0.132
474,31:111,21:101,+,0.134
475,31:111,21:101,+,0.134
476,31:111,21:101,+,0.132
477,31:111,21:101,+,0.132
478,31:111,21:101,+,0.134
479,31:111,21:101,+,0.132
480,31:111,17:97,+,0.204
481,31:111,21:101,+,0.134
482,31:111,21:101,+,0.134
483,31:111,21:101,+,0.134
484,31:111,21:101,+,0.134
485,31:111,21:101,+,0.134
486,31:111,6:48,+,0.667
487,31:111,21:101,+,0.134
488,31:111,21:101,+,0.177
489,31:111,21:101,+,0.132
490,31:111,21:101,+,0.132
491,31:111,21:101,+,0.132
492,31:111,21:101,+,0.134
493,31:111,21:101,+,0.134
494,31:111,21:101,+,0.134
495,31:111,21:101,+,0.134
496,31:111,21:101,+,0.176
497,31:111,21:101,+,0.132
498,31:111,21:101,+,0.14
499,31:111,21:101,+,0.134
500,31:111,21:101,+,0.134
501,31:111,21:101,+,0.132
502,31:111,21:101,+,0.177
503,31:111,21:101,+,0.134
504,31:111,21:101,+,0.132
505,31:111,21:101,+,0.132
506,31:111,21:101,+,0.132
507,6:48,15:57,+,0.325
508,6:48,11:53,+,0.494
509,6:48,21:101,+,0.176
510,6:48,17:97,+,0.194
511,6:48,8:50,+,0.465
512,6:48,13:55,+,0.314
513,41:121,21:101,+,0.134
514,41:121,21:101,+,0.134
515,41:121,21:101,+,0.134
516,41:121,21:101,+,0.134
517,41:121,21:101,+,0.134
518,41:121,21:101,+,0.134
519,41:121,21:101,+,0.134
520,41:121,22:102,+,0.386
521,41:121,22:102,+,0.143
522,41:121,21:101,+,0.134
523,41:121,38:118,+,0.133
524,41:121,21:101,+,0.132
525,41:121,21:101,+,0.134
526,14:56,11:53,+,0.25
527,14:56,7:49,+,0.5
528,14:56,14:56,,0.312
529,14:56,10:52,+,0.25
530,14:56,13:55,+,0.49
531,14:56,13:55,+,0.49
532,14:56,13:55,+,0.314
533,25:105,21:101,+,0.134
534,25:105,21:101,+,0.132
535,25:105,21:101,+,0.134
536,25:105,21:101,+,0.134
537,25:105,21:101,+,0.134
538,25:105,21:101,+,0.132
539,25:105,21:101,+,0.134
540,25:105,21:101,+,0.176
541,25:105,25:105,,0.332
542,25:105,21:101,+,0.134
543,25:105,21:101,+,0.134
544,25:105,21:101,+,0.132
545,25:105,21:101,+,0.177
546,25:105,21:101,+,0.134
547,25:105,21:101,+,0.134
548,25:105,21:101,+,0.134
549,25:105,21:101,+,0.176
550,25:105,21:101,+,0.176
551,25:105,21:101,+,0.134
552,25:105,21:101,+,0.134
553,25:105,21:101,+,0.134
554,25:105,21:101,+,0.134
555,25:105,21:101,+,0.134
556,25:105,21:101,+,0.134
557,42:122,21:101,+,0.134
558,42:122,29:109,+,0.571
559,42:122,21:101,+,0.134
560,42:122,21:101,+,0.134
561,42:122,40:120,+,0.357
562,42:122,40:120,+,0.357
563,42:122,21:101,+,0.134
564,23:103,21:101,+,0.134
565,23:103,21:101,+,0.134
566,23:103,29:109,+,0.238
567,23:103,22:102,+,0.386
568,23:103,21:101,+,0.134
569,23:103,21:101,+,0.134
570,23:103,18:98,+,0.172
571,23:103,45:241,+,0.467
572,18:98,21:101,+,0.134
573,18:98,21:101,+,0.134
574,18:98,21:101,+,0.134
575,18:98,21:101,+,0.134
576,18:98,21:101,+,0.134
577,18:98,21:101,+,0.134
578,18:98,18:98,,0.333
579,18:98,40:120,+,0.357
580,18:98,29:109,+,0.238
581,18:98,21:101,+,0.132
582,12:54,9:51,+,0.208
583,12:54,13:55,+,0.49
584,12:54,14:56,+,0.312
585,12:54,11:53,+,0.324
586,12:54,11:53,+,0.247
587,12:54,7:49,+,0.462
588,12:54,13:55,+,0.314
589,15:57,6:48,+,0.412
590,15:57,14:56,+,0.312
591,15:57,13:55,+,0.314
592,15:57,7:49,+,0.467
593,15:57,6:48,+,0.318
594,15:57,21:101,+,0.134
595,45:241,27:107,+,0.22
596,45:241,45:241,,0.467
597,45:241,27:107,+,0.25
598,45:241,27:107,+,0.5
599,45:241,21:101,+,0.134
600,39:119,22:102,+,0.143
601,39:119,21:101,+,0.134
602,39:119,40:120,+,0.231
603,7:49,21:101,+,0.134
604,7:49,7:49,,0.632
605,7:49,7:49,,0.375
606,7:49,21:101,+,0.134
607,7:49,8:50,+,0.3
608,7:49,8:50,+,0.3
609,7:49,8:50,+,0.437
610,7:49,9:51,+,0.208
611,22:102,21:101,+,0.134
612,22:102,21:101,+,0.134
613,22:102,24:104,+,0.5
614,22:102,21:101,+,0.134
615,22:102,21:101,+,0.134
616,22:102,18:98,+,0.172
617,22:102,21:101,+,0.132
618,33:113,21:101,+,0.134
619,33:113,21:101,+,0.132
620,33:113,21:101,+,0.134
621,33:113,41:121,+,0.333
622,33:113,21:101,+,0.132
623,33:113,21:101,+,0.132
624,33:113,29:109,+,0.248
625,32:112,21:101,+,0.177
626,32:112,21:101,+,0.132
627,32:112,22:102,+,0.143
628,32:112,21:101,+,0.177
629,32:112,21:101,+,0.134
630,32:112,41:121,+,0.548
631,32:112,27:107,+,0.5
632,32:112,29:109,+,0.238
633,32:112,21:101,+,0.132
634,32:112,38:118,+,0.281
635,24:104,41:121,+,0.333
636,24:104,21:101,+,0.134
637,24:104,22:102,+,0.333
638,24:104,21:101,+,0.134
639,24:104,39:119,+,0.26
640,24:104,45:241,+,0.467
641,24:104,21:101,+,0.132
642,24:104,21:101,+,0.134
643,24:104,21:101,+,0.134
644,27:107,45:241,+,0.467
645,27:107,27:107,,0.5
646,27:107,21:101,+,0.177
647,27:107,18:98,+,0.333
648,4:45,21:101,+,0.134
649,40:120,21:101,+,0.134
650,40:120,21:101,+,0.134
651,40:120,41:121,+,0.333
652,40:120,21:101,+,0.134
653,40:120,27:107,+,0.22
1,20:100,21:101,+,0.146
2,20:100,21:101,+,0.134
3,20:100,21:101,+,0.134
4,20:100,21:101,+,0.146
5,20:100,21:101,+,0.146
6,20:100,21:101,+,0.146
7,20:100,21:101,+,0.146
8,20:100,17:97,+,0.138
9,20:100,31:111,+,0.19
10,20:100,21:101,+,0.134
11,20:100,21:101,+,0.146
12,20:100,21:101,+,0.146
13,20:100,21:101,+,0.146
14,20:100,21:101,+,0.146
15,20:100,21:101,+,0.179
16,20:100,17:97,+,0.138
17,20:100,21:101,+,0.146
18,20:100,21:101,+,0.146
19,20:100,21:101,+,0.146
20,20:100,21:101,+,0.146
21,20:100,17:97,+,0.138
22,20:100,21:101,+,0.147
23,20:100,21:101,+,0.146
24,20:100,17:97,+,0.138
25,20:100,21:101,+,0.146
26,20:100,21:101,+,0.146
27,28:108,21:101,+,0.171
28,28:108,21:101,+,0.146
29,28:108,21:101,+,0.146
30,28:108,21:101,+,0.146
31,28:108,21:101,+,0.134
32,28:108,21:101,+,0.179
33,28:108,21:101,+,0.134
34,28:108,21:101,+,0.146
35,28:108,21:101,+,0.134
36,28:108,21:101,+,0.146
37,28:108,21:101,+,0.146
38,28:108,31:111,+,0.28
39,28:108,21:101,+,0.146
40,28:108,21:101,+,0.146
41,28:108,21:101,+,0.146
42,28:108,17:97,+,0.138
43,28:108,21:101,+,0.146
44,28:108,17:97,+,0.138
45,28:108,21:101,+,0.171
46,28:108,21:101,+,0.146
47,28:108,21:101,+,0.134
48,28:108,17:97,+,0.138
49,28:108,21:101,+,0.146
50,28:108,21:101,+,0.146
51,28:108,21:101,+,0.146
52,28:108,21:101,+,0.134
53,28:108,21:101,+,0.146
54,28:108,21:101,+,0.134
55,28:108,17:97,+,0.138
56,28:108,21:101,+,0.146
57,28:108,21:101,+,0.146
58,28:108,21:101,+,0.146
59,28:108,17:97,+,0.138
60,21:101,21:101,,0.179
61,21:101,17:97,+,0.138
62,21:101,17:97,+,0.138
63,21:101,21:101,,0.134
64,21:101,21:101,,0.146
65,21:101,21:101,,0.171
66,21:101,21:101,,0.134
67,21:101,21:101,,0.134
68,21:101,21:101,,0.146
69,21:101,21:101,,0.146
70,21:101,21:101,,0.134
71,21:101,21:101,,0.171
72,21:101,21:101,,0.146
73,21:101,21:101,,0.134
74,21:101,21:101,,0.134
75,21:101,17:97,+,0.138
76,21:101,21:101,,0.134
77,21:101,21:101,,0.146
78,21:101,21:101,,0.146
79,21:101,31:111,+,0.19
80,21:101,21:101,,0.134
81,21:101,17:97,+,0.138
82,21:101,21:101,,0.134
83,21:101,21:101,,0.146
84,21:101,21:101,,0.146
85,21:101,17:97,+,0.138
86,21:101,21:101,,0.146
87,21:101,21:101,,0.134
88,21:101,21:101,,0.146
89,21:101,21:101,,0.132
90,21:101,21:101,,0.146
91,21:101,21:101,,0.171
92,21:101,21:101,,0.146
93,21:101,17:97,+,0.138
94,21:101,21:101,,0.134
95,21:101,17:97,+,0.138
96,21:101,21:101,,0.132
97,21:101,17:97,+,0.138
98,21:101,21:101,,0.134
99,21:101,21:101,,0.134
100,21:101,21:101,,0.146
101,21:101,21:101,,0.146
102,21:101,17:97,+,0.138
103,21:101,21:101,,0.146
104,21:101,21:101,,0.171
105,21:101,21:101,,0.146
106,21:101,21:101,,0.179
107,21:101,34:114,+,0.152
108,21:101,17:97,+,0.138
109,21:101,21:101,,0.134
110,21:101,21:101,,0.171
111,21:101,21:101,,0.146
112,21:101,21:101,,0.146
113,21:101,21:101,,0.134
114,21:101,21:101,,0.146
115,21:101,17:97,+,0.157
116,21:101,21:101,,0.171
117,21:101,21:101,,0.146
118,21:101,17:97,+,0.138
119,21:101,17:97,+,0.138
120,21:101,21:101,,0.146
121,21:101,17:97,+,0.157
122,21:101,21:101,,0.146
123,21:101,21:101,,0.146
124,21:101,17:97,+,0.138
125,21:101,21:101,,0.146
126,21:101,17:97,+,0.138
127,21:101,17:97,+,0.157
128,21:101,21:101,,0.146
129,21:101,21:101,,0.146
130,21:101,21:101,,0.146
131,21:101,21:101,,0.146
132,21:101,21:101,,0.134
133,21:101,17:97,+,0.138
134,21:101,21:101,,0.134
135,1:8,21:101,+,0.134
136,1:8,17:97,+,0.157
137,1:8,17:97,+,0.138
138,1:8,21:101,+,0.146
139,1:8,21:101,+,0.146
140,1:8,17:97,+,0.138
141,1:8,21:101,+,0.146
142,1:8,17:97,+,0.138
143,1:8,21:101,+,0.146
144,1:8,21:101,+,0.134
145,1:8,21:101,+,0.146
146,1:8,17:97,+,0.138
147,1:8,17:97,+,0.138
148,1:8,17:97,+,0.138
149,1:8,21:101,+,0.146
150,1:8,21:101,+,0.146
151,1:8,17:97,+,0.138
152,1:8,21:101,+,0.134
153,1:8,17:97,+,0.138
154,1:8,21:101,+,0.134
155,9:51,7:49,+,0.231
156,9:51,9:51,,0.429
157,9:51,15:57,+,0.241
158,9:51,21:101,+,0.375
159,9:51,8:50,+,0.525
160,9:51,9:51,,0.429
161,9:51,15:57,+,0.241
162,29:109,17:97,+,0.138
163,29:109,21:101,+,0.132
164,29:109,21:101,+,0.146
165,29:109,21:101,+,0.134
166,29:109,22:102,+,0.196
167,29:109,21:101,+,0.146
168,29:109,36:116,+,0.249
169,29:109,21:101,+,0.146
170,29:109,31:111,+,0.383
171,29:109,21:101,+,0.146
172,29:109,21:101,+,0.146
173,29:109,21:101,+,0.146
174,29:109,21:101,+,0.134
175,29:109,32:112,+,0.214
176,29:109,21:101,+,0.179
177,13:55,14:56,+,0.571
178,13:55,17:97,+,0.2
179,13:55,17:97,+,0.138
180,13:55,14:56,+,0.375
181,13:55,15:57,+,0.313
182,13:55,11:53,+,0.5
183,36:116,21:101,+,0.146
184,36:116,21:101,+,0.134
185,36:116,21:101,+,0.171
186,36:116,21:101,+,0.146
187,36:116,21:101,+,0.146
188,36:116,21:101,+,0.146
189,36:116,21:101,+,0.146
190,36:116,17:97,+,0.138
191,36:116,21:101,+,0.146
192,36:116,21:101,+,0.146
193,36:116,21:101,+,0.134
194,36:116,21:101,+,0.171
195,36:116,21:101,+,0.146
196,36:116,21:101,+,0.146
197,36:116,21:101,+,0.146
198,36:116,17:97,+,0.138
199,36:116,21:101,+,0.171
200,36:116,21:101,+,0.187
201,36:116,21:101,+,0.146
202,36:116,17:97,+,0.138
203,36:116,21:101,+,0.146
204,36:116,21:101,+,0.146
205,36:116,17:97,+,0.157
206,36:116,21:101,+,0.134
207,36:116,21:101,+,0.146
208,36:116,21:101,+,0.132
209,36:116,21:101,+,0.134
210,36:116,21:101,+,0.179
211,11:53,10:52,+,0.571
212,11:53,11:53,,0.333
213,11:53,11:53,,0.299
214,11:53,10:52,+,0.259
215,11:53,15:57,+,0.241
216,11:53,15:57,+,0.241
217,10:52,9:51,+,0.356
218,10:52,8:50,+,0.525
219,10:52,15:57,+,0.241
220,10:52,7:49,+,0.333
221,10:52,21:101,+,0.179
222,10:52,15:57,+,0.241
223,10:52,12:54,+,0.5
224,38:118,17:97,+,0.157
225,38:118,21:101,+,0.171
226,38:118,40:120,+,0.256
227,38:118,33:113,+,0.23
228,38:118,21:101,+,0.146
