inst#,actual,predicted,error,prediction
85,41:118,24:101,+,0.169
86,41:118,32:109,+,0.108
87,41:118,20:97,+,0.123
88,44:121,41:118,+,0.077
89,44:121,20:97,+,0.138
90,44:121,43:120,+,0.108
91,44:121,24:101,+,0.138
92,44:121,20:97,+,0.123
93,44:121,24:101,+,0.169
94,44:121,43:120,+,0.092
95,44:121,25:102,+,0.108
96,44:121,8:48,+,0.169
97,44:121,24:101,+,0.123
98,44:121,24:101,+,0.185
99,44:121,20:97,+,0.123
100,44:121,20:97,+,0.108
101,44:121,29:106,+,0.108
102,44:121,44:121,,0.108
103,44:121,21:98,+,0.108
104,44:121,24:101,+,0.169
105,44:121,21:98,+,0.123
106,44:121,24:101,+,0.169
107,44:121,34:111,+,0.138
108,44:121,21:98,+,0.108
109,44:121,20:97,+,0.108
110,44:121,42:119,+,0.108
111,44:121,34:111,+,0.185
112,14:54,14:54,,0.123
113,14:54,12:52,+,0.138
114,14:54,15:55,+,0.108
115,14:54,16:56,+,0.169
116,14:54,15:55,+,0.2
117,14:54,11:51,+,0.185
118,14:54,16:56,+,0.2
119,14:54,15:55,+,0.231
120,14:54,15:55,+,0.169
121,14:54,11:51,+,0.185
122,14:54,14:54,,0.154
123,35:112,1:8,+,0.215
124,35:112,35:112,,0.108
125,35:112,24:101,+,0.154
126,35:112,24:101,+,0.215
127,35:112,50:241,+,0.154
128,35:112,24:101,+,0.108
129,35:112,20:97,+,0.138
130,35:112,34:111,+,0.2
131,35:112,24:101,+,0.154
132,35:112,24:101,+,0.169
133,35:112,20:97,+,0.185
134,35:112,20:97,+,0.169
135,35:112,26:103,+,0.092
136,35:112,24:101,+,0.138
137,35:112,42:119,+,0.108
138,35:112,50:241,+,0.169
139,35:112,36:113,+,0.123
140,35:112,24:101,+,0.154
141,35:112,24:101,+,0.123
142,35:112,31:108,+,0.2
143,35:112,28:105,+,0.154
144,35:112,22:99,+,0.123
145,35:112,24:101,+,0.185
146,35:112,36:113,+,0.108
147,35:112,35:112,,0.138
148,1:8,21:98,+,0.077
149,1:8,1:8,,0.138
150,1:8,1:8,,0.154
151,1:8,24:101,+,0.231
152,1:8,34:111,+,0.123
153,1:8,1:8,,0.123
154,1:8,24:101,+,0.154
155,1:8,24:101,+,0.108
156,1:8,34:111,+,0.154
157,1:8,30:107,+,0.154
158,1:8,20:97,+,0.123
159,1:8,24:101,+,0.185
160,1:8,28:105,+,0.108
161,1:8,20:97,+,0.185
162,1:8,24:101,+,0.138
163,1:8,1:8,,0.262
164,1:8,20:97,+,0.215
165,1:8,36:113,+,0.092
166,1:8,24:101,+,0.215
167,1:8,31:108,+,0.2
168,1:8,24:101,+,0.185
169,1:8,24:101,+,0.123
170,1:8,24:101,+,0.262
171,1:8,24:101,+,0.123
172,1:8,20:97,+,0.123
173,1:8,20:97,+,0.108
174,1:8,24:101,+,0.231
175,1:8,1:8,,0.185
176,1:8,20:97,+,0.123
177,1:8,38:115,+,0.108
178,1:8,1:8,,0.246
179,1:8,24:101,+,0.154
180,1:8,24:101,+,0.154
181,1:8,1:8,,0.154
182,1:8,24:101,+,0.185
183,31:108,24:101,+,0.154
184,31:108,24:101,+,0.185
185,31:108,24:101,+,0.215
186,31:108,24:101,+,0.215
187,31:108,24:101,+,0.169
188,31:108,1:8,+,0.154
189,31:108,20:97,+,0.185
190,31:108,24:101,+,0.169
191,31:108,24:101,+,0.185
192,31:108,20:97,+,0.154
193,31:108,24:101,+,0.169
194,31:108,24:101,+,0.185
195,31:108,24:101,+,0.185
196,31:108,24:101,+,0.215
197,31:108,24:101,+,0.169
198,31:108,20:97,+,0.123
199,31:108,33:110,+,0.123
200,31:108,24:101,+,0.154
201,31:108,20:97,+,0.138
202,31:108,20:97,+,0.138
203,31:108,20:97,+,0.123
204,31:108,28:105,+,0.123
205,31:108,34:111,+,0.154
206,31:108,20:97,+,0.138
207,31:108,24:101,+,0.2
208,31:108,24:101,+,0.215
209,31:108,24:101,+,0.215
210,31:108,20:97,+,0.185
211,31:108,20:97,+,0.154
212,31:108,34:111,+,0.185
213,31:108,24:101,+,0.185
214,31:108,37:114,+,0.138
215,31:108,1:8,+,0.138
216,31:108,37:114,+,0.108
217,31:108,24:101,+,0.169
218,31:108,24:101,+,0.2
219,31:108,24:101,+,0.169
220,31:108,20:97,+,0.2
221,31:108,24:101,+,0.138
222,31:108,24:101,+,0.185
223,31:108,24:101,+,0.231
224,31:108,24:101,+,0.154
225,31:108,24:101,+,0.2
226,31:108,24:101,+,0.2
227,31:108,24:101,+,0.154
228,31:108,24:101,+,0.185
229,31:108,20:97,+,0.138
230,31:108,34:111,+,0.138
231,31:108,24:101,+,0.185
232,31:108,34:111,+,0.185
233,31:108,37:114,+,0.169
234,31:108,34:111,+,0.231
235,31:108,39:116,+,0.108
236,31:108,20:97,+,0.185
237,22:99,24:101,+,0.2
238,22:99,24:101,+,0.185
239,22:99,20:97,+,0.154
240,22:99,24:101,+,0.154
241,22:99,43:120,+,0.123
242,22:99,21:98,+,0.077
243,22:99,24:101,+,0.185
244,22:99,20:97,+,0.092
245,22:99,24:101,+,0.215
246,22:99,24:101,+,0.2
247,22:99,24:101,+,0.231
248,22:99,20:97,+,0.169
249,22:99,24:101,+,0.123
250,22:99,24:101,+,0.308
251,22:99,41:118,+,0.108
252,22:99,24:101,+,0.2
253,22:99,24:101,+,0.154
254,22:99,32:109,+,0.108
255,22:99,22:99,,0.092
256,22:99,17:57,+,0.185
257,22:99,22:99,,0.062
258,22:99,34:111,+,0.108
259,22:99,43:120,+,0.123
260,22:99,41:118,+,0.108
261,22:99,24:101,+,0.154
262,22:99,22:99,,0.092
263,22:99,24:101,+,0.154
264,22:99,13:53,+,0.138
265,22:99,24:101,+,0.123
266,22:99,24:101,+,0.277
267,22:99,45:122,+,0.092
268,22:99,24:101,+,0.231
269,22:99,24:101,+,0.231
270,22:99,24:101,+,0.185
271,22:99,22:99,,0.169
272,22:99,24:101,+,0.154
273,22:99,34:111,+,0.185
274,22:99,24:101,+,0.169
275,22:99,41:118,+,0.092
276,22:99,24:101,+,0.138
277,34:111,24:101,+,0.185
278,34:111,20:97,+,0.138
279,34:111,24:101,+,0.154
280,34:111,28:105,+,0.169
281,34:111,24:101,+,0.123
282,34:111,24:101,+,0.169
283,34:111,24:101,+,0.169
284,34:111,34:111,,0.138
285,34:111,20:97,+,0.169
286,34:111,34:111,,0.138
287,34:111,20:97,+,0.185
288,34:111,20:97,+,0.123
289,34:111,20:97,+,0.123
290,34:111,24:101,+,0.154
291,34:111,24:101,+,0.2
292,34:111,24:101,+,0.185
293,34:111,24:101,+,0.185
294,34:111,24:101,+,0.169
295,34:111,20:97,+,0.231
296,34:111,20:97,+,0.138
297,34:111,24:101,+,0.215
298,34:111,24:101,+,0.154
299,34:111,24:101,+,0.185
300,34:111,37:114,+,0.185
301,34:111,20:97,+,0.154
302,34:111,34:111,,0.138
303,34:111,24:101,+,0.154
304,34:111,31:108,+,0.138
305,34:111,24:101,+,0.138
306,34:111,34:111,,0.2
307,34:111,20:97,+,0.138
308,34:111,24:101,+,0.154
309,34:111,38:115,+,0.138
310,34:111,24:101,+,0.154
311,34:111,20:97,+,0.169
312,34:111,31:108,+,0.185
313,34:111,20:97,+,0.138
314,34:111,20:97,+,0.138
315,34:111,24:101,+,0.185
316,34:111,38:115,+,0.138
317,34:111,24:101,+,0.138
318,34:111,24:101,+,0.108
319,34:111,31:108,+,0.169
320,34:111,24:101,+,0.169
321,34:111,24:101,+,0.169
322,34:111,24:101,+,0.2
323,34:111,24:101,+,0.154
324,34:111,31:108,+,0.108
325,34:111,24:101,+,0.154
326,34:111,24:101,+,0.231
327,34:111,20:97,+,0.108
328,34:111,15:55,+,0.108
329,34:111,24:101,+,0.154
330,34:111,20:97,+,0.169
331,34:111,37:114,+,0.108
332,34:111,34:111,,0.169
333,34:111,20:97,+,0.185
334,34:111,24:101,+,0.154
335,34:111,24:101,+,0.108
336,34:111,24:101,+,0.154
337,34:111,34:111,,0.2
338,34:111,33:110,+,0.138
339,34:111,24:101,+,0.2
340,34:111,24:101,+,0.154
341,34:111,24:101,+,0.185
342,34:111,24:101,+,0.215
343,34:111,24:101,+,0.123
344,34:111,20:97,+,0.154
345,34:111,24:101,+,0.169
346,34:111,20:97,+,0.154
347,34:111,37:114,+,0.169
348,34:111,24:101,+,0.154
349,34:111,24:101,+,0.123
350,34:111,24:101,+,0.169
351,34:111,24:101,+,0.231
352,34:111,24:101,+,0.2
353,34:111,24:101,+,0.215
354,34:111,31:108,+,0.154
355,34:111,24:101,+,0.169
356,34:111,34:111,,0.215
357,32:109,26:103,+,0.092
358,32:109,20:97,+,0.169
359,32:109,32:109,,0.108
360,32:109,34:111,+,0.231
361,32:109,30:107,+,0.108
362,32:109,34:111,+,0.185
363,32:109,20:97,+,0.169
364,32:109,24:101,+,0.231
365,32:109,24:101,+,0.154
366,32:109,33:110,+,0.123
367,32:109,26:103,+,0.092
368,32:109,24:101,+,0.169
369,32:109,24:101,+,0.154
370,32:109,24:101,+,0.138
371,32:109,24:101,+,0.169
372,32:109,34:111,+,0.154
373,32:109,50:241,+,0.138
374,32:109,34:111,+,0.185
375,32:109,24:101,+,0.123
376,32:109,21:98,+,0.092
377,32:109,21:98,+,0.108
378,32:109,22:99,+,0.108
379,32:109,26:103,+,0.092
380,32:109,34:111,+,0.246
381,32:109,34:111,+,0.185
382,32:109,21:98,+,0.092
383,32:109,24:101,+,0.138
384,32:109,34:111,+,0.123
385,32:109,24:101,+,0.2
386,32:109,24:101,+,0.185
387,32:109,24:101,+,0.169
388,24:101,24:101,,0.231
389,24:101,24:101,,0.154
390,24:101,14:54,+,0.154
391,24:101,24:101,,0.123
392,24:101,37:114,+,0.169
393,24:101,24:101,,0.185
394,24:101,20:97,+,0.154
395,24:101,24:101,,0.185
396,24:101,24:101,,0.154
397,24:101,24:101,,0.231
398,24:101,24:101,,0.123
399,24:101,24:101,,0.169
400,24:101,24:101,,0.231
401,24:101,20:97,+,0.138
402,24:101,24:101,,0.185
403,24:101,24:101,,0.138
404,24:101,24:101,,0.169
405,24:101,24:101,,0.169
406,24:101,38:115,+,0.154
407,24:101,24:101,,0.138
408,24:101,24:101,,0.123
409,24:101,24:101,,0.185
410,24:101,24:101,,0.138
411,24:101,37:114,+,0.185
412,24:101,1:8,+,0.108
413,24:101,34:111,+,0.2
414,24:101,24:101,,0.138
415,24:101,24:101,,0.2
416,24:101,34:111,+,0.123
417,24:101,24:101,,0.138
418,24:101,24:101,,0.169
419,24:101,20:97,+,0.138
420,24:101,20:97,+,0.108
421,24:101,20:97,+,0.169
422,24:101,24:101,,0.185
423,24:101,24:101,,0.2
424,24:101,20:97,+,0.2
425,24:101,24:101,,0.185
426,24:101,24:101,,0.154
427,24:101,20:97,+,0.123
428,24:101,24:101,,0.185
429,24:101,24:101,,0.277
430,24:101,20:97,+,0.185
431,24:101,24:101,,0.231
432,24:101,20:97,+,0.185
433,24:101,38:115,+,0.154
434,24:101,24:101,,0.154
435,24:101,34:111,+,0.169
436,24:101,24:101,,0.138
437,24:101,17:57,+,0.108
438,24:101,20:97,+,0.123
439,24:101,20:97,+,0.138
440,24:101,20:97,+,0.138
441,24:101,24:101,,0.246
442,24:101,24:101,,0.138
443,24:101,24:101,,0.154
444,24:101,31:108,+,0.154
445,24:101,24:101,,0.123
446,24:101,24:101,,0.231
447,24:101,1:8,+,0.154
448,24:101,24:101,,0.154
449,24:101,20:97,+,0.123
450,24:101,24:101,,0.169
451,24:101,24:101,,0.138
452,24:101,24:101,,0.123
453,24:101,20:97,+,0.123
454,24:101,24:101,,0.138
455,24:101,37:114,+,0.154
456,24:101,37:114,+,0.154
457,24:101,24:101,,0.169
458,24:101,24:101,,0.185
459,24:101,20:97,+,0.169
460,24:101,24:101,,0.108
461,24:101,34:111,+,0.185
462,24:101,31:108,+,0.154
463,24:101,24:101,,0.169
464,24:101,24:101,,0.292
465,24:101,24:101,,0.231
466,24:101,24:101,,0.231
467,24:101,24:101,,0.185
468,24:101,24:101,,0.2
469,24:101,20:97,+,0.169
470,24:101,24:101,,0.123
471,24:101,34:111,+,0.123
472,24:101,24:101,,0.277
473,24:101,38:115,+,0.169
474,24:101,24:101,,0.323
475,24:101,24:101,,0.185
476,24:101,20:97,+,0.108
477,24:101,24:101,,0.138
478,24:101,24:101,,0.185
479,24:101,37:114,+,0.169
480,24:101,24:101,,0.092
481,24:101,24:101,,0.185
482,24:101,24:101,,0.138
483,24:101,24:101,,0.138
484,24:101,24:101,,0.215
485,24:101,20:97,+,0.123
486,24:101,24:101,,0.185
487,24:101,1:8,+,0.123
488,24:101,24:101,,0.2
489,24:101,20:97,+,0.2
490,24:101,37:114,+,0.169
491,24:101,24:101,,0.169
492,24:101,24:101,,0.154
493,24:101,1:8,+,0.215
494,24:101,37:114,+,0.185
495,24:101,24:101,,0.123
496,24:101,34:111,+,0.123
497,24:101,37:114,+,0.185
498,24:101,20:97,+,0.185
499,24:101,24:101,,0.2
500,24:101,24:101,,0.246
501,24:101,24:101,,0.154
502,24:101,20:97,+,0.185
503,24:101,24:101,,0.215
504,24:101,37:114,+,0.185
505,24:101,34:111,+,0.123
506,24:101,24:101,,0.154
507,24:101,24:101,,0.138
508,24:101,1:8,+,0.138
509,24:101,24:101,,0.231
510,24:101,24:101,,0.154
511,24:101,24:101,,0.169
512,24:101,24:101,,0.215
513,24:101,20:97,+,0.138
514,24:101,24:101,,0.169
515,24:101,20:97,+,0.123
516,24:101,24:101,,0.185
517,24:101,20:97,+,0.108
518,24:101,24:101,,0.185
519,24:101,24:101,,0.231
520,24:101,20:97,+,0.138
521,24:101,37:114,+,0.169
522,24:101,24:101,,0.2
523,24:101,20:97,+,0.169
524,24:101,24:101,,0.185
525,24:101,24:101,,0.138
526,24:101,24:101,,0.169
527,26:103,20:97,+,0.108
528,26:103,24:101,+,0.246
529,26:103,34:111,+,0.123
530,26:103,20:97,+,0.138
531,26:103,30:107,+,0.123
532,26:103,20:97,+,0.169
533,26:103,24:101,+,0.2
534,26:103,24:101,+,0.231
535,26:103,20:97,+,0.154
536,26:103,24:101,+,0.2
537,26:103,24:101,+,0.185
538,26:103,24:101,+,0.185
539,26:103,24:101,+,0.154
540,26:103,22:99,+,0.092
541,26:103,43:120,+,0.138
542,26:103,29:106,+,0.108
543,26:103,24:101,+,0.154
544,26:103,21:98,+,0.108
545,26:103,24:101,+,0.292
546,26:103,34:111,+,0.154
547,26:103,29:106,+,0.092
548,45:122,22:99,+,0.092
549,45:122,26:103,+,0.108
550,45:122,21:98,+,0.138
551,45:122,24:101,+,0.169
552,45:122,21:98,+,0.092
553,45:122,24:101,+,0.154
554,45:122,24:101,+,0.185
555,45:122,26:103,+,0.092
556,45:122,36:113,+,0.185
557,45:122,24:101,+,0.077
558,45:122,20:97,+,0.185
559,45:122,34:111,+,0.154
560,45:122,24:101,+,0.185
561,45:122,24:101,+,0.123
562,20:97,24:101,+,0.292
563,20:97,20:97,,0.154
564,20:97,24:101,+,0.169
565,20:97,24:101,+,0.2
566,20:97,24:101,+,0.154
567,20:97,38:115,+,0.169
568,20:97,24:101,+,0.154
569,20:97,24:101,+,0.231
570,20:97,20:97,,0.154
571,20:97,33:110,+,0.123
572,20:97,20:97,,0.138
573,20:97,24:101,+,0.277
574,20:97,20:97,,0.123
575,20:97,20:97,,0.154
576,20:97,24:101,+,0.2
577,20:97,24:101,+,0.246
578,20:97,24:101,+,0.154
579,20:97,24:101,+,0.292
580,20:97,24:101,+,0.185
581,20:97,24:101,+,0.2
582,20:97,24:101,+,0.154
583,20:97,24:101,+,0.2
584,20:97,24:101,+,0.138
585,20:97,24:101,+,0.169
586,20:97,24:101,+,0.169
587,20:97,24:101,+,0.215
588,20:97,24:101,+,0.154
589,20:97,24:101,+,0.231
590,20:97,24:101,+,0.2
591,20:97,24:101,+,0.231
592,20:97,24:101,+,0.185
593,20:97,20:97,,0.185
594,20:97,24:101,+,0.2
595,20:97,20:97,,0.185
596,20:97,24:101,+,0.215
597,20:97,24:101,+,0.169
598,20:97,24:101,+,0.169
599,20:97,24:101,+,0.138
600,20:97,24:101,+,0.169
601,20:97,24:101,+,0.246
602,20:97,1:8,+,0.154
603,20:97,24:101,+,0.2
604,20:97,24:101,+,0.215
605,20:97,37:114,+,0.169
606,20:97,24:101,+,0.231
607,20:97,24:101,+,0.138
608,20:97,24:101,+,0.138
609,20:97,24:101,+,0.154
610,20:97,24:101,+,0.2
611,20:97,24:101,+,0.185
612,20:97,24:101,+,0.169
613,20:97,37:114,+,0.123
614,20:97,24:101,+,0.2
615,20:97,20:97,,0.231
616,20:97,24:101,+,0.318
617,20:97,31:108,+,0.169
618,20:97,24:101,+,0.123
619,20:97,24:101,+,0.2
620,20:97,24:101,+,0.185
621,20:97,24:101,+,0.246
622,20:97,34:111,+,0.123
623,20:97,24:101,+,0.169
624,20:97,24:101,+,0.108
625,20:97,34:111,+,0.138
626,20:97,20:97,,0.169
627,20:97,24:101,+,0.185
628,20:97,34:111,+,0.169
629,20:97,20:97,,0.169
630,20:97,24:101,+,0.2
631,20:97,1:8,+,0.138
632,20:97,20:97,,0.169
633,20:97,1:8,+,0.123
634,20:97,24:101,+,0.215
635,20:97,37:114,+,0.154
636,20:97,24:101,+,0.154
637,20:97,24:101,+,0.2
638,20:97,24:101,+,0.2
639,20:97,24:101,+,0.169
640,20:97,24:101,+,0.185
641,20:97,20:97,,0.231
642,20:97,31:108,+,0.092
643,20:97,20:97,,0.169
644,20:97,24:101,+,0.138
645,20:97,20:97,,0.2
646,20:97,20:97,,0.123
647,20:97,24:101,+,0.277
648,20:97,34:111,+,0.2
649,20:97,37:114,+,0.123
650,20:97,24:101,+,0.138
651,20:97,24:101,+,0.185
652,20:97,38:115,+,0.169
653,20:97,24:101,+,0.154
654,20:97,37:114,+,0.185
655,20:97,34:111,+,0.108
656,20:97,20:97,,0.154
657,20:97,20:97,,0.092
658,20:97,20:97,,0.138
659,20:97,24:101,+,0.185
660,20:97,24:101,+,0.231
661,20:97,20:97,,0.138
662,20:97,20:97,,0.185
663,20:97,24:101,+,0.2
664,20:97,20:97,,0.154
665,20:97,1:8,+,0.123
666,20:97,24:101,+,0.154
667,20:97,24:101,+,0.169
668,20:97,20:97,,0.246
669,20:97,20:97,,0.185
670,20:97,24:101,+,0.231
671,20:97,24:101,+,0.2
672,39:116,20:97,+,0.169
673,39:116,37:114,+,0.138
674,39:116,39:116,,0.123
675,39:116,37:114,+,0.138
676,39:116,24:101,+,0.169
677,39:116,24:101,+,0.185
678,39:116,24:101,+,0.169
679,39:116,20:97,+,0.138
680,39:116,34:111,+,0.185
681,39:116,23:100,+,0.123
682,39:116,37:114,+,0.154
683,39:116,24:101,+,0.169
684,39:116,24:101,+,0.2
685,39:116,20:97,+,0.092
686,39:116,24:101,+,0.185
687,39:116,24:101,+,0.231
688,39:116,24:101,+,0.215
689,39:116,1:8,+,0.154
690,39:116,20:97,+,0.138
691,39:116,24:101,+,0.154
692,39:116,24:101,+,0.215
693,39:116,20:97,+,0.154
694,39:116,24:101,+,0.2
695,39:116,24:101,+,0.154
696,39:116,24:101,+,0.231
697,39:116,24:101,+,0.215
698,39:116,24:101,+,0.2
699,39:116,24:101,+,0.185
700,39:116,24:101,+,0.108
701,39:116,24:101,+,0.154
702,39:116,20:97,+,0.154
703,39:116,24:101,+,0.169
704,39:116,24:101,+,0.154
705,39:116,24:101,+,0.169
706,39:116,34:111,+,0.138
707,39:116,38:115,+,0.123
708,39:116,24:101,+,0.138
709,39:116,24:101,+,0.169
710,39:116,24:101,+,0.2
711,39:116,37:114,+,0.185
712,39:116,9:49,+,0.169
713,39:116,24:101,+,0.185
714,39:116,24:101,+,0.185
715,39:116,24:101,+,0.2
716,39:116,20:97,+,0.154
717,39:116,24:101,+,0.185
718,39:116,24:101,+,0.169
719,39:116,16:56,+,0.108
720,39:116,20:97,+,0.169
721,43:120,45:122,+,0.092
722,43:120,21:98,+,0.108
723,43:120,24:101,+,0.154
724,43:120,21:98,+,0.108
725,43:120,22:99,+,0.092
726,43:120,22:99,+,0.108
727,43:120,24:101,+,0.123
728,43:120,45:122,+,0.123
729,43:120,21:98,+,0.077
730,43:120,24:101,+,0.138
731,43:120,50:241,+,0.108
732,28:105,34:111,+,0.2
733,28:105,34:111,+,0.231
734,28:105,24:101,+,0.154
735,28:105,24:101,+,0.138
736,28:105,20:97,+,0.138
737,28:105,24:101,+,0.123
738,28:105,20:97,+,0.138
739,28:105,37:114,+,0.185
740,28:105,24:101,+,0.169
741,28:105,24:101,+,0.2
742,28:105,24:101,+,0.2
743,28:105,20:97,+,0.154
744,28:105,20:97,+,0.123
745,28:105,1:8,+,0.123
746,28:105,24:101,+,0.108
747,28:105,34:111,+,0.154
748,28:105,28:105,,0.185
749,28:105,24:101,+,0.169
750,28:105,24:101,+,0.2
751,28:105,1:8,+,0.215
752,28:105,24:101,+,0.169
753,28:105,20:97,+,0.123
754,28:105,24:101,+,0.169
755,28:105,24:101,+,0.138
756,28:105,34:111,+,0.154
757,28:105,24:101,+,0.185
758,28:105,20:97,+,0.154
759,28:105,24:101,+,0.185
760,28:105,20:97,+,0.2
761,28:105,20:97,+,0.138
762,28:105,24:101,+,0.169
763,28:105,20:97,+,0.123
764,28:105,31:108,+,0.123
765,28:105,8:48,+,0.123
766,28:105,34:111,+,0.108
767,28:105,24:101,+,0.154
768,28:105,34:111,+,0.169
769,28:105,24:101,+,0.185
770,28:105,39:116,+,0.123
771,28:105,24:101,+,0.169
772,28:105,24:101,+,0.154
773,28:105,37:114,+,0.154
774,28:105,20:97,+,0.169
775,28:105,34:111,+,0.123
776,28:105,28:105,,0.185
777,27:104,24:101,+,0.123
778,27:104,24:101,+,0.185
779,27:104,20:97,+,0.138
780,27:104,30:107,+,0.092
781,27:104,24:101,+,0.154
782,27:104,20:97,+,0.154
783,27:104,24:101,+,0.169
784,27:104,24:101,+,0.154
785,27:104,24:101,+,0.169
786,27:104,20:97,+,0.077
787,27:104,45:122,+,0.108
788,27:104,24:101,+,0.2
789,27:104,1:8,+,0.123
790,27:104,24:101,+,0.2
791,27:104,30:107,+,0.092
792,27:104,26:103,+,0.108
793,27:104,44:121,+,0.108
794,27:104,20:97,+,0.169
795,38:115,24:101,+,0.169
796,38:115,24:101,+,0.138
797,38:115,34:111,+,0.169
798,38:115,34:111,+,0.185
799,38:115,24:101,+,0.138
800,38:115,24:101,+,0.154
801,38:115,24:101,+,0.123
802,38:115,20:97,+,0.123
803,38:115,20:97,+,0.169
804,38:115,34:111,+,0.138
805,38:115,20:97,+,0.123
806,38:115,24:101,+,0.215
807,38:115,20:97,+,0.185
808,38:115,20:97,+,0.138
809,38:115,24:101,+,0.185
810,38:115,24:101,+,0.138
811,38:115,24:101,+,0.308
812,38:115,34:111,+,0.185
813,38:115,24:101,+,0.123
814,38:115,24:101,+,0.215
815,38:115,20:97,+,0.154
816,38:115,20:97,+,0.138
817,38:115,24:101,+,0.2
818,38:115,10:50,+,0.185
819,38:115,34:111,+,0.169
820,38:115,24:101,+,0.262
821,38:115,33:110,+,0.108
822,38:115,24:101,+,0.231
823,38:115,24:101,+,0.215
824,38:115,20:97,+,0.123
825,38:115,20:97,+,0.108
826,38:115,24:101,+,0.169
827,38:115,24:101,+,0.169
828,38:115,20:97,+,0.108
829,38:115,37:114,+,0.123
830,38:115,34:111,+,0.108
831,38:115,24:101,+,0.185
832,38:115,24:101,+,0.2
833,38:115,24:101,+,0.154
834,38:115,24:101,+,0.154
835,38:115,24:101,+,0.169
836,38:115,20:97,+,0.123
837,38:115,20:97,+,0.154
838,38:115,24:101,+,0.185
839,38:115,24:101,+,0.154
840,38:115,34:111,+,0.154
841,38:115,20:97,+,0.154
842,38:115,24:101,+,0.154
843,38:115,8:48,+,0.138
844,38:115,20:97,+,0.138
845,38:115,24:101,+,0.154
846,38:115,24:101,+,0.154
847,38:115,20:97,+,0.108
848,38:115,38:115,,0.123
849,38:115,20:97,+,0.092
850,38:115,24:101,+,0.185
851,38:115,24:101,+,0.2
852,38:115,24:101,+,0.154
853,38:115,20:97,+,0.154
854,38:115,34:111,+,0.169
855,38:115,20:97,+,0.185
856,38:115,31:108,+,0.123
857,38:115,20:97,+,0.246
858,38:115,20:97,+,0.169
859,38:115,24:101,+,0.138
860,38:115,24:101,+,0.185
861,38:115,24:101,+,0.169
862,38:115,24:101,+,0.215
863,38:115,20:97,+,0.2
864,40:117,31:108,+,0.138
865,40:117,24:101,+,0.185
866,40:117,24:101,+,0.215
867,40:117,24:101,+,0.169
868,40:117,20:97,+,0.169
869,40:117,20:97,+,0.138
870,40:117,34:111,+,0.169
871,40:117,24:101,+,0.185
872,40:117,24:101,+,0.169
873,40:117,24:101,+,0.185
874,40:117,24:101,+,0.123
875,40:117,20:97,+,0.154
876,40:117,20:97,+,0.2
877,40:117,38:115,+,0.154
878,40:117,24:101,+,0.169
879,40:117,20:97,+,0.123
880,40:117,24:101,+,0.231
881,40:117,24:101,+,0.123
