inst#,actual,predicted,error,prediction
125,22:101,22:101,,0.154
126,22:101,22:101,,0.231
127,22:101,22:101,,0.169
128,22:101,32:111,+,0.138
129,22:101,22:101,,0.2
130,22:101,12:53,+,0.092
131,22:101,22:101,,0.231
132,22:101,22:101,,0.231
133,22:101,22:101,,0.123
134,22:101,22:101,,0.138
135,22:101,32:111,+,0.123
136,22:101,31:110,+,0.138
137,22:101,22:101,,0.185
138,22:101,36:115,+,0.138
139,22:101,18:97,+,0.154
140,22:101,22:101,,0.138
141,22:101,22:101,,0.185
142,22:101,22:101,,0.123
143,22:101,22:101,,0.138
144,35:114,32:111,+,0.154
145,35:114,22:101,+,0.169
146,35:114,22:101,+,0.169
147,35:114,22:101,+,0.123
148,35:114,32:111,+,0.154
149,35:114,22:101,+,0.138
150,35:114,18:97,+,0.169
151,35:114,35:114,,0.092
152,35:114,22:101,+,0.138
153,35:114,18:97,+,0.123
154,35:114,18:97,+,0.169
155,35:114,22:101,+,0.215
156,35:114,12:53,+,0.092
157,35:114,22:101,+,0.246
158,35:114,21:100,+,0.138
159,35:114,18:97,+,0.108
160,35:114,22:101,+,0.169
161,35:114,22:101,+,0.108
162,35:114,1:8,+,0.123
163,35:114,18:97,+,0.169
164,35:114,22:101,+,0.154
165,35:114,22:101,+,0.138
166,35:114,18:97,+,0.169
167,35:114,18:97,+,0.138
168,35:114,32:111,+,0.138
169,35:114,22:101,+,0.261
170,14:55,14:55,,0.138
171,14:55,14:55,,0.169
172,14:55,13:54,+,0.154
173,14:55,13:54,+,0.154
174,42:121,39:118,+,0.123
175,42:121,22:101,+,0.2
176,42:121,32:111,+,0.138
177,42:121,22:101,+,0.185
178,42:121,18:97,+,0.169
179,42:121,29:108,+,0.154
180,42:121,15:56,+,0.138
181,26:105,32:111,+,0.231
182,26:105,22:101,+,0.169
183,26:105,31:110,+,0.123
184,26:105,32:111,+,0.169
185,26:105,32:111,+,0.169
186,26:105,18:97,+,0.138
187,26:105,18:97,+,0.185
188,26:105,32:111,+,0.169
189,26:105,18:97,+,0.123
190,26:105,32:111,+,0.154
191,26:105,36:115,+,0.185
192,26:105,18:97,+,0.169
193,26:105,18:97,+,0.185
194,26:105,22:101,+,0.169
195,26:105,22:101,+,0.154
196,26:105,22:101,+,0.123
197,26:105,18:97,+,0.108
198,26:105,32:111,+,0.138
199,13:54,15:56,+,0.231
200,13:54,9:50,+,0.169
201,13:54,9:50,+,0.123
202,13:54,8:49,+,0.138
203,13:54,10:51,+,0.154
204,38:117,16:57,+,0.123
205,38:117,32:111,+,0.154
206,38:117,18:97,+,0.138
207,38:117,32:111,+,0.138
208,38:117,22:101,+,0.108
209,38:117,22:101,+,0.123
210,38:117,22:101,+,0.138
211,38:117,39:118,+,0.108
212,38:117,22:101,+,0.154
213,38:117,22:101,+,0.154
214,38:117,22:101,+,0.154
215,38:117,22:101,+,0.2
216,38:117,22:101,+,0.123
217,38:117,22:101,+,0.231
218,32:111,22:101,+,0.2
219,32:111,32:111,,0.169
220,32:111,32:111,,0.138
221,32:111,32:111,,0.169
222,32:111,32:111,,0.154
223,32:111,35:114,+,0.123
224,32:111,32:111,,0.169
225,32:111,32:111,,0.138
226,32:111,22:101,+,0.2
227,32:111,22:101,+,0.138
228,32:111,36:115,+,0.154
229,32:111,32:111,,0.138
230,32:111,22:101,+,0.123
231,32:111,22:101,+,0.169
232,32:111,22:101,+,0.185
233,32:111,22:101,+,0.138
234,32:111,37:116,+,0.108
235,32:111,32:111,,0.138
236,32:111,22:101,+,0.169
237,32:111,22:101,+,0.215
238,32:111,32:111,,0.154
239,32:111,22:101,+,0.138
240,32:111,22:101,+,0.169
241,32:111,32:111,,0.154
242,32:111,22:101,+,0.169
243,32:111,32:111,,0.185
244,32:111,18:97,+,0.169
245,32:111,22:101,+,0.185
246,32:111,22:101,+,0.123
247,32:111,22:101,+,0.154
248,32:111,13:54,+,0.108
249,32:111,32:111,,0.185
250,32:111,22:101,+,0.246
251,27:106,19:98,+,0.108
252,27:106,22:101,+,0.154
253,27:106,39:118,+,0.108
254,1:8,22:101,+,0.154
255,1:8,22:101,+,0.108
256,1:8,32:111,+,0.138
257,1:8,22:101,+,0.185
258,1:8,22:101,+,0.261
259,1:8,4:44,+,0.108
260,1:8,22:101,+,0.154
261,1:8,36:115,+,0.2
262,1:8,18:97,+,0.154
263,37:116,22:101,+,0.169
264,37:116,22:101,+,0.185
265,37:116,22:101,+,0.123
266,37:116,22:101,+,0.108
267,37:116,22:101,+,0.185
268,37:116,18:97,+,0.138
269,37:116,22:101,+,0.169
270,37:116,32:111,+,0.154
271,37:116,22:101,+,0.185
272,37:116,22:101,+,0.154
273,37:116,22:101,+,0.185
274,37:116,32:111,+,0.185
275,37:116,26:105,+,0.154
276,37:116,32:111,+,0.169
277,37:116,22:101,+,0.185
278,37:116,22:101,+,0.154
279,37:116,22:101,+,0.277
280,37:116,32:111,+,0.138
281,37:116,22:101,+,0.215
282,37:116,22:101,+,0.154
283,36:115,35:114,+,0.138
284,36:115,22:101,+,0.185
285,36:115,22:101,+,0.215
286,36:115,32:111,+,0.138
287,36:115,22:101,+,0.108
288,36:115,22:101,+,0.2
289,36:115,22:101,+,0.2
290,36:115,22:101,+,0.138
291,36:115,22:101,+,0.2
292,36:115,22:101,+,0.154
293,36:115,22:101,+,0.154
294,36:115,22:101,+,0.185
295,36:115,18:97,+,0.138
296,36:115,18:97,+,0.123
297,36:115,32:111,+,0.138
298,36:115,22:101,+,0.2
299,36:115,22:101,+,0.169
300,36:115,22:101,+,0.215
301,36:115,32:111,+,0.138
302,36:115,22:101,+,0.108
303,36:115,18:97,+,0.215
304,36:115,22:101,+,0.185
305,36:115,32:111,+,0.154
306,36:115,32:111,+,0.123
307,36:115,18:97,+,0.108
308,36:115,22:101,+,0.123
309,36:115,22:101,+,0.231
310,36:115,22:101,+,0.138
311,36:115,35:114,+,0.169
312,36:115,22:101,+,0.092
313,15:56,12:53,+,0.138
314,15:56,13:54,+,0.138
315,15:56,13:54,+,0.092
316,15:56,16:57,+,0.185
317,21:100,22:101,+,0.138
318,21:100,22:101,+,0.138
319,21:100,22:101,+,0.154
320,21:100,22:101,+,0.185
321,21:100,37:116,+,0.108
322,21:100,22:101,+,0.2
323,21:100,32:111,+,0.154
324,21:100,22:101,+,0.169
325,21:100,22:101,+,0.2
326,21:100,18:97,+,0.169
327,21:100,22:101,+,0.154
328,21:100,22:101,+,0.123
329,21:100,18:97,+,0.138
330,21:100,32:111,+,0.138
331,21:100,22:101,+,0.123
332,21:100,22:101,+,0.2
333,21:100,22:101,+,0.154
334,21:100,18:97,+,0.092
335,21:100,32:111,+,0.138
336,21:100,22:101,+,0.138
337,44:161,22:101,+,0.108
338,20:99,12:53,+,0.092
339,20:99,22:101,+,0.092
340,20:99,35:114,+,0.185
341,20:99,22:101,+,0.138
342,20:99,32:111,+,0.138
343,20:99,22:101,+,0.154
344,20:99,39:118,+,0.123
345,20:99,22:101,+,0.169
346,20:99,18:97,+,0.138
347,20:99,22:101,+,0.138
348,20:99,25:104,+,0.092
349,20:99,22:101,+,0.2
350,20:99,22:101,+,0.108
351,20:99,33:112,+,0.108
352,20:99,32:111,+,0.123
353,9:50,10:51,+,0.138
354,9:50,22:101,+,0.108
355,9:50,8:49,+,0.154
356,9:50,10:51,+,0.246
357,9:50,15:56,+,0.231
358,29:108,32:111,+,0.154
359,29:108,22:101,+,0.169
360,29:108,22:101,+,0.169
361,29:108,32:111,+,0.169
362,29:108,32:111,+,0.138
363,29:108,21:100,+,0.138
364,29:108,32:111,+,0.154
365,29:108,22:101,+,0.138
366,29:108,32:111,+,0.138
367,29:108,32:111,+,0.185
368,29:108,22:101,+,0.185
369,29:108,22:101,+,0.169
370,29:108,32:111,+,0.138
371,29:108,22:101,+,0.169
372,29:108,22:101,+,0.154
373,29:108,32:111,+,0.138
374,29:108,32:111,+,0.169
375,29:108,22:101,+,0.215
376,29:108,22:101,+,0.169
377,29:108,22:101,+,0.169
378,24:103,22:101,+,0.215
379,24:103,43:122,+,0.123
380,24:103,18:97,+,0.169
381,24:103,22:101,+,0.092
382,24:103,18:97,+,0.108
383,24:103,22:101,+,0.2
384,24:103,22:101,+,0.185
385,30:109,22:101,+,0.169
386,30:109,22:101,+,0.185
387,30:109,22:101,+,0.169
388,30:109,19:98,+,0.108
389,30:109,32:111,+,0.185
390,30:109,22:101,+,0.154
391,30:109,32:111,+,0.108
392,30:109,22:101,+,0.138
393,30:109,30:109,,0.123
394,30:109,22:101,+,0.246
395,25:104,22:101,+,0.2
396,25:104,29:108,+,0.2
397,25:104,32:111,+,0.138
398,25:104,18:97,+,0.185
399,25:104,22:101,+,0.215
400,33:112,18:97,+,0.2
401,33:112,22:101,+,0.154
402,33:112,22:101,+,0.154
403,33:112,32:111,+,0.123
404,33:112,39:118,+,0.123
405,33:112,22:101,+,0.138
406,33:112,18:97,+,0.154
407,33:112,32:111,+,0.138
408,33:112,23:102,+,0.108
409,23:102,22:101,+,0.169
410,23:102,22:101,+,0.169
411,23:102,7:48,+,0.108
412,7:48,15:56,+,0.169
413,7:48,8:49,+,0.154
414,7:48,15:56,+,0.185
415,7:48,10:51,+,0.077
416,46:241,19:98,+,0.123
417,46:241,22:101,+,0.154
418,46:241,32:111,+,0.215
419,10:51,15:56,+,0.185
420,10:51,9:50,+,0.154
421,10:51,13:54,+,0.154
422,10:51,9:50,+,0.154
423,12:53,15:56,+,0.185
424,12:53,9:50,+,0.2
425,12:53,14:55,+,0.138
426,12:53,32:111,+,0.123
427,6:46,22:101,+,0.123
428,6:46,18:97,+,0.138
429,6:46,22:101,+,0.261
430,6:46,4:44,+,0.169
431,6:46,18:97,+,0.154
432,34:113,22:101,+,0.154
433,34:113,32:111,+,0.154
434,34:113,34:113,,0.092
435,34:113,22:101,+,0.138
436,34:113,22:101,+,0.138
437,19:98,24:103,+,0.108
438,19:98,22:101,+,0.138
439,19:98,32:111,+,0.169
440,19:98,25:104,+,0.138
441,19:98,22:101,+,0.169
442,19:98,22:101,+,0.108
443,19:98,32:111,+,0.215
444,8:49,8:49,,0.231
445,8:49,10:51,+,0.215
446,8:49,9:50,+,0.154
447,8:49,8:49,,0.185
448,8:49,22:101,+,0.185
449,43:122,33:112,+,0.108
450,43:122,23:102,+,0.092
451,43:122,22:101,+,0.215
452,16:57,16:57,,0.123
453,16:57,15:56,+,0.246
454,16:57,15:56,+,0.185
455,16:57,15:56,+,0.246
456,16:57,15:56,+,0.169
457,28:107,18:97,+,0.138
458,28:107,30:109,+,0.108
459,40:119,43:122,+,0.108
460,40:119,18:97,+,0.077
461,5:45,32:111,+,0.154
462,45:180,22:101,+,0.123
1,4:44,22:101,+,0.138
2,4:44,22:101,+,0.154
3,4:44,22:101,+,0.169
4,4:44,22:101,+,0.231
5,4:44,19:98,+,0.092
6,4:44,22:101,+,0.185
7,4:44,22:101,+,0.185
8,4:44,4:44,,0.215
9,31:110,22:101,+,0.231
10,31:110,22:101,+,0.246
11,31:110,22:101,+,0.138
12,31:110,32:111,+,0.138
13,31:110,18:97,+,0.169
14,31:110,32:111,+,0.2
15,31:110,22:101,+,0.215
16,31:110,22:101,+,0.138
17,31:110,18:97,+,0.123
18,31:110,22:101,+,0.169
19,31:110,1:8,+,0.185
20,31:110,32:111,+,0.185
21,31:110,22:101,+,0.154
22,31:110,22:101,+,0.154
23,31:110,32:111,+,0.123
24,31:110,22:101,+,0.154
25,31:110,22:101,+,0.123
26,31:110,22:101,+,0.154
27,31:110,18:97,+,0.154
28,31:110,18:97,+,0.169
29,31:110,22:101,+,0.123
30,18:97,22:101,+,0.231
31,18:97,18:97,,0.154
32,18:97,22:101,+,0.215
33,18:97,32:111,+,0.169
34,18:97,22:101,+,0.231
35,18:97,22:101,+,0.185
36,18:97,22:101,+,0.154
37,18:97,18:97,,0.108
38,18:97,22:101,+,0.123
39,18:97,22:101,+,0.108
40,18:97,22:101,+,0.138
41,18:97,16:57,+,0.108
42,18:97,32:111,+,0.154
43,18:97,37:116,+,0.123
44,18:97,18:97,,0.092
45,18:97,32:111,+,0.169
46,18:97,32:111,+,0.123
47,18:97,22:101,+,0.185
48,18:97,22:101,+,0.215
49,18:97,18:97,,0.154
50,18:97,22:101,+,0.185
51,18:97,32:111,+,0.092
52,18:97,18:97,,0.138
53,18:97,22:101,+,0.246
54,18:97,36:115,+,0.154
55,18:97,22:101,+,0.169
56,18:97,32:111,+,0.169
57,18:97,35:114,+,0.123
58,18:97,22:101,+,0.169
59,18:97,32:111,+,0.154
60,18:97,18:97,,0.154
61,18:97,32:111,+,0.215
62,18:97,35:114,+,0.123
63,18:97,35:114,+,0.123
64,18:97,32:111,+,0.154
65,18:97,22:101,+,0.246
66,18:97,22:101,+,0.2
67,18:97,32:111,+,0.2
68,18:97,18:97,,0.169
69,18:97,22:101,+,0.138
70,18:97,22:101,+,0.123
71,18:97,35:114,+,0.123
72,18:97,18:97,,0.185
73,41:120,33:112,+,0.108
74,41:120,22:101,+,0.2
75,39:118,18:97,+,0.138
76,39:118,23:102,+,0.108
77,39:118,22:101,+,0.138
78,39:118,22:101,+,0.2
79,39:118,32:111,+,0.169
80,39:118,22:101,+,0.154
81,11:52,9:50,+,0.123
82,11:52,9:50,+,0.123
83,11:52,16:57,+,0.108
84,11:52,10:51,+,0.154
85,11:52,10:51,+,0.138
86,22:101,32:111,+,0.185
87,22:101,18:97,+,0.169
88,22:101,32:111,+,0.123
89,22:101,18:97,+,0.169
90,22:101,22:101,,0.261
91,22:101,18:97,+,0.169
92,22:101,22:101,,0.231
93,22:101,32:111,+,0.123
94,22:101,22:101,,0.169
95,22:101,35:114,+,0.185
96,22:101,32:111,+,0.154
97,22:101,22:101,,0.138
98,22:101,16:57,+,0.138
99,22:101,36:115,+,0.138
100,22:101,36:115,+,0.215
101,22:101,22:101,,0.123
102,22:101,22:101,,0.169
103,22:101,22:101,,0.138
104,22:101,22:101,,0.185
105,22:101,32:111,+,0.169
106,22:101,35:114,+,0.154
107,22:101,10:51,+,0.092
108,22:101,22:101,,0.138
109,22:101,32:111,+,0.185
110,22:101,22:101,,0.138
111,22:101,22:101,,0.169
112,22:101,22:101,,0.123
113,22:101,32:111,+,0.138
114,22:101,18:97,+,0.123
115,22:101,10:51,+,0.169
116,22:101,22:101,,0.231
117,22:101,22:101,,0.215
118,22:101,22:101,,0.138
119,22:101,35:114,+,0.154
120,22:101,22:101,,0.138
121,22:101,22:101,,0.2
122,22:101,22:101,,0.123
123,22:101,22:101,,0.169
124,22:101,18:97,+,0.138
125,22:101,35:114,+,0.138
126,22:101,22:101,,0.154
127,22:101,22:101,,0.185
128,22:101,22:101,,0.169
129,22:101,22:101,,0.154
130,22:101,32:111,+,0.108
131,22:101,35:114,+,0.185
132,22:101,22:101,,0.154
133,22:101,18:97,+,0.123
134,22:101,22:101,,0.138
135,22:101,18:97,+,0.154
136,22:101,22:101,,0.246
137,22:101,22:101,,0.154
138,22:101,18:97,+,0.123
139,22:101,18:97,+,0.169
140,22:101,22:101,,0.138
141,22:101,22:101,,0.123
142,22:101,18:97,+,0.169
143,35:114,32:111,+,0.138
144,35:114,18:97,+,0.169
145,35:114,18:97,+,0.138
146,35:114,22:101,+,0.231
147,35:114,22:101,+,0.185
148,35:114,18:97,+,0.154
149,35:114,32:111,+,0.138
150,35:114,32:111,+,0.123
151,35:114,35:114,,0.138
152,35:114,18:97,+,0.154
153,35:114,36:115,+,0.138
154,35:114,22:101,+,0.138
155,35:114,22:101,+,0.138
156,35:114,22:101,+,0.138
157,35:114,35:114,,0.169
158,35:114,22:101,+,0.154
159,35:114,35:114,,0.123
160,35:114,18:97,+,0.169
161,35:114,32:111,+,0.2
162,35:114,32:111,+,0.138
163,35:114,22:101,+,0.108
164,35:114,32:111,+,0.185
165,35:114,22:101,+,0.154
166,35:114,18:97,+,0.154
167,35:114,22:101,+,0.185
168,35:114,22:101,+,0.169
169,35:114,37:116,+,0.138
170,14:55,16:57,+,0.154
171,14:55,10:51,+,0.185
172,14:55,14:55,,0.185
173,14:55,16:57,+,0.108
174,42:121,23:102,+,0.092
175,42:121,22:101,+,0.169
176,42:121,22:101,+,0.154
177,42:121,22:101,+,0.2
178,42:121,22:101,+,0.169
179,42:121,30:109,+,0.108
180,42:121,22:101,+,0.246
181,26:105,22:101,+,0.246
182,26:105,1:8,+,0.138
183,26:105,22:101,+,0.169
184,26:105,22:101,+,0.138
185,26:105,22:101,+,0.092
186,26:105,32:111,+,0.138
187,26:105,22:101,+,0.169
188,26:105,22:101,+,0.185
189,26:105,22:101,+,0.169
190,26:105,22:101,+,0.246
191,26:105,18:97,+,0.154
192,26:105,22:101,+,0.169
193,26:105,32:111,+,0.138
194,26:105,18:97,+,0.138
195,26:105,18:97,+,0.185
196,26:105,22:101,+,0.154
197,26:105,22:101,+,0.138
198,26:105,18:97,+,0.154
199,13:54,12:53,+,0.123
200,13:54,15:56,+,0.154
201,13:54,14:55,+,0.138
202,13:54,10:51,+,0.154
203,38:117,32:111,+,0.154
204,38:117,22:101,+,0.154
205,38:117,32:111,+,0.169
206,38:117,18:97,+,0.123
207,38:117,22:101,+,0.2
208,38:117,32:111,+,0.138
209,38:117,22:101,+,0.154
210,38:117,18:97,+,0.169
211,38:117,32:111,+,0.2
212,38:117,18:97,+,0.2
213,38:117,32:111,+,0.185
214,38:117,18:97,+,0.138
215,38:117,22:101,+,0.169
216,38:117,32:111,+,0.169
217,38:117,18:97,+,0.138
218,32:111,22:101,+,0.123
219,32:111,22:101,+,0.231
220,32:111,32:111,,0.169
221,32:111,32:111,,0.169
222,32:111,22:101,+,0.138
223,32:111,22:101,+,0.154
224,32:111,22:101,+,0.154
225,32:111,22:101,+,0.154
226,32:111,35:114,+,0.138
227,32:111,22:101,+,0.169
228,32:111,22:101,+,0.123
229,32:111,22:101,+,0.138
230,32:111,35:114,+,0.123
231,32:111,22:101,+,0.123
232,32:111,18:97,+,0.169
233,32:111,22:101,+,0.154
234,32:111,32:111,,0.123
235,32:111,32:111,,0.154
236,32:111,18:97,+,0.154
237,32:111,18:97,+,0.138
238,32:111,22:101,+,0.138
239,32:111,22:101,+,0.215
240,32:111,18:97,+,0.154
241,32:111,22:101,+,0.169
242,32:111,22:101,+,0.123
243,32:111,22:101,+,0.169
244,32:111,22:101,+,0.169
245,32:111,22:101,+,0.215
246,32:111,22:101,+,0.169
247,32:111,22:101,+,0.215
248,32:111,22:101,+,0.138
249,32:111,22:101,+,0.169
250,32:111,1:8,+,0.154
251,27:106,32:111,+,0.185
252,27:106,27:106,,0.092
253,27:106,23:102,+,0.108
254,1:8,22:101,+,0.2
255,1:8,22:101,+,0.231
256,1:8,4:44,+,0.154
257,1:8,7:48,+,0.169
258,1:8,32:111,+,0.123
259,1:8,32:111,+,0.169
260,1:8,1:8,,0.154
261,1:8,1:8,,0.231
262,1:8,9:50,+,0.154
263,37:116,32:111,+,0.154
264,37:116,32:111,+,0.123
265,37:116,18:97,+,0.138
266,37:116,22:101,+,0.108
267,37:116,22:101,+,0.154
268,37:116,32:111,+,0.2
269,37:116,36:115,+,0.169
270,37:116,22:101,+,0.185
271,37:116,22:101,+,0.154
272,37:116,22:101,+,0.138
273,37:116,18:97,+,0.154
274,37:116,22:101,+,0.138
275,37:116,22:101,+,0.215
276,37:116,22:101,+,0.123
277,37:116,22:101,+,0.138
278,37:116,22:101,+,0.138
279,37:116,32:111,+,0.138
280,37:116,22:101,+,0.154
281,37:116,22:101,+,0.2
282,37:116,22:101,+,0.138
283,36:115,32:111,+,0.169
284,36:115,4:44,+,0.062
285,36:115,32:111,+,0.169
286,36:115,22:101,+,0.138
287,36:115,32:111,+,0.138
288,36:115,22:101,+,0.2
289,36:115,22:101,+,0.185
290,36:115,22:101,+,0.169
291,36:115,18:97,+,0.169
292,36:115,18:97,+,0.169
293,36:115,22:101,+,0.231
294,36:115,22:101,+,0.108
295,36:115,18:97,+,0.169
296,36:115,22:101,+,0.154
297,36:115,18:97,+,0.123
298,36:115,22:101,+,0.185
299,36:115,22:101,+,0.138
300,36:115,18:97,+,0.154
301,36:115,18:97,+,0.123
302,36:115,22:101,+,0.185
303,36:115,22:101,+,0.138
304,36:115,22:101,+,0.215
305,36:115,22:101,+,0.231
306,36:115,22:101,+,0.123
307,36:115,22:101,+,0.138
308,36:115,18:97,+,0.108
309,36:115,22:101,+,0.2
310,36:115,22:101,+,0.123
311,36:115,36:115,,0.2
312,36:115,22:101,+,0.215
313,15:56,22:101,+,0.108
314,15:56,18:97,+,0.108
315,15:56,22:101,+,0.261
316,15:56,36:115,+,0.108
317,21:100,35:114,+,0.138
318,21:100,22:101,+,0.154
319,21:100,22:101,+,0.138
320,21:100,22:101,+,0.169
321,21:100,22:101,+,0.2
322,21:100,18:97,+,0.123
323,21:100,12:53,+,0.108
324,21:100,22:101,+,0.108
325,21:100,32:111,+,0.169
326,21:100,22:101,+,0.185
327,21:100,32:111,+,0.185
328,21:100,14:55,+,0.108
329,21:100,18:97,+,0.123
330,21:100,22:101,+,0.231
331,21:100,18:97,+,0.154
332,21:100,22:101,+,0.169
333,21:100,22:101,+,0.138
334,21:100,22:101,+,0.169
335,21:100,30:109,+,0.092
336,21:100,22:101,+,0.261
337,44:161,22:101,+,0.154
338,20:99,22:101,+,0.215
339,20:99,32:111,+,0.123
340,20:99,22:101,+,0.185
341,20:99,22:101,+,0.154
342,20:99,22:101,+,0.185
343,20:99,35:114,+,0.2
344,20:99,22:101,+,0.169
345,20:99,18:97,+,0.154
346,20:99,35:114,+,0.138
347,20:99,32:111,+,0.154
348,20:99,22:101,+,0.246
349,20:99,18:97,+,0.138
350,20:99,22:101,+,0.154
351,20:99,33:112,+,0.108
352,9:50,18:97,+,0.169
353,9:50,9:50,,0.2
354,9:50,10:51,+,0.2
355,9:50,9:50,,0.215
356,9:50,10:51,+,0.154
357,9:50,22:101,+,0.123
358,29:108,14:55,+,0.092
359,29:108,32:111,+,0.185
360,29:108,22:101,+,0.2
361,29:108,22:101,+,0.169
362,29:108,22:101,+,0.154
363,29:108,22:101,+,0.092
364,29:108,22:101,+,0.138
365,29:108,18:97,+,0.138
366,29:108,22:101,+,0.215
367,29:108,35:114,+,0.123
368,29:108,22:101,+,0.169
369,29:108,18:97,+,0.138
370,29:108,32:111,+,0.169
371,29:108,22:101,+,0.108
372,29:108,18:97,+,0.169
373,29:108,22:101,+,0.169
374,29:108,32:111,+,0.185
375,29:108,22:101,+,0.108
376,29:108,22:101,+,0.215
377,29:108,22:101,+,0.138
378,24:103,39:118,+,0.108
379,24:103,22:101,+,0.138
380,24:103,19:98,+,0.092
381,24:103,18:97,+,0.138
382,24:103,22:101,+,0.108
383,24:103,18:97,+,0.2
384,24:103,22:101,+,0.169
385,30:109,22:101,+,0.154
386,30:109,22:101,+,0.123
387,30:109,35:114,+,0.123
388,30:109,22:101,+,0.169
389,30:109,18:97,+,0.108
390,30:109,22:101,+,0.185
391,30:109,16:57,+,0.138
392,30:109,18:97,+,0.169
393,30:109,18:97,+,0.246
394,30:109,22:101,+,0.2
395,25:104,7:48,+,0.138
396,25:104,30:109,+,0.123
397,25:104,18:97,+,0.2
398,25:104,20:99,+,0.108
399,25:104,22:101,+,0.231
400,33:112,32:111,+,0.215
401,33:112,22:101,+,0.277
402,33:112,18:97,+,0.077
403,33:112,32:111,+,0.154
404,33:112,25:104,+,0.108
405,33:112,22:101,+,0.185
406,33:112,32:111,+,0.138
407,33:112,22:101,+,0.246
408,23:102,22:101,+,0.169
409,23:102,18:97,+,0.2
410,23:102,32:111,+,0.185
411,23:102,18:97,+,0.108
412,7:48,16:57,+,0.138
413,7:48,16:57,+,0.215
414,7:48,14:55,+,0.123
415,7:48,14:55,+,0.185
416,46:241,22:101,+,0.108
417,46:241,19:98,+,0.108
