inst#,actual,predicted,error,prediction
282,20:97,20:97,,0.169
283,20:97,24:101,+,0.262
284,20:97,24:101,+,0.262
285,20:97,24:101,+,0.308
286,20:97,24:101,+,0.231
287,20:97,20:97,,0.108
288,20:97,1:8,+,0.138
289,20:97,24:101,+,0.2
290,20:97,28:105,+,0.108
291,20:97,24:101,+,0.185
292,20:97,24:101,+,0.2
293,20:97,24:101,+,0.154
294,20:97,31:108,+,0.108
295,20:97,6:45,+,0.062
296,20:97,24:101,+,0.169
297,20:97,24:101,+,0.154
298,20:97,12:52,+,0.123
299,20:97,24:101,+,0.138
300,20:97,24:101,+,0.123
301,20:97,24:101,+,0.123
302,20:97,24:101,+,0.323
303,20:97,24:101,+,0.154
304,20:97,24:101,+,0.185
305,20:97,24:101,+,0.262
306,20:97,24:101,+,0.123
307,20:97,24:101,+,0.2
308,20:97,24:101,+,0.138
309,20:97,24:101,+,0.2
310,20:97,20:97,,0.138
311,20:97,38:115,+,0.123
312,20:97,24:101,+,0.185
313,20:97,20:97,,0.108
314,20:97,24:101,+,0.169
315,20:97,24:101,+,0.308
316,20:97,24:101,+,0.185
317,20:97,20:97,,0.123
318,20:97,20:97,,0.123
319,20:97,24:101,+,0.185
320,20:97,38:115,+,0.185
321,20:97,24:101,+,0.246
322,20:97,34:111,+,0.169
323,20:97,24:101,+,0.2
324,20:97,34:111,+,0.169
325,20:97,20:97,,0.123
326,20:97,31:108,+,0.169
327,20:97,24:101,+,0.169
328,20:97,20:97,,0.185
329,20:97,24:101,+,0.2
330,20:97,20:97,,0.277
331,20:97,24:101,+,0.123
332,20:97,24:101,+,0.154
333,20:97,31:108,+,0.185
334,20:97,24:101,+,0.138
335,20:97,24:101,+,0.123
336,20:97,24:101,+,0.154
337,20:97,38:115,+,0.138
338,20:97,24:101,+,0.2
339,20:97,24:101,+,0.092
340,17:57,17:57,,0.231
341,17:57,24:101,+,0.138
342,17:57,16:56,+,0.169
343,17:57,8:48,+,0.154
344,17:57,17:57,,0.292
345,17:57,16:56,+,0.138
346,17:57,20:97,+,0.077
347,17:57,17:57,,0.169
348,17:57,13:53,+,0.154
349,24:101,24:101,,0.092
350,24:101,24:101,,0.215
351,24:101,24:101,,0.169
352,24:101,24:101,,0.215
353,24:101,24:101,,0.123
354,24:101,34:111,+,0.154
355,24:101,24:101,,0.2
356,24:101,24:101,,0.185
357,24:101,24:101,,0.169
358,24:101,24:101,,0.092
359,24:101,24:101,,0.308
360,24:101,24:101,,0.138
361,24:101,24:101,,0.215
362,24:101,24:101,,0.2
363,24:101,34:111,+,0.123
364,24:101,24:101,,0.231
365,24:101,24:101,,0.123
366,24:101,24:101,,0.138
367,24:101,31:108,+,0.185
368,24:101,20:97,+,0.123
369,24:101,24:101,,0.138
370,24:101,24:101,,0.215
371,24:101,24:101,,0.2
372,24:101,24:101,,0.185
373,24:101,31:108,+,0.108
374,24:101,24:101,,0.292
375,24:101,24:101,,0.123
376,24:101,24:101,,0.262
377,24:101,34:111,+,0.154
378,24:101,24:101,,0.185
379,24:101,24:101,,0.323
380,24:101,20:97,+,0.123
381,24:101,24:101,,0.215
382,24:101,24:101,,0.138
383,24:101,24:101,,0.154
384,24:101,24:101,,0.185
385,24:101,34:111,+,0.2
386,24:101,18:60,+,0.138
387,24:101,24:101,,0.154
388,24:101,34:111,+,0.169
389,24:101,46:161,+,0.108
390,24:101,24:101,,0.2
391,24:101,24:101,,0.308
392,24:101,24:101,,0.169
393,24:101,20:97,+,0.138
394,24:101,24:101,,0.138
395,24:101,20:97,+,0.123
396,24:101,18:60,+,0.123
397,24:101,20:97,+,0.2
398,24:101,31:108,+,0.108
399,24:101,34:111,+,0.246
400,24:101,24:101,,0.185
401,24:101,24:101,,0.169
402,24:101,24:101,,0.215
403,24:101,24:101,,0.246
404,24:101,24:101,,0.185
405,24:101,24:101,,0.2
406,24:101,24:101,,0.154
407,24:101,24:101,,0.169
408,24:101,24:101,,0.169
409,24:101,24:101,,0.154
410,24:101,24:101,,0.277
411,24:101,24:101,,0.246
412,24:101,24:101,,0.231
413,24:101,24:101,,0.169
414,24:101,38:115,+,0.123
415,24:101,24:101,,0.169
416,24:101,24:101,,0.154
417,24:101,20:97,+,0.138
418,24:101,24:101,,0.231
419,24:101,24:101,,0.185
420,24:101,4:43,+,0.108
421,24:101,24:101,,0.185
422,24:101,24:101,,0.108
423,24:101,34:111,+,0.169
424,24:101,33:110,+,0.092
425,24:101,34:111,+,0.154
426,24:101,20:97,+,0.108
427,24:101,24:101,,0.185
428,24:101,24:101,,0.138
429,24:101,7:46,+,0.108
430,24:101,24:101,,0.2
431,24:101,24:101,,0.138
432,24:101,24:101,,0.123
433,24:101,24:101,,0.154
434,24:101,34:111,+,0.138
435,24:101,20:97,+,0.169
436,24:101,24:101,,0.215
437,24:101,20:97,+,0.169
438,24:101,24:101,,0.185
439,24:101,24:101,,0.231
440,24:101,20:97,+,0.246
441,24:101,24:101,,0.2
442,24:101,20:97,+,0.169
443,24:101,33:110,+,0.108
444,24:101,24:101,,0.185
445,24:101,24:101,,0.2
446,24:101,24:101,,0.169
447,24:101,20:97,+,0.092
448,24:101,24:101,,0.231
449,24:101,24:101,,0.215
450,24:101,39:116,+,0.138
451,24:101,1:8,+,0.123
452,24:101,24:101,,0.262
453,24:101,24:101,,0.169
454,24:101,24:101,,0.138
455,24:101,24:101,,0.2
456,24:101,20:97,+,0.123
457,24:101,24:101,,0.185
458,24:101,24:101,,0.092
459,24:101,24:101,,0.138
460,24:101,24:101,,0.169
461,24:101,24:101,,0.092
462,24:101,20:97,+,0.138
463,24:101,24:101,,0.138
464,24:101,34:111,+,0.154
465,24:101,24:101,,0.169
466,24:101,24:101,,0.185
467,24:101,24:101,,0.169
468,24:101,24:101,,0.185
469,24:101,20:97,+,0.138
470,24:101,24:101,,0.2
471,24:101,24:101,,0.092
472,24:101,34:111,+,0.185
473,24:101,24:101,,0.2
474,24:101,37:114,+,0.138
475,24:101,31:108,+,0.185
476,24:101,24:101,,0.169
477,24:101,20:97,+,0.154
478,24:101,24:101,,0.169
479,24:101,24:101,,0.123
480,24:101,39:116,+,0.108
481,24:101,24:101,,0.154
482,24:101,24:101,,0.185
483,24:101,24:101,,0.138
484,24:101,24:101,,0.169
485,24:101,24:101,,0.2
486,24:101,31:108,+,0.123
487,24:101,24:101,,0.215
488,24:101,24:101,,0.185
489,24:101,24:101,,0.231
490,24:101,38:115,+,0.108
491,24:101,24:101,,0.154
492,24:101,24:101,,0.138
493,24:101,24:101,,0.215
494,24:101,20:97,+,0.138
495,24:101,24:101,,0.2
496,24:101,24:101,,0.138
497,24:101,24:101,,0.308
498,24:101,24:101,,0.169
499,24:101,1:8,+,0.138
500,24:101,24:101,,0.2
501,24:101,28:105,+,0.108
502,24:101,24:101,,0.138
503,24:101,34:111,+,0.138
504,24:101,48:186,+,0.169
505,24:101,24:101,,0.2
506,24:101,24:101,,0.138
507,24:101,24:101,,0.292
508,24:101,24:101,,0.2
509,24:101,20:97,+,0.154
510,24:101,20:97,+,0.138
511,24:101,20:97,+,0.154
512,13:53,12:52,+,0.123
513,13:53,11:51,+,0.123
514,13:53,16:56,+,0.215
515,13:53,16:56,+,0.123
516,13:53,11:51,+,0.154
517,13:53,11:51,+,0.169
518,13:53,16:56,+,0.2
519,13:53,12:52,+,0.169
520,11:51,10:50,+,0.215
521,11:51,10:50,+,0.154
522,11:51,10:50,+,0.215
523,11:51,11:51,,0.154
524,11:51,11:51,,0.154
525,11:51,11:51,,0.2
526,11:51,10:50,+,0.215
527,11:51,11:51,,0.154
528,11:51,14:54,+,0.185
529,33:110,24:101,+,0.323
530,33:110,24:101,+,0.108
531,33:110,28:105,+,0.215
532,33:110,40:117,+,0.154
533,33:110,24:101,+,0.169
534,33:110,24:101,+,0.308
535,33:110,38:115,+,0.092
536,33:110,24:101,+,0.169
537,33:110,24:101,+,0.123
538,33:110,24:101,+,0.138
539,33:110,24:101,+,0.231
540,33:110,24:101,+,0.169
541,33:110,24:101,+,0.169
542,33:110,34:111,+,0.169
543,33:110,24:101,+,0.123
544,33:110,24:101,+,0.138
545,33:110,34:111,+,0.185
546,33:110,24:101,+,0.138
547,33:110,24:101,+,0.215
548,33:110,31:108,+,0.154
549,33:110,24:101,+,0.138
550,33:110,24:101,+,0.2
551,33:110,24:101,+,0.185
552,33:110,24:101,+,0.231
553,33:110,24:101,+,0.185
554,33:110,24:101,+,0.138
555,33:110,20:97,+,0.169
556,33:110,20:97,+,0.154
557,33:110,3:39,+,0.092
558,33:110,24:101,+,0.2
559,33:110,24:101,+,0.2
560,33:110,34:111,+,0.123
561,33:110,34:111,+,0.169
562,33:110,24:101,+,0.185
563,33:110,20:97,+,0.108
564,33:110,20:97,+,0.154
565,33:110,34:111,+,0.138
566,33:110,24:101,+,0.169
567,33:110,34:111,+,0.246
568,33:110,20:97,+,0.123
569,33:110,38:115,+,0.154
570,33:110,20:97,+,0.154
571,33:110,24:101,+,0.2
572,33:110,20:97,+,0.154
573,33:110,24:101,+,0.154
574,33:110,24:101,+,0.123
575,33:110,24:101,+,0.154
576,33:110,19:96,+,0.123
577,33:110,24:101,+,0.154
578,33:110,34:111,+,0.185
579,33:110,34:111,+,0.185
580,33:110,24:101,+,0.154
581,33:110,20:97,+,0.169
582,33:110,24:101,+,0.123
583,33:110,34:111,+,0.2
584,33:110,18:60,+,0.077
585,33:110,33:110,,0.154
586,33:110,24:101,+,0.108
587,40:117,34:111,+,0.154
588,40:117,31:108,+,0.138
589,40:117,3:39,+,0.108
590,40:117,34:111,+,0.2
591,40:117,24:101,+,0.185
592,40:117,20:97,+,0.138
593,40:117,34:111,+,0.108
594,40:117,3:39,+,0.077
595,40:117,24:101,+,0.231
596,40:117,24:101,+,0.154
597,40:117,24:101,+,0.092
598,40:117,34:111,+,0.185
599,40:117,24:101,+,0.123
600,40:117,24:101,+,0.185
601,40:117,24:101,+,0.231
602,40:117,20:97,+,0.169
603,40:117,24:101,+,0.108
604,40:117,20:97,+,0.154
605,40:117,34:111,+,0.123
606,40:117,24:101,+,0.215
607,40:117,31:108,+,0.092
608,40:117,24:101,+,0.169
609,40:117,20:97,+,0.154
610,40:117,24:101,+,0.2
611,40:117,34:111,+,0.154
612,40:117,24:101,+,0.123
613,40:117,34:111,+,0.154
614,40:117,20:97,+,0.154
615,40:117,34:111,+,0.138
616,40:117,20:97,+,0.185
617,40:117,20:97,+,0.2
618,40:117,24:101,+,0.138
619,40:117,20:97,+,0.108
620,40:117,24:101,+,0.092
621,40:117,24:101,+,0.215
622,40:117,20:97,+,0.108
623,40:117,34:111,+,0.169
624,23:100,20:97,+,0.123
625,23:100,34:111,+,0.123
626,23:100,20:97,+,0.108
627,23:100,24:101,+,0.169
628,23:100,24:101,+,0.323
629,23:100,24:101,+,0.246
630,23:100,20:97,+,0.185
631,23:100,5:44,+,0.123
632,23:100,20:97,+,0.108
633,23:100,24:101,+,0.185
634,23:100,24:101,+,0.215
635,23:100,20:97,+,0.123
636,23:100,24:101,+,0.185
637,23:100,1:8,+,0.169
638,23:100,24:101,+,0.169
639,23:100,24:101,+,0.185
640,23:100,20:97,+,0.185
641,23:100,24:101,+,0.108
642,23:100,24:101,+,0.169
643,23:100,3:39,+,0.092
644,23:100,7:46,+,0.123
645,23:100,24:101,+,0.123
646,23:100,24:101,+,0.2
647,23:100,24:101,+,0.231
648,23:100,34:111,+,0.154
649,23:100,31:108,+,0.185
650,23:100,24:101,+,0.123
651,23:100,24:101,+,0.185
652,23:100,24:101,+,0.246
653,23:100,24:101,+,0.231
654,23:100,24:101,+,0.215
655,23:100,24:101,+,0.185
656,23:100,24:101,+,0.2
657,23:100,31:108,+,0.123
658,23:100,24:101,+,0.215
659,23:100,24:101,+,0.308
660,23:100,1:8,+,0.123
661,23:100,24:101,+,0.138
662,23:100,20:97,+,0.154
663,23:100,24:101,+,0.215
664,23:100,34:111,+,0.169
665,23:100,24:101,+,0.108
666,23:100,24:101,+,0.246
667,23:100,24:101,+,0.2
668,23:100,24:101,+,0.169
669,23:100,24:101,+,0.185
670,23:100,24:101,+,0.169
671,23:100,20:97,+,0.123
672,23:100,24:101,+,0.2
673,23:100,24:101,+,0.154
674,23:100,24:101,+,0.169
675,23:100,24:101,+,0.277
676,39:116,24:101,+,0.2
677,39:116,24:101,+,0.185
678,39:116,38:115,+,0.215
679,39:116,20:97,+,0.154
680,39:116,24:101,+,0.138
681,39:116,46:161,+,0.108
682,39:116,20:97,+,0.2
683,39:116,20:97,+,0.185
684,39:116,24:101,+,0.185
685,39:116,24:101,+,0.138
686,39:116,24:101,+,0.138
687,39:116,24:101,+,0.154
688,39:116,20:97,+,0.185
689,39:116,24:101,+,0.185
690,39:116,24:101,+,0.246
691,39:116,24:101,+,0.2
692,39:116,20:97,+,0.108
693,39:116,24:101,+,0.154
694,39:116,46:161,+,0.185
695,39:116,34:111,+,0.2
696,39:116,24:101,+,0.169
697,39:116,20:97,+,0.123
698,39:116,24:101,+,0.215
699,39:116,20:97,+,0.123
700,39:116,24:101,+,0.215
701,39:116,34:111,+,0.2
702,39:116,34:111,+,0.154
703,39:116,24:101,+,0.108
704,39:116,10:50,+,0.092
705,39:116,24:101,+,0.185
706,39:116,24:101,+,0.2
707,39:116,3:39,+,0.108
708,39:116,24:101,+,0.2
709,39:116,24:101,+,0.169
710,39:116,24:101,+,0.215
711,39:116,31:108,+,0.092
712,39:116,24:101,+,0.185
713,39:116,24:101,+,0.215
714,39:116,24:101,+,0.215
715,39:116,24:101,+,0.2
716,39:116,24:101,+,0.2
717,39:116,24:101,+,0.215
718,39:116,24:101,+,0.2
719,39:116,34:111,+,0.169
720,39:116,34:111,+,0.215
721,39:116,19:96,+,0.108
722,39:116,28:105,+,0.138
723,39:116,34:111,+,0.169
724,39:116,24:101,+,0.092
725,39:116,20:97,+,0.154
726,39:116,24:101,+,0.108
727,39:116,20:97,+,0.231
728,39:116,24:101,+,0.185
729,21:98,24:101,+,0.154
730,21:98,34:111,+,0.185
731,21:98,24:101,+,0.215
732,21:98,33:110,+,0.123
733,21:98,24:101,+,0.185
734,21:98,24:101,+,0.138
735,21:98,24:101,+,0.154
736,21:98,4:43,+,0.092
737,21:98,24:101,+,0.2
738,21:98,32:109,+,0.123
739,21:98,24:101,+,0.185
740,21:98,20:97,+,0.138
741,21:98,20:97,+,0.231
742,21:98,32:109,+,0.138
743,21:98,34:111,+,0.2
744,21:98,24:101,+,0.123
745,28:105,24:101,+,0.185
746,28:105,20:97,+,0.154
747,28:105,34:111,+,0.138
748,28:105,24:101,+,0.215
749,28:105,39:116,+,0.108
750,28:105,20:97,+,0.123
751,28:105,24:101,+,0.154
752,28:105,34:111,+,0.215
753,28:105,24:101,+,0.138
754,28:105,18:60,+,0.262
755,28:105,24:101,+,0.185
756,28:105,28:105,,0.185
757,28:105,24:101,+,0.262
758,28:105,31:108,+,0.092
759,28:105,19:96,+,0.092
760,28:105,34:111,+,0.185
761,28:105,34:111,+,0.2
762,28:105,34:111,+,0.185
763,28:105,24:101,+,0.123
764,28:105,20:97,+,0.138
765,28:105,24:101,+,0.185
766,28:105,24:101,+,0.138
767,28:105,24:101,+,0.169
768,28:105,24:101,+,0.138
769,28:105,24:101,+,0.185
770,28:105,33:110,+,0.108
771,28:105,31:108,+,0.108
772,28:105,24:101,+,0.154
773,28:105,24:101,+,0.123
774,28:105,24:101,+,0.138
775,28:105,24:101,+,0.185
776,28:105,34:111,+,0.185
777,28:105,20:97,+,0.138
778,28:105,24:101,+,0.169
779,28:105,24:101,+,0.185
780,28:105,34:111,+,0.154
781,28:105,24:101,+,0.123
782,28:105,38:115,+,0.2
783,28:105,24:101,+,0.138
784,28:105,24:101,+,0.231
785,28:105,34:111,+,0.123
786,28:105,24:101,+,0.2
787,28:105,46:161,+,0.092
788,28:105,24:101,+,0.2
789,28:105,34:111,+,0.108
790,28:105,24:101,+,0.108
791,28:105,34:111,+,0.185
792,28:105,20:97,+,0.123
793,28:105,24:101,+,0.138
794,28:105,31:108,+,0.138
795,28:105,20:97,+,0.185
796,46:161,46:161,,0.092
797,46:161,4:43,+,0.185
798,46:161,46:161,,0.154
799,46:161,46:161,,0.108
800,46:161,34:111,+,0.154
801,46:161,19:96,+,0.108
802,46:161,46:161,,0.215
803,46:161,3:39,+,0.138
804,46:161,49:231,+,0.169
805,46:161,1:8,+,0.231
806,46:161,19:96,+,0.108
807,46:161,4:43,+,0.138
808,46:161,24:101,+,0.154
809,46:161,20:97,+,0.092
810,46:161,19:96,+,0.138
811,34:111,24:101,+,0.2
812,34:111,24:101,+,0.215
813,34:111,34:111,,0.185
814,34:111,31:108,+,0.138
815,34:111,34:111,,0.185
816,34:111,34:111,,0.138
817,34:111,34:111,,0.277
818,34:111,24:101,+,0.092
819,34:111,34:111,,0.246
820,34:111,24:101,+,0.185
821,34:111,20:97,+,0.138
822,34:111,24:101,+,0.154
823,34:111,1:8,+,0.246
824,34:111,4:43,+,0.077
825,34:111,24:101,+,0.123
826,34:111,31:108,+,0.123
827,34:111,24:101,+,0.231
828,34:111,24:101,+,0.2
829,34:111,24:101,+,0.123
830,34:111,39:116,+,0.123
831,34:111,24:101,+,0.138
832,34:111,34:111,,0.185
833,34:111,20:97,+,0.138
834,34:111,34:111,,0.215
835,34:111,24:101,+,0.169
836,34:111,24:101,+,0.185
837,34:111,34:111,,0.231
838,34:111,24:101,+,0.154
839,34:111,49:231,+,0.154
840,34:111,31:108,+,0.108
841,34:111,34:111,,0.154
842,34:111,34:111,,0.108
843,34:111,24:101,+,0.169
844,34:111,24:101,+,0.092
845,34:111,24:101,+,0.138
846,34:111,20:97,+,0.185
847,34:111,34:111,,0.123
848,34:111,24:101,+,0.138
849,34:111,24:101,+,0.108
850,34:111,24:101,+,0.092
851,34:111,24:101,+,0.154
852,34:111,34:111,,0.169
853,34:111,24:101,+,0.138
854,34:111,20:97,+,0.138
855,34:111,24:101,+,0.138
856,34:111,24:101,+,0.185
857,34:111,20:97,+,0.154
858,34:111,31:108,+,0.123
859,34:111,24:101,+,0.138
860,34:111,24:101,+,0.154
861,34:111,24:101,+,0.138
862,34:111,20:97,+,0.185
863,34:111,20:97,+,0.108
864,34:111,20:97,+,0.108
865,34:111,24:101,+,0.138
866,34:111,24:101,+,0.123
867,34:111,24:101,+,0.215
868,34:111,24:101,+,0.123
869,34:111,20:97,+,0.123
870,34:111,24:101,+,0.185
871,34:111,24:101,+,0.185
872,34:111,24:101,+,0.169
873,34:111,24:101,+,0.154
874,34:111,34:111,,0.185
875,34:111,24:101,+,0.138
876,34:111,24:101,+,0.262
877,34:111,33:110,+,0.138
878,34:111,38:115,+,0.169
879,34:111,24:101,+,0.108
880,34:111,20:97,+,0.138
881,34:111,24:101,+,0.138
882,34:111,20:97,+,0.154
883,34:111,31:108,+,0.185
