inst#,actual,predicted,error,prediction
92,22:101,22:101,,0.154
93,22:101,22:101,,0.2
94,22:101,22:101,,0.154
95,22:101,31:110,+,0.169
96,22:101,22:101,,0.246
97,22:101,18:97,+,0.077
98,22:101,1:8,+,0.246
99,22:101,22:101,,0.246
100,22:101,22:101,,0.154
101,22:101,32:111,+,0.154
102,22:101,22:101,,0.215
103,22:101,22:101,,0.169
104,22:101,22:101,,0.262
105,22:101,36:115,+,0.231
106,22:101,1:8,+,0.154
107,22:101,22:101,,0.231
108,22:101,22:101,,0.2
109,22:101,32:111,+,0.154
110,22:101,22:101,,0.215
111,22:101,22:101,,0.185
112,22:101,22:101,,0.169
113,22:101,22:101,,0.185
114,22:101,22:101,,0.169
115,22:101,1:8,+,0.231
116,22:101,22:101,,0.138
117,22:101,32:111,+,0.169
118,22:101,22:101,,0.2
119,22:101,29:108,+,0.108
120,22:101,22:101,,0.2
121,22:101,18:97,+,0.154
122,22:101,22:101,,0.185
123,22:101,32:111,+,0.138
124,22:101,22:101,,0.169
125,22:101,18:97,+,0.154
126,22:101,1:8,+,0.169
127,22:101,22:101,,0.2
128,22:101,32:111,+,0.169
129,22:101,22:101,,0.108
130,22:101,32:111,+,0.123
131,22:101,22:101,,0.185
132,22:101,22:101,,0.215
133,22:101,18:97,+,0.185
134,22:101,22:101,,0.169
135,22:101,20:99,+,0.077
136,22:101,32:111,+,0.169
137,22:101,18:97,+,0.123
138,22:101,32:111,+,0.138
139,22:101,18:97,+,0.138
140,22:101,22:101,,0.169
141,22:101,22:101,,0.138
142,22:101,36:115,+,0.231
143,22:101,22:101,,0.246
144,22:101,32:111,+,0.138
145,22:101,18:97,+,0.138
146,22:101,22:101,,0.169
147,22:101,22:101,,0.138
148,20:99,40:119,+,0.123
149,20:99,22:101,+,0.138
150,20:99,22:101,+,0.215
151,20:99,36:115,+,0.138
152,20:99,36:115,+,0.092
153,20:99,18:97,+,0.154
154,20:99,18:97,+,0.077
155,20:99,22:101,+,0.123
156,20:99,22:101,+,0.154
157,20:99,32:111,+,0.138
158,20:99,22:101,+,0.138
159,20:99,24:103,+,0.092
160,20:99,18:97,+,0.154
161,20:99,18:97,+,0.123
162,20:99,22:101,+,0.231
163,20:99,22:101,+,0.185
164,20:99,18:97,+,0.138
165,20:99,32:111,+,0.108
166,20:99,22:101,+,0.138
167,20:99,22:101,+,0.185
168,20:99,22:101,+,0.262
169,20:99,19:98,+,0.123
170,20:99,22:101,+,0.169
171,20:99,22:101,+,0.154
172,20:99,43:122,+,0.092
173,20:99,22:101,+,0.215
174,20:99,22:101,+,0.2
175,20:99,26:105,+,0.092
176,20:99,18:97,+,0.138
177,20:99,18:97,+,0.138
178,37:116,22:101,+,0.215
179,37:116,22:101,+,0.215
180,37:116,22:101,+,0.215
181,37:116,22:101,+,0.2
182,37:116,35:114,+,0.154
183,37:116,22:101,+,0.246
184,37:116,32:111,+,0.154
185,37:116,22:101,+,0.154
186,37:116,22:101,+,0.108
187,37:116,35:114,+,0.154
188,37:116,18:97,+,0.138
189,37:116,35:114,+,0.138
190,37:116,31:110,+,0.154
191,37:116,22:101,+,0.169
192,37:116,22:101,+,0.185
193,37:116,18:97,+,0.154
194,37:116,32:111,+,0.154
195,37:116,22:101,+,0.185
196,37:116,22:101,+,0.169
197,37:116,35:114,+,0.169
198,37:116,22:101,+,0.154
199,37:116,35:114,+,0.154
200,37:116,20:99,+,0.077
201,37:116,22:101,+,0.169
202,37:116,18:97,+,0.185
203,37:116,22:101,+,0.185
204,37:116,22:101,+,0.138
205,37:116,18:97,+,0.123
206,37:116,18:97,+,0.185
207,37:116,22:101,+,0.154
208,37:116,22:101,+,0.138
209,37:116,22:101,+,0.169
210,37:116,22:101,+,0.138
211,37:116,22:101,+,0.185
212,37:116,1:8,+,0.246
213,37:116,22:101,+,0.2
214,37:116,22:101,+,0.169
215,37:116,1:8,+,0.092
216,37:116,18:97,+,0.154
217,37:116,22:101,+,0.169
218,37:116,22:101,+,0.169
219,32:111,22:101,+,0.154
220,32:111,4:44,+,0.169
221,32:111,22:101,+,0.108
222,32:111,32:111,,0.138
223,32:111,18:97,+,0.108
224,32:111,22:101,+,0.2
225,32:111,22:101,+,0.154
226,32:111,18:97,+,0.123
227,32:111,26:105,+,0.123
228,32:111,22:101,+,0.123
229,32:111,22:101,+,0.2
230,32:111,18:97,+,0.185
231,32:111,32:111,,0.169
232,32:111,18:97,+,0.123
233,32:111,22:101,+,0.2
234,32:111,18:97,+,0.169
235,32:111,31:110,+,0.154
236,32:111,18:97,+,0.108
237,32:111,22:101,+,0.185
238,32:111,22:101,+,0.169
239,32:111,18:97,+,0.185
240,32:111,22:101,+,0.123
241,32:111,22:101,+,0.185
242,32:111,18:97,+,0.154
243,32:111,31:110,+,0.108
244,32:111,22:101,+,0.169
245,32:111,22:101,+,0.2
246,32:111,18:97,+,0.169
247,32:111,32:111,,0.138
248,32:111,32:111,,0.2
249,32:111,22:101,+,0.154
250,32:111,32:111,,0.154
251,32:111,18:97,+,0.123
252,32:111,32:111,,0.185
253,32:111,22:101,+,0.169
254,32:111,18:97,+,0.077
255,32:111,36:115,+,0.169
256,32:111,1:8,+,0.2
257,32:111,32:111,,0.138
258,32:111,32:111,,0.154
259,32:111,33:112,+,0.138
260,32:111,22:101,+,0.154
261,32:111,19:98,+,0.077
262,32:111,18:97,+,0.185
263,32:111,22:101,+,0.108
264,32:111,22:101,+,0.138
265,32:111,22:101,+,0.138
266,32:111,22:101,+,0.123
267,32:111,22:101,+,0.154
268,32:111,22:101,+,0.123
269,32:111,22:101,+,0.215
270,32:111,18:97,+,0.169
271,32:111,22:101,+,0.185
272,32:111,38:117,+,0.108
273,32:111,22:101,+,0.169
274,32:111,22:101,+,0.185
275,32:111,1:8,+,0.231
276,32:111,22:101,+,0.108
277,32:111,22:101,+,0.231
278,32:111,22:101,+,0.185
279,32:111,22:101,+,0.215
280,32:111,18:97,+,0.154
281,32:111,22:101,+,0.138
282,32:111,22:101,+,0.169
283,32:111,22:101,+,0.2
284,32:111,18:97,+,0.154
285,32:111,18:97,+,0.2
286,33:112,22:101,+,0.138
287,33:112,25:104,+,0.092
288,33:112,27:106,+,0.092
289,33:112,18:97,+,0.138
290,33:112,20:99,+,0.077
291,33:112,22:101,+,0.231
292,33:112,22:101,+,0.2
293,33:112,32:111,+,0.154
294,33:112,22:101,+,0.2
295,33:112,43:122,+,0.108
296,33:112,18:97,+,0.108
297,33:112,32:111,+,0.185
298,33:112,32:111,+,0.138
299,33:112,1:8,+,0.092
300,33:112,22:101,+,0.215
301,33:112,27:106,+,0.138
302,33:112,22:101,+,0.154
303,33:112,31:110,+,0.123
304,28:107,22:101,+,0.2
305,28:107,18:97,+,0.077
306,28:107,27:106,+,0.108
307,28:107,24:103,+,0.108
308,28:107,22:101,+,0.108
309,21:100,22:101,+,0.231
310,21:100,18:97,+,0.123
311,21:100,36:115,+,0.138
312,21:100,22:101,+,0.185
313,21:100,22:101,+,0.154
314,21:100,18:97,+,0.169
315,21:100,22:101,+,0.123
316,21:100,32:111,+,0.154
317,21:100,35:114,+,0.154
318,21:100,22:101,+,0.138
319,21:100,30:109,+,0.077
320,21:100,18:97,+,0.077
321,21:100,18:97,+,0.169
322,21:100,22:101,+,0.138
323,21:100,18:97,+,0.138
324,21:100,22:101,+,0.138
325,21:100,22:101,+,0.231
326,21:100,18:97,+,0.138
327,21:100,22:101,+,0.231
328,21:100,22:101,+,0.246
329,21:100,36:115,+,0.154
330,21:100,18:97,+,0.2
331,21:100,22:101,+,0.169
332,21:100,22:101,+,0.169
333,21:100,22:101,+,0.169
334,21:100,22:101,+,0.185
335,21:100,18:97,+,0.123
336,21:100,22:101,+,0.231
337,21:100,18:97,+,0.123
338,21:100,32:111,+,0.169
339,21:100,22:101,+,0.185
340,21:100,32:111,+,0.108
341,21:100,35:114,+,0.185
342,21:100,32:111,+,0.154
343,21:100,22:101,+,0.2
344,21:100,22:101,+,0.169
345,21:100,22:101,+,0.231
346,21:100,22:101,+,0.185
347,31:110,22:101,+,0.092
348,31:110,32:111,+,0.154
349,31:110,20:99,+,0.077
350,31:110,32:111,+,0.138
351,31:110,32:111,+,0.154
352,31:110,18:97,+,0.2
353,31:110,22:101,+,0.185
354,31:110,22:101,+,0.138
355,31:110,18:97,+,0.185
356,31:110,36:115,+,0.138
357,31:110,22:101,+,0.262
358,31:110,30:109,+,0.077
359,31:110,26:105,+,0.138
360,31:110,22:101,+,0.215
361,31:110,22:101,+,0.2
362,31:110,22:101,+,0.215
363,31:110,32:111,+,0.154
364,31:110,22:101,+,0.138
365,31:110,22:101,+,0.154
366,31:110,32:111,+,0.154
367,31:110,18:97,+,0.246
368,31:110,30:109,+,0.077
369,31:110,22:101,+,0.2
370,31:110,22:101,+,0.169
371,31:110,1:8,+,0.185
372,31:110,32:111,+,0.154
373,31:110,22:101,+,0.154
374,31:110,32:111,+,0.185
375,31:110,22:101,+,0.185
376,31:110,22:101,+,0.185
377,31:110,22:101,+,0.138
378,31:110,22:101,+,0.262
379,31:110,30:109,+,0.077
380,31:110,22:101,+,0.169
381,31:110,22:101,+,0.169
382,31:110,22:101,+,0.169
383,31:110,31:110,,0.123
384,31:110,22:101,+,0.215
385,31:110,32:111,+,0.123
386,31:110,18:97,+,0.185
387,31:110,1:8,+,0.138
388,31:110,22:101,+,0.123
389,31:110,22:101,+,0.138
390,31:110,26:105,+,0.138
391,31:110,22:101,+,0.123
392,18:97,22:101,+,0.154
393,18:97,18:97,,0.185
394,18:97,22:101,+,0.138
395,18:97,22:101,+,0.262
396,18:97,39:118,+,0.092
397,18:97,18:97,,0.169
398,18:97,22:101,+,0.2
399,18:97,18:97,,0.246
400,18:97,22:101,+,0.138
401,18:97,22:101,+,0.185
402,18:97,30:109,+,0.077
403,18:97,36:115,+,0.123
404,18:97,18:97,,0.108
405,18:97,18:97,,0.185
406,18:97,32:111,+,0.231
407,18:97,22:101,+,0.277
408,18:97,18:97,,0.154
409,18:97,18:97,,0.108
410,18:97,22:101,+,0.154
411,18:97,22:101,+,0.123
412,18:97,22:101,+,0.108
413,18:97,36:115,+,0.154
414,18:97,22:101,+,0.154
415,18:97,32:111,+,0.138
416,18:97,22:101,+,0.123
417,18:97,1:8,+,0.154
418,18:97,18:97,,0.123
419,18:97,18:97,,0.215
420,18:97,18:97,,0.154
421,18:97,35:114,+,0.169
422,18:97,18:97,,0.092
423,18:97,22:101,+,0.123
424,18:97,22:101,+,0.169
425,18:97,18:97,,0.077
426,18:97,1:8,+,0.154
427,18:97,18:97,,0.154
428,18:97,22:101,+,0.2
429,18:97,18:97,,0.138
430,18:97,22:101,+,0.138
431,18:97,22:101,+,0.169
432,18:97,18:97,,0.169
433,18:97,18:97,,0.108
434,18:97,1:8,+,0.154
435,18:97,32:111,+,0.169
436,18:97,22:101,+,0.215
437,18:97,22:101,+,0.2
438,18:97,22:101,+,0.2
439,18:97,22:101,+,0.123
440,18:97,18:97,,0.154
441,18:97,18:97,,0.138
442,18:97,22:101,+,0.2
443,18:97,22:101,+,0.185
444,18:97,18:97,,0.123
445,18:97,22:101,+,0.169
446,18:97,22:101,+,0.169
447,18:97,22:101,+,0.169
448,18:97,18:97,,0.169
449,18:97,18:97,,0.123
450,18:97,32:111,+,0.138
451,18:97,32:111,+,0.138
452,18:97,4:44,+,0.077
453,18:97,22:101,+,0.169
454,18:97,32:111,+,0.138
455,18:97,36:115,+,0.123
456,18:97,36:115,+,0.169
457,18:97,35:114,+,0.185
458,18:97,36:115,+,0.154
459,18:97,32:111,+,0.154
460,18:97,22:101,+,0.169
461,18:97,32:111,+,0.154
462,18:97,22:101,+,0.262
463,18:97,32:111,+,0.154
464,18:97,22:101,+,0.138
465,18:97,18:97,,0.108
466,18:97,18:97,,0.185
467,18:97,18:97,,0.123
468,18:97,18:97,,0.154
469,18:97,22:101,+,0.2
470,18:97,18:97,,0.154
471,18:97,22:101,+,0.154
472,18:97,20:99,+,0.077
473,18:97,22:101,+,0.154
474,18:97,22:101,+,0.154
475,18:97,18:97,,0.215
476,18:97,18:97,,0.2
477,18:97,22:101,+,0.169
478,18:97,18:97,,0.154
479,18:97,18:97,,0.154
480,18:97,36:115,+,0.154
481,18:97,1:8,+,0.246
482,18:97,29:108,+,0.108
483,26:105,36:115,+,0.154
484,26:105,1:8,+,0.154
485,26:105,32:111,+,0.185
486,26:105,22:101,+,0.215
487,26:105,22:101,+,0.108
488,26:105,18:97,+,0.154
489,26:105,22:101,+,0.123
490,26:105,32:111,+,0.138
491,26:105,1:8,+,0.154
492,26:105,22:101,+,0.231
493,26:105,32:111,+,0.154
494,26:105,32:111,+,0.123
495,26:105,18:97,+,0.123
496,26:105,32:111,+,0.123
497,26:105,22:101,+,0.246
498,26:105,22:101,+,0.231
499,26:105,22:101,+,0.138
500,26:105,22:101,+,0.169
501,26:105,4:44,+,0.215
502,26:105,18:97,+,0.154
503,26:105,18:97,+,0.062
504,26:105,32:111,+,0.169
505,26:105,32:111,+,0.185
506,26:105,32:111,+,0.154
507,26:105,22:101,+,0.154
508,26:105,22:101,+,0.246
509,26:105,22:101,+,0.138
510,26:105,36:115,+,0.123
511,26:105,32:111,+,0.138
512,26:105,1:8,+,0.108
513,26:105,22:101,+,0.169
514,26:105,18:97,+,0.154
515,26:105,18:97,+,0.154
516,26:105,38:117,+,0.092
517,26:105,18:97,+,0.169
518,26:105,22:101,+,0.185
519,26:105,18:97,+,0.154
520,43:122,22:101,+,0.123
521,43:122,22:101,+,0.215
522,43:122,22:101,+,0.123
523,43:122,22:101,+,0.215
524,43:122,18:97,+,0.077
525,43:122,20:99,+,0.108
526,43:122,27:106,+,0.123
527,14:55,13:54,+,0.169
528,14:55,14:55,,0.154
529,4:44,35:114,+,0.108
530,4:44,22:101,+,0.138
531,4:44,18:97,+,0.108
532,4:44,26:105,+,0.123
533,4:44,35:114,+,0.123
534,4:44,22:101,+,0.215
535,4:44,22:101,+,0.154
536,4:44,22:101,+,0.154
537,4:44,18:97,+,0.169
538,4:44,18:97,+,0.092
539,4:44,22:101,+,0.169
540,4:44,18:97,+,0.154
541,4:44,22:101,+,0.154
542,4:44,22:101,+,0.169
543,4:44,22:101,+,0.169
544,4:44,22:101,+,0.154
545,27:106,39:118,+,0.108
546,27:106,18:97,+,0.092
547,27:106,18:97,+,0.169
548,27:106,18:97,+,0.154
549,27:106,22:101,+,0.108
550,27:106,18:97,+,0.185
551,35:114,22:101,+,0.215
552,35:114,22:101,+,0.108
553,35:114,1:8,+,0.231
554,35:114,18:97,+,0.231
555,35:114,22:101,+,0.185
556,35:114,22:101,+,0.154
557,35:114,22:101,+,0.231
558,35:114,22:101,+,0.138
559,35:114,22:101,+,0.138
560,35:114,18:97,+,0.123
561,35:114,22:101,+,0.2
562,35:114,22:101,+,0.185
563,35:114,35:114,,0.2
564,35:114,22:101,+,0.169
565,35:114,32:111,+,0.154
566,35:114,18:97,+,0.077
567,35:114,22:101,+,0.185
568,35:114,22:101,+,0.262
569,35:114,22:101,+,0.138
570,35:114,29:108,+,0.138
571,35:114,20:99,+,0.077
572,35:114,36:115,+,0.169
573,35:114,22:101,+,0.2
574,35:114,22:101,+,0.169
575,35:114,18:97,+,0.169
576,35:114,22:101,+,0.154
577,35:114,1:8,+,0.2
578,35:114,35:114,,0.2
579,35:114,22:101,+,0.215
580,35:114,22:101,+,0.138
581,35:114,22:101,+,0.2
582,35:114,22:101,+,0.169
583,35:114,18:97,+,0.185
584,35:114,22:101,+,0.215
585,35:114,22:101,+,0.169
586,35:114,22:101,+,0.2
587,35:114,22:101,+,0.138
588,35:114,22:101,+,0.138
589,35:114,22:101,+,0.2
590,35:114,22:101,+,0.215
591,35:114,22:101,+,0.185
592,35:114,22:101,+,0.2
593,35:114,22:101,+,0.138
594,35:114,22:101,+,0.138
595,35:114,22:101,+,0.138
596,35:114,22:101,+,0.185
597,35:114,22:101,+,0.246
598,35:114,22:101,+,0.2
599,35:114,18:97,+,0.169
600,35:114,22:101,+,0.138
601,35:114,22:101,+,0.2
602,35:114,36:115,+,0.092
603,35:114,36:115,+,0.123
604,35:114,22:101,+,0.138
605,35:114,18:97,+,0.154
606,29:108,36:115,+,0.154
607,29:108,32:111,+,0.154
608,29:108,32:111,+,0.154
609,29:108,18:97,+,0.185
610,29:108,22:101,+,0.123
611,29:108,22:101,+,0.2
612,29:108,22:101,+,0.2
613,29:108,18:97,+,0.185
614,29:108,22:101,+,0.123
615,29:108,26:105,+,0.154
616,29:108,29:108,,0.108
617,29:108,22:101,+,0.138
618,29:108,22:101,+,0.185
619,29:108,32:111,+,0.215
620,29:108,22:101,+,0.2
621,29:108,22:101,+,0.154
622,29:108,22:101,+,0.138
623,29:108,18:97,+,0.185
624,29:108,26:105,+,0.108
625,29:108,22:101,+,0.169
626,29:108,18:97,+,0.123
627,29:108,22:101,+,0.138
628,29:108,18:97,+,0.123
629,29:108,18:97,+,0.092
630,29:108,36:115,+,0.169
631,29:108,22:101,+,0.077
632,29:108,22:101,+,0.138
633,29:108,18:97,+,0.092
634,29:108,18:97,+,0.138
635,29:108,32:111,+,0.138
636,29:108,18:97,+,0.215
637,29:108,22:101,+,0.169
638,29:108,32:111,+,0.123
639,29:108,32:111,+,0.169
640,29:108,22:101,+,0.185
641,29:108,18:97,+,0.108
642,29:108,22:101,+,0.2
643,29:108,22:101,+,0.2
644,29:108,22:101,+,0.154
645,29:108,22:101,+,0.108
646,29:108,18:97,+,0.185
647,29:108,22:101,+,0.108
648,29:108,22:101,+,0.154
649,29:108,1:8,+,0.262
650,25:104,22:101,+,0.246
651,25:104,27:106,+,0.123
652,25:104,22:101,+,0.169
653,25:104,22:101,+,0.138
654,25:104,22:101,+,0.185
655,25:104,22:101,+,0.2
656,25:104,22:101,+,0.231
657,25:104,22:101,+,0.108
658,25:104,23:102,+,0.092
659,25:104,33:112,+,0.077
660,25:104,30:109,+,0.108
661,30:109,22:101,+,0.123
662,30:109,18:97,+,0.123
663,30:109,18:97,+,0.123
664,30:109,22:101,+,0.154
665,30:109,18:97,+,0.138
666,30:109,32:111,+,0.169
667,30:109,22:101,+,0.2
668,30:109,32:111,+,0.185
669,30:109,22:101,+,0.123
670,30:109,22:101,+,0.185
671,30:109,22:101,+,0.123
672,30:109,22:101,+,0.123
673,30:109,27:106,+,0.123
674,30:109,18:97,+,0.108
675,30:109,18:97,+,0.154
676,30:109,32:111,+,0.185
677,30:109,18:97,+,0.123
678,30:109,36:115,+,0.154
679,30:109,18:97,+,0.108
680,30:109,32:111,+,0.138
681,30:109,28:107,+,0.108
682,30:109,22:101,+,0.169
683,42:121,22:101,+,0.169
684,42:121,30:109,+,0.123
685,42:121,23:102,+,0.108
686,42:121,32:111,+,0.138
687,42:121,22:101,+,0.246
688,42:121,32:111,+,0.123
689,42:121,22:101,+,0.138
690,42:121,18:97,+,0.154
691,42:121,37:116,+,0.185
692,42:121,22:101,+,0.246
693,42:121,22:101,+,0.123
694,42:121,32:111,+,0.138
695,42:121,22:101,+,0.185
696,42:121,22:101,+,0.123
697,42:121,22:101,+,0.2
698,42:121,27:106,+,0.108
699,36:115,32:111,+,0.154
700,36:115,22:101,+,0.185
701,36:115,22:101,+,0.185
702,36:115,22:101,+,0.185
703,36:115,22:101,+,0.215
704,36:115,22:101,+,0.169
705,36:115,36:115,,0.154
706,36:115,22:101,+,0.154
707,36:115,22:101,+,0.2
708,36:115,1:8,+,0.231
709,36:115,22:101,+,0.185
710,36:115,32:111,+,0.185
711,36:115,35:114,+,0.123
712,36:115,30:109,+,0.077
713,36:115,22:101,+,0.2
714,36:115,22:101,+,0.231
715,36:115,22:101,+,0.123
716,36:115,22:101,+,0.123
717,36:115,22:101,+,0.169
718,36:115,35:114,+,0.185
719,36:115,22:101,+,0.092
720,36:115,35:114,+,0.215
721,36:115,22:101,+,0.185
722,36:115,18:97,+,0.2
723,36:115,22:101,+,0.154
724,36:115,22:101,+,0.185
725,36:115,22:101,+,0.169
726,36:115,22:101,+,0.169
727,36:115,22:101,+,0.185
728,36:115,22:101,+,0.2
729,36:115,22:101,+,0.2
730,36:115,22:101,+,0.108
731,36:115,22:101,+,0.138
732,36:115,32:111,+,0.154
733,36:115,18:97,+,0.123
734,36:115,22:101,+,0.138
735,36:115,18:97,+,0.154
736,36:115,22:101,+,0.169
737,36:115,32:111,+,0.138
738,36:115,22:101,+,0.231
739,36:115,36:115,,0.169
740,36:115,22:101,+,0.215
741,36:115,37:116,+,0.138
742,36:115,22:101,+,0.169
743,36:115,18:97,+,0.123
744,36:115,18:97,+,0.138
745,36:115,32:111,+,0.108
746,36:115,22:101,+,0.246
747,36:115,1:8,+,0.246
748,36:115,22:101,+,0.2
749,36:115,22:101,+,0.246
750,36:115,22:101,+,0.246
751,36:115,22:101,+,0.108
752,36:115,22:101,+,0.154
753,36:115,22:101,+,0.169
754,36:115,18:97,+,0.123
755,36:115,22:101,+,0.246
756,36:115,22:101,+,0.308
757,36:115,22:101,+,0.154
758,47:241,25:104,+,0.077
759,47:241,27:106,+,0.108
760,47:241,26:105,+,0.108
761,47:241,22:101,+,0.215
762,47:241,28:107,+,0.108
763,47:241,22:101,+,0.169
764,39:118,28:107,+,0.108
765,39:118,22:101,+,0.2
766,39:118,20:99,+,0.108
767,39:118,18:97,+,0.154
768,39:118,36:115,+,0.138
769,39:118,22:101,+,0.169
770,39:118,22:101,+,0.246
771,39:118,32:111,+,0.108
772,39:118,22:101,+,0.185
773,39:118,22:101,+,0.123
774,39:118,22:101,+,0.215
775,39:118,24:103,+,0.108
776,39:118,18:97,+,0.138
777,23:102,22:101,+,0.154
778,23:102,30:109,+,0.092
779,23:102,27:106,+,0.123
780,23:102,35:114,+,0.185
781,23:102,30:109,+,0.108
782,23:102,18:97,+,0.123
783,23:102,18:97,+,0.154
784,23:102,18:97,+,0.092
785,23:102,18:97,+,0.154
786,13:54,14:55,+,0.169
787,13:54,7:48,+,0.123
788,8:49,13:54,+,0.123
789,8:49,9:50,+,0.138
790,8:49,1:8,+,0.185
791,7:48,14:55,+,0.169
792,7:48,16:57,+,0.185
793,24:103,27:106,+,0.092
794,24:103,38:117,+,0.123
795,24:103,22:101,+,0.092
796,24:103,18:97,+,0.123
797,24:103,36:115,+,0.138
798,24:103,35:114,+,0.169
799,24:103,47:241,+,0.108
800,24:103,22:101,+,0.138
801,24:103,18:97,+,0.077
802,24:103,22:101,+,0.123
803,24:103,22:101,+,0.123
804,24:103,18:97,+,0.154
805,24:103,25:104,+,0.077
806,24:103,22:101,+,0.2
807,5:45,32:111,+,0.123
808,5:45,18:97,+,0.108
809,5:45,22:101,+,0.154
810,11:52,13:54,+,0.108
811,11:52,9:50,+,0.154
812,40:119,20:99,+,0.108
813,40:119,27:106,+,0.138
814,40:119,22:101,+,0.108
815,40:119,25:104,+,0.108
816,40:119,30:109,+,0.108
817,19:98,18:97,+,0.138
818,19:98,22:101,+,0.123
819,19:98,22:101,+,0.169
820,19:98,22:101,+,0.246
821,19:98,22:101,+,0.185
822,19:98,36:115,+,0.169
823,19:98,36:115,+,0.138
824,19:98,27:106,+,0.108
825,19:98,22:101,+,0.123
826,19:98,35:114,+,0.154
827,19:98,26:105,+,0.108
828,19:98,23:102,+,0.108
829,19:98,25:104,+,0.077
830,19:98,8:49,+,0.077
831,19:98,32:111,+,0.138
832,1:8,36:115,+,0.169
833,1:8,18:97,+,0.123
834,1:8,22:101,+,0.169
835,1:8,22:101,+,0.108
836,1:8,18:97,+,0.123
837,1:8,1:8,,0.262
838,1:8,22:101,+,0.154
839,1:8,1:8,,0.215
840,1:8,18:97,+,0.138
841,1:8,1:8,,0.154
842,1:8,18:97,+,0.077
843,1:8,18:97,+,0.108
844,1:8,18:97,+,0.123
845,1:8,22:101,+,0.185
846,1:8,18:97,+,0.138
847,1:8,1:8,,0.154
848,1:8,22:101,+,0.169
849,1:8,18:97,+,0.169
850,1:8,18:97,+,0.185
851,1:8,18:97,+,0.138
852,1:8,22:101,+,0.138
853,1:8,22:101,+,0.108
854,1:8,22:101,+,0.123
855,1:8,22:101,+,0.138
856,1:8,22:101,+,0.123
857,1:8,1:8,,0.262
858,1:8,18:97,+,0.077
859,1:8,22:101,+,0.138
860,1:8,18:97,+,0.123
861,1:8,1:8,,0.138
862,1:8,1:8,,0.154
863,1:8,30:109,+,0.092
864,12:53,10:51,+,0.108
865,12:53,13:54,+,0.2
866,44:161,1:8,+,0.123
867,44:161,18:97,+,0.138
868,44:161,26:105,+,0.138
869,41:120,23:102,+,0.092
870,41:120,30:109,+,0.123
871,41:120,1:8,+,0.138
872,41:120,1:8,+,0.138
873,41:120,40:119,+,0.108
874,2:13,22:101,+,0.169
875,2:13,18:97,+,0.092
876,34:113,32:111,+,0.138
877,34:113,9:50,+,0.123
878,34:113,36:115,+,0.108
879,34:113,22:101,+,0.138
880,34:113,22:101,+,0.169
