inst#,actual,predicted,error,prediction
357,31:108,24:101,+,0.154
358,31:108,24:101,+,0.2
359,31:108,20:97,+,0.154
360,31:108,38:115,+,0.169
361,31:108,37:114,+,0.138
362,31:108,20:97,+,0.092
363,31:108,40:117,+,0.123
364,31:108,20:97,+,0.123
365,31:108,24:101,+,0.185
366,31:108,34:111,+,0.2
367,31:108,20:97,+,0.123
368,31:108,20:97,+,0.138
369,31:108,24:101,+,0.138
370,31:108,20:97,+,0.185
371,31:108,24:101,+,0.2
372,31:108,33:110,+,0.138
373,31:108,20:97,+,0.185
374,31:108,34:111,+,0.262
375,31:108,24:101,+,0.154
376,31:108,33:110,+,0.154
377,31:108,24:101,+,0.169
378,31:108,20:97,+,0.138
379,31:108,24:101,+,0.2
380,31:108,20:97,+,0.138
381,31:108,24:101,+,0.215
382,31:108,24:101,+,0.185
383,31:108,20:97,+,0.138
384,31:108,20:97,+,0.108
385,31:108,20:97,+,0.169
386,31:108,24:101,+,0.092
387,31:108,24:101,+,0.215
388,31:108,24:101,+,0.154
389,31:108,38:115,+,0.154
390,31:108,38:115,+,0.123
391,31:108,20:97,+,0.123
392,31:108,20:97,+,0.138
393,31:108,24:101,+,0.138
394,31:108,20:97,+,0.2
395,31:108,24:101,+,0.169
396,31:108,20:97,+,0.138
397,31:108,20:97,+,0.169
398,31:108,24:101,+,0.2
399,31:108,20:97,+,0.138
400,31:108,24:101,+,0.154
401,31:108,24:101,+,0.169
402,31:108,1:8,+,0.123
403,31:108,20:97,+,0.169
404,31:108,34:111,+,0.138
405,31:108,1:8,+,0.138
406,31:108,20:97,+,0.154
407,31:108,24:101,+,0.123
408,31:108,24:101,+,0.154
409,31:108,20:97,+,0.123
410,31:108,20:97,+,0.154
411,31:108,24:101,+,0.154
412,31:108,20:97,+,0.123
413,31:108,24:101,+,0.154
414,31:108,20:97,+,0.138
415,31:108,20:97,+,0.123
416,31:108,24:101,+,0.185
417,31:108,20:97,+,0.185
418,31:108,20:97,+,0.108
419,31:108,20:97,+,0.108
420,31:108,31:108,,0.138
421,31:108,31:108,,0.169
422,31:108,20:97,+,0.123
423,31:108,31:108,,0.169
424,31:108,24:101,+,0.185
425,31:108,20:97,+,0.123
426,31:108,20:97,+,0.138
427,31:108,24:101,+,0.185
428,31:108,24:101,+,0.185
429,31:108,28:105,+,0.138
430,31:108,24:101,+,0.138
431,31:108,24:101,+,0.138
432,31:108,31:108,,0.123
433,31:108,24:101,+,0.169
434,31:108,20:97,+,0.138
435,31:108,20:97,+,0.154
436,31:108,24:101,+,0.185
437,31:108,24:101,+,0.123
438,31:108,24:101,+,0.2
439,31:108,20:97,+,0.215
440,31:108,20:97,+,0.138
441,31:108,34:111,+,0.169
442,31:108,1:8,+,0.092
443,31:108,24:101,+,0.138
444,31:108,24:101,+,0.138
445,31:108,24:101,+,0.092
446,31:108,34:111,+,0.138
447,31:108,34:111,+,0.138
448,31:108,20:97,+,0.154
449,31:108,34:111,+,0.2
450,31:108,20:97,+,0.215
451,31:108,24:101,+,0.246
452,31:108,24:101,+,0.138
453,31:108,24:101,+,0.2
454,31:108,40:117,+,0.108
455,31:108,20:97,+,0.138
456,31:108,20:97,+,0.123
457,31:108,20:97,+,0.169
458,31:108,24:101,+,0.108
459,31:108,24:101,+,0.154
460,31:108,24:101,+,0.231
461,31:108,1:8,+,0.108
462,31:108,34:111,+,0.092
463,31:108,20:97,+,0.154
464,31:108,20:97,+,0.215
465,31:108,24:101,+,0.154
466,31:108,24:101,+,0.138
467,31:108,34:111,+,0.185
468,31:108,24:101,+,0.215
469,31:108,24:101,+,0.2
470,31:108,24:101,+,0.231
471,38:115,20:97,+,0.2
472,38:115,24:101,+,0.169
473,38:115,20:97,+,0.169
474,38:115,24:101,+,0.169
475,38:115,24:101,+,0.231
476,38:115,31:108,+,0.123
477,38:115,24:101,+,0.169
478,38:115,20:97,+,0.123
479,38:115,24:101,+,0.185
480,38:115,1:8,+,0.231
481,38:115,20:97,+,0.185
482,38:115,24:101,+,0.185
483,38:115,24:101,+,0.108
484,38:115,24:101,+,0.138
485,38:115,24:101,+,0.123
486,38:115,24:101,+,0.2
487,38:115,24:101,+,0.154
488,38:115,24:101,+,0.169
489,38:115,24:101,+,0.154
490,38:115,24:101,+,0.215
491,38:115,20:97,+,0.138
492,38:115,20:97,+,0.154
493,38:115,24:101,+,0.169
494,38:115,34:111,+,0.108
495,38:115,24:101,+,0.169
496,38:115,24:101,+,0.185
497,38:115,24:101,+,0.215
498,38:115,20:97,+,0.092
499,38:115,20:97,+,0.154
500,38:115,24:101,+,0.185
501,38:115,20:97,+,0.154
502,38:115,34:111,+,0.138
503,38:115,24:101,+,0.185
504,38:115,34:111,+,0.123
505,38:115,24:101,+,0.123
506,38:115,10:50,+,0.077
507,38:115,24:101,+,0.123
508,38:115,24:101,+,0.138
509,38:115,20:97,+,0.138
510,38:115,24:101,+,0.138
511,38:115,24:101,+,0.185
512,38:115,24:101,+,0.169
513,38:115,20:97,+,0.138
514,38:115,20:97,+,0.154
515,38:115,20:97,+,0.215
516,38:115,24:101,+,0.154
517,38:115,24:101,+,0.185
518,38:115,24:101,+,0.231
519,38:115,20:97,+,0.154
520,38:115,28:105,+,0.108
521,38:115,24:101,+,0.2
522,38:115,24:101,+,0.154
523,38:115,20:97,+,0.169
524,38:115,24:101,+,0.154
525,38:115,24:101,+,0.215
526,38:115,20:97,+,0.246
527,38:115,24:101,+,0.262
528,38:115,24:101,+,0.2
529,38:115,1:8,+,0.246
530,38:115,24:101,+,0.2
531,38:115,24:101,+,0.169
532,38:115,24:101,+,0.169
533,38:115,20:97,+,0.154
534,38:115,38:115,,0.154
535,38:115,24:101,+,0.308
536,38:115,24:101,+,0.185
537,38:115,24:101,+,0.2
538,38:115,24:101,+,0.123
539,38:115,34:111,+,0.123
540,38:115,20:97,+,0.2
541,38:115,34:111,+,0.154
542,38:115,24:101,+,0.154
543,38:115,24:101,+,0.215
544,38:115,20:97,+,0.123
545,38:115,24:101,+,0.2
546,38:115,24:101,+,0.138
547,38:115,20:97,+,0.123
548,38:115,24:101,+,0.154
549,38:115,20:97,+,0.154
550,38:115,24:101,+,0.154
551,38:115,24:101,+,0.123
552,38:115,24:101,+,0.123
553,38:115,20:97,+,0.215
554,38:115,24:101,+,0.2
555,38:115,20:97,+,0.154
556,38:115,24:101,+,0.154
557,38:115,20:97,+,0.154
558,38:115,20:97,+,0.185
559,38:115,20:97,+,0.169
560,38:115,20:97,+,0.138
561,38:115,24:101,+,0.138
562,38:115,24:101,+,0.246
563,38:115,24:101,+,0.154
564,38:115,24:101,+,0.169
565,38:115,24:101,+,0.154
566,38:115,24:101,+,0.154
567,38:115,24:101,+,0.2
568,38:115,24:101,+,0.154
569,38:115,20:97,+,0.138
570,38:115,24:101,+,0.123
571,38:115,34:111,+,0.154
572,38:115,24:101,+,0.169
573,38:115,24:101,+,0.185
574,38:115,20:97,+,0.108
575,38:115,20:97,+,0.138
576,38:115,24:101,+,0.169
577,38:115,1:8,+,0.108
578,38:115,24:101,+,0.138
579,38:115,24:101,+,0.185
580,38:115,24:101,+,0.154
581,38:115,9:49,+,0.092
582,38:115,24:101,+,0.231
583,38:115,1:8,+,0.154
584,38:115,24:101,+,0.154
585,38:115,24:101,+,0.123
586,38:115,20:97,+,0.108
587,38:115,34:111,+,0.169
588,38:115,24:101,+,0.138
589,38:115,24:101,+,0.215
590,38:115,24:101,+,0.123
591,38:115,24:101,+,0.215
592,38:115,24:101,+,0.215
593,38:115,24:101,+,0.2
594,38:115,31:108,+,0.138
595,38:115,20:97,+,0.169
596,38:115,24:101,+,0.262
597,38:115,24:101,+,0.2
598,38:115,24:101,+,0.2
599,38:115,20:97,+,0.169
600,38:115,20:97,+,0.123
601,38:115,20:97,+,0.169
602,38:115,1:8,+,0.154
603,38:115,24:101,+,0.169
604,38:115,24:101,+,0.2
605,38:115,24:101,+,0.123
606,38:115,24:101,+,0.154
607,38:115,24:101,+,0.231
608,38:115,34:111,+,0.108
609,38:115,20:97,+,0.138
610,38:115,20:97,+,0.2
611,24:101,20:97,+,0.154
612,24:101,24:101,,0.2
613,24:101,24:101,,0.169
614,24:101,20:97,+,0.123
615,24:101,20:97,+,0.123
616,24:101,24:101,,0.169
617,24:101,24:101,,0.185
618,24:101,24:101,,0.169
619,24:101,24:101,,0.169
620,24:101,34:111,+,0.185
621,24:101,24:101,,0.215
622,24:101,11:51,+,0.108
623,24:101,24:101,,0.277
624,24:101,24:101,,0.2
625,24:101,20:97,+,0.154
626,24:101,24:101,,0.154
627,24:101,37:114,+,0.138
628,24:101,24:101,,0.154
629,24:101,24:101,,0.169
630,24:101,24:101,,0.185
631,24:101,20:97,+,0.154
632,24:101,24:101,,0.308
633,24:101,20:97,+,0.154
634,24:101,20:97,+,0.123
635,24:101,24:101,,0.185
636,24:101,24:101,,0.154
637,24:101,24:101,,0.185
638,24:101,31:108,+,0.154
639,24:101,20:97,+,0.169
640,24:101,24:101,,0.185
641,24:101,24:101,,0.185
642,24:101,24:101,,0.215
643,24:101,20:97,+,0.2
644,24:101,20:97,+,0.169
645,24:101,20:97,+,0.169
646,24:101,20:97,+,0.108
647,24:101,24:101,,0.185
648,24:101,28:105,+,0.108
649,24:101,20:97,+,0.169
650,24:101,24:101,,0.138
651,24:101,20:97,+,0.154
652,24:101,24:101,,0.185
653,24:101,20:97,+,0.123
654,24:101,34:111,+,0.123
655,24:101,20:97,+,0.215
656,24:101,24:101,,0.185
657,24:101,24:101,,0.2
658,24:101,24:101,,0.2
659,24:101,1:8,+,0.108
660,24:101,28:105,+,0.092
661,24:101,1:8,+,0.138
662,24:101,24:101,,0.169
663,24:101,37:114,+,0.154
664,24:101,20:97,+,0.092
665,24:101,24:101,,0.2
666,24:101,20:97,+,0.169
667,24:101,20:97,+,0.185
668,24:101,20:97,+,0.154
669,24:101,24:101,,0.215
670,24:101,20:97,+,0.185
671,24:101,24:101,,0.138
672,24:101,20:97,+,0.154
673,24:101,24:101,,0.2
674,24:101,20:97,+,0.092
675,24:101,24:101,,0.185
676,24:101,24:101,,0.185
677,24:101,20:97,+,0.185
678,24:101,24:101,,0.185
679,24:101,24:101,,0.2
680,24:101,38:115,+,0.123
681,24:101,24:101,,0.262
682,24:101,24:101,,0.154
683,24:101,24:101,,0.138
684,24:101,28:105,+,0.123
685,24:101,24:101,,0.154
686,24:101,24:101,,0.108
687,24:101,24:101,,0.138
688,24:101,20:97,+,0.169
689,24:101,20:97,+,0.123
690,24:101,31:108,+,0.138
691,24:101,20:97,+,0.169
692,24:101,28:105,+,0.108
693,24:101,20:97,+,0.123
694,24:101,24:101,,0.185
695,24:101,24:101,,0.215
696,24:101,24:101,,0.123
697,24:101,24:101,,0.185
698,24:101,20:97,+,0.138
699,24:101,24:101,,0.262
700,24:101,20:97,+,0.108
701,24:101,20:97,+,0.108
702,24:101,24:101,,0.231
703,24:101,20:97,+,0.123
704,24:101,24:101,,0.2
705,24:101,24:101,,0.138
706,24:101,24:101,,0.169
707,24:101,34:111,+,0.138
708,24:101,20:97,+,0.154
709,24:101,24:101,,0.185
710,24:101,24:101,,0.185
711,24:101,20:97,+,0.154
712,24:101,24:101,,0.169
713,24:101,24:101,,0.2
714,24:101,20:97,+,0.185
715,24:101,20:97,+,0.138
716,24:101,20:97,+,0.154
717,24:101,1:8,+,0.123
718,24:101,24:101,,0.215
719,24:101,24:101,,0.2
720,24:101,24:101,,0.154
721,24:101,20:97,+,0.169
722,24:101,28:105,+,0.138
723,24:101,20:97,+,0.123
724,24:101,20:97,+,0.169
725,24:101,24:101,,0.123
726,24:101,24:101,,0.154
727,24:101,24:101,,0.215
728,24:101,24:101,,0.246
729,24:101,24:101,,0.185
730,24:101,34:111,+,0.154
731,24:101,24:101,,0.138
732,24:101,1:8,+,0.123
733,24:101,38:115,+,0.123
734,24:101,20:97,+,0.2
735,24:101,24:101,,0.231
736,24:101,34:111,+,0.169
737,24:101,24:101,,0.138
738,24:101,20:97,+,0.138
739,24:101,20:97,+,0.138
740,24:101,24:101,,0.215
741,24:101,24:101,,0.215
742,24:101,24:101,,0.169
743,24:101,24:101,,0.231
744,24:101,34:111,+,0.108
745,24:101,24:101,,0.169
746,24:101,24:101,,0.123
747,24:101,24:101,,0.123
748,24:101,20:97,+,0.154
749,24:101,24:101,,0.123
750,24:101,20:97,+,0.123
751,24:101,20:97,+,0.154
752,24:101,20:97,+,0.154
753,24:101,34:111,+,0.138
754,24:101,20:97,+,0.138
755,24:101,24:101,,0.138
756,24:101,34:111,+,0.123
757,24:101,20:97,+,0.169
758,24:101,24:101,,0.138
759,24:101,27:104,+,0.123
760,24:101,24:101,,0.2
761,24:101,24:101,,0.215
762,24:101,24:101,,0.154
763,24:101,20:97,+,0.108
764,24:101,24:101,,0.246
765,24:101,20:97,+,0.169
766,24:101,37:114,+,0.215
767,24:101,24:101,,0.185
768,24:101,24:101,,0.246
769,24:101,24:101,,0.292
770,24:101,34:111,+,0.154
771,24:101,20:97,+,0.154
772,24:101,31:108,+,0.108
773,24:101,24:101,,0.108
774,24:101,24:101,,0.154
775,24:101,20:97,+,0.123
776,24:101,24:101,,0.2
777,24:101,24:101,,0.154
778,24:101,20:97,+,0.138
779,24:101,20:97,+,0.138
780,24:101,20:97,+,0.185
781,24:101,24:101,,0.154
782,24:101,20:97,+,0.215
783,24:101,20:97,+,0.138
784,24:101,24:101,,0.138
785,24:101,24:101,,0.169
786,24:101,24:101,,0.2
787,24:101,20:97,+,0.138
788,24:101,20:97,+,0.154
789,24:101,31:108,+,0.138
790,24:101,20:97,+,0.092
791,24:101,1:8,+,0.154
792,24:101,24:101,,0.138
793,24:101,20:97,+,0.169
794,24:101,20:97,+,0.123
795,24:101,20:97,+,0.185
796,24:101,24:101,,0.123
797,24:101,24:101,,0.138
798,24:101,34:111,+,0.138
799,24:101,24:101,,0.185
800,24:101,24:101,,0.2
801,24:101,39:116,+,0.108
802,24:101,24:101,,0.231
803,24:101,34:111,+,0.123
804,24:101,24:101,,0.169
805,24:101,20:97,+,0.092
806,24:101,20:97,+,0.154
807,24:101,34:111,+,0.154
808,24:101,24:101,,0.308
809,24:101,24:101,,0.154
810,24:101,24:101,,0.169
811,24:101,24:101,,0.169
812,24:101,24:101,,0.154
813,24:101,20:97,+,0.138
814,24:101,20:97,+,0.138
815,24:101,24:101,,0.169
816,24:101,24:101,,0.169
817,24:101,24:101,,0.154
818,24:101,20:97,+,0.108
819,24:101,24:101,,0.231
820,24:101,24:101,,0.154
821,24:101,24:101,,0.231
822,24:101,24:101,,0.169
823,24:101,24:101,,0.123
824,24:101,31:108,+,0.138
825,24:101,24:101,,0.123
826,24:101,24:101,,0.169
827,24:101,24:101,,0.215
828,24:101,24:101,,0.123
829,24:101,20:97,+,0.123
830,24:101,24:101,,0.138
831,24:101,24:101,,0.138
832,24:101,24:101,,0.154
833,24:101,24:101,,0.138
834,24:101,34:111,+,0.138
835,24:101,20:97,+,0.154
836,24:101,24:101,,0.246
837,24:101,24:101,,0.185
838,24:101,24:101,,0.2
839,24:101,24:101,,0.154
840,24:101,24:101,,0.215
841,24:101,24:101,,0.123
842,24:101,24:101,,0.2
843,24:101,20:97,+,0.123
844,24:101,20:97,+,0.123
845,24:101,24:101,,0.169
846,24:101,24:101,,0.2
847,24:101,24:101,,0.123
848,24:101,24:101,,0.231
849,24:101,20:97,+,0.154
850,24:101,24:101,,0.138
851,24:101,20:97,+,0.138
852,24:101,24:101,,0.2
853,24:101,24:101,,0.185
854,24:101,24:101,,0.2
855,24:101,24:101,,0.185
856,24:101,24:101,,0.185
857,24:101,20:97,+,0.108
858,24:101,24:101,,0.169
859,24:101,24:101,,0.215
860,24:101,24:101,,0.138
861,24:101,24:101,,0.138
862,24:101,20:97,+,0.138
863,24:101,24:101,,0.154
864,24:101,1:8,+,0.262
865,24:101,24:101,,0.123
866,24:101,24:101,,0.154
867,24:101,1:8,+,0.123
868,24:101,20:97,+,0.154
869,24:101,33:110,+,0.138
870,24:101,24:101,,0.123
871,24:101,24:101,,0.308
872,24:101,24:101,,0.169
873,24:101,1:8,+,0.108
874,24:101,24:101,,0.169
875,24:101,20:97,+,0.123
876,24:101,24:101,,0.154
877,24:101,39:116,+,0.123
878,24:101,31:108,+,0.138
879,24:101,20:97,+,0.108
880,24:101,24:101,,0.138
881,24:101,20:97,+,0.138
882,24:101,24:101,,0.154
883,24:101,24:101,,0.215
884,24:101,24:101,,0.246
885,24:101,24:101,,0.108
886,24:101,24:101,,0.154
