inst#,actual,predicted,error,prediction
373,20:97,28:105,+,1
374,20:97,24:101,+,1
375,20:97,20:97,,1
376,20:97,24:101,+,1
377,20:97,20:97,,1
378,20:97,24:101,+,1
379,20:97,20:97,,1
380,20:97,24:101,+,1
381,49:231,4:43,+,1
382,49:231,49:231,,1
383,49:231,7:46,+,1
384,49:231,24:101,+,1
385,49:231,24:101,+,1
386,49:231,7:46,+,1
387,49:231,34:111,+,1
388,49:231,19:96,+,1
389,49:231,34:111,+,1
390,49:231,39:116,+,1
391,49:231,24:101,+,1
392,49:231,6:45,+,1
393,49:231,5:44,+,1
394,49:231,47:180,+,1
395,49:231,13:53,+,1
396,49:231,24:101,+,1
397,49:231,5:44,+,1
398,22:99,24:101,+,1
399,22:99,24:101,+,1
400,22:99,24:101,+,1
401,22:99,24:101,+,1
402,22:99,20:97,+,1
403,22:99,24:101,+,1
404,22:99,31:108,+,1
405,22:99,24:101,+,1
406,22:99,24:101,+,1
407,22:99,20:97,+,1
408,22:99,24:101,+,1
409,22:99,24:101,+,1
410,22:99,24:101,+,1
411,22:99,24:101,+,1
412,22:99,24:101,+,1
413,22:99,24:101,+,1
414,22:99,24:101,+,1
415,22:99,24:101,+,1
416,22:99,24:101,+,1
417,22:99,24:101,+,1
418,22:99,24:101,+,1
419,22:99,24:101,+,1
420,22:99,24:101,+,1
421,22:99,24:101,+,1
422,22:99,24:101,+,1
423,22:99,24:101,+,1
424,22:99,24:101,+,1
425,22:99,20:97,+,1
426,22:99,24:101,+,1
427,22:99,24:101,+,1
428,22:99,20:97,+,1
429,22:99,20:97,+,1
430,22:99,24:101,+,1
431,22:99,20:97,+,1
432,22:99,24:101,+,1
433,22:99,34:111,+,1
434,22:99,24:101,+,1
435,22:99,24:101,+,1
436,22:99,24:101,+,1
437,22:99,24:101,+,1
438,22:99,20:97,+,1
439,22:99,24:101,+,1
440,22:99,34:111,+,1
441,22:99,20:97,+,1
442,22:99,24:101,+,1
443,22:99,20:97,+,1
444,22:99,24:101,+,1
445,22:99,24:101,+,1
446,22:99,24:101,+,1
447,22:99,24:101,+,1
448,22:99,24:101,+,1
449,22:99,24:101,+,1
450,22:99,32:109,+,1
451,22:99,24:101,+,1
452,22:99,24:101,+,1
453,22:99,24:101,+,1
454,22:99,24:101,+,1
455,22:99,24:101,+,1
456,22:99,24:101,+,1
457,22:99,20:97,+,1
458,22:99,24:101,+,1
459,22:99,24:101,+,1
460,22:99,22:99,,1
461,22:99,22:99,,1
462,22:99,20:97,+,1
463,22:99,20:97,+,1
464,22:99,24:101,+,1
465,22:99,20:97,+,1
466,22:99,24:101,+,1
467,22:99,24:101,+,1
468,22:99,24:101,+,1
469,22:99,24:101,+,1
470,22:99,24:101,+,1
471,22:99,24:101,+,1
472,22:99,24:101,+,1
473,22:99,20:97,+,1
474,22:99,24:101,+,1
475,22:99,24:101,+,1
476,22:99,20:97,+,1
477,22:99,24:101,+,1
478,22:99,24:101,+,1
479,22:99,24:101,+,1
480,22:99,24:101,+,1
481,22:99,24:101,+,1
482,22:99,24:101,+,1
483,22:99,24:101,+,1
484,22:99,24:101,+,1
485,22:99,24:101,+,1
486,22:99,24:101,+,1
487,22:99,24:101,+,1
488,22:99,24:101,+,1
489,22:99,37:114,+,1
490,22:99,34:111,+,1
491,22:99,24:101,+,1
492,22:99,24:101,+,1
493,22:99,24:101,+,1
494,22:99,34:111,+,1
495,22:99,24:101,+,1
496,22:99,24:101,+,1
497,22:99,24:101,+,1
498,22:99,20:97,+,1
499,22:99,24:101,+,1
500,22:99,38:115,+,1
501,22:99,37:114,+,1
502,22:99,24:101,+,1
503,22:99,24:101,+,1
504,22:99,24:101,+,1
505,22:99,24:101,+,1
506,22:99,24:101,+,1
507,22:99,24:101,+,1
508,22:99,24:101,+,1
509,22:99,24:101,+,1
510,22:99,20:97,+,1
511,22:99,24:101,+,1
512,22:99,24:101,+,1
513,22:99,24:101,+,1
514,22:99,24:101,+,1
515,22:99,20:97,+,1
516,22:99,20:97,+,1
517,22:99,24:101,+,1
518,22:99,24:101,+,1
519,22:99,24:101,+,1
520,22:99,20:97,+,1
521,22:99,24:101,+,1
522,22:99,24:101,+,1
523,22:99,24:101,+,1
524,22:99,24:101,+,1
525,38:115,24:101,+,1
526,38:115,34:111,+,1
527,38:115,24:101,+,1
528,38:115,24:101,+,1
529,38:115,20:97,+,1
530,38:115,34:111,+,1
531,38:115,24:101,+,1
532,38:115,24:101,+,1
533,38:115,24:101,+,1
534,38:115,24:101,+,1
535,38:115,24:101,+,1
536,38:115,24:101,+,1
537,38:115,24:101,+,1
538,38:115,24:101,+,1
539,38:115,38:115,,1
540,38:115,38:115,,1
541,38:115,20:97,+,1
542,38:115,20:97,+,1
543,38:115,24:101,+,1
544,38:115,24:101,+,1
545,38:115,24:101,+,1
546,38:115,24:101,+,1
547,38:115,24:101,+,1
548,38:115,24:101,+,1
549,38:115,24:101,+,1
550,38:115,20:97,+,1
551,38:115,24:101,+,1
552,38:115,20:97,+,1
553,38:115,24:101,+,1
554,38:115,38:115,,1
555,38:115,24:101,+,1
556,38:115,20:97,+,1
557,38:115,24:101,+,1
558,38:115,24:101,+,1
559,38:115,20:97,+,1
560,38:115,24:101,+,1
561,38:115,24:101,+,1
562,38:115,24:101,+,1
563,38:115,24:101,+,1
564,38:115,20:97,+,1
565,38:115,38:115,,1
566,38:115,24:101,+,1
567,38:115,24:101,+,1
568,38:115,24:101,+,1
569,38:115,24:101,+,1
570,38:115,24:101,+,1
571,38:115,24:101,+,1
572,38:115,24:101,+,1
573,38:115,24:101,+,1
574,38:115,24:101,+,1
575,38:115,24:101,+,1
576,38:115,24:101,+,1
577,38:115,24:101,+,1
578,38:115,24:101,+,1
579,38:115,24:101,+,1
580,38:115,24:101,+,1
581,38:115,34:111,+,1
582,38:115,24:101,+,1
583,38:115,20:97,+,1
584,38:115,34:111,+,1
585,38:115,20:97,+,1
586,38:115,24:101,+,1
587,38:115,24:101,+,1
588,38:115,24:101,+,1
589,38:115,24:101,+,1
590,38:115,24:101,+,1
591,38:115,38:115,,1
592,38:115,24:101,+,1
593,38:115,24:101,+,1
594,38:115,24:101,+,1
595,38:115,24:101,+,1
596,38:115,24:101,+,1
597,38:115,24:101,+,1
598,38:115,24:101,+,1
599,38:115,24:101,+,1
600,38:115,24:101,+,1
601,38:115,24:101,+,1
602,38:115,24:101,+,1
603,38:115,20:97,+,1
604,38:115,34:111,+,1
605,38:115,34:111,+,1
606,38:115,24:101,+,1
607,38:115,20:97,+,1
608,38:115,20:97,+,1
609,38:115,24:101,+,1
610,38:115,34:111,+,1
611,38:115,24:101,+,1
612,38:115,24:101,+,1
613,38:115,24:101,+,1
614,38:115,34:111,+,1
615,38:115,24:101,+,1
616,38:115,24:101,+,1
617,38:115,20:97,+,1
618,38:115,24:101,+,1
619,38:115,20:97,+,1
620,38:115,24:101,+,1
621,38:115,24:101,+,1
622,38:115,24:101,+,1
623,38:115,24:101,+,1
624,38:115,24:101,+,1
625,38:115,24:101,+,1
626,38:115,34:111,+,1
627,38:115,38:115,,1
628,38:115,24:101,+,1
629,38:115,24:101,+,1
630,38:115,24:101,+,1
631,38:115,37:114,+,1
632,38:115,24:101,+,1
633,38:115,20:97,+,1
634,38:115,38:115,,1
635,38:115,24:101,+,1
636,38:115,24:101,+,1
637,38:115,24:101,+,1
638,38:115,39:116,+,1
639,38:115,24:101,+,1
640,38:115,24:101,+,1
641,38:115,24:101,+,1
642,38:115,24:101,+,1
643,38:115,40:117,+,1
644,38:115,24:101,+,1
645,38:115,24:101,+,1
646,38:115,24:101,+,1
647,38:115,24:101,+,1
648,38:115,28:105,+,1
649,38:115,24:101,+,1
650,38:115,34:111,+,1
651,38:115,24:101,+,1
652,38:115,20:97,+,1
653,38:115,24:101,+,1
654,38:115,24:101,+,1
655,38:115,24:101,+,1
656,38:115,20:97,+,1
657,38:115,24:101,+,1
658,38:115,24:101,+,1
659,38:115,20:97,+,1
660,38:115,24:101,+,1
661,38:115,37:114,+,1
662,38:115,24:101,+,1
663,38:115,20:97,+,1
664,38:115,24:101,+,1
665,38:115,23:100,+,1
666,38:115,24:101,+,1
667,38:115,38:115,,1
668,38:115,24:101,+,1
669,38:115,24:101,+,1
670,38:115,24:101,+,1
671,38:115,24:101,+,1
672,38:115,24:101,+,1
673,38:115,20:97,+,1
674,38:115,24:101,+,1
675,38:115,31:108,+,1
676,38:115,20:97,+,1
677,38:115,24:101,+,1
678,38:115,24:101,+,1
679,38:115,24:101,+,1
680,38:115,24:101,+,1
681,38:115,24:101,+,1
682,38:115,24:101,+,1
683,38:115,24:101,+,1
684,38:115,24:101,+,1
685,38:115,34:111,+,1
686,38:115,24:101,+,1
687,38:115,20:97,+,1
688,38:115,24:101,+,1
689,38:115,24:101,+,1
690,38:115,24:101,+,1
691,38:115,34:111,+,1
692,38:115,24:101,+,1
693,38:115,24:101,+,1
694,38:115,24:101,+,1
695,38:115,24:101,+,1
696,38:115,24:101,+,1
697,38:115,20:97,+,1
698,38:115,20:97,+,1
699,38:115,24:101,+,1
700,38:115,24:101,+,1
701,38:115,24:101,+,1
702,38:115,24:101,+,1
703,38:115,24:101,+,1
704,38:115,24:101,+,1
705,38:115,38:115,,1
706,38:115,20:97,+,1
707,38:115,24:101,+,1
708,38:115,24:101,+,1
709,38:115,24:101,+,1
710,38:115,20:97,+,1
711,38:115,24:101,+,1
712,38:115,24:101,+,1
713,38:115,24:101,+,1
714,38:115,24:101,+,1
715,38:115,24:101,+,1
716,38:115,24:101,+,1
717,38:115,38:115,,1
718,38:115,24:101,+,1
719,38:115,24:101,+,1
720,38:115,24:101,+,1
721,38:115,24:101,+,1
722,38:115,20:97,+,1
723,38:115,20:97,+,1
724,38:115,24:101,+,1
725,38:115,20:97,+,1
726,38:115,24:101,+,1
727,38:115,24:101,+,1
728,38:115,24:101,+,1
729,38:115,38:115,,1
730,38:115,24:101,+,1
731,38:115,24:101,+,1
732,38:115,38:115,,1
733,38:115,24:101,+,1
734,38:115,20:97,+,1
735,38:115,24:101,+,1
736,38:115,33:110,+,1
737,38:115,24:101,+,1
738,38:115,24:101,+,1
739,38:115,24:101,+,1
740,38:115,28:105,+,1
741,38:115,20:97,+,1
742,38:115,24:101,+,1
743,38:115,37:114,+,1
744,38:115,24:101,+,1
745,38:115,24:101,+,1
746,38:115,24:101,+,1
747,38:115,24:101,+,1
748,38:115,37:114,+,1
749,38:115,24:101,+,1
750,38:115,24:101,+,1
751,38:115,24:101,+,1
752,38:115,20:97,+,1
753,38:115,24:101,+,1
754,38:115,24:101,+,1
755,38:115,4:43,+,1
756,38:115,24:101,+,1
757,38:115,24:101,+,1
758,38:115,24:101,+,1
759,38:115,24:101,+,1
760,38:115,20:97,+,1
761,38:115,34:111,+,1
762,38:115,24:101,+,1
763,38:115,24:101,+,1
764,38:115,24:101,+,1
765,38:115,24:101,+,1
766,38:115,24:101,+,1
767,38:115,24:101,+,1
768,38:115,24:101,+,1
769,38:115,37:114,+,1
770,38:115,24:101,+,1
771,33:110,24:101,+,1
772,33:110,24:101,+,1
773,33:110,24:101,+,1
774,33:110,39:116,+,1
775,33:110,24:101,+,1
776,33:110,22:99,+,1
777,33:110,24:101,+,1
778,33:110,24:101,+,1
779,33:110,37:114,+,1
780,33:110,24:101,+,1
781,33:110,24:101,+,1
782,33:110,24:101,+,1
783,33:110,20:97,+,1
784,33:110,20:97,+,1
785,33:110,24:101,+,1
786,33:110,24:101,+,1
787,33:110,24:101,+,1
788,33:110,24:101,+,1
789,33:110,24:101,+,1
790,33:110,20:97,+,1
791,33:110,24:101,+,1
792,33:110,34:111,+,1
793,33:110,33:110,,1
794,33:110,20:97,+,1
795,33:110,24:101,+,1
796,33:110,24:101,+,1
797,33:110,24:101,+,1
798,33:110,34:111,+,1
799,33:110,24:101,+,1
800,33:110,24:101,+,1
801,33:110,24:101,+,1
802,33:110,34:111,+,1
803,33:110,24:101,+,1
804,33:110,24:101,+,1
805,33:110,34:111,+,1
806,33:110,41:118,+,1
807,33:110,24:101,+,1
808,33:110,24:101,+,1
809,33:110,24:101,+,1
810,33:110,24:101,+,1
811,33:110,20:97,+,1
812,33:110,24:101,+,1
813,33:110,31:108,+,1
814,33:110,24:101,+,1
815,33:110,24:101,+,1
816,33:110,24:101,+,1
817,33:110,34:111,+,1
818,33:110,24:101,+,1
819,33:110,24:101,+,1
820,33:110,20:97,+,1
821,33:110,20:97,+,1
822,33:110,24:101,+,1
823,33:110,24:101,+,1
824,33:110,28:105,+,1
825,33:110,24:101,+,1
826,33:110,24:101,+,1
827,33:110,24:101,+,1
828,33:110,24:101,+,1
829,33:110,24:101,+,1
830,33:110,24:101,+,1
831,33:110,20:97,+,1
832,33:110,20:97,+,1
833,33:110,24:101,+,1
834,33:110,24:101,+,1
835,33:110,20:97,+,1
836,33:110,24:101,+,1
837,33:110,24:101,+,1
838,33:110,24:101,+,1
839,33:110,24:101,+,1
840,33:110,24:101,+,1
841,33:110,24:101,+,1
842,33:110,38:115,+,1
843,33:110,34:111,+,1
844,33:110,24:101,+,1
845,33:110,34:111,+,1
846,33:110,24:101,+,1
847,33:110,34:111,+,1
848,33:110,20:97,+,1
849,33:110,24:101,+,1
850,33:110,24:101,+,1
851,33:110,24:101,+,1
852,33:110,24:101,+,1
853,33:110,34:111,+,1
854,33:110,20:97,+,1
855,33:110,24:101,+,1
856,33:110,24:101,+,1
857,33:110,20:97,+,1
858,33:110,24:101,+,1
859,33:110,20:97,+,1
860,33:110,24:101,+,1
861,33:110,24:101,+,1
862,33:110,24:101,+,1
863,33:110,24:101,+,1
864,33:110,24:101,+,1
865,33:110,24:101,+,1
866,33:110,24:101,+,1
867,33:110,24:101,+,1
868,33:110,24:101,+,1
869,33:110,34:111,+,1
870,33:110,24:101,+,1
871,33:110,24:101,+,1
872,33:110,20:97,+,1
873,33:110,24:101,+,1
874,33:110,20:97,+,1
875,33:110,24:101,+,1
876,33:110,20:97,+,1
877,33:110,20:97,+,1
878,33:110,24:101,+,1
879,33:110,24:101,+,1
880,33:110,24:101,+,1
881,33:110,24:101,+,1
882,33:110,20:97,+,1
883,33:110,24:101,+,1
884,33:110,24:101,+,1
885,33:110,24:101,+,1
886,33:110,24:101,+,1
887,33:110,34:111,+,1
888,33:110,20:97,+,1
889,33:110,24:101,+,1
890,33:110,20:97,+,1
891,33:110,20:97,+,1
892,33:110,20:97,+,1
893,33:110,24:101,+,1
894,33:110,24:101,+,1
895,33:110,20:97,+,1
896,33:110,24:101,+,1
897,33:110,24:101,+,1
898,33:110,24:101,+,1
899,33:110,24:101,+,1
900,33:110,24:101,+,1
901,33:110,24:101,+,1
902,33:110,24:101,+,1
903,33:110,24:101,+,1
904,33:110,24:101,+,1
905,33:110,24:101,+,1
906,33:110,34:111,+,1
907,33:110,24:101,+,1
908,33:110,34:111,+,1
909,33:110,31:108,+,1
910,33:110,24:101,+,1
911,33:110,24:101,+,1
912,33:110,24:101,+,1
913,33:110,28:105,+,1
914,33:110,20:97,+,1
915,33:110,24:101,+,1
916,33:110,24:101,+,1
917,33:110,34:111,+,1
918,33:110,24:101,+,1
919,33:110,20:97,+,1
920,33:110,40:117,+,1
921,33:110,24:101,+,1
922,33:110,20:97,+,1
923,33:110,24:101,+,1
924,33:110,24:101,+,1
925,33:110,24:101,+,1
926,33:110,24:101,+,1
927,33:110,24:101,+,1
928,33:110,24:101,+,1
929,33:110,24:101,+,1
930,33:110,24:101,+,1
931,33:110,24:101,+,1
932,33:110,24:101,+,1
933,33:110,20:97,+,1
934,33:110,24:101,+,1
935,33:110,24:101,+,1
936,33:110,24:101,+,1
937,33:110,24:101,+,1
938,33:110,20:97,+,1
939,33:110,24:101,+,1
940,33:110,24:101,+,1
941,33:110,24:101,+,1
942,33:110,24:101,+,1
943,33:110,23:100,+,1
944,33:110,24:101,+,1
945,33:110,24:101,+,1
946,33:110,24:101,+,1
947,33:110,24:101,+,1
948,33:110,24:101,+,1
949,33:110,24:101,+,1
950,33:110,24:101,+,1
951,33:110,23:100,+,1
952,33:110,24:101,+,1
953,33:110,24:101,+,1
954,33:110,20:97,+,1
955,33:110,24:101,+,1
956,33:110,24:101,+,1
957,33:110,24:101,+,1
958,33:110,24:101,+,1
959,33:110,24:101,+,1
960,33:110,24:101,+,1
961,33:110,24:101,+,1
962,33:110,24:101,+,1
963,33:110,20:97,+,1
964,33:110,24:101,+,1
965,33:110,24:101,+,1
966,24:101,24:101,,1
967,24:101,24:101,,1
968,24:101,31:108,+,1
969,24:101,34:111,+,1
970,24:101,24:101,,1
971,24:101,24:101,,1
972,24:101,24:101,,1
973,24:101,20:97,+,1
974,24:101,24:101,,1
975,24:101,24:101,,1
976,24:101,24:101,,1
977,24:101,24:101,,1
978,24:101,20:97,+,1
979,24:101,24:101,,1
980,24:101,24:101,,1
981,24:101,33:110,+,1
982,24:101,24:101,,1
983,24:101,38:115,+,1
984,24:101,20:97,+,1
985,24:101,42:119,+,1
986,24:101,24:101,,1
987,24:101,24:101,,1
988,24:101,24:101,,1
989,24:101,20:97,+,1
990,24:101,24:101,,1
991,24:101,24:101,,1
992,24:101,24:101,,1
993,24:101,24:101,,1
994,24:101,24:101,,1
995,24:101,20:97,+,1
996,24:101,20:97,+,1
997,24:101,20:97,+,1
998,24:101,24:101,,1
999,24:101,24:101,,1
1000,24:101,24:101,,1
1001,24:101,20:97,+,1
1002,24:101,24:101,,1
1003,24:101,24:101,,1
1004,24:101,34:111,+,1
1005,24:101,38:115,+,1
